X (g),Y (g),Z (g),Timestamp
0.97,-0.17,0.18,2025-02-11 14:51:21.359208
0.97,-0.17,0.18,2025-02-11 14:51:21.360043
0.97,-0.17,0.18,2025-02-11 14:51:21.361479
0.97,-0.18,0.18,2025-02-11 14:51:21.374047
0.97,-0.18,0.18,2025-02-11 14:51:21.389052
0.97,-0.19,0.18,2025-02-11 14:51:21.390157
0.97,-0.19,0.18,2025-02-11 14:51:21.419099
0.96,-0.2,0.18,2025-02-11 14:51:21.419980
0.96,-0.2,0.17,2025-02-11 14:51:21.421275
0.95,-0.21,0.17,2025-02-11 14:51:21.433990
0.95,-0.21,0.16,2025-02-11 14:51:21.435194
0.95,-0.21,0.16,2025-02-11 14:51:21.449056
0.95,-0.2,0.16,2025-02-11 14:51:21.464586
0.95,-0.2,0.16,2025-02-11 14:51:21.465261
0.95,-0.2,0.16,2025-02-11 14:51:21.494491
0.94,-0.19,0.15,2025-02-11 14:51:21.509484
0.94,-0.19,0.15,2025-02-11 14:51:21.510203
0.94,-0.18,0.15,2025-02-11 14:51:21.511299
0.94,-0.18,0.15,2025-02-11 14:51:21.524498
0.94,-0.18,0.16,2025-02-11 14:51:21.525488
0.94,-0.19,0.16,2025-02-11 14:51:21.526707
0.95,-0.18,0.16,2025-02-11 14:51:21.554130
0.96,-0.19,0.16,2025-02-11 14:51:21.568538
0.96,-0.19,0.16,2025-02-11 14:51:21.569452
0.95,-0.19,0.16,2025-02-11 14:51:21.584117
0.96,-0.2,0.16,2025-02-11 14:51:21.585105
0.96,-0.19,0.16,2025-02-11 14:51:21.586199
0.96,-0.2,0.16,2025-02-11 14:51:21.587610
0.95,-0.2,0.15,2025-02-11 14:51:21.614542
0.96,-0.19,0.17,2025-02-11 14:51:21.615254
0.96,-0.2,0.16,2025-02-11 14:51:21.616468
0.96,-0.19,0.15,2025-02-11 14:51:21.629239
0.95,-0.18,0.15,2025-02-11 14:51:21.644111
0.95,-0.19,0.14,2025-02-11 14:51:21.645558
0.95,-0.19,0.13,2025-02-11 14:51:21.659009
0.95,-0.19,0.15,2025-02-11 14:51:21.660401
0.95,-0.18,0.15,2025-02-11 14:51:21.674281
0.95,-0.18,0.15,2025-02-11 14:51:21.689173
0.95,-0.18,0.16,2025-02-11 14:51:21.690065
0.95,-0.18,0.16,2025-02-11 14:51:21.691393
0.95,-0.18,0.16,2025-02-11 14:51:21.704210
