X (g),Y (g),Z (g),Timestamp
0.96,-0.2,0.17,2025-02-11 14:52:36.096707
0.96,-0.19,0.17,2025-02-11 14:52:36.097529
0.96,-0.19,0.16,2025-02-11 14:52:36.098226
0.96,-0.19,0.16,2025-02-11 14:52:36.099761
0.95,-0.19,0.16,2025-02-11 14:52:36.111015
0.95,-0.2,0.15,2025-02-11 14:52:36.140374
0.95,-0.2,0.15,2025-02-11 14:52:36.141300
0.95,-0.2,0.15,2025-02-11 14:52:36.142444
0.96,-0.2,0.15,2025-02-11 14:52:36.170972
0.96,-0.2,0.15,2025-02-11 14:52:36.171979
0.97,-0.2,0.14,2025-02-11 14:52:36.173202
0.97,-0.19,0.14,2025-02-11 14:52:36.174609
0.97,-0.19,0.14,2025-02-11 14:52:36.201216
0.96,-0.2,0.13,2025-02-11 14:52:36.202189
0.96,-0.2,0.13,2025-02-11 14:52:36.203893
0.96,-0.2,0.13,2025-02-11 14:52:36.215939
0.95,-0.2,0.13,2025-02-11 14:52:36.217098
0.95,-0.2,0.13,2025-02-11 14:52:36.230998
0.95,-0.2,0.13,2025-02-11 14:52:36.232078
0.95,-0.2,0.13,2025-02-11 14:52:36.246189
0.95,-0.2,0.13,2025-02-11 14:52:36.261119
0.95,-0.19,0.13,2025-02-11 14:52:36.262277
0.94,-0.19,0.13,2025-02-11 14:52:36.276139
0.94,-0.19,0.13,2025-02-11 14:52:36.291026
0.93,-0.19,0.13,2025-02-11 14:52:36.292112
0.93,-0.18,0.13,2025-02-11 14:52:36.305999
0.93,-0.18,0.14,2025-02-11 14:52:36.307036
0.94,-0.18,0.14,2025-02-11 14:52:36.308787
0.94,-0.18,0.14,2025-02-11 14:52:36.321382
0.94,-0.18,0.14,2025-02-11 14:52:36.336001
0.94,-0.18,0.14,2025-02-11 14:52:36.337118
0.94,-0.19,0.14,2025-02-11 14:52:36.351197
0.95,-0.19,0.15,2025-02-11 14:52:36.366133
0.95,-0.19,0.15,2025-02-11 14:52:36.367220
0.95,-0.19,0.15,2025-02-11 14:52:36.381400
0.95,-0.19,0.15,2025-02-11 14:52:36.396224
