X (g),Y (g),Z (g),Timestamp
0.97,-0.22,0.09,2025-02-11 14:56:25.414078
0.98,-0.22,0.09,2025-02-11 14:56:25.414990
0.98,-0.22,0.09,2025-02-11 14:56:25.429187
0.97,-0.22,0.09,2025-02-11 14:56:25.429981
0.97,-0.22,0.09,2025-02-11 14:56:25.431797
0.97,-0.22,0.09,2025-02-11 14:56:25.459433
0.97,-0.22,0.09,2025-02-11 14:56:25.460094
0.97,-0.22,0.1,2025-02-11 14:56:25.461973
0.96,-0.22,0.1,2025-02-11 14:56:25.474254
0.96,-0.21,0.1,2025-02-11 14:56:25.475181
0.96,-0.21,0.1,2025-02-11 14:56:25.504221
0.96,-0.2,0.1,2025-02-11 14:56:25.505171
0.96,-0.2,0.11,2025-02-11 14:56:25.506346
0.96,-0.19,0.11,2025-02-11 14:56:25.508220
0.96,-0.19,0.11,2025-02-11 14:56:25.534136
0.95,-0.19,0.12,2025-02-11 14:56:25.563501
0.95,-0.18,0.12,2025-02-11 14:56:25.564429
0.95,-0.18,0.12,2025-02-11 14:56:25.565567
0.95,-0.18,0.12,2025-02-11 14:56:25.567491
0.95,-0.18,0.13,2025-02-11 14:56:25.609455
0.95,-0.17,0.13,2025-02-11 14:56:25.609998
0.95,-0.17,0.13,2025-02-11 14:56:25.611166
0.95,-0.17,0.13,2025-02-11 14:56:25.612553
0.95,-0.17,0.13,2025-02-11 14:56:25.714072
0.95,-0.17,0.13,2025-02-11 14:56:25.714831
0.95,-0.17,0.13,2025-02-11 14:56:25.715980
0.95,-0.16,0.13,2025-02-11 14:56:25.717895
0.93,-0.17,0.12,2025-02-11 14:56:25.759414
0.91,-0.17,0.11,2025-02-11 14:56:25.760090
0.91,-0.17,0.11,2025-02-11 14:56:25.761339
0.91,-0.18,0.1,2025-02-11 14:56:25.762570
0.92,-0.18,0.1,2025-02-11 14:56:25.764406
0.93,-0.18,0.1,2025-02-11 14:56:25.804177
0.94,-0.18,0.1,2025-02-11 14:56:25.864285
0.94,-0.18,0.1,2025-02-11 14:56:25.865104
0.94,-0.19,0.1,2025-02-11 14:56:25.908702
0.94,-0.19,0.11,2025-02-11 14:56:25.924426
0.96,-0.19,0.11,2025-02-11 14:56:25.968504
0.97,-0.18,0.12,2025-02-11 14:56:25.969372
0.97,-0.19,0.12,2025-02-11 14:56:26.013769
0.98,-0.19,0.13,2025-02-11 14:56:26.058946
0.97,-0.19,0.13,2025-02-11 14:56:26.059823
0.96,-0.19,0.13,2025-02-11 14:56:26.060884
0.95,-0.2,0.13,2025-02-11 14:56:26.062405
0.94,-0.2,0.13,2025-02-11 14:56:26.134014
0.94,-0.2,0.13,2025-02-11 14:56:26.164397
0.94,-0.21,0.13,2025-02-11 14:56:26.165116
0.95,-0.21,0.13,2025-02-11 14:56:26.166243
0.96,-0.21,0.13,2025-02-11 14:56:26.168102
0.97,-0.21,0.14,2025-02-11 14:56:26.209022
0.97,-0.21,0.14,2025-02-11 14:56:26.209743
0.98,-0.21,0.14,2025-02-11 14:56:26.224173
0.98,-0.21,0.14,2025-02-11 14:56:26.269181
0.98,-0.21,0.15,2025-02-11 14:56:26.270074
0.98,-0.21,0.15,2025-02-11 14:56:26.271222
0.98,-0.2,0.15,2025-02-11 14:56:26.272394
0.98,-0.2,0.15,2025-02-11 14:56:26.274341
0.98,-0.2,0.15,2025-02-11 14:56:26.299090
0.98,-0.2,0.15,2025-02-11 14:56:26.300181
