X (g),Y (g),Z (g),Timestamp
0.96,-0.22,0.13,2025-02-11 14:51:58.974539
0.96,-0.22,0.13,2025-02-11 14:51:58.989405
0.96,-0.22,0.12,2025-02-11 14:51:58.990417
0.96,-0.22,0.12,2025-02-11 14:51:58.991501
0.96,-0.22,0.12,2025-02-11 14:51:58.993363
0.96,-0.22,0.11,2025-02-11 14:51:59.018912
0.97,-0.22,0.11,2025-02-11 14:51:59.033714
0.97,-0.22,0.12,2025-02-11 14:51:59.034694
0.97,-0.22,0.12,2025-02-11 14:51:59.036133
0.96,-0.22,0.12,2025-02-11 14:51:59.049342
0.96,-0.22,0.12,2025-02-11 14:51:59.050314
0.95,-0.21,0.12,2025-02-11 14:51:59.051733
0.95,-0.21,0.12,2025-02-11 14:51:59.080760
0.94,-0.21,0.12,2025-02-11 14:51:59.081067
0.94,-0.21,0.13,2025-02-11 14:51:59.081673
0.94,-0.21,0.13,2025-02-11 14:51:59.124568
0.94,-0.21,0.13,2025-02-11 14:51:59.125369
0.95,-0.21,0.13,2025-02-11 14:51:59.126773
0.95,-0.21,0.13,2025-02-11 14:51:59.139635
0.95,-0.21,0.13,2025-02-11 14:51:59.140512
0.95,-0.21,0.13,2025-02-11 14:51:59.153944
0.96,-0.22,0.13,2025-02-11 14:51:59.155157
0.96,-0.22,0.13,2025-02-11 14:51:59.169566
0.96,-0.22,0.13,2025-02-11 14:51:59.170607
0.97,-0.22,0.13,2025-02-11 14:51:59.184425
0.96,-0.22,0.13,2025-02-11 14:51:59.199508
0.96,-0.22,0.13,2025-02-11 14:51:59.200575
0.96,-0.22,0.13,2025-02-11 14:51:59.214864
0.96,-0.22,0.13,2025-02-11 14:51:59.215567
0.96,-0.22,0.13,2025-02-11 14:51:59.229508
0.96,-0.22,0.13,2025-02-11 14:51:59.230531
0.96,-0.22,0.13,2025-02-11 14:51:59.244574
0.96,-0.22,0.13,2025-02-11 14:51:59.245610
0.96,-0.22,0.13,2025-02-11 14:51:59.274562
0.96,-0.22,0.13,2025-02-11 14:51:59.275380
0.95,-0.22,0.13,2025-02-11 14:51:59.277311
0.95,-0.22,0.13,2025-02-11 14:51:59.289731
0.95,-0.21,0.13,2025-02-11 14:51:59.290505
0.95,-0.21,0.13,2025-02-11 14:51:59.304875
0.95,-0.21,0.13,2025-02-11 14:51:59.319427
0.95,-0.21,0.13,2025-02-11 14:51:59.320592
0.95,-0.22,0.13,2025-02-11 14:51:59.334270
0.95,-0.22,0.13,2025-02-11 14:51:59.335450
0.95,-0.22,0.13,2025-02-11 14:51:59.349583
0.95,-0.22,0.13,2025-02-11 14:51:59.364838
0.96,-0.21,0.13,2025-02-11 14:51:59.365540
0.96,-0.21,0.13,2025-02-11 14:51:59.394748
0.96,-0.21,0.13,2025-02-11 14:51:59.395468
