X (g),Y (g),Z (g),Timestamp
0.95,-0.03,0.24,2025-02-04 13:51:53
0.95,-0.03,0.23,2025-02-04 13:51:53
0.95,-0.03,0.23,2025-02-04 13:51:53
0.95,-0.02,0.23,2025-02-04 13:51:53
0.95,-0.02,0.23,2025-02-04 13:51:53
0.94,-0.02,0.23,2025-02-04 13:51:53
0.94,-0.02,0.23,2025-02-04 13:51:53
0.94,-0.01,0.22,2025-02-04 13:51:53
0.94,-0.01,0.22,2025-02-04 13:51:53
0.94,-0.01,0.23,2025-02-04 13:51:53
0.95,-0.01,0.23,2025-02-04 13:51:53
0.95,-0.01,0.23,2025-02-04 13:51:53
0.95,-0.01,0.23,2025-02-04 13:51:53
0.95,-0.01,0.23,2025-02-04 13:51:53
0.95,-0.01,0.23,2025-02-04 13:51:53
0.95,-0.0,0.23,2025-02-04 13:51:53
0.95,-0.0,0.23,2025-02-04 13:51:53
0.95,-0.0,0.23,2025-02-04 13:51:53
0.95,-0.01,0.23,2025-02-04 13:51:53
0.95,-0.01,0.23,2025-02-04 13:51:53
0.95,-0.01,0.23,2025-02-04 13:51:53
0.95,-0.01,0.23,2025-02-04 13:51:53
0.95,-0.01,0.23,2025-02-04 13:51:53
0.95,-0.01,0.23,2025-02-04 13:51:53
0.95,-0.01,0.24,2025-02-04 13:51:53
0.95,-0.01,0.23,2025-02-04 13:51:53
0.95,-0.01,0.23,2025-02-04 13:51:53
0.95,-0.01,0.23,2025-02-04 13:51:53
0.95,-0.01,0.24,2025-02-04 13:51:54
0.95,-0.01,0.24,2025-02-04 13:51:54
0.95,0.0,0.24,2025-02-04 13:51:54
0.95,0.01,0.24,2025-02-04 13:51:54
0.95,0.01,0.24,2025-02-04 13:51:54
0.95,0.0,0.24,2025-02-04 13:51:54
0.95,-0.0,0.24,2025-02-04 13:51:54
0.95,-0.0,0.24,2025-02-04 13:51:54
0.94,-0.01,0.24,2025-02-04 13:51:54
0.94,-0.01,0.24,2025-02-04 13:51:54
0.94,-0.01,0.24,2025-02-04 13:51:54
0.94,-0.01,0.24,2025-02-04 13:51:54
0.94,-0.01,0.24,2025-02-04 13:51:54
0.95,-0.01,0.24,2025-02-04 13:51:54
0.95,-0.01,0.24,2025-02-04 13:51:54
0.95,-0.0,0.24,2025-02-04 13:51:54
0.96,-0.0,0.24,2025-02-04 13:51:54
0.96,-0.0,0.25,2025-02-04 13:51:54
0.96,-0.0,0.25,2025-02-04 13:51:54
0.96,-0.0,0.25,2025-02-04 13:51:54
0.96,-0.01,0.25,2025-02-04 13:51:54
0.96,-0.01,0.25,2025-02-04 13:51:54
0.95,-0.01,0.24,2025-02-04 13:51:54
0.95,-0.01,0.24,2025-02-04 13:51:54
0.95,-0.01,0.24,2025-02-04 13:51:54
0.95,-0.01,0.24,2025-02-04 13:51:54
0.95,-0.01,0.24,2025-02-04 13:51:54
0.95,-0.01,0.24,2025-02-04 13:51:54
0.95,-0.01,0.24,2025-02-04 13:51:54
0.95,-0.01,0.24,2025-02-04 13:51:54
0.96,-0.01,0.25,2025-02-04 13:51:54
0.96,-0.02,0.25,2025-02-04 13:51:54
0.96,-0.02,0.25,2025-02-04 13:51:54
0.96,-0.01,0.25,2025-02-04 13:51:54
0.95,-0.01,0.25,2025-02-04 13:51:54
0.95,-0.0,0.24,2025-02-04 13:51:54
0.95,0.0,0.24,2025-02-04 13:51:54
0.94,0.0,0.24,2025-02-04 13:51:54
0.94,0.0,0.24,2025-02-04 13:51:54
0.94,-0.0,0.25,2025-02-04 13:51:54
0.93,-0.0,0.24,2025-02-04 13:51:54
0.93,-0.01,0.24,2025-02-04 13:51:54
0.93,-0.01,0.24,2025-02-04 13:51:54
0.93,-0.02,0.24,2025-02-04 13:51:54
0.93,-0.02,0.24,2025-02-04 13:51:54
0.94,-0.03,0.24,2025-02-04 13:51:54
0.94,-0.03,0.24,2025-02-04 13:51:54
0.95,-0.04,0.24,2025-02-04 13:51:54
0.96,-0.04,0.25,2025-02-04 13:51:54
0.96,-0.04,0.26,2025-02-04 13:51:54
0.96,-0.04,0.26,2025-02-04 13:51:54
0.95,-0.05,0.26,2025-02-04 13:51:54
0.95,-0.05,0.26,2025-02-04 13:51:54
0.94,-0.05,0.26,2025-02-04 13:51:54
0.94,-0.06,0.25,2025-02-04 13:51:54
0.94,-0.06,0.25,2025-02-04 13:51:54
0.94,-0.07,0.25,2025-02-04 13:51:54
0.94,-0.07,0.26,2025-02-04 13:51:54
0.95,-0.07,0.27,2025-02-04 13:51:54
0.95,-0.07,0.27,2025-02-04 13:51:54
0.95,-0.07,0.27,2025-02-04 13:51:54
0.95,-0.07,0.27,2025-02-04 13:51:54
0.94,-0.07,0.27,2025-02-04 13:51:54
0.94,-0.07,0.27,2025-02-04 13:51:54
0.93,-0.07,0.27,2025-02-04 13:51:54
0.93,-0.08,0.27,2025-02-04 13:51:54
0.92,-0.08,0.27,2025-02-04 13:51:54
0.92,-0.08,0.27,2025-02-04 13:51:54
0.92,-0.07,0.27,2025-02-04 13:51:54
0.92,-0.07,0.27,2025-02-04 13:51:54
0.92,-0.06,0.27,2025-02-04 13:51:54
0.91,-0.05,0.27,2025-02-04 13:51:54
0.91,-0.05,0.27,2025-02-04 13:51:54
0.91,-0.05,0.27,2025-02-04 13:51:54
0.92,-0.05,0.27,2025-02-04 13:51:54
0.92,-0.04,0.27,2025-02-04 13:51:54
0.93,-0.04,0.27,2025-02-04 13:51:54
0.93,-0.04,0.28,2025-02-04 13:51:54
0.93,-0.04,0.29,2025-02-04 13:51:54
0.94,-0.05,0.3,2025-02-04 13:51:54
0.94,-0.05,0.31,2025-02-04 13:51:54
0.94,-0.04,0.31,2025-02-04 13:51:54
0.94,-0.04,0.3,2025-02-04 13:51:54
0.94,-0.03,0.3,2025-02-04 13:51:54
0.94,-0.01,0.31,2025-02-04 13:51:54
0.93,-0.0,0.31,2025-02-04 13:51:54
0.92,0.01,0.32,2025-02-04 13:51:54
0.91,0.02,0.33,2025-02-04 13:51:54
0.89,0.03,0.33,2025-02-04 13:51:54
0.88,0.04,0.33,2025-02-04 13:51:54
0.87,0.05,0.32,2025-02-04 13:51:54
0.87,0.06,0.31,2025-02-04 13:51:54
0.87,0.06,0.31,2025-02-04 13:51:54
0.89,0.06,0.3,2025-02-04 13:51:54
0.9,0.06,0.3,2025-02-04 13:51:54
0.93,0.05,0.31,2025-02-04 13:51:54
0.95,0.05,0.32,2025-02-04 13:51:54
0.97,0.04,0.32,2025-02-04 13:51:54
0.98,0.05,0.33,2025-02-04 13:51:54
0.99,0.04,0.34,2025-02-04 13:51:54
1.0,0.05,0.33,2025-02-04 13:51:54
0.99,0.05,0.34,2025-02-04 13:51:54
0.98,0.05,0.33,2025-02-04 13:51:54
0.97,0.05,0.32,2025-02-04 13:51:54
0.95,0.05,0.32,2025-02-04 13:51:54
0.95,0.05,0.31,2025-02-04 13:51:54
0.92,0.05,0.3,2025-02-04 13:51:54
0.91,0.05,0.29,2025-02-04 13:51:54
0.9,0.05,0.28,2025-02-04 13:51:54
0.89,0.06,0.27,2025-02-04 13:51:54
0.88,0.06,0.27,2025-02-04 13:51:54
0.89,0.06,0.27,2025-02-04 13:51:54
0.89,0.06,0.27,2025-02-04 13:51:55
0.9,0.06,0.27,2025-02-04 13:51:55
0.91,0.06,0.28,2025-02-04 13:51:55
0.92,0.05,0.28,2025-02-04 13:51:55
0.93,0.05,0.28,2025-02-04 13:51:55
0.94,0.04,0.28,2025-02-04 13:51:55
0.95,0.03,0.27,2025-02-04 13:51:55
0.95,0.02,0.27,2025-02-04 13:51:55
0.95,0.01,0.26,2025-02-04 13:51:55
0.96,0.01,0.26,2025-02-04 13:51:55
0.96,0.0,0.26,2025-02-04 13:51:55
0.97,-0.0,0.26,2025-02-04 13:51:55
0.97,-0.01,0.26,2025-02-04 13:51:55
0.98,-0.01,0.26,2025-02-04 13:51:55
0.99,-0.01,0.27,2025-02-04 13:51:55
0.99,-0.02,0.27,2025-02-04 13:51:55
0.99,-0.02,0.27,2025-02-04 13:51:55
0.98,-0.01,0.26,2025-02-04 13:51:55
0.98,-0.0,0.26,2025-02-04 13:51:55
0.97,0.0,0.26,2025-02-04 13:51:55
0.97,0.0,0.26,2025-02-04 13:51:55
0.97,0.01,0.25,2025-02-04 13:51:55
0.97,0.02,0.25,2025-02-04 13:51:55
0.98,0.02,0.26,2025-02-04 13:51:55
1.0,0.02,0.26,2025-02-04 13:51:55
1.02,0.02,0.26,2025-02-04 13:51:55
1.03,0.02,0.27,2025-02-04 13:51:55
1.04,0.02,0.27,2025-02-04 13:51:55
1.05,0.01,0.27,2025-02-04 13:51:55
1.05,0.01,0.26,2025-02-04 13:51:55
1.04,0.01,0.25,2025-02-04 13:51:55
1.11,-0.0,0.2,2025-02-04 13:51:55
1.15,0.0,0.2,2025-02-04 13:51:55
1.18,0.01,0.21,2025-02-04 13:51:55
1.2,0.01,0.23,2025-02-04 13:51:55
1.21,0.0,0.25,2025-02-04 13:51:55
1.18,-0.02,0.28,2025-02-04 13:51:55
1.11,-0.04,0.29,2025-02-04 13:51:55
1.03,-0.05,0.29,2025-02-04 13:51:55
0.95,-0.06,0.26,2025-02-04 13:51:55
0.87,-0.05,0.22,2025-02-04 13:51:55
0.81,-0.05,0.18,2025-02-04 13:51:55
0.78,-0.05,0.15,2025-02-04 13:51:55
0.77,-0.04,0.13,2025-02-04 13:51:55
0.78,-0.04,0.12,2025-02-04 13:51:55
0.8,-0.03,0.13,2025-02-04 13:51:55
0.83,-0.02,0.14,2025-02-04 13:51:55
0.88,-0.03,0.15,2025-02-04 13:51:55
0.96,-0.06,0.19,2025-02-04 13:51:55
1.02,-0.08,0.19,2025-02-04 13:51:55
1.04,-0.1,0.2,2025-02-04 13:51:55
1.06,-0.1,0.2,2025-02-04 13:51:55
1.0,-0.14,0.19,2025-02-04 13:51:55
0.97,-0.15,0.19,2025-02-04 13:51:55
0.93,-0.15,0.18,2025-02-04 13:51:55
0.9,-0.14,0.17,2025-02-04 13:51:55
0.82,-0.11,0.16,2025-02-04 13:51:55
0.8,-0.09,0.16,2025-02-04 13:51:55
0.79,-0.08,0.17,2025-02-04 13:51:55
0.79,-0.07,0.17,2025-02-04 13:51:55
0.79,-0.07,0.18,2025-02-04 13:51:55
0.8,-0.06,0.19,2025-02-04 13:51:55
0.82,-0.06,0.2,2025-02-04 13:51:55
0.83,-0.05,0.21,2025-02-04 13:51:55
0.84,-0.05,0.22,2025-02-04 13:51:55
0.86,-0.06,0.23,2025-02-04 13:51:55
0.86,-0.07,0.24,2025-02-04 13:51:55
0.87,-0.08,0.25,2025-02-04 13:51:55
0.88,-0.08,0.25,2025-02-04 13:51:55
0.88,-0.08,0.25,2025-02-04 13:51:55
0.88,-0.09,0.25,2025-02-04 13:51:55
0.88,-0.08,0.26,2025-02-04 13:51:55
0.88,-0.08,0.26,2025-02-04 13:51:55
0.88,-0.07,0.26,2025-02-04 13:51:55
0.88,-0.06,0.27,2025-02-04 13:51:55
0.88,-0.06,0.27,2025-02-04 13:51:55
0.87,-0.06,0.28,2025-02-04 13:51:55
0.86,-0.07,0.28,2025-02-04 13:51:55
0.86,-0.07,0.28,2025-02-04 13:51:55
0.85,-0.07,0.28,2025-02-04 13:51:55
0.86,-0.07,0.29,2025-02-04 13:51:55
0.87,-0.07,0.29,2025-02-04 13:51:55
0.89,-0.07,0.3,2025-02-04 13:51:55
0.9,-0.07,0.3,2025-02-04 13:51:55
0.92,-0.08,0.31,2025-02-04 13:51:55
0.94,-0.08,0.32,2025-02-04 13:51:55
0.97,-0.08,0.32,2025-02-04 13:51:55
0.99,-0.08,0.33,2025-02-04 13:51:55
1.01,-0.09,0.34,2025-02-04 13:51:55
1.02,-0.1,0.35,2025-02-04 13:51:55
1.02,-0.11,0.35,2025-02-04 13:51:55
1.01,-0.12,0.35,2025-02-04 13:51:55
1.0,-0.13,0.36,2025-02-04 13:51:55
0.97,-0.12,0.36,2025-02-04 13:51:55
0.95,-0.1,0.35,2025-02-04 13:51:55
0.95,-0.09,0.35,2025-02-04 13:51:55
0.93,-0.08,0.34,2025-02-04 13:51:55
0.95,-0.07,0.34,2025-02-04 13:51:55
0.98,-0.06,0.34,2025-02-04 13:51:55
1.0,-0.05,0.35,2025-02-04 13:51:55
1.04,-0.03,0.35,2025-02-04 13:51:55
1.06,-0.03,0.35,2025-02-04 13:51:55
1.12,-0.02,0.35,2025-02-04 13:51:55
1.21,0.01,0.36,2025-02-04 13:51:55
1.26,0.01,0.37,2025-02-04 13:51:55
1.27,0.01,0.39,2025-02-04 13:51:56
1.24,0.02,0.42,2025-02-04 13:51:56
1.21,0.03,0.42,2025-02-04 13:51:56
1.13,0.05,0.4,2025-02-04 13:51:56
1.07,0.07,0.36,2025-02-04 13:51:56
1.0,0.08,0.3,2025-02-04 13:51:56
0.97,0.07,0.26,2025-02-04 13:51:56
0.94,0.09,0.22,2025-02-04 13:51:56
0.94,0.09,0.19,2025-02-04 13:51:56
0.94,0.08,0.17,2025-02-04 13:51:56
