X (g),Y (g),Z (g),Timestamp
0.96,-0.01,0.21,2025-02-04 13:53:10
0.95,-0.0,0.22,2025-02-04 13:53:10
0.96,-0.01,0.22,2025-02-04 13:53:10
0.96,-0.01,0.22,2025-02-04 13:53:10
0.96,-0.01,0.22,2025-02-04 13:53:10
0.96,-0.01,0.22,2025-02-04 13:53:10
0.96,-0.01,0.22,2025-02-04 13:53:10
0.96,-0.01,0.22,2025-02-04 13:53:10
0.96,-0.01,0.22,2025-02-04 13:53:10
0.96,-0.01,0.22,2025-02-04 13:53:10
0.96,-0.01,0.22,2025-02-04 13:53:10
0.96,-0.01,0.22,2025-02-04 13:53:10
0.96,-0.01,0.22,2025-02-04 13:53:10
0.96,-0.01,0.22,2025-02-04 13:53:10
0.96,-0.01,0.22,2025-02-04 13:53:10
0.96,-0.01,0.22,2025-02-04 13:53:10
0.96,-0.01,0.22,2025-02-04 13:53:10
0.96,-0.01,0.22,2025-02-04 13:53:10
0.96,-0.01,0.22,2025-02-04 13:53:10
0.96,-0.01,0.22,2025-02-04 13:53:10
0.96,-0.01,0.22,2025-02-04 13:53:10
0.96,-0.01,0.22,2025-02-04 13:53:10
0.96,-0.01,0.22,2025-02-04 13:53:10
0.96,-0.01,0.22,2025-02-04 13:53:10
0.96,-0.01,0.22,2025-02-04 13:53:10
0.96,-0.01,0.22,2025-02-04 13:53:10
0.95,-0.01,0.22,2025-02-04 13:53:10
0.96,-0.01,0.22,2025-02-04 13:53:10
0.96,-0.01,0.22,2025-02-04 13:53:10
0.96,-0.01,0.22,2025-02-04 13:53:10
0.96,-0.01,0.22,2025-02-04 13:53:10
0.96,-0.0,0.22,2025-02-04 13:53:10
0.96,-0.0,0.22,2025-02-04 13:53:10
0.96,-0.0,0.22,2025-02-04 13:53:10
0.96,-0.01,0.22,2025-02-04 13:53:10
0.96,-0.01,0.22,2025-02-04 13:53:10
0.96,-0.01,0.22,2025-02-04 13:53:10
0.96,-0.01,0.22,2025-02-04 13:53:10
0.96,-0.01,0.22,2025-02-04 13:53:10
0.96,-0.0,0.22,2025-02-04 13:53:10
0.96,-0.01,0.22,2025-02-04 13:53:10
0.96,-0.01,0.22,2025-02-04 13:53:10
0.96,-0.01,0.22,2025-02-04 13:53:10
0.96,-0.01,0.22,2025-02-04 13:53:10
0.96,-0.01,0.22,2025-02-04 13:53:10
0.95,-0.01,0.22,2025-02-04 13:53:10
0.96,-0.01,0.22,2025-02-04 13:53:10
0.95,-0.01,0.22,2025-02-04 13:53:10
0.95,-0.01,0.22,2025-02-04 13:53:10
0.96,-0.01,0.22,2025-02-04 13:53:10
0.96,-0.01,0.21,2025-02-04 13:53:10
0.96,-0.01,0.21,2025-02-04 13:53:10
0.97,-0.01,0.22,2025-02-04 13:53:10
0.97,-0.01,0.22,2025-02-04 13:53:10
0.97,-0.0,0.22,2025-02-04 13:53:10
0.96,-0.0,0.22,2025-02-04 13:53:10
0.96,0.0,0.23,2025-02-04 13:53:10
0.96,-0.0,0.22,2025-02-04 13:53:10
0.96,-0.0,0.22,2025-02-04 13:53:10
0.95,-0.0,0.22,2025-02-04 13:53:10
0.95,-0.0,0.22,2025-02-04 13:53:10
0.95,-0.01,0.22,2025-02-04 13:53:10
0.95,-0.01,0.22,2025-02-04 13:53:11
0.95,-0.01,0.21,2025-02-04 13:53:11
0.95,-0.02,0.21,2025-02-04 13:53:11
0.95,-0.01,0.21,2025-02-04 13:53:11
0.95,-0.01,0.21,2025-02-04 13:53:11
0.95,-0.01,0.22,2025-02-04 13:53:11
0.96,-0.01,0.22,2025-02-04 13:53:11
0.96,-0.01,0.22,2025-02-04 13:53:11
0.96,-0.01,0.22,2025-02-04 13:53:11
0.96,-0.01,0.22,2025-02-04 13:53:11
