X (g),Y (g),Z (g),Timestamp
0.95,-0.02,0.23,2025-02-04 13:52:27
0.94,-0.02,0.23,2025-02-04 13:52:27
0.94,-0.02,0.23,2025-02-04 13:52:27
0.94,-0.02,0.23,2025-02-04 13:52:27
0.94,-0.02,0.23,2025-02-04 13:52:27
0.94,-0.02,0.23,2025-02-04 13:52:27
0.96,-0.03,0.23,2025-02-04 13:52:27
0.96,-0.02,0.23,2025-02-04 13:52:27
0.96,-0.02,0.23,2025-02-04 13:52:27
0.96,-0.02,0.23,2025-02-04 13:52:27
0.96,-0.02,0.23,2025-02-04 13:52:27
0.97,-0.02,0.23,2025-02-04 13:52:27
0.96,-0.02,0.24,2025-02-04 13:52:27
0.96,-0.02,0.24,2025-02-04 13:52:27
0.96,-0.01,0.24,2025-02-04 13:52:27
0.95,-0.01,0.24,2025-02-04 13:52:27
0.95,-0.01,0.24,2025-02-04 13:52:27
0.95,-0.01,0.24,2025-02-04 13:52:27
0.95,-0.01,0.24,2025-02-04 13:52:27
0.95,-0.01,0.24,2025-02-04 13:52:27
0.95,-0.0,0.24,2025-02-04 13:52:27
0.95,-0.0,0.24,2025-02-04 13:52:27
0.95,0.0,0.24,2025-02-04 13:52:27
0.95,0.0,0.24,2025-02-04 13:52:27
0.95,-0.0,0.25,2025-02-04 13:52:27
0.95,-0.01,0.25,2025-02-04 13:52:27
0.95,-0.01,0.24,2025-02-04 13:52:27
0.95,-0.02,0.24,2025-02-04 13:52:27
0.95,-0.03,0.24,2025-02-04 13:52:27
0.96,-0.04,0.24,2025-02-04 13:52:27
0.96,-0.03,0.23,2025-02-04 13:52:27
0.96,-0.03,0.23,2025-02-04 13:52:27
0.95,-0.02,0.24,2025-02-04 13:52:27
0.95,-0.01,0.24,2025-02-04 13:52:28
0.95,-0.0,0.24,2025-02-04 13:52:28
0.95,-0.0,0.25,2025-02-04 13:52:28
0.96,0.0,0.25,2025-02-04 13:52:28
0.96,0.0,0.25,2025-02-04 13:52:28
0.96,0.01,0.25,2025-02-04 13:52:28
0.96,0.01,0.24,2025-02-04 13:52:28
0.95,0.0,0.24,2025-02-04 13:52:28
0.95,-0.0,0.24,2025-02-04 13:52:28
0.95,-0.01,0.24,2025-02-04 13:52:28
0.95,-0.01,0.23,2025-02-04 13:52:28
0.95,-0.02,0.24,2025-02-04 13:52:28
0.95,-0.02,0.24,2025-02-04 13:52:28
0.96,-0.03,0.24,2025-02-04 13:52:28
0.96,-0.03,0.24,2025-02-04 13:52:28
0.96,-0.03,0.24,2025-02-04 13:52:28
0.95,-0.03,0.24,2025-02-04 13:52:28
0.95,-0.03,0.24,2025-02-04 13:52:28
0.95,-0.03,0.24,2025-02-04 13:52:28
0.95,-0.03,0.24,2025-02-04 13:52:28
0.94,-0.03,0.24,2025-02-04 13:52:28
0.94,-0.03,0.24,2025-02-04 13:52:28
0.94,-0.03,0.24,2025-02-04 13:52:28
