X (g),Y (g),Z (g),Timestamp
0.95,-0.23,0.13,2025-02-11 14:55:52.610550
0.94,-0.23,0.12,2025-02-11 14:55:52.654504
0.93,-0.22,0.13,2025-02-11 14:55:52.655290
0.93,-0.22,0.13,2025-02-11 14:55:52.656541
0.93,-0.22,0.14,2025-02-11 14:55:52.658548
0.95,-0.21,0.13,2025-02-11 14:55:52.714917
0.95,-0.23,0.13,2025-02-11 14:55:52.775372
0.95,-0.23,0.13,2025-02-11 14:55:52.776315
0.94,-0.23,0.12,2025-02-11 14:55:52.777514
0.95,-0.22,0.12,2025-02-11 14:55:52.778957
0.96,-0.22,0.12,2025-02-11 14:55:52.790117
0.96,-0.21,0.14,2025-02-11 14:55:52.805139
0.95,-0.21,0.13,2025-02-11 14:55:52.806161
0.95,-0.22,0.13,2025-02-11 14:55:52.835090
0.95,-0.21,0.13,2025-02-11 14:55:52.836034
0.95,-0.21,0.14,2025-02-11 14:55:52.837234
0.96,-0.2,0.14,2025-02-11 14:55:52.849416
0.96,-0.2,0.14,2025-02-11 14:55:52.850393
0.96,-0.2,0.14,2025-02-11 14:55:52.852266
0.96,-0.2,0.14,2025-02-11 14:55:52.865088
0.96,-0.2,0.14,2025-02-11 14:55:52.909617
0.97,-0.2,0.14,2025-02-11 14:55:52.939637
0.97,-0.2,0.14,2025-02-11 14:55:52.940378
0.97,-0.2,0.15,2025-02-11 14:55:52.955086
0.97,-0.2,0.15,2025-02-11 14:55:52.970206
0.97,-0.2,0.15,2025-02-11 14:55:52.970988
0.97,-0.2,0.15,2025-02-11 14:55:52.972200
0.97,-0.21,0.15,2025-02-11 14:55:52.984490
0.97,-0.21,0.15,2025-02-11 14:55:52.985892
0.97,-0.21,0.15,2025-02-11 14:55:53.000090
0.97,-0.22,0.15,2025-02-11 14:55:53.059963
0.97,-0.22,0.15,2025-02-11 14:55:53.060685
0.97,-0.22,0.15,2025-02-11 14:55:53.061799
0.97,-0.22,0.15,2025-02-11 14:55:53.063778
0.96,-0.22,0.13,2025-02-11 14:55:53.075411
0.96,-0.22,0.12,2025-02-11 14:55:53.089939
0.97,-0.22,0.12,2025-02-11 14:55:53.090666
0.97,-0.22,0.12,2025-02-11 14:55:53.120080
0.97,-0.22,0.12,2025-02-11 14:55:53.120994
0.96,-0.22,0.12,2025-02-11 14:55:53.122101
0.96,-0.22,0.12,2025-02-11 14:55:53.123275
0.96,-0.22,0.12,2025-02-11 14:55:53.165372
0.96,-0.21,0.12,2025-02-11 14:55:53.225356
0.96,-0.21,0.12,2025-02-11 14:55:53.226340
0.96,-0.21,0.11,2025-02-11 14:55:53.227566
0.98,-0.21,0.1,2025-02-11 14:55:53.229804
1.0,-0.21,0.11,2025-02-11 14:55:53.240348
0.95,-0.18,0.14,2025-02-11 14:55:53.255098
0.95,-0.18,0.15,2025-02-11 14:55:53.256037
0.94,-0.18,0.16,2025-02-11 14:55:53.258091
0.93,-0.18,0.16,2025-02-11 14:55:53.300400
0.93,-0.18,0.17,2025-02-11 14:55:53.329522
0.93,-0.18,0.17,2025-02-11 14:55:53.330367
0.93,-0.18,0.18,2025-02-11 14:55:53.331573
0.93,-0.18,0.18,2025-02-11 14:55:53.332750
0.94,-0.19,0.18,2025-02-11 14:55:53.334317
0.94,-0.19,0.18,2025-02-11 14:55:53.390596
0.94,-0.19,0.18,2025-02-11 14:55:53.391383
0.95,-0.19,0.17,2025-02-11 14:55:53.392534
0.95,-0.19,0.16,2025-02-11 14:55:53.394778
0.95,-0.2,0.14,2025-02-11 14:55:53.405315
0.96,-0.2,0.13,2025-02-11 14:55:53.406169
0.96,-0.21,0.13,2025-02-11 14:55:53.449926
0.96,-0.21,0.12,2025-02-11 14:55:53.464876
0.96,-0.21,0.12,2025-02-11 14:55:53.480426
0.96,-0.21,0.12,2025-02-11 14:55:53.494442
0.96,-0.2,0.12,2025-02-11 14:55:53.510055
0.96,-0.2,0.11,2025-02-11 14:55:53.511047
0.95,-0.2,0.11,2025-02-11 14:55:53.512238
0.91,-0.2,0.11,2025-02-11 14:55:53.514068
0.91,-0.2,0.1,2025-02-11 14:55:53.540226
0.91,-0.21,0.1,2025-02-11 14:55:53.569449
0.91,-0.21,0.1,2025-02-11 14:55:53.585013
0.91,-0.21,0.1,2025-02-11 14:55:53.600042
0.92,-0.22,0.1,2025-02-11 14:55:53.615051
0.95,-0.22,0.1,2025-02-11 14:55:53.616043
0.96,-0.21,0.11,2025-02-11 14:55:53.617248
0.97,-0.21,0.11,2025-02-11 14:55:53.644590
0.95,-0.21,0.12,2025-02-11 14:55:53.645311
0.94,-0.21,0.12,2025-02-11 14:55:53.646621
0.93,-0.21,0.12,2025-02-11 14:55:53.675078
0.92,-0.21,0.12,2025-02-11 14:55:53.676037
0.91,-0.21,0.12,2025-02-11 14:55:53.677273
0.89,-0.21,0.13,2025-02-11 14:55:53.690324
0.88,-0.2,0.13,2025-02-11 14:55:53.691044
0.88,-0.2,0.13,2025-02-11 14:55:53.704922
0.88,-0.19,0.13,2025-02-11 14:55:53.706312
0.88,-0.19,0.13,2025-02-11 14:55:53.765354
0.88,-0.19,0.13,2025-02-11 14:55:53.765983
0.87,-0.18,0.12,2025-02-11 14:55:53.767477
0.87,-0.18,0.11,2025-02-11 14:55:53.779732
0.87,-0.18,0.1,2025-02-11 14:55:53.780507
0.87,-0.18,0.1,2025-02-11 14:55:53.794372
0.87,-0.18,0.09,2025-02-11 14:55:53.796013
0.87,-0.18,0.09,2025-02-11 14:55:53.825056
0.86,-0.18,0.08,2025-02-11 14:55:53.855155
0.86,-0.18,0.07,2025-02-11 14:55:53.856048
0.86,-0.19,0.06,2025-02-11 14:55:53.884401
0.87,-0.19,0.06,2025-02-11 14:55:53.900066
0.91,-0.22,0.08,2025-02-11 14:55:53.914698
0.93,-0.23,0.1,2025-02-11 14:55:53.915392
0.99,-0.23,0.2,2025-02-11 14:55:53.916512
1.04,-0.26,0.2,2025-02-11 14:55:53.917969
1.1,-0.35,0.18,2025-02-11 14:55:53.945082
1.12,-0.43,0.16,2025-02-11 14:55:53.946039
1.13,-0.53,0.16,2025-02-11 14:55:53.947361
1.11,-0.64,0.17,2025-02-11 14:55:53.975131
1.09,-0.73,0.19,2025-02-11 14:55:53.976010
1.04,-0.77,0.22,2025-02-11 14:55:53.990519
1.0,-0.8,0.26,2025-02-11 14:55:54.019390
0.97,-0.8,0.3,2025-02-11 14:55:54.020279
0.94,-0.77,0.32,2025-02-11 14:55:54.050175
0.92,-0.73,0.34,2025-02-11 14:55:54.050980
0.9,-0.66,0.33,2025-02-11 14:55:54.052256
0.91,-0.65,0.33,2025-02-11 14:55:54.079895
0.94,-0.6,0.32,2025-02-11 14:55:54.080399
0.94,-0.6,0.31,2025-02-11 14:55:54.094652
0.95,-0.59,0.28,2025-02-11 14:55:54.095479
0.93,-0.6,0.27,2025-02-11 14:55:54.096426
0.92,-0.59,0.25,2025-02-11 14:55:54.098406
0.92,-0.57,0.23,2025-02-11 14:55:54.110132
0.91,-0.56,0.22,2025-02-11 14:55:54.125165
0.93,-0.71,0.2,2025-02-11 14:55:54.140240
0.92,-0.5,0.21,2025-02-11 14:55:54.140968
0.91,-0.52,0.2,2025-02-11 14:55:54.142300
0.93,-0.5,0.19,2025-02-11 14:55:54.155419
0.9,-0.49,0.18,2025-02-11 14:55:54.170228
0.9,-0.48,0.17,2025-02-11 14:55:54.171230
0.89,-0.46,0.17,2025-02-11 14:55:54.185021
0.9,-0.47,0.17,2025-02-11 14:55:54.199641
0.9,-0.44,0.16,2025-02-11 14:55:54.214721
0.9,-0.42,0.15,2025-02-11 14:55:54.215380
0.89,-0.4,0.15,2025-02-11 14:55:54.216502
0.9,-0.38,0.14,2025-02-11 14:55:54.217930
0.91,-0.37,0.13,2025-02-11 14:55:54.230099
0.92,-0.37,0.13,2025-02-11 14:55:54.244948
0.93,-0.36,0.12,2025-02-11 14:55:54.245986
0.94,-0.36,0.11,2025-02-11 14:55:54.247467
0.96,-0.35,0.11,2025-02-11 14:55:54.260193
0.97,-0.34,0.11,2025-02-11 14:55:54.304825
1.0,-0.34,0.1,2025-02-11 14:55:54.320370
1.01,-0.33,0.09,2025-02-11 14:55:54.335035
1.03,-0.32,0.09,2025-02-11 14:55:54.335989
1.09,-0.29,0.09,2025-02-11 14:55:54.337303
1.12,-0.26,0.12,2025-02-11 14:55:54.349271
1.14,-0.26,0.13,2025-02-11 14:55:54.350841
1.15,-0.24,0.14,2025-02-11 14:55:54.379454
1.16,-0.23,0.15,2025-02-11 14:55:54.380442
1.16,-0.21,0.15,2025-02-11 14:55:54.381528
1.17,-0.19,0.14,2025-02-11 14:55:54.383360
1.18,-0.18,0.12,2025-02-11 14:55:54.395232
1.22,-0.18,0.1,2025-02-11 14:55:54.409322
1.25,-0.15,0.09,2025-02-11 14:55:54.424385
