X (g),Y (g),Z (g),Timestamp
0.94,-0.18,0.19,2025-02-11 14:54:43.118800
0.94,-0.18,0.19,2025-02-11 14:54:43.133344
0.95,-0.18,0.19,2025-02-11 14:54:43.148157
0.95,-0.18,0.18,2025-02-11 14:54:43.149315
0.95,-0.18,0.18,2025-02-11 14:54:43.163265
0.95,-0.18,0.18,2025-02-11 14:54:43.164297
0.95,-0.18,0.18,2025-02-11 14:54:43.178200
0.95,-0.18,0.18,2025-02-11 14:54:43.193397
0.94,-0.18,0.18,2025-02-11 14:54:43.194330
0.94,-0.18,0.18,2025-02-11 14:54:43.195587
0.94,-0.19,0.18,2025-02-11 14:54:43.208279
0.94,-0.19,0.18,2025-02-11 14:54:43.253407
0.94,-0.19,0.18,2025-02-11 14:54:43.254354
0.94,-0.19,0.18,2025-02-11 14:54:43.255497
0.94,-0.19,0.18,2025-02-11 14:54:43.256775
0.94,-0.2,0.18,2025-02-11 14:54:43.268243
0.95,-0.2,0.18,2025-02-11 14:54:43.269419
0.95,-0.19,0.18,2025-02-11 14:54:43.283219
0.95,-0.19,0.18,2025-02-11 14:54:43.284362
0.96,-0.19,0.18,2025-02-11 14:54:43.313612
0.95,-0.19,0.18,2025-02-11 14:54:43.314347
0.95,-0.19,0.18,2025-02-11 14:54:43.315626
0.95,-0.2,0.18,2025-02-11 14:54:43.328619
0.95,-0.19,0.18,2025-02-11 14:54:43.343329
0.95,-0.19,0.18,2025-02-11 14:54:43.344418
0.95,-0.18,0.18,2025-02-11 14:54:43.358184
0.95,-0.17,0.18,2025-02-11 14:54:43.359366
0.96,-0.17,0.18,2025-02-11 14:54:43.373323
0.96,-0.17,0.18,2025-02-11 14:54:43.388258
0.96,-0.18,0.18,2025-02-11 14:54:43.402595
0.96,-0.18,0.19,2025-02-11 14:54:43.403659
0.96,-0.18,0.19,2025-02-11 14:54:43.432798
0.95,-0.18,0.19,2025-02-11 14:54:43.433541
0.95,-0.17,0.19,2025-02-11 14:54:43.463803
0.95,-0.17,0.19,2025-02-11 14:54:43.493198
0.95,-0.17,0.19,2025-02-11 14:54:43.494185
0.95,-0.17,0.19,2025-02-11 14:54:43.507628
0.95,-0.17,0.19,2025-02-11 14:54:43.508499
0.95,-0.16,0.2,2025-02-11 14:54:43.509943
0.95,-0.16,0.2,2025-02-11 14:54:43.523325
0.95,-0.16,0.19,2025-02-11 14:54:43.524449
0.95,-0.16,0.19,2025-02-11 14:54:43.538657
0.95,-0.17,0.19,2025-02-11 14:54:43.553678
0.95,-0.17,0.19,2025-02-11 14:54:43.554687
0.95,-0.17,0.2,2025-02-11 14:54:43.556008
0.95,-0.17,0.19,2025-02-11 14:54:43.568439
0.95,-0.18,0.19,2025-02-11 14:54:43.583277
0.95,-0.18,0.19,2025-02-11 14:54:43.598320
0.95,-0.18,0.19,2025-02-11 14:54:43.599435
0.95,-0.18,0.19,2025-02-11 14:54:43.613317
0.95,-0.18,0.19,2025-02-11 14:54:43.614187
0.95,-0.18,0.19,2025-02-11 14:54:43.615561
0.95,-0.18,0.19,2025-02-11 14:54:43.628401
0.95,-0.19,0.19,2025-02-11 14:54:43.658112
0.96,-0.19,0.19,2025-02-11 14:54:43.659224
0.97,-0.19,0.19,2025-02-11 14:54:43.673620
0.97,-0.19,0.19,2025-02-11 14:54:43.674296
0.97,-0.2,0.19,2025-02-11 14:54:43.675677
0.96,-0.2,0.19,2025-02-11 14:54:43.688450
0.95,-0.19,0.19,2025-02-11 14:54:43.689305
0.94,-0.18,0.18,2025-02-11 14:54:43.718647
0.94,-0.18,0.18,2025-02-11 14:54:43.719389
0.94,-0.17,0.18,2025-02-11 14:54:43.720578
0.94,-0.15,0.18,2025-02-11 14:54:43.733527
0.94,-0.14,0.18,2025-02-11 14:54:43.734459
0.94,-0.13,0.17,2025-02-11 14:54:43.748500
0.94,-0.14,0.17,2025-02-11 14:54:43.763117
0.94,-0.15,0.16,2025-02-11 14:54:43.764143
0.94,-0.16,0.16,2025-02-11 14:54:43.765671
0.94,-0.16,0.16,2025-02-11 14:54:43.808475
0.94,-0.17,0.16,2025-02-11 14:54:43.809286
0.94,-0.18,0.16,2025-02-11 14:54:43.810624
0.94,-0.19,0.16,2025-02-11 14:54:43.823639
0.94,-0.19,0.16,2025-02-11 14:54:43.824278
0.94,-0.19,0.16,2025-02-11 14:54:43.825588
0.95,-0.2,0.16,2025-02-11 14:54:43.838435
0.95,-0.2,0.16,2025-02-11 14:54:43.867690
0.96,-0.2,0.16,2025-02-11 14:54:43.868608
0.96,-0.19,0.17,2025-02-11 14:54:43.870045
0.96,-0.19,0.16,2025-02-11 14:54:43.883313
0.97,-0.19,0.17,2025-02-11 14:54:43.884265
0.97,-0.19,0.17,2025-02-11 14:54:43.885578
0.97,-0.18,0.18,2025-02-11 14:54:43.898270
0.96,-0.18,0.18,2025-02-11 14:54:43.928389
0.94,-0.17,0.18,2025-02-11 14:54:43.929272
0.92,-0.17,0.18,2025-02-11 14:54:43.930677
0.9,-0.16,0.18,2025-02-11 14:54:43.957691
0.88,-0.16,0.18,2025-02-11 14:54:43.958463
0.87,-0.16,0.18,2025-02-11 14:54:43.959723
0.88,-0.16,0.19,2025-02-11 14:54:44.033061
0.89,-0.16,0.19,2025-02-11 14:54:44.062720
0.91,-0.16,0.2,2025-02-11 14:54:44.093176
0.94,-0.16,0.21,2025-02-11 14:54:44.094150
0.98,-0.15,0.23,2025-02-11 14:54:44.108554
0.97,-0.16,0.33,2025-02-11 14:54:44.109376
0.93,-0.2,0.47,2025-02-11 14:54:44.110421
0.92,-0.24,0.53,2025-02-11 14:54:44.111791
0.91,-0.25,0.54,2025-02-11 14:54:44.123353
0.9,-0.27,0.53,2025-02-11 14:54:44.124427
0.89,-0.29,0.52,2025-02-11 14:54:44.138724
0.88,-0.3,0.5,2025-02-11 14:54:44.168282
0.87,-0.32,0.47,2025-02-11 14:54:44.169239
0.87,-0.34,0.43,2025-02-11 14:54:44.170517
0.85,-0.32,0.39,2025-02-11 14:54:44.171877
0.84,-0.34,0.35,2025-02-11 14:54:44.198404
0.83,-0.33,0.32,2025-02-11 14:54:44.199424
0.82,-0.34,0.29,2025-02-11 14:54:44.213301
0.82,-0.34,0.27,2025-02-11 14:54:44.214230
0.83,-0.33,0.27,2025-02-11 14:54:44.215593
0.83,-0.35,0.26,2025-02-11 14:54:44.243280
0.82,-0.37,0.27,2025-02-11 14:54:44.244293
0.82,-0.38,0.29,2025-02-11 14:54:44.245684
0.81,-0.38,0.32,2025-02-11 14:54:44.258143
0.78,-0.39,0.35,2025-02-11 14:54:44.259418
0.76,-0.4,0.35,2025-02-11 14:54:44.273710
0.72,-0.41,0.32,2025-02-11 14:54:44.274669
0.67,-0.4,0.28,2025-02-11 14:54:44.288707
0.65,-0.41,0.23,2025-02-11 14:54:44.289731
0.65,-0.41,0.18,2025-02-11 14:54:44.303266
0.68,-0.41,0.14,2025-02-11 14:54:44.318229
0.73,-0.44,0.11,2025-02-11 14:54:44.332713
0.79,-0.48,0.08,2025-02-11 14:54:44.347537
