X (g),Y (g),Z (g),Timestamp,acceleration (g),time (s)
0.78,-0.06,0.09,2025-02-04 13:47:22,0.7874642849044013,3.044642857142857
0.79,-0.06,0.09,2025-02-04 13:47:22,0.7973706791699832,3.0535714285714284
0.8,-0.06,0.09,2025-02-04 13:47:22,0.8072793816269558,3.0625
0.84,-0.08,0.1,2025-02-04 13:47:22,0.84970583144992,3.0714285714285716
0.88,-0.1,0.11,2025-02-04 13:47:22,0.892468486838611,3.080357142857143
0.9,-0.13,0.11,2025-02-04 13:47:22,0.9159694318043589,3.0892857142857144
0.92,-0.17,0.12,2025-02-04 13:47:22,0.9432391001225512,3.0982142857142856
0.93,-0.19,0.14,2025-02-04 13:47:22,0.9594790253048787,3.107142857142857
0.94,-0.22,0.13,2025-02-04 13:47:22,0.9741149829460586,3.1160714285714284
0.93,-0.26,0.11,2025-02-04 13:47:22,0.971905345185425,3.125
0.92,-0.28,0.05,2025-02-04 13:47:22,0.9629641737884126,3.1339285714285716
0.92,-0.29,0.01,2025-02-04 13:47:22,0.9646761114488116,3.142857142857143
0.93,-0.29,-0.01,2025-02-04 13:47:22,0.9742176348229383,3.1517857142857144
0.95,-0.28,-0.02,2025-02-04 13:47:22,0.9906058752097122,3.1607142857142856
0.99,-0.24,-0.01,2025-02-04 13:47:22,1.0187246929372038,3.169642857142857
1.04,-0.22,0.01,2025-02-04 13:47:22,1.0630616162763098,3.1785714285714284
1.09,-0.21,0.04,2025-02-04 13:47:22,1.110765501804949,3.1875
1.13,-0.22,0.08,2025-02-04 13:47:22,1.153993067570165,3.1964285714285716
1.15,-0.24,0.15,2025-02-04 13:47:22,1.1843141475132346,3.205357142857143
1.12,-0.24,0.17,2025-02-04 13:47:22,1.157972365818805,3.2142857142857144
1.1,-0.24,0.19,2025-02-04 13:47:22,1.1417968295629481,3.2232142857142856
1.1,-0.23,0.21,2025-02-04 13:47:22,1.143241006962224,3.232142857142857
1.12,-0.22,0.21,2025-02-04 13:47:22,1.1605602095539895,3.2410714285714284
1.15,-0.21,0.22,2025-02-04 13:47:22,1.1895377253370318,3.25
1.18,-0.22,0.21,2025-02-04 13:47:22,1.2185647295076285,3.258928571428571
1.21,-0.23,0.2,2025-02-04 13:47:22,1.2477980605851253,3.267857142857143
1.23,-0.24,0.19,2025-02-04 13:47:22,1.2675172582651488,3.2767857142857144
1.24,-0.26,0.17,2025-02-04 13:47:22,1.2783192089615176,3.2857142857142856
1.23,-0.28,0.14,2025-02-04 13:47:22,1.2692123541787639,3.294642857142857
1.22,-0.29,0.12,2025-02-04 13:47:22,1.2597221915962264,3.3035714285714284
1.18,-0.31,0.1,2025-02-04 13:47:22,1.22413234578619,3.3125
1.13,-0.32,0.09,2025-02-04 13:47:22,1.177879450538127,3.321428571428571
1.08,-0.33,0.1,2025-02-04 13:47:22,1.1337107214805724,3.330357142857143
1.02,-0.33,0.11,2025-02-04 13:47:22,1.0776826991280875,3.3392857142857144
0.96,-0.32,0.15,2025-02-04 13:47:22,1.022985825903761,3.3482142857142856
0.91,-0.3,0.17,2025-02-04 13:47:22,0.9731392500562291,3.357142857142857
0.86,-0.26,0.19,2025-02-04 13:47:22,0.918313671900838,3.3660714285714284
0.8,-0.24,0.2,2025-02-04 13:47:22,0.8588364221433556,3.375
0.74,-0.15,0.19,2025-02-04 13:47:22,0.7785884663928692,3.383928571428571
0.72,-0.12,0.18,2025-02-04 13:47:22,0.7517978451685,3.392857142857143
0.7,-0.1,0.17,2025-02-04 13:47:22,0.7272551134230683,3.4017857142857144
0.71,-0.08,0.17,2025-02-04 13:47:22,0.7344385610791416,3.4107142857142856
0.73,-0.06,0.17,2025-02-04 13:47:22,0.7519308478842984,3.419642857142857
0.76,-0.06,0.18,2025-02-04 13:47:22,0.7833262411026456,3.4285714285714284
0.79,-0.06,0.19,2025-02-04 13:47:22,0.8147392220827473,3.4375
0.81,-0.07,0.21,2025-02-04 13:47:22,0.8397023282092293,3.446428571428571
0.85,-0.06,0.22,2025-02-04 13:47:22,0.880056816347672,3.455357142857143
0.88,-0.05,0.23,2025-02-04 13:47:22,0.9109335870413385,3.4642857142857144
0.9,-0.04,0.23,2025-02-04 13:47:22,0.9297849213662265,3.4732142857142856
0.91,-0.04,0.23,2025-02-04 13:47:22,0.9394679345246436,3.482142857142857
0.92,-0.04,0.23,2025-02-04 13:47:22,0.9491575211733825,3.4910714285714284
0.93,-0.05,0.24,2025-02-04 13:47:22,0.9617692030835673,3.5
0.93,-0.04,0.24,2025-02-04 13:47:22,0.9613012014972208,3.508928571428571
0.93,-0.04,0.24,2025-02-04 13:47:22,0.9613012014972208,3.517857142857143
0.93,-0.05,0.24,2025-02-04 13:47:22,0.9617692030835673,3.5267857142857144
0.92,-0.04,0.24,2025-02-04 13:47:22,0.9516301802696255,3.5357142857142856
0.92,-0.04,0.24,2025-02-04 13:47:22,0.9516301802696255,3.544642857142857
0.91,-0.04,0.24,2025-02-04 13:47:22,0.9419660291114538,3.5535714285714284
0.92,-0.04,0.24,2025-02-04 13:47:22,0.9516301802696255,3.5625
0.93,-0.04,0.24,2025-02-04 13:47:22,0.9613012014972208,3.571428571428571
0.93,-0.05,0.25,2025-02-04 13:47:22,0.9643132271207318,3.580357142857143
0.93,-0.05,0.25,2025-02-04 13:47:22,0.9643132271207318,3.5892857142857144
0.94,-0.05,0.26,2025-02-04 13:47:22,0.9765756499114648,3.5982142857142856
0.95,-0.05,0.27,2025-02-04 13:47:22,0.9888882646689665,3.607142857142857
0.97,-0.05,0.28,2025-02-04 13:47:22,1.0108412338245802,3.6160714285714284
1.0,-0.04,0.29,2025-02-04 13:47:22,1.0419692893746917,3.625
1.0,-0.05,0.3,2025-02-04 13:47:22,1.0452272480183435,3.633928571428571
1.01,-0.05,0.3,2025-02-04 13:47:22,1.0547985589675406,3.642857142857143
1.03,-0.06,0.31,2025-02-04 13:47:22,1.0773114684249863,3.6517857142857144
1.04,-0.07,0.32,2025-02-04 13:47:22,1.0903669107231748,3.6607142857142856
1.05,-0.09,0.34,2025-02-04 13:47:22,1.1073391531053167,3.669642857142857
1.06,-0.09,0.34,2025-02-04 13:47:22,1.1168258592994702,3.6785714285714284
1.05,-0.1,0.34,2025-02-04 13:47:22,1.1081967334368028,3.6875
1.06,-0.11,0.34,2025-02-04 13:47:22,1.1186152153444007,3.696428571428571
1.08,-0.11,0.32,2025-02-04 13:47:22,1.1317685275708986,3.705357142857143
1.12,-0.11,0.3,2025-02-04 13:47:22,1.1646887996370534,3.7142857142857144
1.18,-0.1,0.28,2025-02-04 13:47:22,1.2168812596141005,3.7232142857142856
1.24,-0.1,0.28,2025-02-04 13:47:22,1.2751470503436064,3.732142857142857
1.3,-0.1,0.29,2025-02-04 13:47:22,1.3357020625873122,3.7410714285714284
1.36,-0.11,0.3,2025-02-04 13:47:22,1.3970325694127537,3.75
1.41,-0.11,0.32,2025-02-04 13:47:22,1.4500344823486093,3.758928571428571
1.43,-0.1,0.36,2025-02-04 13:47:22,1.4780054127099804,3.767857142857143
1.41,-0.09,0.39,2025-02-04 13:47:22,1.465708020036733,3.7767857142857144
1.34,-0.09,0.4,2025-02-04 13:47:22,1.4013208055259867,3.7857142857142856
1.26,-0.09,0.39,2025-02-04 13:47:22,1.3220438721918424,3.794642857142857
1.19,-0.07,0.36,2025-02-04 13:47:22,1.2452309022827854,3.8035714285714284
1.15,-0.05,0.32,2025-02-04 13:47:22,1.1947384651043926,3.8125
1.12,-0.03,0.29,2025-02-04 13:47:22,1.1573245007343447,3.821428571428571
1.12,-0.02,0.26,2025-02-04 13:47:22,1.1499565209172042,3.830357142857143
1.12,-0.01,0.24,2025-02-04 13:47:22,1.1454693361238442,3.8392857142857144
1.13,-0.01,0.22,2025-02-04 13:47:22,1.1512601791080936,3.8482142857142856
1.14,-0.02,0.21,2025-02-04 13:47:22,1.1593532679903913,3.857142857142857
1.14,-0.02,0.22,2025-02-04 13:47:22,1.1612062693595828,3.8660714285714284
1.11,-0.04,0.22,2025-02-04 13:47:22,1.1322985472038725,3.875
1.12,-0.04,0.22,2025-02-04 13:47:22,1.142103322821539,3.883928571428571
1.11,-0.04,0.2,2025-02-04 13:47:22,1.128583182578936,3.892857142857143
1.12,-0.05,0.19,2025-02-04 13:47:22,1.1371015785759864,3.9017857142857144
1.09,-0.06,0.18,2025-02-04 13:47:22,1.1063905277974861,3.9107142857142856
1.07,-0.09,0.18,2025-02-04 13:47:22,1.088760763437037,3.919642857142857
1.04,-0.1,0.17,2025-02-04 13:47:22,1.058536725862641,3.9285714285714284
1.05,-0.11,0.16,2025-02-04 13:47:22,1.0678014796768172,3.9375
1.05,-0.13,0.14,2025-02-04 13:47:22,1.067239429556461,3.946428571428571
1.0,-0.17,0.14,2025-02-04 13:47:22,1.0239628899525608,3.955357142857143
0.98,-0.19,0.15,2025-02-04 13:47:22,1.0094552986635912,3.9642857142857144
0.98,-0.17,0.15,2025-02-04 13:47:22,1.0058826969383656,3.9732142857142856
0.96,-0.16,0.14,2025-02-04 13:47:22,0.9832598842625483,3.982142857142857
0.92,-0.15,0.12,2025-02-04 13:47:22,0.9398404119849284,3.9910714285714284
0.91,-0.15,0.11,2025-02-04 13:47:23,0.9288164511893617,4.0
0.9,-0.16,0.11,2025-02-04 13:47:23,0.9207062506576134,4.008771929824562
0.91,-0.14,0.1,2025-02-04 13:47:23,0.9261209424259879,4.017543859649122
0.91,-0.13,0.08,2025-02-04 13:47:23,0.9227133899537819,4.026315789473684
0.9,-0.13,0.08,2025-02-04 13:47:23,0.9128526715741155,4.035087719298246
0.89,-0.12,0.07,2025-02-04 13:47:23,0.9007774419910837,4.043859649122807
0.9,-0.11,0.07,2025-02-04 13:47:23,0.9093954035511727,4.052631578947368
0.91,-0.11,0.07,2025-02-04 13:47:23,0.9192932067626738,4.06140350877193
0.91,-0.11,0.07,2025-02-04 13:47:23,0.9192932067626738,4.0701754385964914
0.91,-0.1,0.08,2025-02-04 13:47:23,0.9189668111526118,4.078947368421052
0.91,-0.1,0.09,2025-02-04 13:47:23,0.9198912979260104,4.087719298245614
0.93,-0.09,0.09,2025-02-04 13:47:23,0.938669270829721,4.0964912280701755
0.93,-0.08,0.09,2025-02-04 13:47:23,0.9377632963600143,4.105263157894737
0.92,-0.07,0.09,2025-02-04 13:47:23,0.9270382947861432,4.114035087719298
0.92,-0.07,0.1,2025-02-04 13:47:23,0.9280624978954812,4.12280701754386
0.92,-0.06,0.1,2025-02-04 13:47:23,0.9273618495495705,4.131578947368421
0.92,-0.06,0.1,2025-02-04 13:47:23,0.9273618495495705,4.140350877192983
0.91,-0.05,0.1,2025-02-04 13:47:23,0.9168424073961675,4.149122807017544
0.9,-0.05,0.1,2025-02-04 13:47:23,0.9069178573608527,4.157894736842105
0.9,-0.05,0.1,2025-02-04 13:47:23,0.9069178573608527,4.166666666666667
0.89,-0.05,0.09,2025-02-04 13:47:23,0.8959352655186645,4.175438596491228
0.88,-0.05,0.08,2025-02-04 13:47:23,0.8850423718670196,4.184210526315789
0.88,-0.06,0.06,2025-02-04 13:47:23,0.8840814442120138,4.192982456140351
0.89,-0.06,0.05,2025-02-04 13:47:23,0.893420393767682,4.201754385964913
0.9,-0.06,0.05,2025-02-04 13:47:23,0.9033825324855468,4.2105263157894735
0.9,-0.07,0.04,2025-02-04 13:47:23,0.9036038955205982,4.219298245614035
0.92,-0.08,0.05,2025-02-04 13:47:23,0.9248243076390239,4.228070175438597
0.94,-0.08,0.06,2025-02-04 13:47:23,0.9453041838477179,4.2368421052631575
0.94,-0.08,0.07,2025-02-04 13:47:23,0.9459915433025815,4.245614035087719
0.94,-0.08,0.09,2025-02-04 13:47:23,0.9476813810558905,4.254385964912281
0.93,-0.08,0.1,2025-02-04 13:47:23,0.9387757985802574,4.2631578947368425
0.91,-0.09,0.12,2025-02-04 13:47:23,0.9222797840135064,4.271929824561403
0.91,-0.1,0.13,2025-02-04 13:47:23,0.9246621004453465,4.280701754385965
0.91,-0.1,0.13,2025-02-04 13:47:23,0.9246621004453465,4.2894736842105265
0.91,-0.1,0.13,2025-02-04 13:47:23,0.9246621004453465,4.298245614035087
0.9,-0.11,0.12,2025-02-04 13:47:23,0.9146037393319579,4.307017543859649
0.9,-0.11,0.11,2025-02-04 13:47:23,0.9133454987024352,4.315789473684211
0.91,-0.11,0.1,2025-02-04 13:47:23,0.922062904578641,4.324561403508772
0.91,-0.11,0.08,2025-02-04 13:47:23,0.9201086892318755,4.333333333333333
0.93,-0.12,0.06,2025-02-04 13:47:23,0.9396275858019496,4.342105263157895
0.96,-0.14,0.06,2025-02-04 13:47:23,0.9720082304178294,4.350877192982456
0.99,-0.15,0.07,2025-02-04 13:47:23,1.0037429949942365,4.359649122807017
1.01,-0.16,0.11,2025-02-04 13:47:23,1.0284940447080868,4.368421052631579
1.01,-0.18,0.15,2025-02-04 13:47:23,1.036822067666386,4.37719298245614
0.99,-0.19,0.18,2025-02-04 13:47:23,1.0240117186829456,4.385964912280702
0.97,-0.2,0.21,2025-02-04 13:47:23,1.0124228365658292,4.394736842105263
0.95,-0.19,0.23,2025-02-04 13:47:23,0.9957409301620578,4.4035087719298245
0.94,-0.19,0.23,2025-02-04 13:47:23,0.9862048468751307,4.412280701754386
0.95,-0.19,0.21,2025-02-04 13:47:23,0.9913122616007531,4.421052631578947
0.97,-0.19,0.2,2025-02-04 13:47:23,1.0084641788382966,4.4298245614035086
1.0,-0.19,0.19,2025-02-04 13:47:23,1.0354709073653399,4.43859649122807
1.05,-0.2,0.18,2025-02-04 13:47:23,1.0839280418920807,4.447368421052632
1.11,-0.2,0.17,2025-02-04 13:47:23,1.1406138698087096,4.456140350877193
1.16,-0.22,0.17,2025-02-04 13:47:23,1.1928537211242625,4.464912280701754
1.2,-0.24,0.17,2025-02-04 13:47:23,1.2355160864998884,4.473684210526316
1.21,-0.26,0.17,2025-02-04 13:47:23,1.2492397688194208,4.482456140350877
1.2,-0.27,0.17,2025-02-04 13:47:23,1.2416923934694937,4.491228070175438
1.18,-0.28,0.18,2025-02-04 13:47:23,1.226050569919528,4.5
1.14,-0.29,0.19,2025-02-04 13:47:23,1.1915536076903968,4.508771929824562
1.08,-0.28,0.21,2025-02-04 13:47:23,1.1352973178863766,4.517543859649122
1.0,-0.27,0.21,2025-02-04 13:47:23,1.0568822072492279,4.526315789473684
0.92,-0.26,0.21,2025-02-04 13:47:23,0.9788258272031853,4.535087719298246
0.84,-0.24,0.21,2025-02-04 13:47:23,0.8984987479123162,4.5438596491228065
0.8,-0.21,0.21,2025-02-04 13:47:23,0.8533463540673272,4.552631578947368
0.76,-0.17,0.21,2025-02-04 13:47:23,0.8065977932030313,4.56140350877193
0.75,-0.13,0.2,2025-02-04 13:47:23,0.78701969479804,4.5701754385964914
0.74,-0.09,0.2,2025-02-04 13:47:23,0.7718160402582989,4.578947368421053
0.73,-0.05,0.2,2025-02-04 13:47:23,0.7585512507405152,4.587719298245614
0.73,-0.04,0.2,2025-02-04 13:47:23,0.757957782465488,4.5964912280701755
0.74,-0.04,0.19,2025-02-04 13:47:23,0.7650490180374065,4.605263157894737
0.78,-0.04,0.19,2025-02-04 13:47:23,0.8038034585643434,4.614035087719298
0.82,-0.03,0.2,2025-02-04 13:47:23,0.8445708969648433,4.62280701754386
0.84,-0.03,0.21,2025-02-04 13:47:23,0.866371744691619,4.631578947368421
0.86,-0.03,0.23,2025-02-04 13:47:23,0.890730037665734,4.640350877192983
0.88,-0.05,0.25,2025-02-04 13:47:23,0.9161877536837086,4.649122807017544
0.91,-0.06,0.26,2025-02-04 13:47:23,0.948314293892062,4.657894736842105
0.93,-0.07,0.27,2025-02-04 13:47:23,0.9709273917240157,4.666666666666667
0.94,-0.06,0.28,2025-02-04 13:47:23,0.9826494797230597,4.675438596491228
0.98,-0.05,0.28,2025-02-04 13:47:23,1.0204410811016968,4.684210526315789
0.96,-0.05,0.28,2025-02-04 13:47:23,1.0012492197250393,4.692982456140351
0.97,-0.04,0.28,2025-02-04 13:47:23,1.0103959619871805,4.701754385964913
0.95,-0.07,0.27,2025-02-04 13:47:23,0.990101004948485,4.7105263157894735
0.93,-0.05,0.28,2025-02-04 13:47:23,0.9725224933131368,4.719298245614035
0.92,-0.08,0.29,2025-02-04 13:47:23,0.9679359482941007,4.728070175438597
0.92,-0.04,0.29,2025-02-04 13:47:23,0.9654532614269838,4.7368421052631575
0.93,-0.04,0.29,2025-02-04 13:47:23,0.9749871794028884,4.745614035087719
0.91,-0.03,0.29,2025-02-04 13:47:23,0.9555626614722867,4.754385964912281
0.92,-0.03,0.29,2025-02-04 13:47:23,0.965090669315583,4.7631578947368425
0.91,-0.04,0.29,2025-02-04 13:47:23,0.9559288676465421,4.771929824561403
0.92,-0.04,0.29,2025-02-04 13:47:23,0.9654532614269838,4.780701754385965
0.93,-0.04,0.29,2025-02-04 13:47:23,0.9749871794028884,4.7894736842105265
0.97,-0.04,0.28,2025-02-04 13:47:23,1.0103959619871805,4.798245614035087
1.01,-0.04,0.29,2025-02-04 13:47:23,1.051570254429061,4.807017543859649
1.04,-0.05,0.31,2025-02-04 13:47:23,1.086370102681402,4.815789473684211
1.07,-0.05,0.32,2025-02-04 13:47:23,1.1179445424527998,4.824561403508772
1.1,-0.06,0.34,2025-02-04 13:47:23,1.1529093633065872,4.833333333333333
1.13,-0.07,0.34,2025-02-04 13:47:23,1.1821167455035901,4.842105263157895
1.15,-0.07,0.35,2025-02-04 13:47:23,1.2041179344233686,4.850877192982456
1.17,-0.07,0.35,2025-02-04 13:47:23,1.223233420079749,4.859649122807017
1.18,-0.07,0.35,2025-02-04 13:47:23,1.2328016872149388,4.868421052631579
1.2,-0.07,0.34,2025-02-04 13:47:23,1.2491997438360287,4.87719298245614
1.19,-0.09,0.33,2025-02-04 13:47:23,1.2381841543163117,4.885964912280702
1.19,-0.11,0.31,2025-02-04 13:47:23,1.2346254492760143,4.894736842105263
