X (g),Y (g),Z (g),Timestamp
0.95,0.09,0.2,2025-02-11 11:12:08
0.95,0.09,0.2,2025-02-11 11:12:08
0.95,0.09,0.2,2025-02-11 11:12:08
0.95,0.09,0.2,2025-02-11 11:12:08
0.96,0.09,0.2,2025-02-11 11:12:08
0.96,0.09,0.2,2025-02-11 11:12:08
0.96,0.09,0.2,2025-02-11 11:12:08
0.96,0.09,0.2,2025-02-11 11:12:08
0.96,0.09,0.2,2025-02-11 11:12:08
0.96,0.08,0.2,2025-02-11 11:12:08
0.96,0.09,0.21,2025-02-11 11:12:08
0.96,0.09,0.21,2025-02-11 11:12:08
0.96,0.09,0.21,2025-02-11 11:12:08
0.96,0.09,0.2,2025-02-11 11:12:08
0.96,0.09,0.21,2025-02-11 11:12:08
0.96,0.09,0.21,2025-02-11 11:12:08
0.96,0.09,0.21,2025-02-11 11:12:08
0.96,0.09,0.21,2025-02-11 11:12:08
0.96,0.09,0.21,2025-02-11 11:12:08
0.95,0.09,0.21,2025-02-11 11:12:08
0.95,0.09,0.21,2025-02-11 11:12:08
0.95,0.09,0.2,2025-02-11 11:12:08
0.95,0.09,0.2,2025-02-11 11:12:08
0.96,0.08,0.2,2025-02-11 11:12:08
0.96,0.08,0.2,2025-02-11 11:12:08
0.96,0.09,0.21,2025-02-11 11:12:08
0.96,0.09,0.21,2025-02-11 11:12:08
0.96,0.08,0.21,2025-02-11 11:12:08
0.96,0.08,0.21,2025-02-11 11:12:08
0.96,0.08,0.21,2025-02-11 11:12:08
0.96,0.08,0.2,2025-02-11 11:12:08
0.96,0.08,0.2,2025-02-11 11:12:08
0.96,0.08,0.2,2025-02-11 11:12:08
0.95,0.08,0.2,2025-02-11 11:12:08
0.95,0.07,0.2,2025-02-11 11:12:08
0.96,0.08,0.2,2025-02-11 11:12:08
0.96,0.08,0.2,2025-02-11 11:12:08
0.96,0.08,0.2,2025-02-11 11:12:08
0.96,0.08,0.21,2025-02-11 11:12:08
0.96,0.08,0.2,2025-02-11 11:12:08
0.96,0.08,0.2,2025-02-11 11:12:08
0.96,0.08,0.2,2025-02-11 11:12:08
0.96,0.08,0.2,2025-02-11 11:12:08
0.95,0.08,0.2,2025-02-11 11:12:09
0.96,0.07,0.2,2025-02-11 11:12:09
0.96,0.08,0.2,2025-02-11 11:12:09
0.97,0.08,0.2,2025-02-11 11:12:09
0.96,0.08,0.2,2025-02-11 11:12:09
0.96,0.08,0.2,2025-02-11 11:12:09
0.95,0.08,0.2,2025-02-11 11:12:09
0.95,0.08,0.2,2025-02-11 11:12:09
0.95,0.08,0.2,2025-02-11 11:12:09
0.95,0.08,0.21,2025-02-11 11:12:09
0.95,0.08,0.2,2025-02-11 11:12:09
0.95,0.08,0.2,2025-02-11 11:12:09
0.95,0.08,0.2,2025-02-11 11:12:09
0.95,0.08,0.2,2025-02-11 11:12:09
0.96,0.08,0.2,2025-02-11 11:12:09
0.96,0.08,0.2,2025-02-11 11:12:09
0.96,0.08,0.2,2025-02-11 11:12:09
0.96,0.08,0.2,2025-02-11 11:12:09
0.96,0.08,0.2,2025-02-11 11:12:09
0.97,0.08,0.21,2025-02-11 11:12:09
0.97,0.08,0.21,2025-02-11 11:12:09
0.97,0.08,0.21,2025-02-11 11:12:09
0.96,0.08,0.2,2025-02-11 11:12:09
0.96,0.08,0.2,2025-02-11 11:12:09
0.96,0.08,0.2,2025-02-11 11:12:09
0.96,0.08,0.2,2025-02-11 11:12:09
0.96,0.08,0.2,2025-02-11 11:12:09
0.96,0.09,0.2,2025-02-11 11:12:09
0.96,0.09,0.21,2025-02-11 11:12:09
0.95,0.09,0.2,2025-02-11 11:12:09
0.95,0.08,0.2,2025-02-11 11:12:09
0.95,0.08,0.2,2025-02-11 11:12:09
0.95,0.08,0.2,2025-02-11 11:12:09
0.95,0.09,0.2,2025-02-11 11:12:09
0.95,0.09,0.2,2025-02-11 11:12:09
0.95,0.09,0.2,2025-02-11 11:12:09
0.95,0.09,0.2,2025-02-11 11:12:09
0.96,0.09,0.2,2025-02-11 11:12:09
0.96,0.09,0.2,2025-02-11 11:12:09
0.96,0.09,0.2,2025-02-11 11:12:09
0.95,0.09,0.21,2025-02-11 11:12:09
0.94,0.09,0.21,2025-02-11 11:12:09
0.95,0.08,0.2,2025-02-11 11:12:09
