X (g),Y (g),Z (g),Timestamp
0.96,0.02,0.18,2025-02-11 11:15:57
0.97,0.02,0.18,2025-02-11 11:15:57
0.97,0.02,0.19,2025-02-11 11:15:57
0.97,0.02,0.19,2025-02-11 11:15:57
0.97,0.01,0.19,2025-02-11 11:15:57
0.97,0.02,0.19,2025-02-11 11:15:57
0.96,0.02,0.19,2025-02-11 11:15:57
0.96,0.02,0.19,2025-02-11 11:15:57
0.96,0.02,0.19,2025-02-11 11:15:57
0.96,0.02,0.19,2025-02-11 11:15:57
0.96,0.02,0.19,2025-02-11 11:15:57
0.96,0.02,0.19,2025-02-11 11:15:57
0.96,0.02,0.19,2025-02-11 11:15:57
0.96,0.02,0.19,2025-02-11 11:15:57
0.97,0.02,0.18,2025-02-11 11:15:57
0.97,0.02,0.19,2025-02-11 11:15:57
0.97,0.02,0.19,2025-02-11 11:15:57
0.97,0.02,0.19,2025-02-11 11:15:57
0.97,0.02,0.19,2025-02-11 11:15:57
0.97,0.02,0.19,2025-02-11 11:15:57
0.97,0.02,0.19,2025-02-11 11:15:57
0.97,0.02,0.19,2025-02-11 11:15:57
0.97,0.02,0.19,2025-02-11 11:15:57
0.96,0.02,0.19,2025-02-11 11:15:57
0.96,0.02,0.19,2025-02-11 11:15:57
0.97,0.02,0.19,2025-02-11 11:15:57
0.97,0.02,0.19,2025-02-11 11:15:57
0.97,0.02,0.19,2025-02-11 11:15:57
0.97,0.02,0.19,2025-02-11 11:15:57
0.96,0.02,0.19,2025-02-11 11:15:57
0.96,0.02,0.19,2025-02-11 11:15:57
0.96,0.02,0.19,2025-02-11 11:15:57
0.96,0.02,0.19,2025-02-11 11:15:57
0.96,0.01,0.19,2025-02-11 11:15:57
0.96,0.01,0.19,2025-02-11 11:15:57
0.96,0.01,0.19,2025-02-11 11:15:57
0.96,0.01,0.19,2025-02-11 11:15:57
0.96,0.0,0.19,2025-02-11 11:15:57
0.96,0.0,0.18,2025-02-11 11:15:57
0.96,-0.0,0.18,2025-02-11 11:15:57
0.97,-0.01,0.18,2025-02-11 11:15:57
0.97,-0.0,0.18,2025-02-11 11:15:57
0.97,0.01,0.2,2025-02-11 11:15:57
0.97,0.02,0.2,2025-02-11 11:15:57
0.97,0.01,0.2,2025-02-11 11:15:57
0.97,0.01,0.19,2025-02-11 11:15:57
0.97,0.01,0.19,2025-02-11 11:15:57
0.98,0.01,0.18,2025-02-11 11:15:57
0.98,0.02,0.19,2025-02-11 11:15:57
0.98,0.02,0.19,2025-02-11 11:15:57
0.98,0.02,0.2,2025-02-11 11:15:57
0.97,0.02,0.2,2025-02-11 11:15:57
0.97,0.02,0.2,2025-02-11 11:15:57
0.97,0.02,0.2,2025-02-11 11:15:57
0.97,0.02,0.2,2025-02-11 11:15:57
0.96,0.02,0.19,2025-02-11 11:15:57
