X (g),Y (g),Z (g),Timestamp
0.91,0.37,0.14,2025-03-11 11:12:09.744145
0.91,0.37,0.14,2025-03-11 11:12:09.745210
0.91,0.37,0.13,2025-03-11 11:12:09.758952
0.91,0.37,0.13,2025-03-11 11:12:09.760037
0.91,0.37,0.13,2025-03-11 11:12:09.789036
0.91,0.37,0.13,2025-03-11 11:12:09.789802
0.91,0.37,0.13,2025-03-11 11:12:09.791151
0.91,0.37,0.13,2025-03-11 11:12:09.818392
0.91,0.37,0.13,2025-03-11 11:12:09.819612
0.91,0.38,0.14,2025-03-11 11:12:09.834376
0.91,0.38,0.14,2025-03-11 11:12:09.835367
0.91,0.38,0.14,2025-03-11 11:12:09.848969
0.91,0.39,0.14,2025-03-11 11:12:09.879428
0.91,0.39,0.13,2025-03-11 11:12:09.880524
0.91,0.39,0.13,2025-03-11 11:12:09.882664
0.91,0.39,0.13,2025-03-11 11:12:09.893917
0.91,0.39,0.13,2025-03-11 11:12:09.923173
0.91,0.39,0.13,2025-03-11 11:12:09.924184
0.91,0.39,0.13,2025-03-11 11:12:09.926160
0.91,0.39,0.13,2025-03-11 11:12:09.939190
0.91,0.39,0.14,2025-03-11 11:12:09.953953
0.91,0.38,0.14,2025-03-11 11:12:09.954983
0.91,0.38,0.14,2025-03-11 11:12:09.983979
0.92,0.37,0.14,2025-03-11 11:12:09.998180
0.92,0.37,0.15,2025-03-11 11:12:09.999196
0.92,0.37,0.15,2025-03-11 11:12:10.000449
0.92,0.37,0.15,2025-03-11 11:12:10.002381
0.92,0.37,0.15,2025-03-11 11:12:10.014017
0.92,0.37,0.15,2025-03-11 11:12:10.043332
0.92,0.37,0.15,2025-03-11 11:12:10.044315
0.92,0.37,0.15,2025-03-11 11:12:10.089015
0.92,0.36,0.15,2025-03-11 11:12:10.089948
0.92,0.36,0.15,2025-03-11 11:12:10.091203
0.92,0.36,0.15,2025-03-11 11:12:10.092552
0.92,0.35,0.16,2025-03-11 11:12:10.104000
0.92,0.35,0.16,2025-03-11 11:12:10.134270
0.92,0.35,0.16,2025-03-11 11:12:10.134946
0.92,0.35,0.16,2025-03-11 11:12:10.136409
0.92,0.35,0.16,2025-03-11 11:12:10.149365
0.91,0.36,0.16,2025-03-11 11:12:10.150342
0.92,0.36,0.16,2025-03-11 11:12:10.179349
0.92,0.36,0.16,2025-03-11 11:12:10.180343
0.92,0.36,0.16,2025-03-11 11:12:10.181415
0.92,0.37,0.16,2025-03-11 11:12:10.183012
0.92,0.37,0.16,2025-03-11 11:12:10.209431
0.92,0.37,0.16,2025-03-11 11:12:10.211207
0.92,0.37,0.16,2025-03-11 11:12:10.223849
0.91,0.37,0.16,2025-03-11 11:12:10.239146
0.91,0.38,0.16,2025-03-11 11:12:10.240087
0.91,0.38,0.15,2025-03-11 11:12:10.284413
0.91,0.38,0.15,2025-03-11 11:12:10.285106
0.91,0.38,0.14,2025-03-11 11:12:10.286135
0.91,0.38,0.14,2025-03-11 11:12:10.287945
0.91,0.38,0.14,2025-03-11 11:12:10.299054
0.91,0.38,0.13,2025-03-11 11:12:10.329413
0.91,0.38,0.13,2025-03-11 11:12:10.330126
0.92,0.38,0.13,2025-03-11 11:12:10.331717
0.92,0.38,0.13,2025-03-11 11:12:10.358927
0.92,0.38,0.12,2025-03-11 11:12:10.360005
0.92,0.38,0.13,2025-03-11 11:12:10.403744
0.91,0.39,0.13,2025-03-11 11:12:10.404777
0.91,0.39,0.13,2025-03-11 11:12:10.405924
0.9,0.39,0.13,2025-03-11 11:12:10.407351
0.9,0.39,0.13,2025-03-11 11:12:10.418864
0.9,0.39,0.13,2025-03-11 11:12:10.434392
0.9,0.39,0.13,2025-03-11 11:12:10.448301
0.91,0.39,0.14,2025-03-11 11:12:10.449504
0.91,0.38,0.14,2025-03-11 11:12:10.464363
0.91,0.38,0.14,2025-03-11 11:12:10.479030
0.91,0.38,0.15,2025-03-11 11:12:10.480147
0.91,0.38,0.14,2025-03-11 11:12:10.493958
0.91,0.38,0.14,2025-03-11 11:12:10.495157
0.91,0.38,0.15,2025-03-11 11:12:10.508902
0.91,0.39,0.15,2025-03-11 11:12:10.553304
0.91,0.39,0.15,2025-03-11 11:12:10.554221
0.91,0.38,0.15,2025-03-11 11:12:10.556095
0.91,0.38,0.16,2025-03-11 11:12:10.598995
0.91,0.38,0.16,2025-03-11 11:12:10.599927
0.91,0.38,0.16,2025-03-11 11:12:10.601018
0.92,0.39,0.16,2025-03-11 11:12:10.602905
0.93,0.39,0.16,2025-03-11 11:12:10.613844
0.93,0.39,0.16,2025-03-11 11:12:10.628944
0.93,0.38,0.16,2025-03-11 11:12:10.644020
0.92,0.39,0.15,2025-03-11 11:12:10.645101
0.92,0.39,0.15,2025-03-11 11:12:10.689005
0.91,0.38,0.15,2025-03-11 11:12:10.689859
0.91,0.38,0.16,2025-03-11 11:12:10.703893
0.9,0.38,0.17,2025-03-11 11:12:10.718362
0.89,0.36,0.17,2025-03-11 11:12:10.734013
0.88,0.35,0.17,2025-03-11 11:12:10.734960
0.88,0.34,0.18,2025-03-11 11:12:10.736256
0.88,0.34,0.19,2025-03-11 11:12:10.749183
0.88,0.34,0.19,2025-03-11 11:12:10.764487
0.88,0.34,0.19,2025-03-11 11:12:10.765044
0.88,0.35,0.19,2025-03-11 11:12:10.794075
0.89,0.35,0.2,2025-03-11 11:12:10.795047
0.9,0.35,0.2,2025-03-11 11:12:10.796161
0.9,0.35,0.21,2025-03-11 11:12:10.798066
0.91,0.35,0.21,2025-03-11 11:12:10.823905
0.91,0.34,0.21,2025-03-11 11:12:10.824872
0.91,0.34,0.21,2025-03-11 11:12:10.826769
0.9,0.35,0.21,2025-03-11 11:12:10.854537
0.9,0.35,0.21,2025-03-11 11:12:10.855348
0.89,0.36,0.2,2025-03-11 11:12:10.856793
0.89,0.37,0.2,2025-03-11 11:12:10.868932
0.89,0.37,0.2,2025-03-11 11:12:10.884371
0.89,0.38,0.19,2025-03-11 11:12:10.913368
0.89,0.38,0.19,2025-03-11 11:12:10.914364
0.89,0.37,0.2,2025-03-11 11:12:10.916132
0.9,0.37,0.2,2025-03-11 11:12:10.929393
0.91,0.36,0.2,2025-03-11 11:12:10.930428
0.92,0.36,0.2,2025-03-11 11:12:10.944072
0.93,0.36,0.2,2025-03-11 11:12:10.959059
0.94,0.37,0.2,2025-03-11 11:12:10.960142
0.94,0.39,0.19,2025-03-11 11:12:10.989431
0.94,0.4,0.18,2025-03-11 11:12:10.989953
0.94,0.4,0.17,2025-03-11 11:12:10.991267
0.93,0.41,0.16,2025-03-11 11:12:11.004108
0.91,0.41,0.15,2025-03-11 11:12:11.005086
0.89,0.41,0.14,2025-03-11 11:12:11.018896
0.88,0.41,0.14,2025-03-11 11:12:11.033444
0.87,0.42,0.14,2025-03-11 11:12:11.049182
0.86,0.43,0.13,2025-03-11 11:12:11.050254
0.85,0.43,0.12,2025-03-11 11:12:11.079123
0.83,0.43,0.12,2025-03-11 11:12:11.079936
0.82,0.43,0.11,2025-03-11 11:12:11.081888
0.82,0.42,0.09,2025-03-11 11:12:11.094023
0.82,0.42,0.07,2025-03-11 11:12:11.108923
0.84,0.44,0.04,2025-03-11 11:12:11.109998
0.86,0.47,0.02,2025-03-11 11:12:11.123958
0.88,0.49,0.01,2025-03-11 11:12:11.139037
0.88,0.51,-0.0,2025-03-11 11:12:11.140080
0.88,0.52,-0.01,2025-03-11 11:12:11.168544
0.87,0.54,-0.02,2025-03-11 11:12:11.170046
0.87,0.55,-0.03,2025-03-11 11:12:11.199486
0.87,0.56,-0.04,2025-03-11 11:12:11.199998
0.87,0.58,-0.03,2025-03-11 11:12:11.201793
0.88,0.61,-0.01,2025-03-11 11:12:11.214444
0.88,0.61,0.0,2025-03-11 11:12:11.228901
0.87,0.61,0.02,2025-03-11 11:12:11.230072
0.85,0.61,0.04,2025-03-11 11:12:11.244170
0.83,0.59,0.05,2025-03-11 11:12:11.259048
0.81,0.56,0.07,2025-03-11 11:12:11.260114
0.78,0.52,0.11,2025-03-11 11:12:11.289164
0.77,0.51,0.12,2025-03-11 11:12:11.290111
0.76,0.5,0.13,2025-03-11 11:12:11.304174
0.76,0.49,0.14,2025-03-11 11:12:11.334381
0.76,0.48,0.14,2025-03-11 11:12:11.335268
0.77,0.48,0.14,2025-03-11 11:12:11.349126
0.77,0.47,0.13,2025-03-11 11:12:11.364290
