X (g),Y (g),Z (g),Timestamp
0.04,-0.39,0.94,2025-02-05 13:37:28
0.04,-0.38,0.94,2025-02-05 13:37:28
0.03,-0.33,0.93,2025-02-05 13:37:28
0.01,-0.25,0.94,2025-02-05 13:37:28
-0.01,-0.17,0.93,2025-02-05 13:37:28
0.0,-0.08,0.93,2025-02-05 13:37:28
0.03,-0.02,0.92,2025-02-05 13:37:28
0.09,-0.02,0.9,2025-02-05 13:37:28
0.13,-0.06,0.9,2025-02-05 13:37:28
0.13,-0.14,0.86,2025-02-05 13:37:28
0.08,-0.28,0.82,2025-02-05 13:37:28
0.06,-0.47,0.69,2025-02-05 13:37:28
-0.01,-0.84,0.76,2025-02-05 13:37:28
-0.07,-1.24,0.81,2025-02-05 13:37:28
-0.17,-1.49,0.57,2025-02-05 13:37:28
-0.2,-1.4,0.22,2025-02-05 13:37:28
-0.16,-1.13,0.06,2025-02-05 13:37:28
-0.11,-0.98,0.12,2025-02-05 13:37:28
0.06,-1.06,0.09,2025-02-05 13:37:28
0.25,-1.32,0.03,2025-02-05 13:37:28
0.39,-1.73,0.01,2025-02-05 13:37:28
0.57,-2.03,-0.13,2025-02-05 13:37:28
0.88,-2.27,-0.27,2025-02-05 13:37:28
1.12,-2.47,-0.3,2025-02-05 13:37:28
1.17,-2.52,-0.37,2025-02-05 13:37:28
1.15,-2.37,-0.27,2025-02-05 13:37:28
1.16,-2.18,-0.31,2025-02-05 13:37:28
1.15,-2.09,-0.36,2025-02-05 13:37:28
1.05,-2.12,-0.36,2025-02-05 13:37:28
0.91,-2.13,-0.3,2025-02-05 13:37:28
0.81,-2.03,-0.19,2025-02-05 13:37:28
0.71,-1.8,-0.08,2025-02-05 13:37:28
0.64,-1.52,-0.01,2025-02-05 13:37:28
0.54,-1.27,0.0,2025-02-05 13:37:28
0.45,-1.03,0.03,2025-02-05 13:37:28
0.38,-0.85,0.06,2025-02-05 13:37:28
0.38,-0.71,0.07,2025-02-05 13:37:28
0.4,-0.63,0.02,2025-02-05 13:37:28
0.39,-0.57,-0.04,2025-02-05 13:37:28
0.33,-0.52,-0.09,2025-02-05 13:37:28
0.24,-0.51,-0.12,2025-02-05 13:37:28
0.14,-0.51,-0.13,2025-02-05 13:37:28
0.05,-0.51,-0.09,2025-02-05 13:37:28
-0.09,-0.47,-0.05,2025-02-05 13:37:28
-0.21,-0.4,-0.07,2025-02-05 13:37:28
-0.32,-0.33,-0.1,2025-02-05 13:37:28
-0.42,-0.22,-0.14,2025-02-05 13:37:28
-0.5,-0.08,-0.17,2025-02-05 13:37:28
-0.52,0.07,-0.17,2025-02-05 13:37:28
-0.67,0.28,-0.17,2025-02-05 13:37:28
-0.91,0.56,-0.12,2025-02-05 13:37:28
-1.05,1.08,0.15,2025-02-05 13:37:28
-0.98,1.89,0.32,2025-02-05 13:37:28
-1.17,2.8,0.58,2025-02-05 13:37:28
-1.22,3.6,0.5,2025-02-05 13:37:28
-0.99,3.72,0.04,2025-02-05 13:37:28
-0.82,3.16,-0.49,2025-02-05 13:37:28
-0.98,2.39,-0.81,2025-02-05 13:37:28
-1.15,1.44,-0.31,2025-02-05 13:37:28
-0.98,0.23,-0.11,2025-02-05 13:37:28
-1.42,-0.33,0.19,2025-02-05 13:37:28
-1.42,-0.26,0.3,2025-02-05 13:37:28
-1.19,0.0,0.13,2025-02-05 13:37:28
-1.16,0.07,0.14,2025-02-05 13:37:28
-1.06,-0.41,0.08,2025-02-05 13:37:29
-1.04,-1.14,-0.39,2025-02-05 13:37:29
-0.87,-2.14,-1.42,2025-02-05 13:37:29
-0.7,-3.33,-2.18,2025-02-05 13:37:29
-0.52,-4.0,-2.14,2025-02-05 13:37:29
-0.24,-4.0,-1.79,2025-02-05 13:37:29
-0.16,-4.0,-1.75,2025-02-05 13:37:29
-0.43,-4.0,-1.8,2025-02-05 13:37:29
-0.6,-4.0,-1.66,2025-02-05 13:37:29
