X (g),Y (g),Z (g),Timestamp
0.95,0.28,0.03,2025-03-11 11:13:36.771646
0.92,0.3,0.02,2025-03-11 11:13:36.786532
0.89,0.32,0.01,2025-03-11 11:13:36.787427
0.86,0.35,0.01,2025-03-11 11:13:36.801253
0.83,0.4,0.05,2025-03-11 11:13:36.816454
0.82,0.42,0.08,2025-03-11 11:13:36.831128
0.81,0.44,0.1,2025-03-11 11:13:36.832433
0.81,0.45,0.12,2025-03-11 11:13:36.846156
0.81,0.45,0.13,2025-03-11 11:13:36.861255
0.82,0.44,0.15,2025-03-11 11:13:36.862442
0.84,0.43,0.17,2025-03-11 11:13:36.876248
0.87,0.4,0.18,2025-03-11 11:13:36.906463
0.9,0.37,0.16,2025-03-11 11:13:36.907290
0.94,0.33,0.13,2025-03-11 11:13:36.909072
0.96,0.29,0.09,2025-03-11 11:13:36.921416
0.96,0.28,0.07,2025-03-11 11:13:36.922429
0.91,0.29,0.09,2025-03-11 11:13:36.951682
0.87,0.33,0.13,2025-03-11 11:13:36.952617
0.85,0.39,0.19,2025-03-11 11:13:36.954064
0.86,0.44,0.22,2025-03-11 11:13:36.966280
0.89,0.47,0.24,2025-03-11 11:13:36.981341
0.92,0.49,0.24,2025-03-11 11:13:36.982409
0.94,0.49,0.24,2025-03-11 11:13:36.996237
0.98,0.44,0.22,2025-03-11 11:13:37.041149
1.01,0.4,0.2,2025-03-11 11:13:37.042000
1.02,0.36,0.16,2025-03-11 11:13:37.043019
1.02,0.32,0.13,2025-03-11 11:13:37.044701
1.02,0.28,0.12,2025-03-11 11:13:37.056743
1.01,0.26,0.12,2025-03-11 11:13:37.070984
1.01,0.26,0.14,2025-03-11 11:13:37.086660
1.0,0.26,0.16,2025-03-11 11:13:37.087726
1.0,0.28,0.16,2025-03-11 11:13:37.101665
0.99,0.3,0.15,2025-03-11 11:13:37.102802
0.98,0.31,0.12,2025-03-11 11:13:37.116397
0.96,0.32,0.09,2025-03-11 11:13:37.117600
0.95,0.32,0.07,2025-03-11 11:13:37.161678
0.93,0.35,0.07,2025-03-11 11:13:37.162628
0.92,0.35,0.07,2025-03-11 11:13:37.175630
0.91,0.36,0.08,2025-03-11 11:13:37.177622
0.89,0.37,0.1,2025-03-11 11:13:37.221101
0.88,0.37,0.11,2025-03-11 11:13:37.221927
0.87,0.37,0.13,2025-03-11 11:13:37.222746
0.86,0.37,0.14,2025-03-11 11:13:37.224746
0.85,0.34,0.16,2025-03-11 11:13:37.236241
0.85,0.32,0.17,2025-03-11 11:13:37.266650
0.84,0.31,0.17,2025-03-11 11:13:37.267408
0.84,0.3,0.18,2025-03-11 11:13:37.269472
0.85,0.3,0.19,2025-03-11 11:13:37.281320
0.86,0.3,0.19,2025-03-11 11:13:37.282420
0.87,0.29,0.19,2025-03-11 11:13:37.311255
0.89,0.3,0.19,2025-03-11 11:13:37.326303
0.91,0.3,0.2,2025-03-11 11:13:37.327196
0.94,0.31,0.21,2025-03-11 11:13:37.329100
0.95,0.32,0.22,2025-03-11 11:13:37.341241
0.96,0.33,0.23,2025-03-11 11:13:37.356310
0.96,0.32,0.22,2025-03-11 11:13:37.357290
0.97,0.32,0.22,2025-03-11 11:13:37.371485
0.97,0.31,0.22,2025-03-11 11:13:37.372468
0.97,0.31,0.22,2025-03-11 11:13:37.401373
0.97,0.3,0.22,2025-03-11 11:13:37.402939
0.95,0.29,0.21,2025-03-11 11:13:37.416281
0.93,0.29,0.2,2025-03-11 11:13:37.431182
0.91,0.29,0.19,2025-03-11 11:13:37.432003
0.89,0.29,0.18,2025-03-11 11:13:37.434238
0.89,0.29,0.18,2025-03-11 11:13:37.461226
0.88,0.3,0.17,2025-03-11 11:13:37.462282
0.88,0.3,0.17,2025-03-11 11:13:37.463957
0.89,0.3,0.16,2025-03-11 11:13:37.476334
0.89,0.29,0.16,2025-03-11 11:13:37.491686
0.9,0.29,0.15,2025-03-11 11:13:37.492387
0.91,0.29,0.15,2025-03-11 11:13:37.506680
0.94,0.3,0.16,2025-03-11 11:13:37.536625
0.95,0.31,0.17,2025-03-11 11:13:37.537335
0.95,0.31,0.18,2025-03-11 11:13:37.539348
0.94,0.32,0.19,2025-03-11 11:13:37.596605
0.93,0.31,0.19,2025-03-11 11:13:37.597728
0.91,0.31,0.19,2025-03-11 11:13:37.598641
0.89,0.31,0.19,2025-03-11 11:13:37.600729
0.87,0.32,0.19,2025-03-11 11:13:37.611287
0.86,0.32,0.19,2025-03-11 11:13:37.612527
0.83,0.35,0.19,2025-03-11 11:13:37.656665
0.84,0.35,0.2,2025-03-11 11:13:37.657380
0.85,0.36,0.21,2025-03-11 11:13:37.659491
0.87,0.37,0.21,2025-03-11 11:13:37.671709
0.89,0.37,0.22,2025-03-11 11:13:37.701350
0.91,0.37,0.22,2025-03-11 11:13:37.702507
0.92,0.37,0.23,2025-03-11 11:13:37.716237
0.93,0.37,0.23,2025-03-11 11:13:37.717795
0.93,0.38,0.23,2025-03-11 11:13:37.731382
0.93,0.38,0.23,2025-03-11 11:13:37.746157
0.93,0.39,0.24,2025-03-11 11:13:37.761346
0.92,0.39,0.24,2025-03-11 11:13:37.776270
0.91,0.38,0.23,2025-03-11 11:13:37.777280
0.9,0.38,0.22,2025-03-11 11:13:37.806212
0.89,0.37,0.2,2025-03-11 11:13:37.806936
0.89,0.37,0.21,2025-03-11 11:13:37.808504
0.9,0.37,0.21,2025-03-11 11:13:37.821647
0.91,0.37,0.22,2025-03-11 11:13:37.836049
0.95,0.37,0.23,2025-03-11 11:13:37.866661
0.96,0.37,0.23,2025-03-11 11:13:37.867464
0.97,0.38,0.24,2025-03-11 11:13:37.881211
0.97,0.38,0.24,2025-03-11 11:13:37.896376
0.96,0.38,0.25,2025-03-11 11:13:37.897453
0.95,0.38,0.25,2025-03-11 11:13:37.911411
0.93,0.38,0.25,2025-03-11 11:13:37.926271
0.9,0.39,0.25,2025-03-11 11:13:37.927340
0.88,0.4,0.26,2025-03-11 11:13:37.941306
0.86,0.41,0.26,2025-03-11 11:13:37.942411
0.84,0.42,0.27,2025-03-11 11:13:37.971838
0.83,0.42,0.28,2025-03-11 11:13:37.972745
0.82,0.41,0.3,2025-03-11 11:13:37.986294
0.81,0.41,0.31,2025-03-11 11:13:37.987433
0.81,0.41,0.31,2025-03-11 11:13:38.001438
0.82,0.4,0.32,2025-03-11 11:13:38.016302
0.83,0.41,0.33,2025-03-11 11:13:38.031286
0.84,0.41,0.33,2025-03-11 11:13:38.032195
0.85,0.41,0.32,2025-03-11 11:13:38.033478
0.87,0.43,0.3,2025-03-11 11:13:38.061265
0.86,0.45,0.28,2025-03-11 11:13:38.106674
0.85,0.48,0.25,2025-03-11 11:13:38.107299
0.82,0.5,0.21,2025-03-11 11:13:38.108800
0.8,0.5,0.17,2025-03-11 11:13:38.136363
0.74,0.57,0.09,2025-03-11 11:13:38.151260
0.71,0.61,0.05,2025-03-11 11:13:38.152249
0.73,0.6,0.02,2025-03-11 11:13:38.165412
0.79,0.61,0.0,2025-03-11 11:13:38.166522
0.89,0.7,0.01,2025-03-11 11:13:38.168407
0.91,0.73,0.02,2025-03-11 11:13:38.181373
0.92,0.75,0.03,2025-03-11 11:13:38.196257
0.94,0.76,0.03,2025-03-11 11:13:38.197186
0.97,0.74,0.03,2025-03-11 11:13:38.198967
0.97,0.72,0.03,2025-03-11 11:13:38.226365
0.97,0.7,0.04,2025-03-11 11:13:38.240987
0.95,0.69,0.06,2025-03-11 11:13:38.241597
0.93,0.67,0.08,2025-03-11 11:13:38.243406
0.89,0.65,0.09,2025-03-11 11:13:38.256594
0.84,0.63,0.1,2025-03-11 11:13:38.257384
0.7,0.57,0.11,2025-03-11 11:13:38.316630
0.68,0.55,0.12,2025-03-11 11:13:38.317689
0.66,0.54,0.12,2025-03-11 11:13:38.318787
0.65,0.54,0.12,2025-03-11 11:13:38.320544
0.65,0.53,0.13,2025-03-11 11:13:38.346743
0.66,0.53,0.13,2025-03-11 11:13:38.361407
0.69,0.53,0.13,2025-03-11 11:13:38.375613
0.71,0.53,0.13,2025-03-11 11:13:38.376590
0.74,0.53,0.14,2025-03-11 11:13:38.377767
0.77,0.54,0.14,2025-03-11 11:13:38.379582
0.8,0.54,0.14,2025-03-11 11:13:38.391360
0.82,0.54,0.13,2025-03-11 11:13:38.421633
0.85,0.54,0.13,2025-03-11 11:13:38.422357
0.87,0.55,0.13,2025-03-11 11:13:38.423959
0.88,0.56,0.14,2025-03-11 11:13:38.436696
0.89,0.56,0.14,2025-03-11 11:13:38.437672
0.9,0.56,0.14,2025-03-11 11:13:38.451426
0.9,0.55,0.13,2025-03-11 11:13:38.466196
0.91,0.53,0.12,2025-03-11 11:13:38.481150
0.92,0.52,0.11,2025-03-11 11:13:38.483329
0.94,0.51,0.1,2025-03-11 11:13:38.496210
0.97,0.49,0.09,2025-03-11 11:13:38.510464
