X (g),Y (g),Z (g),Timestamp
0.84,0.41,0.32,2025-02-04 15:17:57
0.84,0.4,0.32,2025-02-04 15:17:57
0.84,0.4,0.31,2025-02-04 15:17:57
0.84,0.4,0.31,2025-02-04 15:17:57
0.84,0.4,0.3,2025-02-04 15:17:57
0.83,0.4,0.3,2025-02-04 15:17:57
0.83,0.4,0.29,2025-02-04 15:17:57
0.82,0.4,0.29,2025-02-04 15:17:57
0.82,0.4,0.29,2025-02-04 15:17:57
0.81,0.4,0.29,2025-02-04 15:17:57
0.81,0.4,0.29,2025-02-04 15:17:57
0.81,0.4,0.28,2025-02-04 15:17:57
0.8,0.4,0.28,2025-02-04 15:17:57
0.8,0.4,0.28,2025-02-04 15:17:57
0.8,0.39,0.27,2025-02-04 15:17:57
0.79,0.39,0.27,2025-02-04 15:17:57
0.8,0.39,0.27,2025-02-04 15:17:57
0.8,0.39,0.27,2025-02-04 15:17:57
0.8,0.39,0.27,2025-02-04 15:17:57
0.8,0.39,0.28,2025-02-04 15:17:57
0.81,0.39,0.28,2025-02-04 15:17:57
0.81,0.4,0.28,2025-02-04 15:17:57
0.82,0.4,0.28,2025-02-04 15:17:57
0.82,0.41,0.28,2025-02-04 15:17:57
0.83,0.41,0.28,2025-02-04 15:17:57
0.83,0.42,0.28,2025-02-04 15:17:57
0.83,0.42,0.28,2025-02-04 15:17:57
0.83,0.43,0.28,2025-02-04 15:17:57
0.83,0.43,0.29,2025-02-04 15:17:57
0.83,0.43,0.29,2025-02-04 15:17:57
0.83,0.43,0.29,2025-02-04 15:17:57
0.83,0.43,0.29,2025-02-04 15:17:57
0.83,0.43,0.29,2025-02-04 15:17:57
0.83,0.42,0.29,2025-02-04 15:17:57
0.83,0.42,0.29,2025-02-04 15:17:57
0.83,0.42,0.3,2025-02-04 15:17:57
0.84,0.42,0.3,2025-02-04 15:17:57
0.84,0.41,0.3,2025-02-04 15:17:57
0.84,0.41,0.31,2025-02-04 15:17:57
0.84,0.41,0.3,2025-02-04 15:17:57
0.85,0.4,0.31,2025-02-04 15:17:57
0.85,0.4,0.31,2025-02-04 15:17:58
0.87,0.41,0.31,2025-02-04 15:17:58
0.87,0.41,0.32,2025-02-04 15:17:58
0.87,0.41,0.32,2025-02-04 15:17:58
0.87,0.41,0.32,2025-02-04 15:17:58
0.84,0.4,0.32,2025-02-04 15:17:58
0.82,0.39,0.32,2025-02-04 15:17:58
0.81,0.39,0.32,2025-02-04 15:17:58
0.8,0.39,0.33,2025-02-04 15:17:58
0.8,0.39,0.33,2025-02-04 15:17:58
0.79,0.39,0.33,2025-02-04 15:17:58
0.79,0.39,0.33,2025-02-04 15:17:58
0.79,0.38,0.33,2025-02-04 15:17:58
0.79,0.38,0.34,2025-02-04 15:17:58
0.79,0.38,0.34,2025-02-04 15:17:58
0.8,0.38,0.35,2025-02-04 15:17:58
0.8,0.38,0.35,2025-02-04 15:17:58
0.8,0.38,0.35,2025-02-04 15:17:58
0.8,0.38,0.35,2025-02-04 15:17:58
0.81,0.39,0.35,2025-02-04 15:17:58
0.81,0.39,0.34,2025-02-04 15:17:58
0.81,0.39,0.34,2025-02-04 15:17:58
0.82,0.39,0.33,2025-02-04 15:17:58
0.82,0.4,0.32,2025-02-04 15:17:58
0.83,0.4,0.32,2025-02-04 15:17:58
0.83,0.41,0.31,2025-02-04 15:17:58
0.84,0.41,0.3,2025-02-04 15:17:58
0.84,0.41,0.3,2025-02-04 15:17:58
0.84,0.41,0.29,2025-02-04 15:17:58
0.84,0.4,0.28,2025-02-04 15:17:58
0.84,0.4,0.27,2025-02-04 15:17:58
0.84,0.4,0.27,2025-02-04 15:17:58
0.83,0.4,0.27,2025-02-04 15:17:58
0.83,0.4,0.27,2025-02-04 15:17:58
0.82,0.4,0.27,2025-02-04 15:17:58
0.82,0.39,0.27,2025-02-04 15:17:58
0.81,0.39,0.27,2025-02-04 15:17:58
0.82,0.39,0.28,2025-02-04 15:17:58
0.82,0.37,0.29,2025-02-04 15:17:58
0.82,0.37,0.3,2025-02-04 15:17:58
0.81,0.37,0.31,2025-02-04 15:17:58
0.81,0.34,0.3,2025-02-04 15:17:58
0.8,0.33,0.32,2025-02-04 15:17:58
0.8,0.34,0.33,2025-02-04 15:17:58
0.8,0.34,0.34,2025-02-04 15:17:58
0.8,0.35,0.35,2025-02-04 15:17:58
0.82,0.36,0.36,2025-02-04 15:17:58
0.83,0.37,0.36,2025-02-04 15:17:58
0.86,-0.2,0.3,2025-02-04 15:17:58
0.83,0.61,0.37,2025-02-04 15:17:58
0.84,0.41,0.35,2025-02-04 15:17:58
0.81,0.34,0.36,2025-02-04 15:17:58
0.78,0.38,0.36,2025-02-04 15:17:58
0.74,0.35,0.35,2025-02-04 15:17:58
0.7,0.32,0.34,2025-02-04 15:17:58
0.66,0.32,0.33,2025-02-04 15:17:58
0.63,0.33,0.31,2025-02-04 15:17:58
0.62,0.34,0.3,2025-02-04 15:17:58
0.63,0.35,0.3,2025-02-04 15:17:58
0.65,0.37,0.3,2025-02-04 15:17:58
0.68,0.39,0.31,2025-02-04 15:17:58
0.73,0.41,0.32,2025-02-04 15:17:58
0.77,0.43,0.34,2025-02-04 15:17:58
0.8,0.44,0.35,2025-02-04 15:17:58
0.84,0.46,0.37,2025-02-04 15:17:58
0.86,0.47,0.38,2025-02-04 15:17:58
0.87,0.49,0.38,2025-02-04 15:17:58
