X (g),Y (g),Z (g),Timestamp
0.95,0.35,0.17,2025-03-11 11:14:23.415194
0.95,0.36,0.16,2025-03-11 11:14:23.429744
0.96,0.36,0.15,2025-03-11 11:14:23.430824
0.94,0.37,0.14,2025-03-11 11:14:23.460150
0.93,0.36,0.14,2025-03-11 11:14:23.474897
0.93,0.35,0.13,2025-03-11 11:14:23.475881
0.92,0.34,0.13,2025-03-11 11:14:23.489850
0.92,0.34,0.13,2025-03-11 11:14:23.490900
0.91,0.33,0.12,2025-03-11 11:14:23.519919
0.91,0.33,0.12,2025-03-11 11:14:23.534688
0.91,0.33,0.12,2025-03-11 11:14:23.535783
0.91,0.34,0.12,2025-03-11 11:14:23.549802
0.91,0.35,0.12,2025-03-11 11:14:23.564754
0.91,0.35,0.12,2025-03-11 11:14:23.565866
0.92,0.36,0.12,2025-03-11 11:14:23.579968
0.92,0.36,0.12,2025-03-11 11:14:23.581028
0.93,0.36,0.13,2025-03-11 11:14:23.609976
0.94,0.36,0.13,2025-03-11 11:14:23.624784
0.95,0.36,0.13,2025-03-11 11:14:23.625754
0.96,0.36,0.13,2025-03-11 11:14:23.627051
0.97,0.37,0.14,2025-03-11 11:14:23.655190
0.97,0.37,0.14,2025-03-11 11:14:23.655992
0.97,0.38,0.15,2025-03-11 11:14:23.669757
0.96,0.38,0.15,2025-03-11 11:14:23.699837
0.95,0.38,0.15,2025-03-11 11:14:23.700776
0.93,0.38,0.14,2025-03-11 11:14:23.702547
0.92,0.38,0.14,2025-03-11 11:14:23.714971
0.91,0.38,0.13,2025-03-11 11:14:23.729933
0.9,0.38,0.13,2025-03-11 11:14:23.730994
0.9,0.38,0.12,2025-03-11 11:14:23.744771
0.9,0.37,0.12,2025-03-11 11:14:23.745897
0.91,0.37,0.12,2025-03-11 11:14:23.774952
0.93,0.36,0.12,2025-03-11 11:14:23.789866
0.95,0.36,0.12,2025-03-11 11:14:23.790941
0.96,0.35,0.12,2025-03-11 11:14:23.805046
0.98,0.35,0.13,2025-03-11 11:14:23.805965
0.98,0.34,0.14,2025-03-11 11:14:23.835020
0.98,0.33,0.14,2025-03-11 11:14:23.835879
0.97,0.32,0.15,2025-03-11 11:14:23.849777
0.96,0.32,0.16,2025-03-11 11:14:23.850840
0.93,0.31,0.16,2025-03-11 11:14:23.864879
0.89,0.31,0.17,2025-03-11 11:14:23.895146
0.87,0.3,0.17,2025-03-11 11:14:23.895857
0.86,0.3,0.17,2025-03-11 11:14:23.897177
0.85,0.3,0.17,2025-03-11 11:14:23.910022
0.85,0.31,0.16,2025-03-11 11:14:23.924982
0.86,0.31,0.16,2025-03-11 11:14:23.939852
0.88,0.31,0.16,2025-03-11 11:14:23.941126
0.9,0.31,0.17,2025-03-11 11:14:23.955209
0.92,0.32,0.18,2025-03-11 11:14:23.970041
0.94,0.32,0.19,2025-03-11 11:14:23.970994
0.95,0.32,0.21,2025-03-11 11:14:23.985238
0.96,0.32,0.22,2025-03-11 11:14:24.000038
0.95,0.32,0.23,2025-03-11 11:14:24.001204
0.94,0.32,0.23,2025-03-11 11:14:24.014794
0.92,0.31,0.24,2025-03-11 11:14:24.015849
0.89,0.32,0.23,2025-03-11 11:14:24.029885
0.86,0.33,0.23,2025-03-11 11:14:24.044790
0.84,0.33,0.22,2025-03-11 11:14:24.045959
0.83,0.33,0.2,2025-03-11 11:14:24.059880
0.82,0.34,0.2,2025-03-11 11:14:24.074908
0.82,0.35,0.2,2025-03-11 11:14:24.075882
0.83,0.37,0.2,2025-03-11 11:14:24.089931
0.84,0.38,0.2,2025-03-11 11:14:24.104908
0.86,0.39,0.2,2025-03-11 11:14:24.105966
0.88,0.41,0.19,2025-03-11 11:14:24.120304
0.9,0.43,0.18,2025-03-11 11:14:24.121320
0.91,0.45,0.16,2025-03-11 11:14:24.150064
0.91,0.48,0.15,2025-03-11 11:14:24.150899
0.91,0.51,0.13,2025-03-11 11:14:24.195238
0.91,0.54,0.12,2025-03-11 11:14:24.196205
0.89,0.57,0.1,2025-03-11 11:14:24.197410
0.83,0.57,0.07,2025-03-11 11:14:24.198852
0.82,0.54,0.07,2025-03-11 11:14:24.210129
0.81,0.54,0.07,2025-03-11 11:14:24.224759
0.82,0.54,0.07,2025-03-11 11:14:24.226049
0.85,0.55,0.07,2025-03-11 11:14:24.239749
0.88,0.57,0.07,2025-03-11 11:14:24.240988
0.9,0.6,0.06,2025-03-11 11:14:24.269938
0.92,0.63,0.06,2025-03-11 11:14:24.271096
0.93,0.62,0.05,2025-03-11 11:14:24.285243
0.93,0.64,0.04,2025-03-11 11:14:24.286263
0.91,0.7,0.04,2025-03-11 11:14:24.300212
0.91,0.7,0.04,2025-03-11 11:14:24.301286
0.88,0.69,0.03,2025-03-11 11:14:24.314823
0.86,0.69,0.03,2025-03-11 11:14:24.330052
0.84,0.7,0.03,2025-03-11 11:14:24.330933
0.82,0.71,0.03,2025-03-11 11:14:24.344771
0.76,0.7,0.04,2025-03-11 11:14:24.374931
0.74,0.69,0.04,2025-03-11 11:14:24.375994
0.73,0.68,0.04,2025-03-11 11:14:24.389883
0.73,0.68,0.04,2025-03-11 11:14:24.405333
0.73,0.67,0.05,2025-03-11 11:14:24.405973
0.73,0.67,0.06,2025-03-11 11:14:24.420161
0.77,0.65,0.05,2025-03-11 11:14:24.449719
0.78,0.64,0.05,2025-03-11 11:14:24.464884
0.79,0.64,0.06,2025-03-11 11:14:24.465863
0.8,0.64,0.07,2025-03-11 11:14:24.467684
0.82,0.64,0.07,2025-03-11 11:14:24.494925
0.82,0.64,0.07,2025-03-11 11:14:24.496166
0.83,0.64,0.07,2025-03-11 11:14:24.510039
0.84,0.63,0.07,2025-03-11 11:14:24.511076
0.85,0.63,0.07,2025-03-11 11:14:24.525043
0.87,0.64,0.07,2025-03-11 11:14:24.555169
0.88,0.64,0.08,2025-03-11 11:14:24.555836
0.87,0.63,0.07,2025-03-11 11:14:24.557672
0.87,0.61,0.06,2025-03-11 11:14:24.584881
0.87,0.58,0.06,2025-03-11 11:14:24.586315
0.87,0.55,0.06,2025-03-11 11:14:24.614866
0.87,0.53,0.07,2025-03-11 11:14:24.615853
0.88,0.51,0.08,2025-03-11 11:14:24.617051
0.9,0.5,0.09,2025-03-11 11:14:24.618930
0.91,0.49,0.11,2025-03-11 11:14:24.629944
0.92,0.48,0.11,2025-03-11 11:14:24.644954
0.93,0.46,0.11,2025-03-11 11:14:24.659915
0.94,0.45,0.1,2025-03-11 11:14:24.660968
0.96,0.44,0.1,2025-03-11 11:14:24.674996
1.01,0.42,0.09,2025-03-11 11:14:24.705127
1.04,0.4,0.08,2025-03-11 11:14:24.705974
1.08,0.38,0.06,2025-03-11 11:14:24.719938
1.13,0.36,0.04,2025-03-11 11:14:24.734319
1.18,0.35,0.02,2025-03-11 11:14:24.736178
1.22,0.35,0.01,2025-03-11 11:14:24.749717
1.22,0.35,0.02,2025-03-11 11:14:24.750847
1.19,0.36,0.02,2025-03-11 11:14:24.764854
1.14,0.36,0.03,2025-03-11 11:14:24.765921
1.08,0.35,0.03,2025-03-11 11:14:24.779932
1.03,0.34,0.02,2025-03-11 11:14:24.780934
0.95,0.32,0.01,2025-03-11 11:14:24.809958
0.93,0.32,0.02,2025-03-11 11:14:24.824926
0.93,0.32,0.03,2025-03-11 11:14:24.825982
0.93,0.33,0.04,2025-03-11 11:14:24.839794
0.94,0.33,0.04,2025-03-11 11:14:24.840922
0.94,0.33,0.04,2025-03-11 11:14:24.870143
0.94,0.31,0.03,2025-03-11 11:14:24.870832
0.94,0.28,0.01,2025-03-11 11:14:24.872698
0.94,0.25,-0.01,2025-03-11 11:14:24.900328
0.94,0.22,-0.02,2025-03-11 11:14:24.900979
0.95,0.2,-0.02,2025-03-11 11:14:24.914984
0.96,0.18,-0.02,2025-03-11 11:14:24.915983
0.97,0.18,-0.01,2025-03-11 11:14:24.929937
0.99,0.19,0.01,2025-03-11 11:14:24.944973
1.0,0.21,0.02,2025-03-11 11:14:24.946017
1.02,0.23,0.02,2025-03-11 11:14:24.959787
1.02,0.25,0.02,2025-03-11 11:14:24.974902
1.02,0.26,0.02,2025-03-11 11:14:24.976029
1.0,0.28,0.03,2025-03-11 11:14:24.990052
0.97,0.29,0.04,2025-03-11 11:14:25.004643
0.92,0.28,0.05,2025-03-11 11:14:25.020205
0.87,0.28,0.06,2025-03-11 11:14:25.021159
0.83,0.27,0.07,2025-03-11 11:14:25.022661
0.78,0.27,0.07,2025-03-11 11:14:25.035453
0.74,0.26,0.07,2025-03-11 11:14:25.036291
0.7,0.27,0.09,2025-03-11 11:14:25.065306
0.69,0.28,0.1,2025-03-11 11:14:25.079764
0.68,0.29,0.1,2025-03-11 11:14:25.094087
0.67,0.3,0.11,2025-03-11 11:14:25.095027
0.66,0.31,0.11,2025-03-11 11:14:25.096494
0.66,0.31,0.11,2025-03-11 11:14:25.124856
0.66,0.31,0.11,2025-03-11 11:14:25.125774
0.66,0.32,0.12,2025-03-11 11:14:25.127131
0.67,0.32,0.13,2025-03-11 11:14:25.169689
0.68,0.33,0.15,2025-03-11 11:14:25.170648
0.69,0.33,0.16,2025-03-11 11:14:25.172075
0.73,0.34,0.18,2025-03-11 11:14:25.199810
0.75,0.34,0.19,2025-03-11 11:14:25.200814
0.77,0.34,0.2,2025-03-11 11:14:25.202019
0.79,0.34,0.2,2025-03-11 11:14:25.214748
0.82,0.34,0.21,2025-03-11 11:14:25.229740
0.85,0.34,0.22,2025-03-11 11:14:25.230867
0.87,0.35,0.23,2025-03-11 11:14:25.244688
0.88,0.36,0.24,2025-03-11 11:14:25.246001
0.88,0.37,0.25,2025-03-11 11:14:25.274753
0.89,0.37,0.25,2025-03-11 11:14:25.275843
0.91,0.37,0.24,2025-03-11 11:14:25.289980
0.94,0.37,0.24,2025-03-11 11:14:25.290875
0.99,0.38,0.24,2025-03-11 11:14:25.305023
1.04,0.4,0.26,2025-03-11 11:14:25.319988
1.11,0.43,0.28,2025-03-11 11:14:25.321135
1.18,0.46,0.3,2025-03-11 11:14:25.334997
1.23,0.48,0.32,2025-03-11 11:14:25.349969
1.26,0.5,0.32,2025-03-11 11:14:25.350975
1.28,0.49,0.3,2025-03-11 11:14:25.379793
1.35,0.45,0.23,2025-03-11 11:14:25.380901
1.39,0.44,0.21,2025-03-11 11:14:25.409848
1.43,0.44,0.22,2025-03-11 11:14:25.410677
1.45,0.46,0.24,2025-03-11 11:14:25.412064
1.46,0.48,0.27,2025-03-11 11:14:25.425015
1.44,0.51,0.3,2025-03-11 11:14:25.439666
1.39,0.54,0.31,2025-03-11 11:14:25.440350
1.3,0.56,0.31,2025-03-11 11:14:25.455424
1.18,0.55,0.29,2025-03-11 11:14:25.456281
1.07,0.51,0.25,2025-03-11 11:14:25.469974
0.98,0.46,0.21,2025-03-11 11:14:25.471066
0.94,0.41,0.17,2025-03-11 11:14:25.515262
0.93,0.38,0.14,2025-03-11 11:14:25.516207
0.95,0.37,0.14,2025-03-11 11:14:25.517556
0.99,0.39,0.15,2025-03-11 11:14:25.529808
1.03,0.41,0.16,2025-03-11 11:14:25.530818
1.07,0.44,0.18,2025-03-11 11:14:25.532604
1.08,0.47,0.2,2025-03-11 11:14:25.559961
1.08,0.48,0.2,2025-03-11 11:14:25.574418
1.07,0.49,0.2,2025-03-11 11:14:25.575377
1.05,0.47,0.18,2025-03-11 11:14:25.590025
1.02,0.44,0.16,2025-03-11 11:14:25.590887
0.99,0.4,0.14,2025-03-11 11:14:25.592612
0.94,0.36,0.13,2025-03-11 11:14:25.620290
0.9,0.33,0.13,2025-03-11 11:14:25.621160
0.87,0.31,0.13,2025-03-11 11:14:25.622924
0.84,0.29,0.13,2025-03-11 11:14:25.635274
0.82,0.28,0.13,2025-03-11 11:14:25.665243
0.8,0.27,0.12,2025-03-11 11:14:25.679926
0.8,0.27,0.11,2025-03-11 11:14:25.694925
0.8,0.28,0.1,2025-03-11 11:14:25.696221
0.81,0.28,0.08,2025-03-11 11:14:25.740158
0.82,0.29,0.07,2025-03-11 11:14:25.740850
0.83,0.29,0.05,2025-03-11 11:14:25.741991
0.84,0.29,0.03,2025-03-11 11:14:25.743031
0.86,0.27,-0.01,2025-03-11 11:14:25.744520
0.87,0.27,-0.03,2025-03-11 11:14:25.754856
0.88,0.27,-0.04,2025-03-11 11:14:25.785184
0.88,0.27,-0.05,2025-03-11 11:14:25.786238
0.89,0.27,-0.04,2025-03-11 11:14:25.788288
0.89,0.27,-0.02,2025-03-11 11:14:25.800170
0.89,0.27,-0.0,2025-03-11 11:14:25.800939
0.89,0.27,0.01,2025-03-11 11:14:25.814977
0.89,0.26,0.01,2025-03-11 11:14:25.815981
0.88,0.24,-0.01,2025-03-11 11:14:25.844920
0.88,0.23,-0.02,2025-03-11 11:14:25.846037
0.88,0.22,-0.03,2025-03-11 11:14:25.859779
0.89,0.22,-0.03,2025-03-11 11:14:25.860831
0.91,0.22,-0.02,2025-03-11 11:14:25.875034
0.95,0.23,-0.01,2025-03-11 11:14:25.875997
1.03,0.24,0.04,2025-03-11 11:14:25.920221
1.06,0.24,0.07,2025-03-11 11:14:25.920996
1.07,0.24,0.1,2025-03-11 11:14:25.922844
1.06,0.24,0.12,2025-03-11 11:14:25.935207
1.03,0.23,0.14,2025-03-11 11:14:25.936031
1.0,0.2,0.15,2025-03-11 11:14:25.965028
1.0,0.17,0.16,2025-03-11 11:14:25.966095
1.04,0.15,0.17,2025-03-11 11:14:26.009090
1.09,0.15,0.19,2025-03-11 11:14:26.010144
1.14,0.17,0.21,2025-03-11 11:14:26.011252
1.15,0.19,0.23,2025-03-11 11:14:26.012757
1.11,0.21,0.21,2025-03-11 11:14:26.024848
1.09,0.22,0.19,2025-03-11 11:14:26.055164
1.07,0.24,0.18,2025-03-11 11:14:26.056086
1.05,0.26,0.2,2025-03-11 11:14:26.057227
1.03,0.29,0.22,2025-03-11 11:14:26.070268
1.02,0.3,0.24,2025-03-11 11:14:26.070952
1.02,0.3,0.24,2025-03-11 11:14:26.084725
1.04,0.3,0.22,2025-03-11 11:14:26.085824
1.08,0.31,0.2,2025-03-11 11:14:26.100253
1.12,0.31,0.17,2025-03-11 11:14:26.115163
1.14,0.32,0.15,2025-03-11 11:14:26.115934
1.15,0.33,0.15,2025-03-11 11:14:26.129963
1.13,0.33,0.15,2025-03-11 11:14:26.144743
1.1,0.32,0.16,2025-03-11 11:14:26.145855
1.04,0.33,0.15,2025-03-11 11:14:26.159872
0.97,0.33,0.15,2025-03-11 11:14:26.174931
0.89,0.33,0.13,2025-03-11 11:14:26.189979
0.82,0.32,0.11,2025-03-11 11:14:26.190782
0.75,0.31,0.1,2025-03-11 11:14:26.192692
0.7,0.3,0.08,2025-03-11 11:14:26.220091
0.65,0.3,0.07,2025-03-11 11:14:26.220955
0.62,0.3,0.06,2025-03-11 11:14:26.235298
0.6,0.31,0.06,2025-03-11 11:14:26.235942
0.58,0.32,0.06,2025-03-11 11:14:26.250154
0.58,0.34,0.05,2025-03-11 11:14:26.294049
0.58,0.34,0.05,2025-03-11 11:14:26.295119
0.59,0.34,0.04,2025-03-11 11:14:26.296256
0.6,0.33,0.05,2025-03-11 11:14:26.297714
0.62,0.34,0.06,2025-03-11 11:14:26.309869
0.65,0.34,0.08,2025-03-11 11:14:26.324805
0.69,0.35,0.1,2025-03-11 11:14:26.325932
0.73,0.35,0.12,2025-03-11 11:14:26.339854
0.82,0.36,0.15,2025-03-11 11:14:26.369751
0.86,0.35,0.17,2025-03-11 11:14:26.370723
0.89,0.35,0.18,2025-03-11 11:14:26.372573
0.92,0.35,0.19,2025-03-11 11:14:26.384742
0.94,0.35,0.21,2025-03-11 11:14:26.385835
0.96,0.35,0.23,2025-03-11 11:14:26.414663
0.97,0.36,0.24,2025-03-11 11:14:26.415822
0.98,0.36,0.24,2025-03-11 11:14:26.429781
1.0,0.37,0.25,2025-03-11 11:14:26.430845
1.04,0.38,0.27,2025-03-11 11:14:26.444966
1.09,0.4,0.28,2025-03-11 11:14:26.459816
1.16,0.43,0.3,2025-03-11 11:14:26.460945
1.23,0.46,0.32,2025-03-11 11:14:26.490016
1.29,0.49,0.34,2025-03-11 11:14:26.490848
1.33,0.5,0.34,2025-03-11 11:14:26.492758
1.36,0.49,0.33,2025-03-11 11:14:26.504784
1.41,0.47,0.31,2025-03-11 11:14:26.505924
1.46,0.45,0.29,2025-03-11 11:14:26.535178
1.5,0.44,0.29,2025-03-11 11:14:26.536291
1.52,0.44,0.29,2025-03-11 11:14:26.538440
1.47,0.46,0.34,2025-03-11 11:14:26.579988
1.39,0.47,0.37,2025-03-11 11:14:26.580727
1.28,0.47,0.37,2025-03-11 11:14:26.582714
1.16,0.46,0.33,2025-03-11 11:14:26.594816
1.06,0.44,0.27,2025-03-11 11:14:26.619254
1.0,0.42,0.21,2025-03-11 11:14:26.619437
0.97,0.41,0.17,2025-03-11 11:14:26.626677
0.99,0.42,0.14,2025-03-11 11:14:26.654841
1.03,0.44,0.15,2025-03-11 11:14:26.655856
1.07,0.46,0.16,2025-03-11 11:14:26.657140
1.11,0.48,0.18,2025-03-11 11:14:26.670326
