time (s),X (g),Y (g),Z (g),acceleration (g)
0.0,-0.185,0.36,1.01,1.0880943329108879
0.01,-0.2,0.35,0.98,1.059669759878048
0.02,-0.21,0.33,0.95,1.0273752965688827
0.03,-0.22,0.3,0.91,0.9831073186585481
0.04,-0.23,0.28,0.88,0.9516827202382104
0.05,-0.24,0.26,0.86,0.9299462350050136
0.06,-0.25,0.24,0.845,0.9133064106162574
0.07,-0.25,0.25,0.84,0.9113725912051557
0.08,-0.25,0.26,0.84,0.914166286842826
0.09,-0.24,0.28,0.87,0.9449338601193208
0.1,-0.23,0.3,0.89,0.9669539802906858
0.11,-0.21,0.32,0.91,0.9872183142547549
0.12,-0.21,0.33,0.92,0.999699954986495
0.13,-0.21,0.335,0.915,0.9967751423134589
0.14,-0.22,0.31,0.89,0.9677809669548167
0.15,-0.23,0.3,0.86,0.9394147114027968
0.16,-0.23,0.29,0.85,0.9270922284217465
0.17,-0.22,0.29,0.84,0.9154780172128656
0.18,-0.22,0.29,0.85,0.9246621004453465
0.19,-0.21,0.29,0.86,0.9315578350268973
0.2,-0.195,0.31,0.905,0.976340831434011
0.21,-0.17,0.33,0.94,1.010643359449811
0.22,-0.17,0.32,0.94,1.007422453591342
0.23,-0.17,0.32,0.95,1.0167595585978033
0.24,-0.17,0.32,0.94,1.007422453591342
0.25,-0.17,0.32,0.93,0.9980981915623333
0.26,-0.185,0.29500000000000004,0.905,0.9697842666152068
0.27,-0.2,0.26,0.9,0.9579144011862438
0.28,-0.2,0.24,0.9,0.9526804291051644
0.29,-0.2,0.24,0.9,0.9526804291051644
0.3,-0.19,0.24,0.91,0.9601041610158765
0.31,-0.18,0.26,0.92,0.9728309205612248
0.32,-0.17,0.29,0.93,0.9888882646689666
0.33,-0.16,0.32,0.935,1.0011732265052995
0.34,-0.17,0.33,0.93,1.0013490899781154
0.35,-0.17,0.32,0.92,0.9887871358386495
0.36,-0.18,0.3,0.91,0.9749358953285082
0.37,-0.19,0.28,0.9,0.9615092303249096
0.38,-0.2,0.26,0.89,0.948525170989152
0.39,-0.2,0.25,0.89,0.9458329662260668
0.4,-0.2,0.26,0.88,0.9391485505499116
0.41,-0.19,0.28,0.88,0.9428149341201592
0.42,-0.18,0.28,0.88,0.940850678907126
0.43,-0.18,0.29,0.87,0.934558719396486
0.44,-0.18,0.29,0.87,0.934558719396486
0.45,-0.18,0.27,0.86,0.9191844211038392
0.46,-0.19,0.25,0.845,0.9014956189597465
0.47,-0.18,0.22,0.83,0.8773254812211941
0.48,-0.18,0.2,0.82,0.8630179604156567
0.49,-0.19,0.18,0.79,0.8322259308625273
0.5,-0.2,0.15,0.77,0.8095677859203638
0.51,-0.2,0.13,0.74,0.7774959806970065
