X (g),Y (g),Z (g),Timestamp
0.92,-0.07,0.3,2025-02-11 11:03:07
0.92,-0.07,0.3,2025-02-11 11:03:07
0.92,-0.07,0.3,2025-02-11 11:03:07
0.93,-0.06,0.3,2025-02-11 11:03:07
0.93,-0.06,0.31,2025-02-11 11:03:07
0.93,-0.06,0.31,2025-02-11 11:03:07
0.93,-0.06,0.31,2025-02-11 11:03:07
0.94,-0.05,0.32,2025-02-11 11:03:07
0.94,-0.05,0.33,2025-02-11 11:03:07
0.94,-0.04,0.33,2025-02-11 11:03:07
0.94,-0.04,0.33,2025-02-11 11:03:07
0.94,-0.04,0.33,2025-02-11 11:03:07
0.95,-0.03,0.33,2025-02-11 11:03:07
0.94,-0.04,0.33,2025-02-11 11:03:07
0.94,-0.03,0.32,2025-02-11 11:03:07
0.94,-0.04,0.32,2025-02-11 11:03:07
0.94,-0.04,0.31,2025-02-11 11:03:07
0.94,-0.04,0.31,2025-02-11 11:03:07
0.93,-0.04,0.31,2025-02-11 11:03:07
0.93,-0.04,0.3,2025-02-11 11:03:07
0.93,-0.04,0.3,2025-02-11 11:03:07
0.93,-0.05,0.29,2025-02-11 11:03:08
0.94,-0.06,0.29,2025-02-11 11:03:08
0.94,-0.06,0.28,2025-02-11 11:03:08
0.94,-0.07,0.29,2025-02-11 11:03:08
0.94,-0.08,0.29,2025-02-11 11:03:08
0.94,-0.08,0.29,2025-02-11 11:03:08
0.94,-0.08,0.29,2025-02-11 11:03:08
0.93,-0.08,0.3,2025-02-11 11:03:08
0.93,-0.08,0.3,2025-02-11 11:03:08
0.93,-0.08,0.3,2025-02-11 11:03:08
0.92,-0.09,0.3,2025-02-11 11:03:08
0.92,-0.09,0.3,2025-02-11 11:03:08
0.92,-0.08,0.3,2025-02-11 11:03:08
0.92,-0.08,0.3,2025-02-11 11:03:08
0.92,-0.08,0.3,2025-02-11 11:03:08
0.92,-0.07,0.31,2025-02-11 11:03:08
0.92,-0.07,0.31,2025-02-11 11:03:08
0.92,-0.06,0.32,2025-02-11 11:03:08
0.93,-0.06,0.32,2025-02-11 11:03:08
0.93,-0.06,0.33,2025-02-11 11:03:08
0.93,-0.06,0.33,2025-02-11 11:03:08
0.93,-0.05,0.33,2025-02-11 11:03:08
0.93,-0.05,0.34,2025-02-11 11:03:08
0.93,-0.06,0.33,2025-02-11 11:03:08
0.94,-0.07,0.33,2025-02-11 11:03:08
0.94,-0.07,0.33,2025-02-11 11:03:08
0.94,-0.07,0.33,2025-02-11 11:03:08
0.94,-0.07,0.32,2025-02-11 11:03:08
0.94,-0.07,0.31,2025-02-11 11:03:08
0.93,-0.06,0.31,2025-02-11 11:03:08
0.93,-0.06,0.3,2025-02-11 11:03:08
0.93,-0.06,0.3,2025-02-11 11:03:08
0.93,-0.06,0.3,2025-02-11 11:03:08
0.93,-0.06,0.29,2025-02-11 11:03:08
0.93,-0.06,0.29,2025-02-11 11:03:08
0.93,-0.06,0.29,2025-02-11 11:03:08
0.93,-0.06,0.29,2025-02-11 11:03:08
0.93,-0.06,0.29,2025-02-11 11:03:08
0.93,-0.06,0.29,2025-02-11 11:03:08
0.94,-0.06,0.29,2025-02-11 11:03:08
0.94,-0.06,0.29,2025-02-11 11:03:08
0.94,-0.06,0.29,2025-02-11 11:03:08
0.94,-0.05,0.29,2025-02-11 11:03:08
0.94,-0.05,0.29,2025-02-11 11:03:08
0.94,-0.05,0.29,2025-02-11 11:03:08
0.94,-0.05,0.3,2025-02-11 11:03:08
0.93,-0.04,0.3,2025-02-11 11:03:08
0.93,-0.05,0.3,2025-02-11 11:03:08
0.93,-0.05,0.3,2025-02-11 11:03:08
0.93,-0.05,0.3,2025-02-11 11:03:08
0.93,-0.05,0.3,2025-02-11 11:03:08
0.93,-0.05,0.3,2025-02-11 11:03:08
0.93,-0.05,0.31,2025-02-11 11:03:08
0.93,-0.05,0.31,2025-02-11 11:03:08
0.93,-0.06,0.31,2025-02-11 11:03:08
0.92,-0.06,0.3,2025-02-11 11:03:08
0.92,-0.07,0.3,2025-02-11 11:03:08
0.92,-0.06,0.3,2025-02-11 11:03:08
0.91,-0.06,0.3,2025-02-11 11:03:08
0.92,-0.06,0.3,2025-02-11 11:03:08
0.94,-0.05,0.3,2025-02-11 11:03:08
0.95,-0.05,0.31,2025-02-11 11:03:08
0.96,-0.05,0.31,2025-02-11 11:03:08
0.96,-0.04,0.32,2025-02-11 11:03:08
0.96,-0.03,0.33,2025-02-11 11:03:08
0.95,-0.01,0.33,2025-02-11 11:03:08
0.95,0.01,0.33,2025-02-11 11:03:08
0.94,0.03,0.33,2025-02-11 11:03:08
0.94,0.05,0.34,2025-02-11 11:03:08
0.93,0.03,0.32,2025-02-11 11:03:08
0.93,-0.0,0.31,2025-02-11 11:03:08
0.92,-0.0,0.3,2025-02-11 11:03:08
0.91,-0.01,0.3,2025-02-11 11:03:08
0.91,-0.01,0.3,2025-02-11 11:03:08
0.91,-0.02,0.3,2025-02-11 11:03:08
0.89,-0.01,0.31,2025-02-11 11:03:08
0.89,-0.01,0.31,2025-02-11 11:03:08
0.88,-0.02,0.31,2025-02-11 11:03:08
0.88,-0.03,0.31,2025-02-11 11:03:08
0.87,-0.03,0.31,2025-02-11 11:03:08
0.86,-0.02,0.31,2025-02-11 11:03:08
0.86,-0.03,0.32,2025-02-11 11:03:08
0.86,-0.02,0.34,2025-02-11 11:03:08
0.85,-0.0,0.35,2025-02-11 11:03:08
0.84,0.01,0.37,2025-02-11 11:03:08
0.83,0.01,0.38,2025-02-11 11:03:08
0.83,-0.01,0.38,2025-02-11 11:03:08
0.84,-0.01,0.38,2025-02-11 11:03:08
0.85,-0.03,0.37,2025-02-11 11:03:08
0.85,-0.06,0.37,2025-02-11 11:03:08
0.84,-0.08,0.36,2025-02-11 11:03:08
0.85,-0.1,0.36,2025-02-11 11:03:08
0.85,-0.13,0.35,2025-02-11 11:03:08
0.84,-0.16,0.34,2025-02-11 11:03:08
0.83,-0.18,0.34,2025-02-11 11:03:08
0.82,-0.19,0.34,2025-02-11 11:03:08
0.8,-0.21,0.33,2025-02-11 11:03:08
0.79,-0.21,0.33,2025-02-11 11:03:08
0.79,-0.22,0.32,2025-02-11 11:03:09
0.8,-0.21,0.32,2025-02-11 11:03:09
0.84,-0.23,0.32,2025-02-11 11:03:09
0.88,-0.25,0.35,2025-02-11 11:03:09
0.97,-0.24,0.45,2025-02-11 11:03:09
1.01,-0.26,0.45,2025-02-11 11:03:09
1.01,-0.3,0.45,2025-02-11 11:03:09
1.0,-0.29,0.45,2025-02-11 11:03:09
1.0,-0.28,0.46,2025-02-11 11:03:09
1.0,-0.27,0.48,2025-02-11 11:03:09
0.99,-0.27,0.49,2025-02-11 11:03:09
0.97,-0.28,0.5,2025-02-11 11:03:09
0.96,-0.28,0.5,2025-02-11 11:03:09
0.96,-0.27,0.5,2025-02-11 11:03:09
0.95,-0.25,0.49,2025-02-11 11:03:09
0.95,-0.24,0.48,2025-02-11 11:03:09
0.95,-0.23,0.47,2025-02-11 11:03:09
0.94,-0.22,0.45,2025-02-11 11:03:09
0.94,-0.2,0.44,2025-02-11 11:03:09
0.96,-0.18,0.41,2025-02-11 11:03:09
0.96,-0.18,0.41,2025-02-11 11:03:09
0.97,-0.15,0.39,2025-02-11 11:03:09
0.97,-0.15,0.38,2025-02-11 11:03:09
0.97,-0.12,0.4,2025-02-11 11:03:09
0.91,-0.07,0.4,2025-02-11 11:03:09
1.0,-0.08,0.4,2025-02-11 11:03:09
0.92,-0.13,0.38,2025-02-11 11:03:09
0.97,-0.08,0.36,2025-02-11 11:03:09
0.97,-0.12,0.34,2025-02-11 11:03:09
0.9,-0.1,0.32,2025-02-11 11:03:09
1.01,-0.07,0.31,2025-02-11 11:03:09
0.92,-0.1,0.3,2025-02-11 11:03:09
0.94,-0.07,0.29,2025-02-11 11:03:09
0.98,-0.1,0.29,2025-02-11 11:03:09
0.95,-0.07,0.29,2025-02-11 11:03:09
1.0,-0.1,0.29,2025-02-11 11:03:09
1.02,-0.07,0.29,2025-02-11 11:03:09
1.0,-0.08,0.29,2025-02-11 11:03:09
1.01,-0.06,0.29,2025-02-11 11:03:09
1.0,-0.07,0.29,2025-02-11 11:03:09
0.98,-0.07,0.29,2025-02-11 11:03:09
0.98,-0.07,0.28,2025-02-11 11:03:09
0.95,-0.07,0.27,2025-02-11 11:03:09
0.94,-0.05,0.26,2025-02-11 11:03:09
0.93,-0.04,0.26,2025-02-11 11:03:09
0.94,-0.02,0.26,2025-02-11 11:03:09
0.96,-0.03,0.25,2025-02-11 11:03:09
0.98,-0.03,0.25,2025-02-11 11:03:09
1.01,-0.04,0.23,2025-02-11 11:03:09
1.04,-0.02,0.24,2025-02-11 11:03:09
1.06,-0.0,0.24,2025-02-11 11:03:09
1.07,-0.0,0.24,2025-02-11 11:03:09
1.09,-0.03,0.24,2025-02-11 11:03:09
1.07,-0.01,0.24,2025-02-11 11:03:09
1.12,-0.02,0.26,2025-02-11 11:03:09
1.11,-0.08,0.26,2025-02-11 11:03:09
1.1,-0.1,0.26,2025-02-11 11:03:09
1.0,-0.05,0.26,2025-02-11 11:03:09
