X (g),Y (g),Z (g),Timestamp
0.96,0.03,0.22,2025-02-11 11:16:21
0.96,0.03,0.22,2025-02-11 11:16:21
0.96,0.03,0.22,2025-02-11 11:16:21
0.96,0.02,0.22,2025-02-11 11:16:21
0.96,0.02,0.22,2025-02-11 11:16:21
0.96,0.02,0.22,2025-02-11 11:16:21
0.97,0.02,0.22,2025-02-11 11:16:21
0.97,0.02,0.22,2025-02-11 11:16:21
0.97,0.02,0.22,2025-02-11 11:16:21
0.97,0.03,0.22,2025-02-11 11:16:22
0.96,0.03,0.22,2025-02-11 11:16:22
0.96,0.03,0.22,2025-02-11 11:16:22
0.96,0.03,0.22,2025-02-11 11:16:22
0.96,0.03,0.22,2025-02-11 11:16:22
0.96,0.03,0.22,2025-02-11 11:16:22
0.96,0.03,0.22,2025-02-11 11:16:22
0.96,0.03,0.22,2025-02-11 11:16:22
0.96,0.03,0.22,2025-02-11 11:16:22
0.96,0.03,0.22,2025-02-11 11:16:22
0.96,0.03,0.22,2025-02-11 11:16:22
0.96,0.03,0.22,2025-02-11 11:16:22
0.95,0.03,0.22,2025-02-11 11:16:22
0.95,0.03,0.21,2025-02-11 11:16:22
0.95,0.03,0.21,2025-02-11 11:16:22
0.95,0.02,0.21,2025-02-11 11:16:22
0.95,0.02,0.21,2025-02-11 11:16:22
0.96,0.03,0.21,2025-02-11 11:16:22
0.96,0.03,0.21,2025-02-11 11:16:22
0.96,0.03,0.21,2025-02-11 11:16:22
0.96,0.03,0.21,2025-02-11 11:16:22
0.96,0.03,0.21,2025-02-11 11:16:22
0.96,0.03,0.21,2025-02-11 11:16:22
0.95,0.04,0.21,2025-02-11 11:16:22
0.95,0.04,0.21,2025-02-11 11:16:22
0.95,0.03,0.22,2025-02-11 11:16:22
0.95,0.03,0.22,2025-02-11 11:16:22
0.95,0.03,0.22,2025-02-11 11:16:22
0.96,0.03,0.22,2025-02-11 11:16:22
0.96,0.03,0.22,2025-02-11 11:16:22
0.96,0.03,0.22,2025-02-11 11:16:22
0.96,0.03,0.22,2025-02-11 11:16:22
0.96,0.02,0.22,2025-02-11 11:16:22
0.96,0.02,0.22,2025-02-11 11:16:22
0.96,0.03,0.23,2025-02-11 11:16:22
0.96,0.03,0.22,2025-02-11 11:16:22
0.96,0.03,0.22,2025-02-11 11:16:22
0.96,0.03,0.22,2025-02-11 11:16:22
0.96,0.02,0.22,2025-02-11 11:16:22
0.95,0.02,0.22,2025-02-11 11:16:22
0.94,0.02,0.22,2025-02-11 11:16:22
0.94,0.02,0.22,2025-02-11 11:16:22
0.94,0.03,0.22,2025-02-11 11:16:22
0.95,0.03,0.22,2025-02-11 11:16:22
0.95,0.03,0.22,2025-02-11 11:16:22
0.96,0.02,0.22,2025-02-11 11:16:22
0.98,0.02,0.22,2025-02-11 11:16:22
1.0,0.02,0.21,2025-02-11 11:16:22
1.01,0.03,0.21,2025-02-11 11:16:22
1.02,0.02,0.22,2025-02-11 11:16:22
1.0,0.02,0.22,2025-02-11 11:16:22
0.98,0.02,0.23,2025-02-11 11:16:22
0.93,0.02,0.24,2025-02-11 11:16:22
0.89,0.01,0.24,2025-02-11 11:16:22
0.86,0.01,0.24,2025-02-11 11:16:22
0.84,0.0,0.24,2025-02-11 11:16:22
0.84,0.0,0.24,2025-02-11 11:16:22
0.85,0.01,0.24,2025-02-11 11:16:22
0.87,0.02,0.24,2025-02-11 11:16:22
0.89,0.03,0.25,2025-02-11 11:16:22
0.91,0.05,0.25,2025-02-11 11:16:22
0.92,0.06,0.27,2025-02-11 11:16:22
0.94,0.06,0.3,2025-02-11 11:16:22
0.96,0.04,0.33,2025-02-11 11:16:22
0.96,0.02,0.33,2025-02-11 11:16:22
0.96,-0.0,0.33,2025-02-11 11:16:22
0.96,-0.02,0.33,2025-02-11 11:16:22
0.96,-0.02,0.35,2025-02-11 11:16:22
0.96,-0.03,0.35,2025-02-11 11:16:22
0.96,-0.05,0.36,2025-02-11 11:16:22
0.97,-0.04,0.37,2025-02-11 11:16:22
0.97,-0.04,0.38,2025-02-11 11:16:22
0.97,-0.05,0.4,2025-02-11 11:16:22
1.0,-0.09,0.46,2025-02-11 11:16:22
1.03,-0.16,0.51,2025-02-11 11:16:22
1.03,-0.24,0.52,2025-02-11 11:16:22
1.04,-0.37,0.53,2025-02-11 11:16:22
1.06,-0.43,0.64,2025-02-11 11:16:22
1.05,-0.46,0.64,2025-02-11 11:16:22
1.0,-0.4,0.59,2025-02-11 11:16:22
0.96,-0.34,0.55,2025-02-11 11:16:22
0.96,-0.28,0.5,2025-02-11 11:16:22
0.96,-0.22,0.5,2025-02-11 11:16:22
0.96,-0.17,0.54,2025-02-11 11:16:22
0.93,-0.13,0.56,2025-02-11 11:16:22
0.91,-0.06,0.58,2025-02-11 11:16:22
0.87,-0.05,0.61,2025-02-11 11:16:22
0.84,0.0,0.62,2025-02-11 11:16:22
0.83,0.01,0.64,2025-02-11 11:16:22
0.81,0.0,0.63,2025-02-11 11:16:22
0.77,-0.03,0.63,2025-02-11 11:16:22
0.77,-0.07,0.58,2025-02-11 11:16:22
0.76,-0.09,0.53,2025-02-11 11:16:22
0.8,-0.12,0.49,2025-02-11 11:16:22
0.84,-0.14,0.45,2025-02-11 11:16:22
