X (g),Y (g),Z (g),Timestamp
0.97,-0.08,0.16,2025-02-11 10:45:04
0.97,-0.08,0.15,2025-02-11 10:45:04
0.97,-0.09,0.15,2025-02-11 10:45:04
0.97,-0.09,0.15,2025-02-11 10:45:04
0.97,-0.09,0.15,2025-02-11 10:45:04
0.96,-0.1,0.15,2025-02-11 10:45:04
0.96,-0.1,0.15,2025-02-11 10:45:04
0.95,-0.1,0.15,2025-02-11 10:45:04
0.93,-0.1,0.15,2025-02-11 10:45:04
0.93,-0.11,0.16,2025-02-11 10:45:04
0.93,-0.11,0.16,2025-02-11 10:45:04
0.93,-0.12,0.16,2025-02-11 10:45:04
0.93,-0.12,0.16,2025-02-11 10:45:04
0.93,-0.12,0.16,2025-02-11 10:45:04
0.94,-0.12,0.16,2025-02-11 10:45:04
0.94,-0.12,0.16,2025-02-11 10:45:05
0.94,-0.13,0.16,2025-02-11 10:45:05
0.95,-0.13,0.17,2025-02-11 10:45:05
0.95,-0.13,0.17,2025-02-11 10:45:05
0.94,-0.13,0.17,2025-02-11 10:45:05
0.94,-0.14,0.18,2025-02-11 10:45:05
0.94,-0.14,0.18,2025-02-11 10:45:05
0.94,-0.14,0.18,2025-02-11 10:45:05
0.94,-0.14,0.18,2025-02-11 10:45:05
0.94,-0.16,0.18,2025-02-11 10:45:05
0.94,-0.16,0.18,2025-02-11 10:45:05
0.94,-0.16,0.18,2025-02-11 10:45:05
0.95,-0.15,0.18,2025-02-11 10:45:05
0.94,-0.17,0.18,2025-02-11 10:45:05
0.95,-0.16,0.18,2025-02-11 10:45:05
0.95,-0.17,0.18,2025-02-11 10:45:05
0.95,-0.16,0.19,2025-02-11 10:45:05
0.95,-0.16,0.19,2025-02-11 10:45:05
0.95,-0.17,0.19,2025-02-11 10:45:05
0.96,-0.16,0.19,2025-02-11 10:45:05
0.96,-0.17,0.19,2025-02-11 10:45:05
0.96,-0.16,0.19,2025-02-11 10:45:05
0.96,-0.17,0.19,2025-02-11 10:45:05
0.96,-0.17,0.19,2025-02-11 10:45:05
0.97,-0.17,0.19,2025-02-11 10:45:05
0.97,-0.17,0.19,2025-02-11 10:45:05
0.97,-0.17,0.19,2025-02-11 10:45:05
0.97,-0.17,0.19,2025-02-11 10:45:05
0.98,-0.17,0.19,2025-02-11 10:45:05
0.98,-0.18,0.18,2025-02-11 10:45:05
0.98,-0.17,0.18,2025-02-11 10:45:05
0.98,-0.18,0.18,2025-02-11 10:45:05
0.99,-0.17,0.18,2025-02-11 10:45:05
0.98,-0.18,0.18,2025-02-11 10:45:05
0.99,-0.18,0.17,2025-02-11 10:45:05
0.99,-0.18,0.17,2025-02-11 10:45:05
0.99,-0.18,0.17,2025-02-11 10:45:05
0.99,-0.18,0.17,2025-02-11 10:45:05
0.99,-0.18,0.17,2025-02-11 10:45:05
0.99,-0.19,0.17,2025-02-11 10:45:05
0.98,-0.19,0.17,2025-02-11 10:45:05
0.98,-0.19,0.17,2025-02-11 10:45:05
0.98,-0.19,0.17,2025-02-11 10:45:05
0.98,-0.19,0.16,2025-02-11 10:45:05
0.98,-0.19,0.16,2025-02-11 10:45:05
0.97,-0.19,0.16,2025-02-11 10:45:05
0.97,-0.19,0.16,2025-02-11 10:45:05
0.97,-0.18,0.17,2025-02-11 10:45:05
0.98,-0.18,0.17,2025-02-11 10:45:05
0.98,-0.18,0.17,2025-02-11 10:45:05
0.98,-0.18,0.17,2025-02-11 10:45:05
0.98,-0.18,0.17,2025-02-11 10:45:05
0.97,-0.18,0.17,2025-02-11 10:45:05
0.97,-0.18,0.16,2025-02-11 10:45:05
0.98,-0.18,0.16,2025-02-11 10:45:05
0.97,-0.18,0.16,2025-02-11 10:45:05
0.97,-0.19,0.16,2025-02-11 10:45:05
0.97,-0.19,0.16,2025-02-11 10:45:05
0.97,-0.19,0.16,2025-02-11 10:45:05
0.97,-0.19,0.16,2025-02-11 10:45:05
0.97,-0.19,0.15,2025-02-11 10:45:05
0.97,-0.19,0.15,2025-02-11 10:45:05
0.97,-0.19,0.15,2025-02-11 10:45:05
0.97,-0.19,0.15,2025-02-11 10:45:05
0.96,-0.19,0.15,2025-02-11 10:45:05
0.96,-0.19,0.15,2025-02-11 10:45:05
0.95,-0.2,0.15,2025-02-11 10:45:05
0.95,-0.2,0.15,2025-02-11 10:45:05
0.95,-0.2,0.15,2025-02-11 10:45:05
0.95,-0.2,0.15,2025-02-11 10:45:05
0.95,-0.2,0.14,2025-02-11 10:45:05
0.95,-0.2,0.14,2025-02-11 10:45:05
0.95,-0.2,0.15,2025-02-11 10:45:05
0.95,-0.21,0.15,2025-02-11 10:45:05
0.94,-0.2,0.15,2025-02-11 10:45:05
0.94,-0.21,0.15,2025-02-11 10:45:05
0.94,-0.2,0.16,2025-02-11 10:45:05
0.93,-0.21,0.16,2025-02-11 10:45:05
0.92,-0.21,0.16,2025-02-11 10:45:05
0.92,-0.21,0.16,2025-02-11 10:45:05
0.93,-0.21,0.16,2025-02-11 10:45:05
0.92,-0.21,0.16,2025-02-11 10:45:05
0.93,-0.2,0.16,2025-02-11 10:45:05
0.95,-0.2,0.16,2025-02-11 10:45:05
0.94,-0.21,0.16,2025-02-11 10:45:05
0.94,-0.23,0.16,2025-02-11 10:45:05
0.93,-0.21,0.15,2025-02-11 10:45:05
0.94,-0.23,0.15,2025-02-11 10:45:05
0.94,-0.22,0.15,2025-02-11 10:45:05
0.95,-0.23,0.15,2025-02-11 10:45:05
0.95,-0.23,0.14,2025-02-11 10:45:05
0.97,-0.24,0.15,2025-02-11 10:45:05
0.96,-0.24,0.15,2025-02-11 10:45:05
0.95,-0.26,0.15,2025-02-11 10:45:05
0.97,-0.22,0.16,2025-02-11 10:45:05
0.96,-0.25,0.16,2025-02-11 10:45:05
0.96,-0.24,0.15,2025-02-11 10:45:05
0.97,-0.24,0.16,2025-02-11 10:45:05
0.96,-0.25,0.15,2025-02-11 10:45:05
0.96,-0.24,0.15,2025-02-11 10:45:05
0.96,-0.24,0.15,2025-02-11 10:45:06
