X (g),Y (g),Z (g),Timestamp
0.95,-0.26,0.13,2025-02-11 10:47:43
0.95,-0.26,0.13,2025-02-11 10:47:43
0.95,-0.26,0.12,2025-02-11 10:47:43
0.94,-0.26,0.12,2025-02-11 10:47:44
0.94,-0.26,0.12,2025-02-11 10:47:44
0.94,-0.26,0.13,2025-02-11 10:47:44
0.94,-0.26,0.12,2025-02-11 10:47:44
0.94,-0.26,0.13,2025-02-11 10:47:44
0.94,-0.26,0.13,2025-02-11 10:47:44
0.94,-0.27,0.13,2025-02-11 10:47:44
0.95,-0.27,0.13,2025-02-11 10:47:44
0.95,-0.27,0.13,2025-02-11 10:47:44
0.95,-0.27,0.13,2025-02-11 10:47:44
0.95,-0.27,0.12,2025-02-11 10:47:44
0.96,-0.27,0.13,2025-02-11 10:47:44
0.96,-0.27,0.13,2025-02-11 10:47:44
0.95,-0.27,0.13,2025-02-11 10:47:44
0.96,-0.27,0.12,2025-02-11 10:47:44
0.95,-0.27,0.13,2025-02-11 10:47:44
0.95,-0.27,0.12,2025-02-11 10:47:44
0.95,-0.27,0.12,2025-02-11 10:47:44
0.95,-0.27,0.12,2025-02-11 10:47:44
0.95,-0.27,0.12,2025-02-11 10:47:44
0.95,-0.26,0.12,2025-02-11 10:47:44
0.95,-0.26,0.12,2025-02-11 10:47:44
0.95,-0.26,0.12,2025-02-11 10:47:44
0.95,-0.26,0.12,2025-02-11 10:47:44
0.95,-0.25,0.11,2025-02-11 10:47:44
0.95,-0.25,0.11,2025-02-11 10:47:44
0.96,-0.25,0.11,2025-02-11 10:47:44
0.96,-0.25,0.11,2025-02-11 10:47:44
0.96,-0.25,0.11,2025-02-11 10:47:44
0.96,-0.26,0.11,2025-02-11 10:47:44
0.96,-0.26,0.11,2025-02-11 10:47:44
0.96,-0.26,0.12,2025-02-11 10:47:44
0.96,-0.25,0.12,2025-02-11 10:47:44
0.96,-0.25,0.12,2025-02-11 10:47:44
0.96,-0.25,0.12,2025-02-11 10:47:44
0.96,-0.25,0.11,2025-02-11 10:47:44
0.95,-0.25,0.11,2025-02-11 10:47:44
0.95,-0.25,0.11,2025-02-11 10:47:44
0.96,-0.25,0.11,2025-02-11 10:47:44
0.95,-0.24,0.12,2025-02-11 10:47:44
0.95,-0.24,0.11,2025-02-11 10:47:44
0.95,-0.24,0.11,2025-02-11 10:47:44
0.95,-0.24,0.11,2025-02-11 10:47:44
0.95,-0.24,0.11,2025-02-11 10:47:44
0.95,-0.24,0.11,2025-02-11 10:47:44
0.95,-0.24,0.12,2025-02-11 10:47:44
0.95,-0.24,0.12,2025-02-11 10:47:44
0.95,-0.24,0.12,2025-02-11 10:47:44
0.95,-0.24,0.11,2025-02-11 10:47:44
0.95,-0.24,0.12,2025-02-11 10:47:44
0.95,-0.24,0.11,2025-02-11 10:47:44
0.96,-0.25,0.12,2025-02-11 10:47:44
