time (s),X (g),Y (g),Z (g),acceleration (g)
0.0,-1.05,-0.7749999999999999,-0.155,1.3654881477220377
0.01,-0.87,-2.14,-1.42,2.711623130156549
0.02,-0.7,-3.33,-2.18,4.041200316737591
0.03,-0.52,-4.0,-2.14,4.5661800227323495
0.04,-0.24,-4.0,-1.79,4.388815329903959
0.05,-0.16,-4.0,-1.75,4.368993018991905
0.06,-0.515,-4.0,-1.73,4.389753947081131
0.07,-0.69,-4.0,-1.17,4.224334267076885
0.08,-0.64,-3.61,-0.93,3.7824066412801254
0.09,-0.41,-3.36,-1.0,3.5295467131063725
0.1,-0.2,-3.1,-1.01,3.2665119010957238
0.11,-0.12,-2.64,-0.94,2.804924241401183
0.12,-0.28,-2.37,-0.85,2.533337719294449
0.13,-0.565,-1.94,-0.8200000000000001,2.1832076596763006
0.14,-0.61,-1.69,-0.74,1.9431417858715303
0.15,-0.5,-1.57,-0.71,1.7941571837495176
0.16,-0.4,-1.44,-0.67,1.63783393541592
0.17,-0.33,-1.3,-0.67,1.4992664873197161
0.18,-0.28,-1.19,-0.67,1.3940588222883568
0.19,-0.29,-1.09,-0.62,1.287089740461014
0.2,-0.395,-0.795,-0.6,1.0770142350293854
0.21,-0.54,-0.42,-0.6,0.909945053286186
0.22,-0.64,-0.18,-0.58,0.882269800004511
0.23,-0.7,0.06,-0.53,0.880056816347672
0.24,-0.72,0.24,-0.53,0.9256889326334198
0.25,-0.74,0.43,-0.47,0.9764220398987314
0.26,-0.835,0.995,-0.36,1.367606906786805
0.27,-0.71,1.31,-0.36,1.5329057374802928
0.28,-0.7,1.15,-0.38,1.3988924190229926
0.29,-0.72,1.03,-0.33,1.2993075078671714
0.3,-0.86,1.15,-0.19,1.4485164824743968
0.31,-1.05,1.61,-0.32,1.9485892332659545
0.32,-1.19,2.19,-0.67,2.5809106919845175
0.33,-0.725,2.99,-0.40499999999999997,3.118984961292805
0.34,-0.19,2.92,0.06,2.926790050550261
0.35,-0.19,2.53,0.08,2.5383853135408736
0.36,-0.22,1.98,-0.12,1.9957955807146182
0.37,-0.44,1.48,-0.24,1.5625619987699688
0.38,-0.36,0.88,-0.42,1.0394229168149025
0.39,-0.33,0.38,-0.66,0.8300000000000001
0.4,-0.775,0.13,-0.685,1.049064500890941
0.41,-0.96,-0.57,-0.53,1.2358802530989805
0.42,-0.94,-1.33,-0.49,1.7007645339670039
0.43,-0.97,-2.03,-0.46,2.2963884688789045
0.44,-0.93,-2.54,-0.26,2.717370052090808
0.45,-0.78,-2.93,-0.2,3.038634561772771
0.46,-0.515,-2.96,0.135,3.015155599892914
0.47,-0.13,-2.71,0.53,2.7643986687885667
0.48,-0.04,-2.6,0.54,2.65578613596803
0.49,-0.12,-2.6,0.38,2.630361191927831
0.5,-0.22,-2.69,0.26,2.711475613019597
0.51,-0.18,-2.82,0.18,2.8314660513592598
0.52,-0.14,-3.07,0.38,3.096594904084162
0.53,-0.06999999999999999,-2.8449999999999998,0.13,2.850231511183678
