time (s),X (g),Y (g),Z (g),acceleration (g)
0.0,0.95,0.185,0.12,0.975256376549264
0.01,0.95,0.16,0.12,0.9708243919473799
0.02,0.94,0.16,0.11,0.9598437372822723
0.03,0.94,0.15,0.1,0.9571311299921239
0.04,0.94,0.16,0.09,0.9577577981932592
0.05,0.92,0.16,0.08,0.9372299611087985
0.06,0.91,0.16,0.08,0.9274157643689264
0.07,0.9,0.17,0.08,0.9194019795497507
0.08,0.89,0.16,0.08,0.9077995373429092
0.09,0.89,0.17,0.08,0.9096153033013462
0.1,0.9,0.16,0.07,0.9167878707749137
0.11,0.91,0.18,0.07,0.9302687783646187
0.12,0.92,0.2,0.08,0.9448809448814174
0.13,0.93,0.21,0.09,0.9576533819707421
0.14,0.94,0.23,0.1,0.9728823155962903
0.15,0.94,0.2,0.1,0.966229786334493
0.16,0.95,0.21,0.1,0.9780593029055038
0.17,0.95,0.21,0.1,0.9780593029055038
0.18,0.96,0.21,0.1,0.9877752780870759
0.19,0.94,0.24,0.1,0.9752948272189287
0.2,0.94,0.25,0.1,0.9778036612735708
0.21,0.94,0.25,0.11,0.9788769074812216
0.22,0.94,0.26,0.11,0.9814784765851974
0.23,0.95,0.28,0.11,0.9964938534682489
0.24,0.95,0.27,0.1,0.9926731586982696
0.25,0.95,0.3,0.11,1.002297361066066
0.26,0.95,0.29,0.11,0.9993497886125758
0.27,0.96,0.3,0.12,1.012916580968048
0.28,0.95,0.32,0.11,1.0084641788382966
0.29,0.95,0.32,0.11,1.0084641788382966
0.3,0.94,0.3,0.11,0.9928242543370905
0.31,0.93,0.32,0.09,0.9876234100101112
0.32,0.91,0.31,0.08,0.9646761114488116
0.33,0.9,0.3,0.045,0.9497499670966039
0.34,0.89,0.29,0.0,0.9360555539069249
0.35,0.92,0.26,-0.02,0.9562426470305536
0.36,0.93,0.24,-0.03,0.9609370426828181
0.37,0.93,0.22,-0.04,0.9565040512198577
0.38,0.9,0.21,-0.04,0.925040539652182
0.39,0.88,0.2,-0.04,0.9033271832508972
0.4,0.86,0.2,-0.05,0.8843641783790205
0.41,0.85,0.21,-0.05,0.8769834662067466
0.42,0.84,0.21,-0.05,0.867294644281861
