time (s),X (g),Y (g),Z (g),acceleration (g)
0.0,0.935,0.27,0.06,0.9750512807027126
0.01,0.93,0.27,0.06,0.9702576977277738
0.02,0.93,0.27,0.06,0.9702576977277738
0.03,0.93,0.27,0.06,0.9702576977277738
0.04,0.93,0.27,0.06,0.9702576977277738
0.05,0.92,0.27,0.06,0.9606768447297979
0.06,0.93,0.27,0.06,0.9702576977277738
0.07,0.93,0.27,0.06,0.9702576977277738
0.08,0.93,0.27,0.06,0.9702576977277738
0.09,0.94,0.27,0.05,0.9792854537876072
0.1,0.94,0.26,0.05,0.9765756499114648
0.11,0.94,0.26,0.05,0.9765756499114648
0.12,0.94,0.26,0.05,0.9765756499114648
0.13,0.94,0.27,0.05,0.9792854537876072
0.14,0.93,0.26,0.05,0.9669539802906858
0.15,0.93,0.26,0.05,0.9669539802906858
0.16,0.93,0.26,0.05,0.9669539802906858
0.17,0.93,0.26,0.05,0.9669539802906858
0.18,0.94,0.26,0.05,0.9765756499114648
0.19,0.94,0.26,0.05,0.9765756499114648
0.2,0.94,0.26,0.05,0.9765756499114648
0.21,0.94,0.27,0.06,0.9798469268207152
0.22,0.94,0.27,0.06,0.9798469268207152
0.23,0.94,0.275,0.06,0.9812364648748028
0.24,0.94,0.28,0.06,0.9826494797230597
0.25,0.94,0.28,0.06,0.9826494797230597
0.26,0.93,0.27,0.06,0.9702576977277738
0.27,0.93,0.27,0.06,0.9702576977277738
0.28,0.93,0.27,0.06,0.9702576977277738
0.29,0.92,0.27,0.07,0.9613532129243653
0.3,0.925,0.26,0.07,0.9633924433998847
0.31,0.93,0.26,0.07,0.9681941953967707
0.32,0.94,0.25,0.06,0.9745255255764212
0.33,0.94,0.25,0.06,0.9745255255764212
0.34,0.95,0.26,0.07,0.9874208829065749
0.35,0.95,0.26,0.07,0.9874208829065749
0.36,0.94,0.26,0.07,0.9778036612735708
0.37,0.94,0.27,0.08,0.9812746812182611
0.38,0.94,0.275,0.08,0.9826622003516773
0.39,0.95,0.28,0.09,0.9944847912361455
0.4,0.96,0.28,0.09,1.004041831797859
0.41,0.96,0.28,0.09,1.004041831797859
0.42,0.95,0.28,0.09,0.9944847912361455
0.43,0.95,0.28,0.1,0.9954396013822235
0.44,0.94,0.28,0.1,0.985900603509299
0.45,0.92,0.28,0.11,0.9679359482941008
0.46,0.905,0.27,0.125,0.95265418699547
0.47,0.89,0.27,0.13,0.9390953093270139
0.48,0.88,0.26,0.12,0.9254188241007419
0.49,0.88,0.27,0.12,0.9282779756085996
0.5,0.88,0.28,0.12,0.9312357381458253
0.51,0.88,0.28,0.12,0.9312357381458253
0.52,0.89,0.28,0.11,0.9394679345246436
0.53,0.9,0.29,0.10500000000000001,0.9513805757949865
0.54,0.91,0.29,0.1,0.9603124491539199
0.55,0.91,0.28,0.09,0.9563472172804185
0.56,0.92,0.29,0.09,0.9688137075826291
0.57,0.92,0.29,0.08,0.9679359482941007
0.58,0.92,0.29,0.07,0.9671607932500159
0.59,0.92,0.29,0.07,0.9671607932500159
0.6,0.92,0.29,0.07,0.9671607932500159
0.61,0.92,0.28,0.07,0.9642095207992919
0.62,0.93,0.28,0.07,0.9737556161583871
0.63,0.94,0.28,0.07,0.9833107342035884
0.64,0.94,0.27,0.08,0.9812746812182611
0.65,0.95,0.27,0.08,0.9908582138732059
0.66,0.96,0.27,0.08,1.0004498987955368
0.67,0.96,0.26,0.08,0.9977975746613137
0.68,0.95,0.26,0.08,0.9881801455200362
0.69,0.945,0.26,0.08,0.9833742929322487
0.7,0.93,0.26,0.08,0.9689685237405806
0.71,0.93,0.25,0.08,0.9663332758422428
0.72,0.92,0.25,0.08,0.9567131231461184
0.73,0.92,0.24,0.07,0.9533624704172071
0.74,0.91,0.24,0.07,0.9437160589923221
0.75,0.91,0.24,0.06,0.9430270409696638
0.76,0.9,0.24,0.06,0.9333809511662428
0.77,0.89,0.24,0.06,0.9237423883312923
0.78,0.89,0.24,0.06,0.9237423883312923
0.79,0.89,0.24,0.06,0.9237423883312923
0.8,0.89,0.24,0.07,0.9244457799135654
0.81,0.88,0.24,0.07,0.9148223871331528
0.82,0.87,0.24,0.07,0.9052071586106686
0.83,0.86,0.24,0.06,0.8948742928478837
0.84,0.85,0.26,0.055,0.8905756565278438
0.85,0.86,0.28,0.04,0.905317623820502
0.86,0.89,0.29,0.03,0.9365361712181757
0.87,0.92,0.3,0.02,0.9678842906050289
0.88,0.96,0.3,0.01,1.005832988124768
0.89,1.0,0.3,0.0,1.044030650891055
0.9,1.02,0.32,0.0,1.0690182411914213
0.91,1.04,0.31,0.0,1.0852188719332152
0.92,1.01,0.305,-0.015,1.0551540171936986
0.93,0.95,0.31,-0.02,0.9994998749374608
0.94,0.93,0.33,-0.03,0.9872689603142601
0.95,0.91,0.34,-0.04,0.9722653958667871
0.96,0.91,0.35,-0.05,0.9762684057163787
0.97,0.91,0.35,-0.05,0.9762684057163787
0.98,0.93,0.35,-0.04,0.9944847912361456
0.99,0.94,0.36,-0.04,1.0073728207570423
1.0,0.955,0.335,-0.01,1.01210177353861
1.01,0.97,0.34,0.02,1.028056418685278
1.02,0.97,0.35,0.03,1.031649165171959
1.03,0.95,0.36,0.03,1.016366075781753
1.04,0.92,0.37,0.03,0.9920685460188726
1.05,0.9,0.37,0.02,0.9732933781753578
1.06,0.88,0.36,0.01,0.9508417323613851
1.07,0.855,0.375,0.0,0.9336219791757261
1.08,0.85,0.39,0.01,0.9352539762011172
1.09,0.85,0.41,0.02,0.9439279633531363
1.1,0.84,0.41,0.03,0.9352005132590551
1.11,0.85,0.41,0.04,0.9445633912025174
1.12,0.85,0.42,0.05,0.9494208761134336
1.13,0.84,0.41,0.05,0.9360555539069249
1.14,0.85,0.41,0.06,0.945621488757526
1.15,0.86,0.395,0.05,0.9476945710512432
1.16,0.87,0.38,0.05,0.9506839643120104
1.17,0.88,0.38,0.04,0.9593747964169165
