time (s),X (g),Y (g),Z (g),acceleration (g)
0.0,0.985,-0.095,0.295,1.032605926769743
0.01,0.97,-0.08,0.3,1.018479258502597
0.02,0.96,-0.07,0.3,1.0082162466455298
0.03,0.9,-0.1,0.29,0.9508417323613851
0.04,0.88,-0.1,0.26,0.9230384607371461
0.05,0.89,0.0,0.25,0.9244457799135654
0.06,0.9,-0.02,0.25,0.9342911751697112
0.07,0.9,-0.02,0.25,0.9342911751697112
0.08,0.9,-0.02,0.24,0.9316651759081692
0.09,0.89,-0.02,0.24,0.9220086767487603
0.1,0.89,-0.03,0.24,0.9222797840135064
0.11,0.88,-0.03,0.24,0.912633551870629
0.12,0.88,-0.03,0.23,0.9100549433962765
0.13,0.88,-0.04,0.23,0.910439454329611
0.14,0.89,-0.03,0.23,0.9197282207261013
0.15,0.9,-0.03,0.23,0.9294084139924709
0.16,0.9,-0.03,0.23,0.9294084139924709
0.17,0.91,-0.03,0.23,0.939095309327014
0.18,0.93,-0.02,0.23,0.9582275303913993
0.19,0.94,-0.03,0.24,0.9706183596038146
0.2,0.96,-0.03,0.25,0.9924716620639604
0.21,0.98,-0.03,0.26,1.014347080638575
0.22,1.01,-0.05,0.27,1.0466613587975817
0.23,1.03,-0.05,0.27,1.0659737332598773
0.24,1.04,-0.05,0.26,1.0731728658515367
0.25,1.05,-0.05,0.27,1.08531101533155
0.26,1.05,-0.05,0.27,1.08531101533155
0.27,1.04,-0.04,0.28,1.0777754868245986
0.28,1.03,-0.04,0.29,1.0707940978544848
0.29,1.02,-0.03,0.29,1.060848716830067
0.3,1.0,-0.03,0.29,1.041633332799983
0.31,0.98,-0.03,0.29,1.0224480426897007
0.32,0.96,-0.03,0.29,1.0032945728947207
0.33,0.94,-0.02,0.29,0.9839207285142436
0.34,0.93,-0.02,0.29,0.9743715923609432
0.35,0.92,-0.02,0.28,0.9618731725128838
0.36,0.91,-0.02,0.28,0.9523129737644027
0.37,0.91,-0.02,0.27,0.9494208761134337
0.38,0.91,-0.03,0.28,0.9525754563287887
0.39,0.9,-0.04,0.28,0.9433981132056605
0.4,0.9,-0.05,0.28,0.9438749917229505
0.41,0.91,-0.06,0.29,0.9569743988216195
0.42,0.92,-0.07,0.29,0.9671607932500159
0.43,0.93,-0.08,0.29,0.9774456506629922
0.44,0.94,-0.09,0.3,0.9908077512817509
0.45,0.96,-0.1,0.3,1.0107423014794623
0.46,0.96,-0.11,0.3,1.0117806086301517
0.47,0.97,-0.11,0.3,1.0212737145349429
0.48,0.98,-0.12,0.3,1.0318914671611545
