time (s),X (g),Y (g),Z (g),acceleration (g)
0.0,-0.01,0.3,0.91,0.9582745948717823
0.01,-0.02,0.32,0.91,0.9648315915225828
0.02,-0.02,0.31,0.91,0.9615612304996495
0.03,-0.01,0.31,0.91,0.961405221537724
0.04,-0.01,0.31,0.91,0.961405221537724
0.05,-0.01,0.32,0.92,0.9741149829460586
0.06,-0.01,0.325,0.93,0.9852143317682487
0.07,-0.02,0.31,0.92,0.9710303805751909
0.08,-0.02,0.29,0.91,0.9553009996854395
0.09,-0.01,0.36,0.9,0.9693812459502195
0.1,0.01,0.34,0.91,0.9714936952960632
0.11,-0.02,0.32,0.92,0.974268956705488
0.12,-0.02,0.31,0.92,0.9710303805751909
0.13,-0.015,0.31,0.91,0.9616701275439112
0.14,-0.03,0.31,0.91,0.9618211892030659
0.15,-0.01,0.31,0.91,0.961405221537724
0.16,-0.01,0.31,0.91,0.961405221537724
0.17,-0.02,0.32,0.91,0.9648315915225828
0.18,-0.01,0.31,0.91,0.961405221537724
0.19,-0.01,0.32,0.91,0.9646761114488117
0.2,-0.01,0.33,0.92,0.9774456506629922
0.21,-0.18,0.53,0.97,1.1199107107265294
0.22,0.06,0.3,0.98,1.0266450214168479
0.23,-0.03,0.36,0.96,1.0257192598367255
0.24,-0.02,0.3,0.96,1.0059821071967434
0.25,-0.01,0.26,0.94,0.9753460924205315
0.26,-0.02,0.265,0.935,0.9721218156671899
0.27,-0.02,0.3,0.95,0.9964436762808021
0.28,-0.04,0.25,0.95,0.9831581764904364
0.29,-0.02,0.29,0.95,0.9934787365615834
0.3,-0.02,0.29,0.93,0.9743715923609433
0.31,-0.02,0.27,0.93,0.9686072475467031
0.32,-0.01,0.29,0.9,0.9456214887575262
0.33,-0.01,0.28500000000000003,0.895,0.9393558737789245
0.34,-0.01,0.29,0.89,0.9361089680160104
0.35,-0.02,0.29,0.91,0.9553009996854395
0.36,-0.01,0.29,0.91,0.9551439682058407
0.37,0.0,0.28,0.91,0.9521029356114811
0.38,0.0,0.31,0.89,0.942443632266673
0.39,-0.02,0.3,0.9,0.9488940931421167
0.4,-0.01,0.315,0.9199999999999999,0.9725145653850009
0.41,-0.01,0.31,0.95,0.9993497886125758
0.42,-0.02,0.29,0.95,0.9934787365615834
0.43,-0.02,0.29,0.95,0.9934787365615834
0.44,0.0,0.25,0.93,0.9630160954002794
0.45,0.0,0.28,0.93,0.9712363255150623
0.46,-0.005,0.27,0.93,0.9684741003592223
0.47,0.0,0.23,0.92,0.9483142938920619
0.48,-0.03,0.27,0.93,0.9688653157173086
0.49,0.01,0.33,0.91,0.968039255402383
0.5,0.04,0.34,0.9,0.9629122493768578
0.51,-0.05,0.29,0.92,0.96591925128346
