time (s),X (g),Y (g),Z (g),acceleration (g)
0.0,0.94,-0.12,0.29,0.9910095862301231
0.01,0.94,-0.13,0.29,0.9922701245124737
0.02,0.93,-0.12,0.28,0.9786214794290998
0.03,0.93,-0.12,0.28,0.9786214794290998
0.04,0.93,-0.11,0.28,0.9774456506629922
0.05,0.94,-0.12,0.29,0.9910095862301231
0.06,0.94,-0.12,0.29,0.9910095862301231
0.07,0.94,-0.11499999999999999,0.29,0.9904290297412345
0.08,0.94,-0.11,0.29,0.9898484732523458
0.09,0.94,-0.12,0.29,0.9910095862301231
0.1,0.94,-0.12,0.3,0.9939818911831341
0.11,0.94,-0.12,0.3,0.9939818911831341
0.12,0.94,-0.13,0.3,0.995238664843765
0.13,0.94,-0.13,0.3,0.995238664843765
0.14,0.94,-0.135,0.3,0.9959164325539221
0.15,0.94,-0.14,0.3,0.9965942002640793
0.16,0.93,-0.13,0.29,0.9828021163998377
0.17,0.93,-0.13,0.28,0.979897953870708
0.18,0.92,-0.13,0.28,0.9704122835166505
0.19,0.93,-0.13,0.28,0.979897953870708
0.2,0.93,-0.13,0.28,0.979897953870708
0.21,0.93,-0.13,0.28,0.979897953870708
0.22,0.93,-0.13,0.28,0.979897953870708
0.23,0.93,-0.13,0.27,0.9770875088752287
0.24,0.93,-0.13,0.27,0.9770875088752287
0.25,0.93,-0.13,0.27,0.9770875088752287
0.26,0.93,-0.13,0.27,0.9770875088752287
0.27,0.94,-0.13,0.27,0.986610358753647
0.28,0.935,-0.13,0.27,0.9818489338144378
0.29,0.93,-0.13,0.27,0.9770875088752287
0.3,0.94,-0.12,0.28,0.98812954616285
0.31,0.94,-0.12,0.28,0.98812954616285
0.32,0.94,-0.12,0.28,0.98812954616285
0.33,0.94,-0.11,0.28,0.9869650449737316
0.34,0.94,-0.1,0.29,0.9887871358386495
0.35,0.94,-0.095,0.29,0.9883065157147839
0.36,0.94,-0.09,0.29,0.9878258955909184
0.37,0.94,-0.08,0.29,0.9869650449737315
0.38,0.94,-0.07,0.3,0.9891915891272024
0.39,0.92,-0.06,0.3,0.9695359714832659
0.4,0.92,-0.06,0.3,0.9695359714832659
0.41,0.91,-0.06,0.3,0.9600520819205591
0.42,0.91,-0.065,0.295,0.9588527319456506
0.43,0.91,-0.07,0.29,0.9576533819707421
0.44,0.9,-0.08,0.29,0.9489467845985885
0.45,0.9,-0.08,0.29,0.9489467845985885
0.46,0.9,-0.09,0.28,0.9468368391650169
0.47,0.89,-0.09,0.27,0.9343982020530648
0.48,0.9,-0.11,0.26,0.9432391001225512
0.49,0.9199999999999999,-0.12,0.255,0.9622823670751594
0.5,0.94,-0.13,0.25,0.9813256340277675
0.51,0.95,-0.13,0.25,0.9909086738948246
0.52,0.97,-0.14,0.26,1.0139526616169021
0.53,0.97,-0.15,0.27,1.017988212112498
0.54,0.95,-0.16,0.28,1.0032447358446492
0.55,0.94,-0.15,0.29,0.9950879358127099
0.56,0.92,-0.16,0.29,0.9778036612735708
0.57,0.9,-0.16999999999999998,0.295,0.962399454706854
0.58,0.88,-0.18,0.3,0.9469952481401371
0.59,0.87,-0.17,0.3,0.9358418669839472
0.6,0.88,-0.13,0.3,0.9387757985802574
0.61,0.88,-0.14,0.29,0.93706990134141
0.62,0.89,-0.16,0.29,0.9496315074806648
0.63,0.89,-0.12,0.29,0.9437160589923221
0.64,0.915,-0.125,0.295,0.9694773619180436
0.65,0.94,-0.13,0.3,0.995238664843765
0.66,0.94,-0.13,0.3,0.995238664843765
0.67,0.93,-0.18,0.29,0.9906563480844405
0.68,0.95,-0.18,0.28,1.006628034578811
0.69,0.93,-0.18,0.28,0.9877752780870759
0.7,0.93,-0.18,0.28,0.9877752780870759
0.71,0.915,-0.175,0.275,0.9713287348867843
0.72,0.9,-0.17,0.27,0.9548821916864928
0.73,0.89,-0.18,0.27,0.9473119866232033
0.74,0.89,-0.2,0.27,0.9513148795220224
0.75,0.88,-0.18,0.26,0.9350935782048767
0.76,0.87,-0.18,0.26,0.9256889326334198
0.77,0.88,-0.17,0.25,0.9304837451562493
0.78,0.875,-0.165,0.25,0.9248612803493805
0.79,0.87,-0.16,0.25,0.9192388155425117
0.8,0.88,-0.15,0.25,0.9270382947861431
0.81,0.88,-0.15,0.25,0.9270382947861431
0.82,0.88,-0.14,0.25,0.9254728521139882
0.83,0.89,-0.16,0.24,0.9355746896961247
0.84,0.9,-0.13,0.24,0.9404786015641186
0.85,0.9,-0.14,0.245,0.9432614989926718
0.86,0.9,-0.15,0.25,0.9460443964212251
0.87,0.94,-0.17,0.27,0.9926731586982696
0.88,0.94,-0.19,0.29,1.0018981984213766
0.89,0.93,-0.19,0.31,0.9985489472229191
0.9,0.95,-0.19,0.31,1.0172020448268868
0.91,0.96,-0.2,0.32,1.0315037566582101
0.92,0.97,-0.185,0.33999999999999997,1.0446422261328818
0.93,0.98,-0.17,0.36,1.0577806956075537
0.94,0.97,-0.14,0.38,1.051142235855833
0.95,0.96,-0.15,0.39,1.046995701996909
0.96,0.96,-0.17,0.38,1.0463746938836012
0.97,0.97,-0.13,0.39,1.0535179163165664
0.98,0.97,-0.15,0.4,1.0599056561788884
0.99,0.975,-0.15,0.4,1.0644853341169074
1.0,0.98,-0.15,0.4,1.0690650120549265
1.01,1.0,-0.13,0.42,1.0923827168167757
1.02,1.0,-0.13,0.43,1.0962663909835053
1.03,1.01,-0.12,0.45,1.1122050170719426
1.04,1.025,-0.09,0.45999999999999996,1.127526169229156
1.05,1.04,-0.06,0.47,1.1428473213863697
1.06,1.03,-0.08,0.47,1.1349889867307081
1.07,1.05,-0.09,0.47,1.1539064086831305
1.08,1.05,-0.09,0.47,1.1539064086831305
1.09,1.05,-0.09,0.47,1.1539064086831305
1.1,1.07,-0.13,0.45,1.1680325337934727
1.11,1.08,-0.13,0.44,1.1734138229968147
1.12,1.0950000000000002,-0.135,0.395,1.1728382960872212
1.13,1.11,-0.14,0.35,1.1722627691776277
1.14,1.16,-0.07,0.2,1.1791946404220126
1.15,1.08,-0.03,0.17,1.0937092849564731
1.16,1.06,-0.02,0.165,1.0729962583954724
1.17,1.04,-0.01,0.16,1.0522832318344715
1.18,1.02,0.0,0.14,1.0295630140987
1.19,1.0,0.02,0.12,1.0073728207570423
1.2,0.995,0.01,0.11499999999999999,1.001732592976079
1.21,0.99,0.0,0.11,0.9960923651951158
1.22,1.0,0.0,0.1,1.004987562112089
1.23,1.0,-0.02,0.1,1.005186549850325
1.24,1.0,-0.03,0.095,1.0050124226494506
1.25,1.0,-0.04,0.09,1.0048382954485762
1.26,0.99,-0.05,0.09,0.995339138183564
1.27,0.98,-0.03,0.1,0.9855455342093535
1.28,0.87,0.02,0.11,0.8771544903835355
1.29,0.8400000000000001,0.02,0.1,0.8461922596355441
1.3,0.81,0.02,0.09,0.8152300288875527
1.31,0.77,0.02,0.08,0.7744029958619736
1.32,0.71,-0.01,0.08,0.7145628033979938
1.33,0.71,0.0,0.08,0.7145628033979938
1.34,0.71,0.01,0.08,0.7145628033979938
1.35,0.66,-0.01,0.07,0.6637770710110437
1.36,0.66,-0.04,0.08,0.6660330322138686
1.37,0.645,-0.03,0.08499999999999999,0.6513716637015664
1.38,0.63,-0.02,0.09,0.6367102951892643
1.39,0.61,-0.04,0.1,0.6194352266379431
1.4,0.65,-0.05,0.11,0.6611353870426239
1.41,0.625,-0.045,0.11,0.6362227278328705
1.42,0.6,-0.04,0.11,0.611310068623117
1.43,0.62,-0.04,0.12,0.632771680782255
1.44,0.63,-0.03,0.14,0.6460650122085239
1.45,0.63,-0.03,0.14500000000000002,0.6471852478788767
1.46,0.63,-0.03,0.15,0.6483054835492293
1.47,0.67,-0.04,0.17,0.6923871749245505
1.48,0.69,-0.06,0.19,0.7181921748390189
1.49,0.685,-0.06,0.2,0.7162025141328914
1.5,0.68,-0.06,0.21,0.7142128534267639
1.51,0.69,-0.06,0.22,0.7267048919609664
1.52,0.7,-0.06,0.24,0.7424284477308234
1.53,0.7,-0.07,0.26,0.75
1.54,0.715,-0.065,0.27,0.7670777984023069
1.55,0.73,-0.06,0.28,0.7841555968046138
1.56,0.79,-0.06,0.33,0.8582540416450133
1.57,0.83,-0.05,0.35,0.9021640649017227
1.58,0.845,-0.045,0.36,0.9196169831215664
1.59,0.86,-0.04,0.37,0.9370699013414101
1.6,0.9,-0.03,0.39,0.9813256340277676
1.61,0.93,-0.04,0.4,1.0131633629380803
1.62,0.95,-0.035,0.405,1.0333406396273235
1.63,0.97,-0.03,0.41,1.0535179163165664
1.64,0.99,-0.03,0.43,1.0797684937059424
1.65,1.01,-0.03,0.46,1.1102252023801298
1.66,1.0150000000000001,-0.04,0.47,1.1193155788497011
1.67,1.02,-0.05,0.48,1.1284059553192725
1.68,1.07,-0.04,0.48,1.1734138229968147
1.69,1.09,-0.03,0.48,1.191385747774414
1.7,1.0950000000000002,-0.025,0.48,1.1958595174121533
1.71,1.1,-0.02,0.48,1.2003332870498926
1.72,1.13,-0.04,0.5,1.236325199937298
1.73,1.14,-0.05,0.51,1.249879994239447
1.74,1.14,-0.060000000000000005,0.51,1.2503598560944766
1.75,1.14,-0.07,0.51,1.250839717949506
1.76,1.17,-0.08,0.5,1.2748725426488718
1.77,1.19,-0.08,0.51,1.29715072370176
1.78,1.2,-0.09,0.51,1.306981254647518
1.79,1.2,-0.095,0.515,1.3093107246065427
1.8,1.2,-0.1,0.52,1.3116401945655676
1.81,1.19,-0.11,0.53,1.3073255141700555
1.82,1.2,-0.11,0.54,1.3204923324275686
1.83,1.205,-0.12,0.545,1.3279848875711728
1.84,1.21,-0.13,0.55,1.3354774427147769
1.85,1.21,-0.14,0.55,1.336487934850143
1.86,1.21,-0.15,0.54,1.3334916572667412
1.87,1.1949999999999998,-0.16,0.53,1.317072669537235
1.88,1.18,-0.17,0.52,1.3006536818077286
1.89,1.14,-0.18,0.51,1.2617844506887854
1.9,1.08,-0.2,0.5,1.2068139873236472
1.91,1.05,-0.20500000000000002,0.5,1.1810097983641552
1.92,1.02,-0.21,0.5,1.1552056094046634
1.93,0.95,-0.22,0.47,1.0824971131601229
1.94,0.9,-0.22,0.44,1.0256705123966467
1.95,0.885,-0.22,0.425,1.0061404355751469
1.96,0.87,-0.22,0.41,0.986610358753647
1.97,0.85,-0.22,0.37,0.9527853903162034
1.98,0.85,-0.21,0.34,0.9392550239418472
