time (s),X (g),Y (g),Z (g),acceleration (g)
0.0,0.85,-0.09,0.245,0.8892380386595954
0.01,0.86,-0.1,0.25,0.9011659114724657
0.02,0.86,-0.13,0.25,0.9049861877399014
0.03,0.87,-0.13,0.26,0.9172785836374902
0.04,0.86,-0.13,0.26,0.9077995373429092
0.05,0.84,-0.14,0.28,0.8964373932405988
0.06,0.85,-0.13,0.29,0.9074690077352504
0.07,0.83,-0.12,0.3,0.8906739021662192
0.08,0.83,-0.12,0.29,0.8873556220591606
0.09,0.84,-0.1,0.29,0.8942594701763017
0.1,0.85,-0.1,0.28,0.900499861188218
0.11,0.88,-0.1,0.28,0.9288702815786497
0.12,0.91,-0.12,0.29,0.9626006440887104
0.13,0.95,-0.13,0.3,1.0046890066085128
0.14,1.0,-0.15500000000000003,0.315,1.0599188730575169
0.15,1.01,-0.23,0.36,1.0966312051004201
0.16,1.01,-0.25,0.37,1.1043097391583576
0.17,0.98,-0.26,0.37,1.0793053321465618
0.18,0.96,-0.25,0.37,1.058772874605314
0.19,0.94,-0.24,0.37,1.038315944209661
0.2,0.92,-0.22,0.37,1.0157263410978372
0.21,0.9,-0.2,0.37,0.9934284070832684
0.22,0.89,-0.19,0.37,0.9823950325607311
0.23,0.87,-0.19,0.37,0.9643132271207318
0.24,0.87,-0.19,0.37,0.9643132271207318
0.25,0.88,-0.19,0.38,0.9771898484941398
0.26,0.89,-0.17,0.38,0.9825477087653302
0.27,0.89,-0.16,0.39,0.9847842403288144
0.28,0.89,-0.14,0.385,0.9797684112877806
0.29,0.89,-0.13,0.38,0.9764220398987316
0.3,0.9,-0.11,0.37,0.9792854537876073
0.31,0.92,-0.1,0.36,0.9929753269845127
0.32,0.93,-0.1,0.36,1.0022474744293448
0.33,0.95,-0.11,0.37,1.025426740435415
0.34,0.95,-0.12,0.37,1.026547612144707
0.35,0.96,-0.13,0.37,1.0370149468546728
0.36,0.96,-0.13,0.37,1.0370149468546728
0.37,0.95,-0.13,0.37,1.0277645644796283
0.38,0.94,-0.12,0.36,1.013706071797935
0.39,0.93,-0.12,0.35,1.0008995953640905
0.4,0.94,-0.13,0.35,1.0114346246792225
0.41,0.93,-0.13,0.34,0.9986991538997118
0.42,0.95,-0.12,0.335,1.0144902690681534
0.43,0.96,-0.13,0.33,1.0234256201600584
0.44,0.99,-0.12,0.32,1.047329938462565
