time (s),X (g),Y (g),Z (g),acceleration (g)
0.0,0.94,-0.24,0.11,0.9763708311906906
0.01,0.94,-0.24,0.12,0.9775479527879949
0.02,0.94,-0.24,0.12,0.9775479527879949
0.03,0.94,-0.24,0.12,0.9775479527879949
0.04,0.94,-0.24,0.12,0.9775479527879949
0.05,0.94,-0.24,0.12,0.9775479527879949
0.06,0.9475,-0.23375,0.12,0.9832575006070383
0.07,0.955,-0.2275,0.12,0.9890304595916144
0.08,0.9566666666666667,-0.225,0.1175,0.9897688422612176
0.09,0.9583333333333333,-0.2225,0.115,0.990522098581237
0.1,0.96,-0.22,0.1125,0.991290194645342
0.11,0.9588888888888889,-0.22166666666666668,0.11263888888888889,0.9906016008647485
0.12,0.9577777777777777,-0.22333333333333333,0.11277777777777778,0.9899166008019109
0.13,0.9566666666666666,-0.225,0.11291666666666667,0.989235201922284
0.14,0.9555555555555555,-0.22666666666666668,0.11305555555555555,0.9885574116726045
0.15,0.9544444444444444,-0.22833333333333333,0.11319444444444444,0.9878832374805546
0.16,0.9533333333333333,-0.23,0.11333333333333333,0.9872126867544241
0.17,0.96,-0.23,0.11499999999999999,0.9938435490558863
0.18,0.9673333333333333,-0.23,0.11399999999999999,1.000814557137224
0.19,0.9746666666666667,-0.23,0.11299999999999999,1.007791700259092
0.2,0.982,-0.23,0.112,1.014774851876021
0.21,0.9893333333333334,-0.23,0.111,1.0217638887944926
0.22,0.9966666666666667,-0.23,0.11,1.028758691066299
0.23,0.9966666666666667,-0.23,0.10333333333333333,1.028067226509153
0.24,0.98,-0.23,0.1,1.0115829180052418
0.25,0.98,-0.24,0.1,1.0139033484509261
0.26,0.9808333333333333,-0.24,0.1,1.014708838917735
0.27,0.9816666666666667,-0.24,0.1,1.0155143743169983
0.28,0.9825,-0.24,0.10000000000000002,1.0163199545418755
0.29,0.9833333333333334,-0.24,0.10000000000000002,1.0171255794858591
0.3,0.99,-0.23,0.1,1.0212737145349429
0.31,0.9878571428571429,-0.22892857142857143,0.10178571428571428,1.0191321588208555
0.32,0.9857142857142857,-0.22785714285714287,0.10357142857142858,1.0169948728624796
0.33,0.9835714285714285,-0.22678571428571428,0.10535714285714286,1.0148618836359669
0.34,0.9814285714285714,-0.22571428571428573,0.10714285714285715,1.012733218290272
0.35,0.9792857142857143,-0.22464285714285714,0.10892857142857143,1.0106089041478197
