time (s),X (g),Y (g),Z (g),acceleration (g)
0.0,0.92,0.19,-0.02,0.9396275858019495
0.01,0.93,0.19,-0.02,0.9494208761134337
0.02,0.96,0.19,-0.03,0.979081201943945
0.03,0.97,0.2,-0.03,0.9908582138732059
0.04,0.99,0.2,-0.03,1.0104454463255301
0.05,1.0,0.21,-0.03,1.0222524150130436
0.06,1.0,0.21,-0.02,1.0220078277586724
0.07,0.98,0.24,-0.02,1.009158064923429
0.08,0.97,0.24,0.0,0.9992497185388645
0.09,0.96,0.26,0.01,0.9946356116689167
0.1,0.94,0.27,0.03,0.9784681905918046
0.11,0.93,0.27,0.05,0.9696906723280367
0.12,0.93,0.27,0.06,0.9702576977277738
0.13,0.93,0.27,0.07,0.9709273917240157
0.14,0.93,0.29,0.07,0.9766780431646859
0.15,0.93,0.3,0.08,0.9804590761474953
0.16,0.93,0.29,0.08,0.9774456506629922
0.17,0.94,0.31,0.07,0.9922701245124737
0.18,0.94,0.31,0.06,0.9916148445843275
0.19,0.94,0.29,0.04,0.9845303448853163
0.2,0.95,0.32,0.02,1.002646498024104
0.21,0.95,0.3,0.0,0.9962429422585637
0.22,0.94,0.31,-0.01,0.9898484732523458
0.23,0.92,0.32,-0.02,0.974268956705488
0.24,0.91,0.315,-0.02,0.9631859461584845
0.25,0.9,0.31,-0.02,0.9521029356114811
0.26,0.87,0.31,-0.02,0.9237965143904798
0.27,0.84,0.32,-0.02,0.8991106717195608
0.28,0.83,0.31,-0.03,0.8865100112237876
0.29,0.83,0.31,-0.03,0.8865100112237876
0.3,0.84,0.3,-0.04,0.8928605714219885
0.31,0.87,0.29,-0.04,0.9179324593890337
0.32,0.91,0.28,-0.04,0.9529428104561155
0.33,0.95,0.28,-0.05,0.9916652661054535
0.34,0.98,0.29,-0.05,1.0232301793829186
0.35,0.99,0.32,-0.05,1.041633332799983
0.36,0.98,0.32,-0.06,1.032666451474047
0.37,0.97,0.33,-0.07,1.026985881110349
0.38,0.95,0.32,-0.07,1.0048880534666536
0.39,0.93,0.34,-0.08,0.9934284070832684
0.4,0.91,0.51,-0.11,1.048951857808546
0.41,0.93,0.3,-0.1,0.9822932352408826
0.42,0.91,0.29,-0.11,0.9614052215377239
0.43,0.92,0.31,-0.11,0.9770363350459388
0.44,0.95,0.36,-0.09,1.019901956072249
0.45,0.98,0.38,-0.08,1.054134716248355
0.46,0.98,0.33,-0.08,1.0371595827065379
0.47,0.97,0.35,-0.06,1.0329569206893383
0.48,0.97,0.38,-0.05,1.0429765098025938
0.49,0.96,0.365,-0.04,1.0279218635806577
0.5,0.95,0.35,-0.03,1.0128672173587216
