X (g),Y (g),Z (g),Timestamp
0.95,-0.24,0.12,2025-02-11 10:51:43
0.95,-0.24,0.12,2025-02-11 10:51:43
0.95,-0.24,0.13,2025-02-11 10:51:43
0.95,-0.24,0.13,2025-02-11 10:51:43
0.95,-0.24,0.13,2025-02-11 10:51:43
0.95,-0.25,0.13,2025-02-11 10:51:43
0.95,-0.25,0.13,2025-02-11 10:51:43
0.95,-0.25,0.13,2025-02-11 10:51:43
0.95,-0.25,0.13,2025-02-11 10:51:43
0.95,-0.25,0.13,2025-02-11 10:51:43
0.95,-0.25,0.13,2025-02-11 10:51:43
0.95,-0.25,0.14,2025-02-11 10:51:43
0.95,-0.25,0.14,2025-02-11 10:51:43
0.95,-0.25,0.14,2025-02-11 10:51:43
0.96,-0.25,0.14,2025-02-11 10:51:43
0.95,-0.25,0.14,2025-02-11 10:51:43
0.95,-0.25,0.14,2025-02-11 10:51:43
0.95,-0.25,0.14,2025-02-11 10:51:43
0.95,-0.25,0.14,2025-02-11 10:51:43
0.95,-0.25,0.14,2025-02-11 10:51:43
0.95,-0.24,0.14,2025-02-11 10:51:43
0.95,-0.24,0.13,2025-02-11 10:51:43
0.95,-0.24,0.13,2025-02-11 10:51:43
0.95,-0.24,0.13,2025-02-11 10:51:43
0.95,-0.24,0.13,2025-02-11 10:51:43
0.95,-0.24,0.13,2025-02-11 10:51:43
0.95,-0.24,0.13,2025-02-11 10:51:43
0.95,-0.24,0.13,2025-02-11 10:51:43
0.95,-0.24,0.13,2025-02-11 10:51:43
0.95,-0.24,0.13,2025-02-11 10:51:43
0.95,-0.24,0.13,2025-02-11 10:51:43
0.95,-0.24,0.13,2025-02-11 10:51:43
0.95,-0.24,0.13,2025-02-11 10:51:43
0.95,-0.24,0.13,2025-02-11 10:51:43
0.95,-0.24,0.13,2025-02-11 10:51:43
0.95,-0.24,0.13,2025-02-11 10:51:43
0.95,-0.24,0.13,2025-02-11 10:51:43
0.95,-0.25,0.13,2025-02-11 10:51:43
0.95,-0.25,0.13,2025-02-11 10:51:43
0.95,-0.25,0.13,2025-02-11 10:51:43
0.95,-0.25,0.13,2025-02-11 10:51:43
0.95,-0.25,0.13,2025-02-11 10:51:43
0.95,-0.24,0.13,2025-02-11 10:51:43
0.95,-0.25,0.13,2025-02-11 10:51:43
0.95,-0.24,0.13,2025-02-11 10:51:43
0.95,-0.25,0.13,2025-02-11 10:51:43
0.96,-0.25,0.13,2025-02-11 10:51:43
0.95,-0.25,0.13,2025-02-11 10:51:43
0.96,-0.25,0.13,2025-02-11 10:51:43
0.96,-0.24,0.13,2025-02-11 10:51:43
0.96,-0.24,0.13,2025-02-11 10:51:43
0.96,-0.25,0.12,2025-02-11 10:51:43
0.96,-0.25,0.13,2025-02-11 10:51:43
0.96,-0.25,0.13,2025-02-11 10:51:43
0.95,-0.25,0.13,2025-02-11 10:51:43
0.95,-0.25,0.14,2025-02-11 10:51:43
0.95,-0.24,0.14,2025-02-11 10:51:43
0.95,-0.24,0.14,2025-02-11 10:51:44
0.95,-0.24,0.14,2025-02-11 10:51:44
0.95,-0.24,0.13,2025-02-11 10:51:44
0.95,-0.24,0.13,2025-02-11 10:51:44
0.95,-0.24,0.13,2025-02-11 10:51:44
0.95,-0.24,0.13,2025-02-11 10:51:44
0.95,-0.24,0.13,2025-02-11 10:51:44
0.95,-0.25,0.14,2025-02-11 10:51:44
0.95,-0.25,0.14,2025-02-11 10:51:44
0.95,-0.25,0.14,2025-02-11 10:51:44
0.95,-0.25,0.14,2025-02-11 10:51:44
0.95,-0.26,0.14,2025-02-11 10:51:44
0.95,-0.26,0.14,2025-02-11 10:51:44
0.96,-0.26,0.14,2025-02-11 10:51:44
0.96,-0.26,0.14,2025-02-11 10:51:44
0.95,-0.25,0.14,2025-02-11 10:51:44
0.96,-0.25,0.14,2025-02-11 10:51:44
0.96,-0.25,0.14,2025-02-11 10:51:44
0.95,-0.25,0.14,2025-02-11 10:51:44
0.95,-0.24,0.13,2025-02-11 10:51:44
0.95,-0.25,0.13,2025-02-11 10:51:44
0.95,-0.25,0.13,2025-02-11 10:51:44
0.95,-0.25,0.12,2025-02-11 10:51:44
0.95,-0.25,0.12,2025-02-11 10:51:44
0.95,-0.24,0.12,2025-02-11 10:51:44
0.95,-0.24,0.12,2025-02-11 10:51:44
0.95,-0.24,0.12,2025-02-11 10:51:44
0.95,-0.24,0.12,2025-02-11 10:51:44
0.95,-0.24,0.12,2025-02-11 10:51:44
0.95,-0.24,0.13,2025-02-11 10:51:44
0.95,-0.24,0.13,2025-02-11 10:51:44
0.95,-0.24,0.14,2025-02-11 10:51:44
0.95,-0.23,0.14,2025-02-11 10:51:44
0.95,-0.24,0.14,2025-02-11 10:51:44
0.95,-0.25,0.14,2025-02-11 10:51:44
0.95,-0.25,0.14,2025-02-11 10:51:44
0.95,-0.25,0.14,2025-02-11 10:51:44
0.95,-0.25,0.14,2025-02-11 10:51:44
0.95,-0.25,0.14,2025-02-11 10:51:44
0.95,-0.25,0.14,2025-02-11 10:51:44
0.95,-0.25,0.14,2025-02-11 10:51:44
0.95,-0.26,0.14,2025-02-11 10:51:44
0.95,-0.25,0.14,2025-02-11 10:51:44
0.95,-0.25,0.14,2025-02-11 10:51:44
0.95,-0.25,0.14,2025-02-11 10:51:44
0.95,-0.25,0.14,2025-02-11 10:51:44
0.95,-0.26,0.14,2025-02-11 10:51:44
0.95,-0.26,0.14,2025-02-11 10:51:44
0.95,-0.26,0.14,2025-02-11 10:51:44
0.95,-0.26,0.15,2025-02-11 10:51:44
0.96,-0.25,0.15,2025-02-11 10:51:44
0.95,-0.25,0.15,2025-02-11 10:51:44
0.95,-0.25,0.14,2025-02-11 10:51:44
0.95,-0.25,0.14,2025-02-11 10:51:44
0.96,-0.26,0.14,2025-02-11 10:51:44
0.96,-0.26,0.14,2025-02-11 10:51:44
0.96,-0.26,0.14,2025-02-11 10:51:44
0.96,-0.25,0.14,2025-02-11 10:51:44
0.95,-0.25,0.14,2025-02-11 10:51:44
0.95,-0.24,0.15,2025-02-11 10:51:44
0.95,-0.24,0.15,2025-02-11 10:51:44
0.95,-0.25,0.15,2025-02-11 10:51:44
0.95,-0.25,0.15,2025-02-11 10:51:44
0.95,-0.25,0.14,2025-02-11 10:51:44
0.95,-0.25,0.14,2025-02-11 10:51:44
0.95,-0.25,0.14,2025-02-11 10:51:44
0.95,-0.24,0.14,2025-02-11 10:51:44
0.95,-0.24,0.14,2025-02-11 10:51:44
0.95,-0.25,0.14,2025-02-11 10:51:44
0.95,-0.25,0.14,2025-02-11 10:51:44
0.95,-0.26,0.14,2025-02-11 10:51:44
0.95,-0.26,0.14,2025-02-11 10:51:44
0.95,-0.26,0.14,2025-02-11 10:51:44
0.95,-0.25,0.14,2025-02-11 10:51:44
0.95,-0.25,0.14,2025-02-11 10:51:44
0.95,-0.25,0.14,2025-02-11 10:51:44
0.95,-0.25,0.14,2025-02-11 10:51:44
0.96,-0.25,0.13,2025-02-11 10:51:44
0.96,-0.25,0.13,2025-02-11 10:51:44
0.96,-0.24,0.13,2025-02-11 10:51:44
0.95,-0.25,0.13,2025-02-11 10:51:44
0.95,-0.24,0.13,2025-02-11 10:51:44
0.95,-0.24,0.13,2025-02-11 10:51:44
0.95,-0.24,0.13,2025-02-11 10:51:44
0.95,-0.24,0.13,2025-02-11 10:51:44
0.95,-0.24,0.13,2025-02-11 10:51:44
0.95,-0.23,0.13,2025-02-11 10:51:44
0.95,-0.24,0.13,2025-02-11 10:51:44
0.95,-0.24,0.13,2025-02-11 10:51:44
0.96,-0.24,0.14,2025-02-11 10:51:44
0.96,-0.24,0.15,2025-02-11 10:51:44
0.96,-0.24,0.15,2025-02-11 10:51:44
0.96,-0.24,0.15,2025-02-11 10:51:44
0.96,-0.25,0.15,2025-02-11 10:51:44
0.97,-0.26,0.15,2025-02-11 10:51:44
0.98,-0.26,0.16,2025-02-11 10:51:44
0.98,-0.27,0.17,2025-02-11 10:51:44
0.99,-0.27,0.18,2025-02-11 10:51:44
1.0,-0.27,0.18,2025-02-11 10:51:44
1.0,-0.29,0.18,2025-02-11 10:51:44
1.01,-0.28,0.18,2025-02-11 10:51:44
1.0,-0.28,0.18,2025-02-11 10:51:44
0.98,-0.28,0.19,2025-02-11 10:51:44
0.96,-0.27,0.19,2025-02-11 10:51:44
0.94,-0.26,0.2,2025-02-11 10:51:44
0.91,-0.25,0.21,2025-02-11 10:51:44
0.89,-0.25,0.2,2025-02-11 10:51:44
0.88,-0.24,0.2,2025-02-11 10:51:44
0.88,-0.23,0.2,2025-02-11 10:51:44
0.87,-0.22,0.2,2025-02-11 10:51:44
0.88,-0.22,0.21,2025-02-11 10:51:44
0.9,-0.24,0.23,2025-02-11 10:51:44
0.9,-0.24,0.25,2025-02-11 10:51:45
0.9,-0.25,0.26,2025-02-11 10:51:45
0.91,-0.27,0.26,2025-02-11 10:51:45
0.91,-0.3,0.27,2025-02-11 10:51:45
0.9,-0.3,0.28,2025-02-11 10:51:45
0.9,-0.3,0.28,2025-02-11 10:51:45
0.9,-0.32,0.28,2025-02-11 10:51:45
0.87,-0.28,0.28,2025-02-11 10:51:45
0.87,-0.29,0.27,2025-02-11 10:51:45
0.88,-0.34,0.26,2025-02-11 10:51:45
0.88,-0.29,0.26,2025-02-11 10:51:45
0.88,-0.31,0.25,2025-02-11 10:51:45
0.9,-0.33,0.23,2025-02-11 10:51:45
0.89,-0.31,0.2,2025-02-11 10:51:45
0.9,-0.29,0.18,2025-02-11 10:51:45
0.91,-0.27,0.17,2025-02-11 10:51:45
0.93,-0.25,0.16,2025-02-11 10:51:45
0.92,-0.24,0.16,2025-02-11 10:51:45
0.91,-0.23,0.15,2025-02-11 10:51:45
0.89,-0.23,0.14,2025-02-11 10:51:45
0.87,-0.24,0.14,2025-02-11 10:51:45
0.83,-0.25,0.14,2025-02-11 10:51:45
0.8,-0.24,0.13,2025-02-11 10:51:45
0.76,-0.25,0.13,2025-02-11 10:51:45
0.73,-0.25,0.12,2025-02-11 10:51:45
0.72,-0.25,0.12,2025-02-11 10:51:45
0.72,-0.25,0.12,2025-02-11 10:51:45
0.75,-0.25,0.12,2025-02-11 10:51:45
0.78,-0.25,0.11,2025-02-11 10:51:45
0.83,-0.23,0.11,2025-02-11 10:51:45
0.88,-0.22,0.1,2025-02-11 10:51:45
0.95,-0.22,0.11,2025-02-11 10:51:45
1.01,-0.21,0.11,2025-02-11 10:51:45
1.06,-0.23,0.11,2025-02-11 10:51:45
1.1,-0.23,0.1,2025-02-11 10:51:45
1.13,-0.22,0.09,2025-02-11 10:51:45
1.15,-0.23,0.08,2025-02-11 10:51:45
1.16,-0.25,0.07,2025-02-11 10:51:45
1.16,-0.34,0.07,2025-02-11 10:51:45
1.13,-0.35,0.06,2025-02-11 10:51:45
1.09,-0.35,0.05,2025-02-11 10:51:45
1.07,-0.36,0.05,2025-02-11 10:51:45
1.05,-0.38,0.05,2025-02-11 10:51:45
1.02,-0.38,0.06,2025-02-11 10:51:45
1.0,-0.37,0.07,2025-02-11 10:51:45
0.98,-0.36,0.08,2025-02-11 10:51:45
0.96,-0.35,0.09,2025-02-11 10:51:45
0.94,-0.35,0.09,2025-02-11 10:51:45
0.93,-0.34,0.1,2025-02-11 10:51:45
0.91,-0.33,0.1,2025-02-11 10:51:45
0.9,-0.3,0.12,2025-02-11 10:51:45
0.89,-0.28,0.13,2025-02-11 10:51:45
0.89,-0.27,0.15,2025-02-11 10:51:45
0.89,-0.26,0.16,2025-02-11 10:51:45
0.89,-0.25,0.18,2025-02-11 10:51:45
0.88,-0.24,0.19,2025-02-11 10:51:45
0.88,-0.23,0.2,2025-02-11 10:51:45
0.87,-0.22,0.21,2025-02-11 10:51:45
0.87,-0.22,0.21,2025-02-11 10:51:45
0.88,-0.22,0.22,2025-02-11 10:51:45
0.88,-0.22,0.23,2025-02-11 10:51:45
0.89,-0.23,0.24,2025-02-11 10:51:45
0.9,-0.22,0.25,2025-02-11 10:51:45
0.92,-0.21,0.25,2025-02-11 10:51:45
0.92,-0.21,0.26,2025-02-11 10:51:45
0.94,-0.21,0.26,2025-02-11 10:51:45
0.95,-0.21,0.26,2025-02-11 10:51:45
0.96,-0.22,0.26,2025-02-11 10:51:45
0.98,-0.23,0.26,2025-02-11 10:51:45
0.99,-0.22,0.25,2025-02-11 10:51:45
1.0,-0.22,0.24,2025-02-11 10:51:45
1.02,-0.22,0.24,2025-02-11 10:51:45
1.04,-0.23,0.23,2025-02-11 10:51:45
1.05,-0.24,0.22,2025-02-11 10:51:45
1.05,-0.25,0.21,2025-02-11 10:51:45
1.06,-0.26,0.2,2025-02-11 10:51:45
1.07,-0.26,0.19,2025-02-11 10:51:45
1.07,-0.26,0.18,2025-02-11 10:51:45
1.07,-0.26,0.18,2025-02-11 10:51:45
1.09,-0.25,0.17,2025-02-11 10:51:45
1.1,-0.26,0.16,2025-02-11 10:51:45
1.12,-0.27,0.15,2025-02-11 10:51:45
1.13,-0.28,0.14,2025-02-11 10:51:45
1.15,-0.27,0.14,2025-02-11 10:51:45
1.15,-0.27,0.14,2025-02-11 10:51:45
1.14,-0.27,0.13,2025-02-11 10:51:45
1.13,-0.28,0.13,2025-02-11 10:51:45
1.11,-0.27,0.13,2025-02-11 10:51:45
1.09,-0.27,0.13,2025-02-11 10:51:45
1.07,-0.27,0.13,2025-02-11 10:51:45
1.05,-0.26,0.14,2025-02-11 10:51:45
1.13,-0.23,0.12,2025-02-11 10:51:45
1.17,-0.22,0.1,2025-02-11 10:51:45
1.17,-0.21,0.07,2025-02-11 10:51:45
1.15,-0.19,0.06,2025-02-11 10:51:45
1.14,-0.19,0.04,2025-02-11 10:51:45
1.13,-0.2,0.03,2025-02-11 10:51:45
1.12,-0.22,0.01,2025-02-11 10:51:45
1.11,-0.23,0.0,2025-02-11 10:51:45
1.09,-0.25,-0.01,2025-02-11 10:51:45
1.05,-0.27,-0.02,2025-02-11 10:51:45
1.0,-0.28,-0.03,2025-02-11 10:51:45
0.95,-0.3,-0.03,2025-02-11 10:51:45
0.89,-0.32,-0.02,2025-02-11 10:51:45
0.83,-0.34,-0.02,2025-02-11 10:51:45
0.78,-0.34,-0.01,2025-02-11 10:51:45
0.76,-0.34,0.0,2025-02-11 10:51:45
0.76,-0.34,0.02,2025-02-11 10:51:45
0.78,-0.32,0.04,2025-02-11 10:51:45
0.8,-0.3,0.05,2025-02-11 10:51:46
0.84,-0.28,0.06,2025-02-11 10:51:46
0.88,-0.26,0.07,2025-02-11 10:51:46
0.92,-0.23,0.09,2025-02-11 10:51:46
0.97,-0.21,0.1,2025-02-11 10:51:46
1.0,-0.2,0.11,2025-02-11 10:51:46
1.03,-0.19,0.12,2025-02-11 10:51:46
1.05,-0.18,0.12,2025-02-11 10:51:46
1.05,-0.17,0.12,2025-02-11 10:51:46
1.04,-0.16,0.12,2025-02-11 10:51:46
1.0,-0.15,0.12,2025-02-11 10:51:46
0.97,-0.15,0.13,2025-02-11 10:51:46
0.93,-0.15,0.14,2025-02-11 10:51:46
0.89,-0.16,0.16,2025-02-11 10:51:46
0.86,-0.17,0.17,2025-02-11 10:51:46
0.83,-0.18,0.19,2025-02-11 10:51:46
0.81,-0.19,0.19,2025-02-11 10:51:46
0.8,-0.19,0.2,2025-02-11 10:51:46
0.78,-0.18,0.2,2025-02-11 10:51:46
0.78,-0.18,0.2,2025-02-11 10:51:46
0.77,-0.17,0.2,2025-02-11 10:51:46
0.76,-0.16,0.2,2025-02-11 10:51:46
0.75,-0.16,0.2,2025-02-11 10:51:46
0.75,-0.15,0.2,2025-02-11 10:51:46
0.75,-0.14,0.2,2025-02-11 10:51:46
0.74,-0.14,0.19,2025-02-11 10:51:46
0.73,-0.14,0.19,2025-02-11 10:51:46
0.73,-0.14,0.18,2025-02-11 10:51:46
0.72,-0.15,0.18,2025-02-11 10:51:46
0.72,-0.16,0.17,2025-02-11 10:51:46
0.71,-0.17,0.16,2025-02-11 10:51:46
0.7,-0.17,0.17,2025-02-11 10:51:46
0.7,-0.17,0.18,2025-02-11 10:51:46
0.7,-0.17,0.18,2025-02-11 10:51:46
0.7,-0.17,0.17,2025-02-11 10:51:46
0.69,-0.17,0.17,2025-02-11 10:51:46
0.7,-0.17,0.17,2025-02-11 10:51:46
0.7,-0.18,0.17,2025-02-11 10:51:46
0.7,-0.18,0.17,2025-02-11 10:51:46
0.71,-0.18,0.17,2025-02-11 10:51:46
0.73,-0.19,0.18,2025-02-11 10:51:46
0.76,-0.19,0.18,2025-02-11 10:51:46
0.79,-0.19,0.19,2025-02-11 10:51:46
0.82,-0.19,0.21,2025-02-11 10:51:46
