X (g),Y (g),Z (g),Timestamp
0.95,-0.02,0.23,2025-02-04 13:46:47
0.95,-0.02,0.24,2025-02-04 13:46:47
0.95,-0.02,0.24,2025-02-04 13:46:47
0.96,-0.02,0.24,2025-02-04 13:46:47
0.96,-0.02,0.24,2025-02-04 13:46:47
0.96,-0.03,0.24,2025-02-04 13:46:47
0.95,-0.03,0.24,2025-02-04 13:46:47
0.95,-0.02,0.24,2025-02-04 13:46:47
0.95,-0.02,0.24,2025-02-04 13:46:47
0.95,-0.02,0.24,2025-02-04 13:46:47
0.95,-0.02,0.24,2025-02-04 13:46:47
0.95,-0.02,0.24,2025-02-04 13:46:47
0.96,-0.03,0.24,2025-02-04 13:46:47
0.96,-0.03,0.24,2025-02-04 13:46:47
0.96,-0.03,0.24,2025-02-04 13:46:47
0.95,-0.03,0.24,2025-02-04 13:46:47
0.96,-0.03,0.24,2025-02-04 13:46:47
0.96,-0.03,0.24,2025-02-04 13:46:47
0.95,-0.03,0.24,2025-02-04 13:46:47
0.95,-0.02,0.24,2025-02-04 13:46:47
0.95,-0.03,0.24,2025-02-04 13:46:47
0.95,-0.03,0.24,2025-02-04 13:46:47
0.95,-0.02,0.24,2025-02-04 13:46:47
0.95,-0.02,0.24,2025-02-04 13:46:47
0.95,-0.02,0.24,2025-02-04 13:46:47
0.95,-0.02,0.24,2025-02-04 13:46:47
0.95,-0.02,0.24,2025-02-04 13:46:47
0.95,-0.02,0.24,2025-02-04 13:46:47
0.95,-0.02,0.24,2025-02-04 13:46:47
0.95,-0.02,0.24,2025-02-04 13:46:47
0.95,-0.02,0.23,2025-02-04 13:46:47
0.95,-0.02,0.23,2025-02-04 13:46:47
0.95,-0.02,0.23,2025-02-04 13:46:47
0.97,-0.03,0.24,2025-02-04 13:46:47
0.96,-0.03,0.24,2025-02-04 13:46:47
0.94,-0.01,0.22,2025-02-04 13:46:47
0.95,-0.01,0.23,2025-02-04 13:46:47
0.97,-0.02,0.24,2025-02-04 13:46:47
0.96,-0.03,0.24,2025-02-04 13:46:47
0.94,-0.03,0.24,2025-02-04 13:46:47
0.95,-0.03,0.24,2025-02-04 13:46:47
0.95,-0.03,0.24,2025-02-04 13:46:47
0.94,-0.03,0.24,2025-02-04 13:46:47
0.94,-0.03,0.24,2025-02-04 13:46:47
0.93,-0.03,0.24,2025-02-04 13:46:47
0.94,-0.03,0.24,2025-02-04 13:46:47
0.93,-0.03,0.25,2025-02-04 13:46:47
0.92,-0.03,0.25,2025-02-04 13:46:47
0.91,-0.03,0.26,2025-02-04 13:46:47
0.89,-0.03,0.25,2025-02-04 13:46:47
0.88,-0.04,0.25,2025-02-04 13:46:47
0.87,-0.04,0.25,2025-02-04 13:46:47
0.87,-0.04,0.25,2025-02-04 13:46:47
0.89,-0.04,0.25,2025-02-04 13:46:47
0.92,-0.04,0.25,2025-02-04 13:46:47
0.97,-0.04,0.26,2025-02-04 13:46:47
1.0,-0.04,0.28,2025-02-04 13:46:47
1.03,-0.05,0.29,2025-02-04 13:46:47
1.04,-0.06,0.31,2025-02-04 13:46:47
1.03,-0.07,0.31,2025-02-04 13:46:47
0.97,-0.07,0.3,2025-02-04 13:46:47
0.95,-0.08,0.29,2025-02-04 13:46:47
0.92,-0.08,0.29,2025-02-04 13:46:47
0.9,-0.08,0.28,2025-02-04 13:46:48
0.89,-0.08,0.28,2025-02-04 13:46:48
0.88,-0.08,0.28,2025-02-04 13:46:48
0.88,-0.07,0.28,2025-02-04 13:46:48
0.88,-0.07,0.29,2025-02-04 13:46:48
0.88,-0.08,0.29,2025-02-04 13:46:48
0.88,-0.07,0.29,2025-02-04 13:46:48
0.89,-0.08,0.3,2025-02-04 13:46:48
0.9,-0.08,0.3,2025-02-04 13:46:48
0.91,-0.08,0.29,2025-02-04 13:46:48
0.91,-0.07,0.28,2025-02-04 13:46:48
0.92,-0.06,0.28,2025-02-04 13:46:48
0.92,-0.06,0.28,2025-02-04 13:46:48
0.94,-0.04,0.28,2025-02-04 13:46:48
0.95,-0.03,0.29,2025-02-04 13:46:48
0.95,-0.02,0.29,2025-02-04 13:46:48
0.95,-0.02,0.28,2025-02-04 13:46:48
0.95,-0.01,0.28,2025-02-04 13:46:48
0.94,-0.01,0.27,2025-02-04 13:46:48
0.93,-0.01,0.26,2025-02-04 13:46:48
0.92,-0.0,0.25,2025-02-04 13:46:48
0.92,0.0,0.25,2025-02-04 13:46:48
0.92,0.01,0.24,2025-02-04 13:46:48
0.91,0.01,0.23,2025-02-04 13:46:48
0.92,0.01,0.23,2025-02-04 13:46:48
0.93,0.02,0.22,2025-02-04 13:46:48
0.94,0.02,0.22,2025-02-04 13:46:48
0.94,0.03,0.22,2025-02-04 13:46:48
0.95,0.04,0.22,2025-02-04 13:46:48
0.96,0.04,0.22,2025-02-04 13:46:48
0.96,0.05,0.23,2025-02-04 13:46:48
0.97,0.06,0.24,2025-02-04 13:46:48
0.97,0.07,0.24,2025-02-04 13:46:48
0.97,0.08,0.24,2025-02-04 13:46:48
0.97,0.09,0.24,2025-02-04 13:46:48
0.97,0.1,0.23,2025-02-04 13:46:48
0.96,0.1,0.23,2025-02-04 13:46:48
0.96,0.1,0.23,2025-02-04 13:46:48
0.96,0.1,0.23,2025-02-04 13:46:48
0.96,0.11,0.24,2025-02-04 13:46:48
0.95,0.1,0.24,2025-02-04 13:46:48
0.95,0.1,0.24,2025-02-04 13:46:48
0.96,0.1,0.24,2025-02-04 13:46:48
0.97,0.1,0.24,2025-02-04 13:46:48
0.98,0.09,0.23,2025-02-04 13:46:48
0.99,0.09,0.23,2025-02-04 13:46:48
1.0,0.08,0.24,2025-02-04 13:46:48
1.01,0.08,0.24,2025-02-04 13:46:48
1.02,0.07,0.24,2025-02-04 13:46:48
1.02,0.07,0.24,2025-02-04 13:46:48
1.02,0.06,0.24,2025-02-04 13:46:48
1.02,0.06,0.24,2025-02-04 13:46:48
1.01,0.05,0.24,2025-02-04 13:46:48
1.0,0.05,0.24,2025-02-04 13:46:48
0.99,0.04,0.23,2025-02-04 13:46:48
0.98,0.04,0.23,2025-02-04 13:46:48
0.97,0.04,0.23,2025-02-04 13:46:48
0.97,0.03,0.23,2025-02-04 13:46:48
0.96,0.03,0.23,2025-02-04 13:46:48
0.96,0.03,0.23,2025-02-04 13:46:48
0.95,0.02,0.23,2025-02-04 13:46:48
0.96,0.02,0.23,2025-02-04 13:46:48
0.96,0.01,0.22,2025-02-04 13:46:48
0.96,0.0,0.22,2025-02-04 13:46:48
0.98,-0.02,0.22,2025-02-04 13:46:48
0.97,-0.03,0.22,2025-02-04 13:46:48
0.96,-0.04,0.21,2025-02-04 13:46:48
0.96,-0.04,0.21,2025-02-04 13:46:48
0.95,-0.04,0.21,2025-02-04 13:46:48
0.95,-0.05,0.21,2025-02-04 13:46:48
0.96,-0.05,0.2,2025-02-04 13:46:48
0.96,-0.05,0.2,2025-02-04 13:46:48
0.97,-0.04,0.19,2025-02-04 13:46:48
0.98,-0.04,0.19,2025-02-04 13:46:48
0.99,-0.04,0.19,2025-02-04 13:46:48
1.01,-0.04,0.18,2025-02-04 13:46:48
1.03,-0.04,0.19,2025-02-04 13:46:48
