time (s),X (g),Y (g),Z (g),acceleration (g)
0.0,0.925,0.32,0.13,0.9873829044499404
0.01,0.92,0.32,0.13,0.9827003612495521
0.02,0.92,0.33,0.13,0.9860020283954796
0.03,0.92,0.33,0.13,0.9860020283954796
0.04,0.92,0.33,0.13,0.9860020283954796
0.05,0.92,0.33,0.12,0.984733466477097
0.06,0.92,0.33,0.12,0.984733466477097
0.07,0.91,0.33,0.12,0.9753973549277238
0.08,0.91,0.33,0.12,0.9753973549277238
0.09,0.91,0.33,0.12,0.9753973549277238
0.1,0.9,0.33,0.12,0.9660745312862771
0.11,0.91,0.33,0.12,0.9753973549277238
0.12,0.91,0.33,0.12,0.9753973549277238
0.13,0.92,0.33,0.12,0.984733466477097
0.14,0.92,0.33,0.12,0.984733466477097
0.15,0.92,0.33,0.12,0.984733466477097
0.16,0.91,0.33,0.12,0.9753973549277238
0.17,0.92,0.33,0.12,0.984733466477097
0.18,0.92,0.33,0.12,0.984733466477097
0.19,0.92,0.33,0.12,0.984733466477097
0.2,0.92,0.33,0.12,0.984733466477097
0.21,0.92,0.33,0.12,0.984733466477097
0.22,0.92,0.33,0.12,0.984733466477097
0.23,0.92,0.33,0.12,0.984733466477097
0.24,0.92,0.33,0.12,0.984733466477097
0.25,0.92,0.32,0.12,0.9814275317108238
0.26,0.92,0.32,0.12,0.9814275317108238
0.27,0.92,0.33,0.12,0.984733466477097
0.28,0.92,0.32,0.12,0.9814275317108238
0.29,0.92,0.32,0.11,0.9802550688468793
0.3,0.92,0.32,0.11,0.9802550688468793
0.31,0.91,0.32,0.11,0.9708758932015977
0.32,0.92,0.32,0.11,0.9802550688468793
0.33,0.92,0.32,0.12,0.9814275317108238
0.34,0.92,0.32,0.11,0.9802550688468793
0.35,0.92,0.32,0.11,0.9802550688468793
0.36,0.92,0.32,0.11,0.9802550688468793
0.37,0.92,0.32,0.11,0.9802550688468793
0.38,0.92,0.33,0.11,0.9835649444749441
0.39,0.92,0.32,0.11,0.9802550688468793
0.4,0.91,0.33,0.11,0.9742176348229383
0.41,0.91,0.33,0.11,0.9742176348229383
0.42,0.91,0.33,0.11,0.9742176348229383
0.43,0.91,0.32,0.11,0.9708758932015977
0.44,0.9,0.32,0.1,0.9604165762834376
0.45,0.905,0.32,0.1,0.9651036213795905
0.46,0.91,0.33,0.1,0.9731392500562291
0.47,0.91,0.33,0.11,0.9742176348229383
0.48,0.92,0.33,0.11,0.9835649444749441
0.49,0.92,0.33,0.11,0.9835649444749441
0.5,0.91,0.34,0.1,0.976575649911465
0.51,0.91,0.33,0.1,0.9731392500562291
0.52,0.91,0.33,0.1,0.9731392500562291
0.53,0.91,0.33,0.1,0.9731392500562291
0.54,0.91,0.33,0.10500000000000001,0.9736657537368766
0.55,0.9,0.33,0.11,0.9648834126463155
0.56,0.9,0.33,0.11,0.9648834126463155
0.57,0.9,0.33,0.11,0.9648834126463155
0.58,0.9,0.33,0.11,0.9648834126463155
