time (s),X (g),Y (g),Z (g),acceleration (g)
0.0,0.97,0.05,0.175,0.9869270489757589
0.01,0.97,0.05,0.18,0.9878258955909184
0.02,0.97,0.05,0.19,0.9896969233053117
0.03,0.96,0.04,0.19,0.979438614717635
0.04,0.96,0.04,0.18,0.977547952787995
0.05,0.95,0.04,0.18,0.9677293009927931
0.06,0.95,0.04,0.18,0.9677293009927931
0.07,0.96,0.03,0.18,0.9771898484941398
0.08,0.97,0.03,0.18,0.9870157040290696
0.09,0.97,0.03,0.18,0.9870157040290696
0.1,0.97,0.03,0.18,0.9870157040290696
0.11,0.98,0.04,0.19,0.9990495483208027
0.12,0.98,0.04,0.19,0.9990495483208027
0.13,0.98,0.04,0.19,0.9990495483208027
0.14,0.97,0.04,0.19,0.9892421341612982
0.15,0.97,0.04,0.19,0.9892421341612982
0.16,0.97,0.05,0.19,0.9896969233053117
0.17,0.96,0.05,0.19,0.9798979538707079
0.18,0.96,0.05,0.19,0.9798979538707079
0.19,0.96,0.05,0.19,0.9798979538707079
0.2,0.96,0.05,0.19,0.9798979538707079
0.21,0.96,0.05,0.19,0.9798979538707079
0.22,0.96,0.05,0.2,0.9818859404228171
0.23,0.96,0.05,0.2,0.9818859404228171
0.24,0.96,0.05,0.2,0.9818859404228171
0.25,0.96,0.05,0.2,0.9818859404228171
0.26,0.96,0.05,0.2,0.9818859404228171
0.27,0.96,0.05,0.2,0.9818859404228171
0.28,0.95,0.05,0.2,0.972111104761179
0.29,0.94,0.04,0.19,0.9598437372822725
0.3,0.93,0.04,0.18,0.9481033698917013
0.31,0.94,0.04,0.18,0.9579144011862437
0.32,0.94,0.04,0.17,0.9560857702110204
0.33,0.95,0.05,0.17,0.966385016440135
0.34,0.97,0.05,0.17,0.9860527369263775
0.35,0.97,0.05,0.17,0.9860527369263775
0.36,0.97,0.05,0.17,0.9860527369263775
0.37,0.97,0.04,0.17,0.9855962662266938
0.38,0.96,0.04,0.17,0.9757561170702441
0.39,0.96,0.04,0.18,0.977547952787995
0.4,0.95,0.04,0.19,0.969639108122192
0.41,0.95,0.03,0.19,0.9692780818733084
0.42,0.965,0.02,0.19,0.9837301459241756
0.43,0.97,0.02,0.19,0.9886354231970448
0.44,0.96,0.03,0.18,0.9771898484941398
0.45,0.94,0.03,0.19,0.9594790253048786
0.46,0.91,0.03,0.19,0.9301075206662938
0.47,0.89,0.03,0.2,0.9126883367283709
0.48,0.89,0.03,0.21,0.9149316914393119
0.49,0.89,0.03,0.2,0.9126883367283709
0.5,0.89,0.03,0.2,0.9126883367283709
0.51,0.89,0.04,0.2,0.9130717386930778
0.52,0.9,0.04,0.2,0.9228217596047463
0.53,0.91,0.05,0.2,0.9330594836343501
0.54,0.93,0.04,0.21,0.9542536350467836
0.55,0.93,0.04,0.21,0.9542536350467836
0.56,0.93,0.04,0.21,0.9542536350467836
0.57,0.925,0.03,0.21,0.9490126448051154
0.58,0.92,0.02,0.21,0.9438749917229505
0.59,0.92,0.02,0.2,0.9417005893594843
0.6,0.92,0.0,0.2,0.9414881836751856
0.61,0.91,0.0,0.19,0.929623579735368
0.62,0.91,0.01,0.2,0.9317725044236925
0.63,0.81,0.02,0.22,0.8395832299420946
0.64,0.78,0.03,0.23,0.8137567204023571
0.65,0.76,-0.01,0.25,0.8001249902359006
0.66,0.71,0.02,0.18,0.7327346040688948
0.67,0.72,-0.03,0.17,0.7404052944165108
0.68,0.76,-0.02,0.16,0.7769169839822012
0.69,0.85,-0.03,0.15,0.8636550237218561
0.7,0.92,-0.02,0.16,0.9340235543068494
0.71,1.0550000000000002,0.02,0.175,1.0696027299890367
0.72,1.19,0.06,0.18,1.2050311199301036
0.73,1.25,0.08,0.18,1.2654248298496438
0.74,1.27,0.07,0.16,1.2819516371532897
0.75,1.28,0.05,0.13,1.287555824032496
0.76,1.27,0.02,0.12,1.2758134659894447
0.77,1.25,-0.01,0.1,1.2540334923757022
0.78,1.24,-0.04,0.09,1.2439051410778879
0.79,1.22,-0.06,0.09,1.2247856955402443
0.8,1.2,-0.09,0.09,1.206731121667126
0.81,1.17,-0.11,0.11,1.1802965729002182
0.82,1.15,-0.12,0.12,1.1624543001770005
0.83,1.11,-0.13,0.14,1.1263214461245068
0.84,1.06,-0.09,0.16,1.0757787876696585
0.85,1.0,-0.07500000000000001,0.195,1.0215918950344114
0.86,0.94,-0.07,0.19,0.9615612304996495
0.87,0.93,-0.08,0.2,0.9546203433826456
0.88,0.92,-0.1,0.2,0.94678403028357
0.89,0.91,-0.11,0.2,0.9381897462667134
0.9,0.9,-0.1,0.2,0.9273618495495705
0.91,0.91,-0.08,0.21,0.9373366524360391
0.92,0.91,-0.07,0.22,0.938829057922687
0.93,0.91,-0.05,0.23,0.939946807005588
0.94,0.9,-0.03,0.24,0.931933474020544
0.95,0.9,-0.02,0.25,0.9342911751697112
0.96,0.92,0.0,0.26,0.9560334722173696
0.97,0.93,0.01,0.25,0.9630680142129112
0.98,0.94,0.02,0.24,0.9703607576566562
0.99,0.95,0.04,0.23,0.978263768111648
1.0,0.96,0.055,0.215,0.9853172078067043
1.01,0.99,0.06,0.22,1.0159232254457027
1.02,1.01,0.06,0.22,1.0354226190305098
1.03,1.07,0.05,0.22,1.0935264057168441
1.04,1.09,0.04,0.22,1.1126994203287788
1.05,1.12,0.03,0.22,1.1417968295629481
1.06,1.14,0.04,0.22,1.1617228585166084
1.07,1.1749999999999998,0.04,0.22499999999999998,1.19701712602619
1.08,1.19,0.06,0.23,1.2135073135337915
1.09,1.22,0.02,0.19,1.234868414042565
1.1,1.22,0.03,0.18,1.233572048969982
1.11,1.21,0.03,0.18,1.2236829654775783
1.12,1.21,0.04,0.17,1.2225383429569805
1.13,1.19,0.04,0.16,1.2013742131409346
1.14,1.2,0.04,0.17,1.212641744292188
1.15,1.23,0.05,0.155,1.2407356688674667
1.16,1.24,0.08,0.15,1.2515989773086267
1.17,1.23,0.09,0.14,1.2412090879461042
1.18,1.19,0.1,0.13,1.20124934963562
1.19,1.15,0.11,0.11,1.1604740410711476
1.2,1.11,0.15,0.08,1.1229425630903835
1.21,1.08,0.15,0.04,1.0911003620199198
1.22,1.07,0.14,0.01,1.079166344916297
1.23,1.0950000000000002,0.135,-0.02,1.1034717939304115
1.24,1.14,0.16,-0.05,1.152258651518833
1.25,1.13,0.17,-0.06,1.1442901729893513
1.26,1.1,0.22,-0.08,1.124633273560764
1.27,1.06,0.21,-0.09,1.0843431191278894
1.28,1.02,0.19,-0.1,1.0423531071570709
1.29,0.98,0.15,-0.08,0.9946356116689166
1.3,0.925,0.14500000000000002,-0.025,0.9366295959449499
1.31,0.87,0.16,0.0,0.8845903006477066
1.32,0.83,0.18,-0.02,0.8495292814258965
1.33,0.81,0.19,-0.05,0.8334866525625951
1.34,0.79,0.19,-0.07,0.8155366331440913
1.35,0.8,0.2,-0.09,0.8295179322956197
1.36,0.81,0.21,-0.1,0.8427336471270149
1.37,0.83,0.21,-0.1,0.8619744775803979
1.38,0.855,0.2,-0.07500000000000001,0.881277481840992
1.39,0.86,0.21,-0.06,0.8872992730753249
1.4,0.87,0.2,-0.04,0.8935882720806043
1.41,0.88,0.2,-0.02,0.9026627277117406
1.42,0.87,0.22,0.01,0.897440805847383
1.43,0.9,0.22,0.02,0.9267146270562475
1.44,0.85,0.18,0.07,0.8716650732936361
1.45,0.82,0.17,0.09,0.8422588675698226
1.46,0.795,0.125,0.12,0.8136645500450416
1.47,0.76,0.07,0.12,0.7725930364687479
1.48,0.72,0.08,0.15,0.7397972695272671
1.49,0.69,0.04,0.14,0.7051950084905593
1.5,0.69,0.02,0.15,0.7063993204979744
1.51,0.7,0.01,0.16,0.7181225522151494
1.52,0.71,0.02,0.22,0.7435724578008521
1.53,0.73,0.01,0.22,0.76249590162833
1.54,0.72,0.03,0.22,0.7534586916347836
1.55,0.69,0.05,0.19,0.7174259543674176
1.56,0.7,0.05,0.18,0.7244998274671982
1.57,0.7,0.06,0.19,0.7278049189171505
1.58,0.7,0.07,0.21,0.7341661937191061
1.59,0.71,0.12,0.24,0.759012516365837
1.6,0.71,0.15,0.3,0.7852388171760232
1.61,0.76,0.13,0.305,0.8291712730190307
1.62,0.78,0.12,0.26,0.8309031231136396
1.63,0.81,0.14,0.25,0.8591856609604237
1.64,0.84,0.14,0.24,0.8847598544237865
1.65,0.87,0.13,0.24,0.9118113840043893
1.66,0.87,0.13,0.25,0.9144943958275523
1.67,0.88,0.13,0.26,0.9267685795278129
1.68,0.88,0.08,0.28,0.9269304181005174
1.69,0.925,0.07,0.29,0.9719182064350889
1.7,1.0,0.04,0.29,1.0419692893746917
1.71,1.04,0.05,0.3,1.0835589508651573
1.72,1.07,0.05,0.31,1.1151233115669317
1.73,1.11,0.05,0.31,1.1535597080342224
1.74,1.17,0.05,0.32,1.2140016474453401
1.75,1.22,0.06,0.33,1.2652667702899654
1.76,1.26,0.08499999999999999,0.325,1.3040130367446485
1.77,1.27,0.1,0.32,1.3135067567393781
1.78,1.25,0.1,0.3,1.2893796958227628
1.79,1.26,0.09,0.27,1.2917430084966592
1.8,1.29,0.07,0.25,1.315864734689702
1.81,1.33,0.08,0.22,1.3504443713089407
1.82,1.31,0.07,0.2,1.3270267518026908
1.83,1.27,0.07,0.21,1.289147004805891
1.84,1.19,0.055,0.22,1.2114144625189185
1.85,1.18,0.05,0.25,1.2072282302862205
1.86,1.21,0.05,0.28,1.2429802894656052
1.87,1.28,0.0,0.25,1.3041855696180662
1.88,1.26,0.06,0.3,1.2966109670984587
1.89,1.24,0.03,0.31,1.2785147633093643
1.9,1.19,0.02,0.3,1.2273956167430287
1.91,1.09,-0.02,0.21,1.1102252023801298
1.92,1.1349999999999998,-0.035,0.16,1.146756294946751
1.93,1.2,-0.05,0.14,1.2091732712891068
1.94,1.23,0.0,0.09,1.2332882874656679
1.95,1.23,0.0,0.1,1.2340583454602136
1.96,1.23,0.01,0.09,1.2333288288206028
1.97,1.22,0.03,0.1,1.2244590642402056
1.98,1.21,0.04,0.09,1.2140016474453401
1.99,1.17,0.0,0.08,1.1727318534089537
2.0,1.1099999999999999,0.02,0.085,1.1134293870740073
2.01,1.03,0.03,0.16,1.0427847332982967
2.02,0.99,0.05,0.17,1.0057335631269346
2.03,0.96,0.07,0.22,0.9873702446397704
2.04,0.92,0.01,0.18,0.9374966666607407
2.05,0.9,0.02,0.14,0.9110433579144299
2.06,0.86,0.01,0.09,0.8647543003651383
2.07,0.8,-0.01,0.09,0.8051086883148139
2.08,0.77,-0.03,0.07,0.7737570678190927
