time (s),X (g),Y (g),Z (g),acceleration (g)
0.0,0.71,-0.14,0.55,0.908955444452587
0.01,0.76,-0.17,0.56,0.9592184318495971
0.02,0.69,-0.18,0.56,0.906697303403953
0.03,0.71,-0.21,0.56,0.9283318372220141
0.04,0.73,-0.19,0.56,0.9394679345246436
0.05,0.73,-0.18,0.6,0.9619251530134764
0.06,0.75,-0.21,0.62,0.9954898291795854
0.07,0.77,-0.21,0.62,1.0106433594498112
0.08,0.76,-0.17,0.61,0.9892421341612982
0.09,0.77,-0.23,0.62,1.0149876846543509
0.1,0.79,-0.29,0.61,1.0393748120865736
0.11,0.775,-0.275,0.585,1.0092790726390328
0.12,0.76,-0.26,0.56,0.9791833331914919
0.13,0.76,-0.25,0.56,0.9765756499114648
0.14,0.81,-0.23,0.55,1.0057335631269348
0.15,0.78,-0.2,0.59,0.9982484660644363
0.16,0.75,-0.17,0.62,0.9878258955909184
0.17,0.78,-0.17,0.63,1.0169562429131356
0.18,0.8,-0.2,0.6,1.019803902718557
0.19,0.78,-0.2,0.58,0.9923708984044223
0.2,0.76,-0.21,0.58,0.9788258272031853
0.21,0.76,-0.22,0.57,0.9751410154434075
0.22,0.77,-0.21000000000000002,0.575,0.9837559569239149
0.23,0.78,-0.2,0.58,0.9923708984044223
0.24,0.8,-0.19,0.57,1.000499875062461
0.25,0.77,-0.21,0.57,0.9807650075323854
0.26,0.74,-0.2,0.59,0.9673158739522473
0.27,0.77,-0.18,0.58,0.9806630410084801
0.28,0.78,-0.15,0.61,1.0014988766843427
0.29,0.7,-0.1,0.6,0.9273618495495703
0.3,0.76,-0.14,0.61,0.9845303448853163
0.31,0.77,-0.17,0.62,1.0030952098380292
0.32,0.78,-0.17,0.63,1.0169562429131356
0.33,0.77,-0.175,0.63,1.010200156053415
0.34,0.76,-0.18,0.63,1.0034440691936946
0.35,0.77,-0.17,0.62,1.0030952098380292
0.36,0.73,-0.17,0.62,0.9727281223445737
0.37,0.76,-0.19,0.63,1.0052860289489753
0.38,0.77,-0.24,0.63,1.0234256201600584
0.39,0.74,-0.27,0.62,1.0024470060806208
0.4,0.69,-0.29,0.58,0.9468896451012652
0.41,0.82,-0.37,0.6,1.0813417591122614
0.42,0.94,-0.21,0.6,1.1347686988985906
0.43,0.84,-0.23,0.62,1.0690650120549265
0.44,0.8,-0.24,0.625,1.043698490751502
0.45,0.76,-0.25,0.63,1.0183319694480772
0.46,0.53,-0.3,0.61,0.8619744775803979
0.47,0.66,-0.18,0.6,0.9099450532861861
0.48,0.84,-0.17,0.6,1.0461835403025608
0.49,0.76,-0.2,0.58,0.9767292357659824
0.5,0.79,-0.17,0.63,1.0246462804304712
0.51,0.74,-0.14,0.63,0.9818859404228171
0.52,0.73,-0.14,0.6,0.9552486587271399
0.53,0.74,-0.12,0.61,0.9664884893261791
0.54,0.77,-0.16,0.61,0.9952889027814988
0.55,0.77,-0.165,0.61,0.9961171186454345
0.56,0.77,-0.17,0.61,0.9969453345093702
0.57,0.79,-0.18,0.61,1.0141991914806479
0.58,0.75,-0.2,0.6,0.9810708435174292
0.59,0.74,-0.17,0.59,0.9615612304996495
0.6,0.78,-0.21,0.61,1.0122252713699653
0.61,0.75,-0.19,0.6,0.979081201943945
0.62,0.71,-0.14,0.62,0.9529428104561154
0.63,0.73,-0.16,0.61,0.9646761114488115
0.64,0.77,-0.17,0.62,1.0030952098380292
0.65,0.77,-0.14,0.6,0.986154146165801
0.66,0.775,-0.12000000000000001,0.6,0.98764759383803
0.67,0.78,-0.1,0.6,0.9891410415102591
0.68,0.77,-0.08,0.62,0.9918165152889924
0.69,0.78,-0.05,0.64,1.010198000393982
0.7,0.75,-0.03,0.64,0.9864076236526156
0.71,0.68,0.01,0.63,0.9270382947861432
0.72,0.64,0.0,0.62,0.8910667763978186
0.73,0.72,-0.05,0.65,0.9712878049270464
0.74,0.82,-0.05,0.65,1.0475686135046238
0.75,0.83,0.02,0.65,1.0544192714475584
0.76,0.72,0.09,0.69,1.0012991560967182
0.77,0.6950000000000001,0.045,0.675,0.9708888788304184
0.78,0.67,0.0,0.66,0.9404786015641186
0.79,0.72,-0.11,0.63,0.9630160954002794
0.8,0.66,-0.09,0.64,0.9237423883312923
0.81,0.65,-0.07,0.51,0.82915619758885
0.82,0.61,-0.05,0.48,0.7778174593052023
0.83,0.64,-0.06,0.48,0.8022468448052631
0.84,0.68,-0.09,0.43,0.8095677859203638
0.85,0.66,-0.1,0.39,0.7731106001084193
0.86,0.66,-0.22,0.45,0.8285529554590945
0.87,0.66,-0.07,0.42,0.7854298186343577
0.88,0.645,-0.07,0.415,0.7701735163193242
0.89,0.63,-0.07,0.41,0.7549172140042907
0.9,0.69,0.01,0.4,0.7976214641043706
0.91,0.69,0.02,0.39,0.7928429857165918
0.92,0.64,-0.01,0.36,0.7343704787094862
0.93,0.63,0.01,0.3,0.697853852894716
0.94,0.64,0.01,0.26,0.690869017976635
0.95,0.63,-0.03,0.23,0.671341939699882
0.96,0.62,-0.06,0.23,0.6640030120413611
0.97,0.65,-0.05,0.23,0.6913031173081747
0.98,0.68,-0.04,0.26,0.7291090453423275
0.99,0.7324999999999999,-0.045,0.2975,0.792050218810173
1.0,0.7849999999999999,-0.05,0.33499999999999996,0.8549913922780187
1.01,0.86,-0.06,0.4,0.9503683496413378
1.02,0.93,-0.09,0.45,1.0370631610466163
1.03,1.01,-0.11,0.47,1.1194194924156002
1.04,1.07,-0.13,0.47,1.175882647205919
1.05,1.12,-0.08,0.45,1.2096693763173474
1.06,1.16,-0.05,0.41,1.2313407326974934
1.07,1.17,-0.08,0.36,1.2267436570041843
1.08,1.19,-0.07,0.34,1.2395967086113127
1.09,1.18,-0.13,0.32,1.2295120983544652
1.1,1.1,-0.18,0.36,1.1713240371477058
1.11,1.05,-0.2,0.39,1.1378049041905207
1.12,0.99,-0.2,0.4,1.0863240768757727
1.13,0.93,-0.18,0.35,1.0098514742277698
1.14,0.88,-0.17,0.32,0.9516827202382105
1.15,0.86,-0.15,0.3,0.9230926280715277
1.16,1.115,0.035,0.29000000000000004,1.1527115120510487
1.17,1.22,0.08,0.33,1.2663727729227283
1.18,1.28,0.13,0.4,1.3473306943731371
1.19,1.26,0.2,0.35,1.3229134514396625
1.2,1.33,-0.02,0.35,1.3754272063617181
1.21,1.28,0.1,0.44,1.3572030061858837
1.22,1.21,-0.09,0.44,1.290658746532173
1.23,1.18,0.08,0.52,1.291975231960737
1.24,1.12,0.2,0.42,1.2127654348636425
1.25,1.12,0.23,0.56,1.2731457104353767
1.26,1.09,-0.08,0.2,1.1110805551354053
1.27,0.99,0.08,0.18,1.0094057657849989
1.28,1.01,0.08,0.18,1.0290286682109493
1.29,1.05,0.0,0.18,1.0653168542738822
1.3,1.02,-0.03,0.2,1.039855759228173
1.31,1.0,0.01,0.21,1.0218610473053564
1.32,0.96,0.03,0.3,1.0062305898749053
1.33,0.915,0.04,0.29000000000000004,0.9607031465652762
1.34,0.9,0.04,0.28,0.9433981132056605
1.35,0.92,0.07,0.31,0.973344748791506
1.36,0.98,0.08,0.32,1.034021276376845
1.37,1.02,0.12,0.32,1.0757323087088162
1.38,1.05,0.15,0.31,1.1050339361304702
1.39,1.04,0.16,0.3,1.0941663493271945
1.4,1.05,0.18,0.29,1.1040833301884418
1.41,1.06,0.2,0.29,1.11700492389246
1.42,1.08,0.22,0.31,1.1449454135459909
1.43,1.05,0.24,0.32,1.1236102527122116
1.44,1.04,0.24,0.33,1.1171839597846007
1.45,1.03,0.25,0.3,1.101544370418187
1.46,1.04,0.26,0.28,1.1079711187571635
1.47,1.08,0.29,0.26,1.148085362679971
1.48,1.1,0.28,0.26,1.164474130240771
1.49,1.12,0.23,0.27,1.1748191350161097
1.5,1.1349999999999998,0.22999999999999998,0.255,1.1858738820399517
1.51,1.14,0.21,0.25,1.1858330405246769
1.52,1.16,0.22,0.25,1.2068554180182478
1.53,1.15,0.19,0.25,1.1920989891783316
1.54,1.15,0.19,0.25,1.1920989891783316
1.55,1.11,0.16,0.22,1.1428473213863697
1.56,1.12,0.19,0.2,1.153473016589465
1.57,1.15,0.23,0.23,1.195115057222525
1.58,1.18,0.28,0.25,1.2382649151130787
1.59,1.17,0.28,0.25,1.2287391912037313
1.6,1.14,0.27,0.2,1.1884864324004711
1.61,1.15,0.27,0.18,1.1949058540320237
1.62,1.14,0.27,0.15,1.1811011811017715
