time (s),X (g),Y (g),Z (g),acceleration (g)
0.0,0.955,0.07500000000000001,0.2,0.9786111508023033
0.01,0.96,0.08,0.2,0.9838699100999074
0.02,0.97,0.08,0.2,0.9936297097007516
0.03,0.96,0.08,0.2,0.9838699100999074
0.04,0.96,0.08,0.2,0.9838699100999074
0.05,0.95,0.08,0.2,0.9741149829460586
0.06,0.95,0.08,0.2,0.9741149829460586
0.07,0.95,0.08,0.2,0.9741149829460586
0.08,0.95,0.08,0.21,0.9762171889492625
0.09,0.95,0.08,0.2,0.9741149829460586
0.1,0.95,0.08,0.2,0.9741149829460586
0.11,0.95,0.08,0.2,0.9741149829460586
0.12,0.95,0.08,0.2,0.9741149829460586
0.13,0.96,0.08,0.2,0.9838699100999074
0.14,0.96,0.08,0.2,0.9838699100999074
0.15,0.96,0.08,0.2,0.9838699100999074
0.16,0.96,0.08,0.2,0.9838699100999074
0.17,0.97,0.08,0.21,0.9956907150315303
0.18,0.97,0.08,0.21,0.9956907150315303
0.19,0.97,0.08,0.21,0.9956907150315303
0.2,0.96,0.08,0.2,0.9838699100999074
0.21,0.96,0.08,0.2,0.9838699100999074
0.22,0.96,0.08,0.2,0.9838699100999074
0.23,0.96,0.08,0.2,0.9838699100999074
0.24,0.96,0.08,0.2,0.9838699100999074
0.25,0.96,0.09,0.2,0.984733466477097
0.26,0.96,0.09,0.21,0.9868130522039116
0.27,0.95,0.09,0.2,0.9749871794028884
0.28,0.95,0.08,0.2,0.9741149829460586
0.29,0.95,0.08,0.2,0.9741149829460586
0.3,0.95,0.09,0.2,0.9749871794028884
0.31,0.95,0.09,0.2,0.9749871794028884
0.32,0.95,0.09,0.2,0.9749871794028884
0.33,0.95,0.09,0.2,0.9749871794028884
0.34,0.96,0.09,0.2,0.984733466477097
0.35,0.96,0.09,0.2,0.984733466477097
0.36,0.96,0.09,0.2,0.984733466477097
0.37,0.95,0.09,0.21,0.9770875088752287
0.38,0.94,0.09,0.21,0.9673675619949224
0.39,0.95,0.08,0.2,0.9741149829460586
0.4,0.95,0.08,0.2,0.9741149829460586
0.41,0.95,0.07,0.2,0.973344748791506
0.42,0.94,0.065,0.2,0.9632496489288446
0.43,0.95,0.05,0.21,0.9742176348229383
0.44,0.95,0.06,0.21,0.9747820269167872
0.45,0.95,0.07,0.22,0.9776502442080194
0.46,0.93,0.07,0.23,0.960572745813663
0.47,0.9,0.08,0.24,0.9348796714016194
0.48,0.87,0.09,0.25,0.9096702699330126
0.49,0.86,0.09,0.26,0.9029396436085858
0.5,0.87,0.09,0.26,0.9124691775616314
0.51,0.87,0.08,0.25,0.9087353850269065
0.52,0.88,0.09,0.24,0.9165696918401786
0.53,0.9,0.08,0.23,0.9323625904121207
0.54,0.94,0.08,0.24,0.9734474818910366
0.55,0.95,0.08,0.25,0.9855962662266938
0.56,0.95,0.07,0.26,0.9874208829065749
0.57,0.95,0.07500000000000001,0.265,0.9891395483898904
0.58,0.94,0.06,0.27,0.9798469268207152
0.59,0.93,0.05,0.26,0.9669539802906858
0.6,0.92,0.05,0.26,0.9573400649716902
0.61,0.92,0.02,0.25,0.9535722311393091
0.62,0.91,0.03,0.24,0.9415943925066674
0.63,0.92,0.03,0.24,0.951262319236918
0.64,0.92,0.03,0.24,0.951262319236918
0.65,0.93,0.03,0.24,0.9609370426828181
0.66,0.93,0.07,0.22,0.9582275303913993
0.67,0.94,0.03,0.26,0.9757561170702441
0.68,0.96,0.01,0.29,1.0028958071504737
0.69,0.96,0.02,0.29,1.0030453628824572
0.7,0.95,0.03,0.27,0.9880789442144792
0.71,0.9,0.045,0.27,0.9407406607649962
0.72,0.85,0.03,0.27,0.8923564310296642
0.73,0.84,0.02,0.27,0.8825531145489204
0.74,0.83,0.02,0.27,0.8730406634286858
0.75,0.84,0.02,0.27,0.8825531145489204
0.76,0.87,0.04,0.27,0.9118113840043893
0.77,0.9,0.05,0.27,0.9409569596958194
0.78,0.93,0.07,0.26,0.9681941953967707
0.79,0.98,0.09,0.26,1.0178899744078433
0.8,1.04,0.11,0.24,1.07298648640139
0.81,1.04,0.1,0.23,1.0698130677833395
0.82,1.05,0.1,0.22,1.0774506949276148
0.83,1.07,0.09,0.2,1.0922453936730518
0.84,1.08,0.08,0.2,1.1012719918348963
0.85,1.08,0.065,0.2,1.1002953752304303
0.86,1.07,0.05,0.2,1.0896788517723925
0.87,1.07,0.05,0.2,1.0896788517723925
0.88,1.05,0.05,0.21,1.0719608201795436
0.89,1.02,0.05,0.22,1.0446530524533013
0.9,0.99,0.04,0.23,1.017152889196113
0.91,0.97,0.03,0.24,0.9996999549864949
0.92,0.94,0.02,0.24,0.9703607576566562
0.93,0.92,0.02,0.24,0.9509994742374992
0.94,0.9,0.03,0.24,0.931933474020544
0.95,0.89,0.04,0.25,0.9253107586103169
0.96,0.88,0.04,0.25,0.9156964562561111
0.97,0.88,0.05,0.26,0.9189668111526117
0.98,0.87,0.07,0.26,0.9107140056021978
0.99,0.88,0.08,0.26,0.9210863151735563
1.0,0.885,0.095,0.255,0.9259236862187132
1.01,0.88,0.1,0.24,0.9176055797563569
1.02,0.88,0.11,0.23,0.9161877536837086
1.03,0.89,0.11,0.23,0.9257969539807311
1.04,0.9,0.11,0.23,0.9354143466934853
1.05,0.93,0.11,0.23,0.9643132271207319
1.06,0.96,0.1,0.23,0.9922197337283712
1.07,1.0,0.1,0.23,1.030970416646375
1.08,1.04,0.1,0.22,1.0677078252031311
1.09,1.06,0.1,0.21,1.0852188719332152
1.1,1.08,0.1,0.2,1.102905254316979
1.11,1.09,0.11,0.21,1.1154819586169917
