time (s),X (g),Y (g),Z (g),acceleration (g)
0.0,0.96,-0.155,0.165,0.9863315872463986
0.01,0.96,-0.16,0.16,0.9863062404750361
0.02,0.96,-0.16,0.16,0.9863062404750361
0.03,0.96,-0.16,0.16,0.9863062404750361
0.04,0.96,-0.16,0.16,0.9863062404750361
0.05,0.97,-0.16,0.16,0.9960421677820673
0.06,0.96,-0.16,0.16,0.9863062404750361
0.07,0.97,-0.16,0.16,0.9960421677820673
0.08,0.97,-0.16,0.16,0.9960421677820673
0.09,0.96,-0.16,0.16,0.9863062404750361
0.1,0.96,-0.16,0.16,0.9863062404750361
0.11,0.96,-0.17,0.16,0.9879777325425912
0.12,0.96,-0.17,0.16,0.9879777325425912
0.13,0.96,-0.17,0.16,0.9879777325425912
0.14,0.96,-0.17,0.16,0.9879777325425912
0.15,0.96,-0.17,0.16,0.9879777325425912
0.16,0.96,-0.17,0.16,0.9879777325425912
0.17,0.96,-0.17,0.16,0.9879777325425912
0.18,0.96,-0.17,0.16,0.9879777325425912
0.19,0.96,-0.17,0.15,0.9864076236526155
0.2,0.96,-0.17,0.15,0.9864076236526155
0.21,0.96,-0.17,0.15,0.9864076236526155
0.22,0.97,-0.17,0.16,0.9976973488989535
0.23,0.97,-0.17,0.15,0.9961425600786264
0.24,0.97,-0.17,0.14,0.9946858800646564
0.25,0.97,-0.17,0.14,0.9946858800646564
0.26,0.97,-0.18,0.14,0.9964436762808021
0.27,0.96,-0.18,0.14,0.9867117106835207
0.28,0.95,-0.18,0.14,0.9769851585361979
0.29,0.93,-0.19,0.14,0.9594790253048787
0.3,0.92,-0.19,0.14,0.9497894503520241
0.31,0.93,-0.18,0.15,0.9590620417887469
0.32,0.93,-0.17,0.15,0.9572356031824141
0.33,0.94,-0.17,0.14,0.9654532614269838
0.34,0.95,-0.16,0.15,0.9749871794028883
0.35,0.96,-0.16,0.15,0.984733466477097
0.36,0.97,-0.15,0.15,0.9929249719893241
0.37,0.97,-0.15,0.15,0.9929249719893241
0.38,0.98,-0.15,0.15,1.00269636480841
0.39,0.99,-0.15,0.14,1.0110390694725897
0.4,0.99,-0.16,0.14,1.0125709851659783
0.41,0.98,-0.16,0.15,1.0042410069301093
0.42,0.98,-0.17,0.15,1.0058826969383656
0.43,0.98,-0.17,0.15,1.0058826969383656
0.44,0.98,-0.18,0.15,1.0076209604806758
0.45,0.98,-0.18,0.15,1.0076209604806758
0.46,0.98,-0.185,0.15,1.0085261523629419
0.47,0.98,-0.19,0.16,1.0109896141899777
0.48,0.97,-0.19,0.15,0.999749968742185
0.49,1.0,-0.17,0.16,1.0268885041717042
0.5,0.96,-0.2,0.17,0.995238664843765
0.51,0.97,-0.19,0.19,1.0065286881157436
0.52,0.98,-0.17,0.19,1.0126203632161461
0.53,0.965,-0.16999999999999998,0.2,1.000062498046997
0.54,0.95,-0.16,0.22,0.9881801455200362
0.55,0.97,-0.15,0.22,1.0058826969383656
0.56,0.97,-0.15,0.21,1.0037429949942365
0.57,0.98,-0.17,0.21,1.0165628362280414
0.58,0.98,-0.16,0.21,1.0149384217774002
0.59,0.99,-0.15,0.21,1.023083574298796
0.6,0.99,-0.14,0.2,1.0196568050084303
0.61,0.99,-0.135,0.19,1.0170668611256588
0.62,0.99,-0.13,0.19,1.0164152694642086
0.63,0.98,-0.13,0.2,1.008612908900139
0.64,0.97,-0.12,0.2,0.9976472322419383
0.65,0.97,-0.12,0.2,0.9976472322419383
0.66,1.0,-0.11,0.2,1.0257192598367255
0.67,0.97,-0.12,0.19,0.9956907150315303
0.68,0.96,-0.13,0.19,0.9872183142547549
0.69,0.925,-0.125,0.19,0.952549211327163
0.7,0.84,-0.13,0.19,0.870976463516667
0.71,0.91,-0.13,0.19,0.938669270829721
0.72,0.84,-0.14,0.19,0.8725250712730265
0.73,0.77,-0.12,0.19,0.802122185206219
0.74,0.86,-0.13,0.18,0.8882004278314664
0.75,0.84,-0.1,0.2,0.8692525524840292
0.76,0.88,-0.105,0.2,0.9085290309065528
0.77,0.95,-0.1,0.21,0.9780593029055038
0.78,0.96,-0.13,0.21,0.9912618221237011
0.79,1.02,-0.14,0.2,1.0488088481701516
0.8,1.02,-0.11,0.18,1.041585330157832
0.81,1.01,-0.13,0.16,1.030824912388132
0.82,1.04,-0.11,0.16,1.0579697538209683
0.83,1.03,-0.1,0.15,1.0456576877735848
0.84,1.03,-0.12,0.14500000000000002,1.0470553949051598
0.85,1.02,-0.13,0.15,1.0391342550411857
0.86,0.99,-0.14,0.16,1.0125709851659783
0.87,0.98,-0.12,0.16,1.000199980003999
0.88,0.94,-0.16,0.17,0.9685556256612213
0.89,0.9,-0.17,0.17,0.9315578350268974
0.9,0.87,-0.19,0.17,0.9065870063044142
0.91,0.86,-0.17,0.18,0.8949301648732151
0.92,0.855,-0.175,0.20500000000000002,0.8964792245222417
0.93,0.86,-0.14,0.22,0.8986656775464388
0.94,0.86,-0.16,0.22,0.9019977827023744
0.95,0.85,-0.15,0.21,0.8883130078975541
0.96,0.85,-0.16,0.21,0.8900561780022651
0.97,0.86,-0.16,0.19,0.8951536181013848
0.98,0.86,-0.15,0.18,0.8913472948295742
0.99,0.86,-0.18,0.18,0.8968834929911464
1.0,0.86,-0.2,0.165,0.898234379212909
1.01,0.87,-0.22,0.16,0.9115371632577577
1.02,0.86,-0.22,0.16,0.9019977827023744
1.03,0.87,-0.21,0.16,0.9091754506144565
1.04,0.87,-0.2,0.16,0.9069178573608527
1.05,0.87,-0.2,0.17,0.9087353850269065
1.06,0.89,-0.19,0.18,0.9276852914647294
1.07,0.89,-0.21,0.19,0.9339700209321496
1.08,0.89,-0.21,0.19,0.9339700209321496
1.09,0.89,-0.21,0.19,0.9339700209321496
1.1,0.9,-0.2,0.19,0.9413288479590967
1.11,0.9,-0.2,0.18,0.9393614852653903
1.12,0.91,-0.2,0.18,0.9489467845985886
1.13,0.91,-0.19,0.18,0.9468896451012653
1.14,0.91,-0.19,0.18,0.9468896451012653
1.15,0.91,-0.19,0.18,0.9468896451012653
1.16,0.92,-0.2,0.19,0.9604686356149273
1.17,0.92,-0.19,0.2,0.9604686356149273
1.18,0.93,-0.2,0.21,0.9741663102366044
1.19,0.94,-0.19,0.22,0.9839207285142436
1.2,0.95,-0.2,0.23,0.9976973488989535
1.21,0.97,-0.19,0.24,1.017152889196113
1.22,0.99,-0.19,0.25,1.03860483341837
1.23,1.0,-0.17,0.25,1.04470091413763
1.24,1.01,-0.16,0.25,1.0527107864936125
1.25,1.065,-0.165,0.22,1.0999318160686142
1.26,1.12,-0.18,0.21,1.1536463929644993
1.27,1.15,-0.18,0.22,1.1846096403457131
1.28,1.17,-0.18,0.22,1.2040348832155985
1.29,1.17,-0.19,0.23,1.2074352984735868
1.3,1.18,-0.19,0.24,1.2190570126126177
1.31,1.2,-0.18,0.25,1.2389108119634762
1.32,1.22,-0.18,0.26,1.260317420335052
1.33,1.24,-0.17,0.26,1.2783192089615176
1.34,1.23,-0.15,0.26,1.2660963628413122
1.35,1.23,-0.14,0.25,1.2629330940315089
