time (s),X (g),Y (g),Z (g),acceleration (g)
0.0,0.94,-0.06,0.26,0.9771386800244887
0.01,0.94,-0.06,0.25,0.9745255255764212
0.02,0.94,-0.065,0.25,0.9748461417064747
0.03,0.94,-0.07,0.25,0.9751922887307918
0.04,0.94,-0.07,0.24,0.9726767191621274
0.05,0.94,-0.07500000000000001,0.24,0.9730493307124772
0.06,0.94,-0.08,0.24,0.9734474818910366
0.07,0.94,-0.08,0.24,0.9734474818910366
0.08,0.945,-0.08499999999999999,0.24,0.978698114844409
0.09,0.95,-0.09,0.24,0.9839715443040007
0.1,0.95,-0.09,0.24,0.9839715443040007
0.11,0.95,-0.09,0.24,0.9839715443040007
0.12,0.95,-0.09,0.24,0.9839715443040007
0.13,0.95,-0.09,0.24,0.9839715443040007
0.14,0.95,-0.09,0.24,0.9839715443040007
0.15,0.95,-0.09,0.25,0.986458311334037
0.16,0.95,-0.09,0.25,0.986458311334037
0.17,0.95,-0.09,0.25,0.986458311334037
0.18,0.95,-0.08,0.25,0.9855962662266938
0.19,0.95,-0.08,0.25,0.9855962662266938
0.2,0.95,-0.08,0.25,0.9855962662266938
0.21,0.94,-0.08,0.25,0.9759610647971567
0.22,0.945,-0.08499999999999999,0.255,0.9824840965633999
0.23,0.95,-0.09,0.26,0.9890399385262457
0.24,0.945,-0.09,0.26,0.9842382841568397
0.25,0.94,-0.09,0.26,0.979438614717635
0.26,0.95,-0.08,0.26,0.9881801455200362
0.27,0.95,-0.08,0.26,0.9881801455200362
0.28,0.95,-0.08,0.26,0.9881801455200362
0.29,0.95,-0.08,0.26,0.9881801455200362
0.3,0.95,-0.07500000000000001,0.26,0.9877879327062059
0.31,0.95,-0.07,0.26,0.9874208829065749
0.32,0.97,-0.04,0.28,1.0103959619871805
0.33,0.975,-0.03,0.28500000000000003,1.0162430811572594
0.34,0.98,-0.02,0.29,1.0222035022440492
0.35,0.99,-0.01,0.29,1.031649165171959
0.36,0.995,0.0,0.28,1.0336464579342397
0.37,1.0,0.01,0.27,1.0358571330062847
0.38,1.0,0.015,0.275,1.0372318930692404
0.39,1.0,0.02,0.28,1.038652973807903
0.4,1.0,0.03,0.31,1.047377677822093
0.41,0.995,0.04,0.315,1.0444376477320223
0.42,0.99,0.05,0.32,1.041633332799983
0.43,0.94,0.07,0.32,0.9954396013822235
0.44,0.935,0.065,0.315,0.9887744940076074
0.45,0.93,0.06,0.31,0.9821405194777375
0.46,0.93,0.04,0.3,0.9780081799248921
0.47,0.925,0.045,0.3,0.9734731634719059
0.48,0.92,0.05,0.3,0.9689685237405805
0.49,0.905,0.025,0.265,0.9433318610118074
0.5,0.89,0.0,0.23,0.9192388155425117
0.51,0.88,-0.12,0.23,0.9174420962654809
0.52,0.865,-0.13,0.23,0.9044473450676939
0.53,0.85,-0.14,0.23,0.8916277250063503
0.54,0.85,-0.14,0.24,0.8942594701763017
0.55,0.845,-0.13,0.245,0.8893536979177632
0.56,0.84,-0.12,0.25,0.8845903006477065
0.57,0.83,-0.11,0.27,0.8797158632194829
0.58,0.835,-0.1,0.28500000000000003,0.8879470704946326
0.59,0.84,-0.09,0.3,0.896493167849036
0.6,0.85,-0.05,0.33,0.9131812525451888
0.61,0.845,-0.025,0.345,0.9130580485379886
0.62,0.84,0.0,0.36,0.913892772703669
0.63,0.835,0.03,0.375,0.9158329542007101
0.64,0.83,0.06,0.39,0.9190212184710427
0.65,0.82,0.07,0.39,0.9107140056021977
0.66,0.835,-0.035,0.33999999999999997,0.902247194509354
0.67,0.85,-0.14,0.29,0.9089554444525869
0.68,0.9,-0.19,0.3,0.9675226095549395
0.69,0.94,-0.26,0.29000000000000004,1.0174969287422935
0.7,0.98,-0.33,0.28,1.0713076122197582
0.71,0.96,-0.23,0.32,1.0377379245262264
0.72,0.975,-0.25,0.33,1.0592568149414947
0.73,0.99,-0.27,0.34,1.0810180387024075
0.74,0.985,-0.26,0.345,1.0755696165288418
0.75,0.98,-0.25,0.35,1.070233619356073
0.76,0.99,-0.2,0.35,1.0689246933250256
0.77,0.995,-0.20500000000000002,0.345,1.0728816337322584
0.78,1.0,-0.21,0.34,1.0768936809174803
0.79,0.98,-0.22,0.34,1.060377291344925
0.8,0.975,-0.235,0.335,1.0573906562855566
0.81,0.97,-0.25,0.33,1.0546563421323556
0.82,0.95,-0.24,0.32,1.0307764064044151
0.83,0.95,-0.235,0.315,1.0280807361292206
0.84,0.95,-0.23,0.31,1.0254267404354152
0.85,0.95,-0.19,0.3,1.0141991914806479
0.86,0.955,-0.195,0.3,1.0198284169408107
0.87,0.96,-0.2,0.3,1.0254754994635416
0.88,0.96,-0.195,0.305,1.0259873293564594
0.89,0.96,-0.19,0.31,1.0265476121447072
0.9,0.95,-0.19,0.32,1.0202940752547767
0.91,0.965,-0.20500000000000002,0.33,1.0402643894702923
0.92,0.98,-0.22,0.34,1.060377291344925
0.93,0.96,-0.2,0.33,1.0346496991735898
0.94,0.965,-0.18,0.335,1.0372318930692404
0.95,0.97,-0.16,0.34,1.0402403568406677
0.96,0.95,-0.17,0.32,1.0167595585978033
0.97,0.955,-0.18,0.325,1.024719473807344
0.98,0.96,-0.19,0.33,1.0327632836231155
0.99,0.955,-0.16999999999999998,0.325,1.0230102638781295
1.0,0.95,-0.15,0.32,1.0136074190730846
1.01,0.98,-0.12,0.32,1.0378824596263296
1.02,1.0,-0.1,0.33,1.0577806956075537
1.03,1.005,-0.115,0.33,1.0640253756372542
1.04,1.01,-0.13,0.33,1.070467187726929
1.05,1.02,-0.1,0.33,1.0767079455451232
1.06,1.025,-0.10500000000000001,0.33,1.0819195903578047
1.07,1.03,-0.11,0.33,1.0871522432483869
1.08,1.05,-0.07,0.34,1.1058933040759402
1.09,1.06,-0.07,0.335,1.1138783596066493
1.1,1.07,-0.07,0.33,1.121918000568669
1.11,1.06,-0.08,0.33,1.113058848399311
1.12,1.07,-0.06,0.32,1.118436408563312
1.13,1.0750000000000002,-0.055,0.32,1.1229648258071134
1.14,1.08,-0.05,0.32,1.1275194011634568
1.15,1.07,-0.05,0.33,1.1208478933378963
1.16,1.07,-0.045,0.33,1.1206359801469878
1.17,1.07,-0.04,0.33,1.120446339634344
1.18,1.07,-0.02,0.34,1.122898036332774
1.19,1.07,-0.03,0.34,1.123120652467935
1.2,1.07,-0.04,0.34,1.1234322409473567
1.21,1.05,-0.02,0.34,1.1038568747804218
1.22,1.06,-0.02,0.34,1.1133732527773423
1.23,1.06,-0.015,0.34,1.1132946600069542
1.24,1.06,-0.01,0.34,1.1132385189167684
1.25,1.08,0.01,0.33,1.12933608815091
1.26,1.09,0.005,0.335,1.1403288999231758
1.27,1.1,0.0,0.34,1.1513470371699404
1.28,1.12,0.0,0.34,1.1704699910719625
1.29,1.13,0.0,0.34,1.1800423721205946
1.3,1.14,0.0,0.34,1.189621788637044
1.31,1.14,0.0,0.32,1.1840608092492546
1.32,1.15,0.03,0.29,1.1863810517704672
1.33,1.14,0.04,0.275,1.173381864526634
1.34,1.13,0.05,0.26,1.1606032913963322
1.35,1.12,0.08,0.25,1.1503477735015617
1.36,1.105,0.07500000000000001,0.25,1.1354074158644551
1.37,1.09,0.07,0.25,1.120490963818986
1.38,1.08,0.07,0.25,1.110765501804949
1.39,1.0550000000000002,0.065,0.245,1.0850230412300008
1.4,1.03,0.06,0.24,1.059292216529509
1.41,1.01,0.03,0.22,1.034117981663601
1.42,0.99,-0.01,0.2,1.0100495037373167
1.43,0.97,-0.015,0.185,0.9875980963934671
1.44,0.95,-0.02,0.17,0.9652978814852957
1.45,0.92,-0.02,0.15,0.9323625904121207
1.46,0.92,-0.02,0.14,0.9308061022576076
1.47,0.92,-0.02,0.13,0.9293546147730692
1.48,0.94,-0.03,0.11,0.9468896451012652
1.49,0.955,-0.035,0.10500000000000001,0.9613922196481517
1.5,0.97,-0.04,0.1,0.9759610647971567
1.51,1.01,-0.03,0.12,1.0175460677532
1.52,0.97,-0.05,0.14,0.9813256340277675
1.53,0.955,-0.060000000000000005,0.14,0.9670703180224279
1.54,0.94,-0.07,0.14,0.9529428104561154
1.55,0.92,-0.11,0.13,0.9356281312572854
1.56,0.9,-0.09,0.13,0.9137833441248533
1.57,0.88,-0.07,0.13,0.8923003978481686
1.58,0.87,-0.09,0.14,0.8857764955111419
1.59,0.845,-0.11,0.135,0.8627572080255256
1.6,0.82,-0.13,0.13,0.8403570669661795
1.61,0.75,-0.08,0.14,0.7671375365604266
1.62,0.76,-0.15,0.14,0.7872102641607259
1.63,0.735,-0.135,0.14,0.7602959949914243
1.64,0.71,-0.12,0.14,0.7335529974037321
1.65,0.67,-0.1,0.17,0.6984268036093689
1.66,0.73,-0.10500000000000001,0.195,0.762856474050001
1.67,0.79,-0.11,0.22,0.8274055837375042
1.68,0.82,-0.09,0.27,0.8679861750051091
1.69,0.82,-0.09,0.275,0.8695544836294042
1.7,0.82,-0.09,0.28,0.8711486669908873
1.71,0.82,-0.08,0.29,0.8734414691323052
1.72,0.83,-0.07,0.32,0.8923003978481686
1.73,0.835,-0.065,0.33,0.9001944234441802
1.74,0.84,-0.06,0.34,0.9081850031794183
1.75,0.85,-0.05,0.34,0.9168424073961675
1.76,0.85,-0.05,0.345,0.918708332388468
1.77,0.85,-0.05,0.35,0.9205976319760983
1.78,0.86,-0.05,0.36,0.9336487562247379
1.79,0.87,-0.045,0.365,0.9445369235768393
1.8,0.88,-0.04,0.37,0.9554580053565934
1.81,0.9,-0.05,0.38,0.9782126558167197
1.82,0.92,-0.04,0.4,1.0039920318408906
1.83,0.9650000000000001,-0.035,0.41500000000000004,1.0510352039774882
1.84,1.01,-0.03,0.43,1.098134782255803
1.85,1.03,-0.03,0.45,1.1244109569014347
1.86,1.03,-0.03,0.455,1.1264213243720131
1.87,1.03,-0.03,0.46,1.1284502647436438
1.88,1.27,-0.17,0.52,1.3828231991111517
1.89,1.19,-0.15500000000000003,0.515,1.305890500769494
1.9,1.11,-0.14,0.51,1.229552764219576
1.91,1.1,-0.12,0.34,1.1575836902790226
1.92,1.08,-0.13,0.31,1.1311056537742175
1.93,1.065,-0.14,0.305,1.116624377308681
1.94,1.05,-0.15,0.3,1.1022703842524302
1.95,1.02,-0.15,0.3,1.0737318100903968
1.96,1.01,-0.155,0.3,1.0649530506083356
1.97,1.0,-0.16,0.3,1.0562196741208716
1.98,0.97,-0.17,0.29,1.0265963179361204
1.99,0.955,-0.17,0.28500000000000003,1.0110143421336812
2.0,0.94,-0.17,0.28,0.9954396013822235
2.01,0.91,-0.17,0.27,0.9643132271207318
