time (s),X (g),Y (g),Z (g),acceleration (g)
0.0,0.8,-0.03,0.39,0.8905054744357275
0.01,0.8,-0.08,0.4,0.897997772825746
0.02,0.85,-0.17,0.38,0.9464671151181112
0.03,0.855,-0.175,0.375,0.9498815715656347
0.04,0.86,-0.18,0.37,0.953362470417207
0.05,0.87,-0.2,0.36,0.9625487000666513
0.06,0.88,-0.20500000000000002,0.36,0.9726381649925114
0.07,0.89,-0.21,0.36,0.9827512401416749
0.08,0.9,-0.21,0.37,0.9954898291795854
0.09,0.905,-0.21,0.38,1.0037554483040179
0.1,0.91,-0.21,0.39,1.0120770721639731
0.11,0.93,-0.25,0.45,1.0629675441893793
0.12,0.92,-0.26,0.45,1.0566456359631644
0.13,0.91,-0.27,0.45,1.0504760825454333
0.14,0.89,-0.27,0.45,1.0331989159885913
0.15,0.875,-0.265,0.445,1.0167964398049396
0.16,0.86,-0.26,0.44,1.000399920031984
0.17,0.74,-0.26,0.42,0.889719056781409
0.18,0.74,-0.26,0.415,0.8873697087460221
0.19,0.74,-0.26,0.41,0.8850423718670196
0.2,0.74,-0.28,0.4,0.8865664103720601
0.21,0.75,-0.28500000000000003,0.4,0.8965071109589706
0.22,0.76,-0.29,0.4,0.9064766957842877
0.23,0.85,-0.23,0.47,0.9981482855768474
0.24,0.865,-0.23,0.475,1.0132867313845573
0.25,0.88,-0.23,0.48,1.0284454287904632
0.26,0.88,-0.23,0.48,1.0284454287904632
0.27,0.875,-0.225,0.48,1.0230591380756051
0.28,0.87,-0.22,0.48,1.017693470549949
0.29,0.9,-0.21,0.47,1.0368220676663862
0.3,0.915,-0.195,0.46499999999999997,1.0447368089619509
0.31,0.93,-0.18,0.46,1.0530432089900206
0.32,0.87,-0.21,0.44,0.9972963451251589
0.33,0.88,-0.2,0.435,1.0018108603923197
0.34,0.89,-0.19,0.43,1.0065286881157438
0.35,0.91,-0.19,0.43,1.024255827418131
0.36,0.92,-0.16,0.43,1.028056418685278
0.37,0.93,-0.13,0.43,1.0328116962931821
0.38,0.9,-0.2,0.43,1.0173003489628814
0.39,0.925,-0.2,0.44,1.0436594272079374
0.4,0.95,-0.2,0.45,1.0700467279516348
0.41,0.95,-0.19,0.41,1.0519980988575977
0.42,0.96,-0.19,0.405,1.0591151967562358
0.43,0.97,-0.19,0.4,1.066302021005306
0.44,0.95,-0.16,0.39,1.0393267051317405
0.45,0.95,-0.165,0.39,1.040108167451828
0.46,0.95,-0.17,0.39,1.0409130607308181
0.47,0.95,-0.15,0.39,1.0378342834961658
0.48,0.945,-0.155,0.39,1.0339970986419642
0.49,0.94,-0.16,0.39,1.030194156457898
0.5,0.95,-0.17,0.39,1.0409130607308181
0.51,0.955,-0.17,0.395,1.0473538084143295
0.52,0.96,-0.17,0.4,1.0538026380684384
0.53,0.99,-0.17,0.4,1.0812030336620408
0.54,1.025,-0.165,0.4,1.1125870752440008
0.55,1.06,-0.16,0.4,1.1442027792310243
0.56,1.11,-0.17,0.41,1.195449706177554
0.57,1.125,-0.16,0.415,1.209731375140779
0.58,1.14,-0.15,0.42,1.2241323457861897
0.59,1.19,-0.15,0.42,1.2708265027138834
0.6,1.205,-0.14500000000000002,0.42,1.2843091528132937
0.61,1.22,-0.14,0.42,1.2978443666326098
0.62,1.22,-0.12,0.42,1.295839496234005
0.63,1.245,-0.11499999999999999,0.435,1.3238107870840155
0.64,1.27,-0.11,0.45,1.3518505834595775
0.65,1.29,-0.1,0.44,1.3666382110858748
0.66,1.26,-0.08,0.43,1.3337541002748596
0.67,1.23,-0.06,0.42,1.3011149065320864
0.68,1.17,-0.15,0.37,1.2362443124237215
0.69,1.15,-0.18,0.355,1.2169326193343655
0.7,1.13,-0.21,0.34,1.1985824961178098
0.71,1.08,-0.18,0.32,1.140701538527936
0.72,1.025,-0.16,0.315,1.0841817190858736
0.73,0.97,-0.14,0.31,1.0279105019407089
0.74,1.01,-0.08,0.3,1.0566456359631644
0.75,0.985,-0.1,0.295,1.033077925424796
0.76,0.96,-0.12,0.29,1.01
0.77,0.91,-0.18,0.28,0.9689685237405806
0.78,0.875,-0.18,0.28500000000000003,0.9376833154109121
0.79,0.84,-0.18,0.29,0.9066973034039529
0.8,0.85,-0.15,0.28,0.9074139077620531
0.81,0.895,-0.039999999999999994,0.245,0.9287895348247632
0.82,0.94,0.07,0.21,0.9657121724406295
0.83,0.85,-0.16,0.16,0.8796021828076598
0.84,0.725,-0.115,0.16999999999999998,0.7534918712235721
0.85,0.6,-0.07,0.18,0.630317380372777
0.86,0.64,-0.12,0.2,0.6811754546370561
0.87,0.66,-0.09,0.195,0.6940641180755566
0.88,0.68,-0.06,0.19,0.7085901495222751
0.89,0.7,-0.11,0.21,0.7390534486760751
0.9,0.7,-0.095,0.215,0.7384104549639041
0.91,0.7,-0.08,0.22,0.7381056834898373
0.92,0.72,-0.13,0.24,0.77
0.93,0.735,-0.1,0.245,0.781184997295775
0.94,0.75,-0.07,0.25,0.7936623967405789
0.95,0.72,-0.06,0.28,0.7748548251124207
0.96,0.735,-0.075,0.28500000000000003,0.7918806728289307
0.97,0.75,-0.09,0.29,0.809135340965898
0.98,0.78,-0.1,0.3,0.8416650165000326
0.99,0.785,-0.085,0.31,0.8482629309359215
1.0,0.79,-0.07,0.32,0.8552192701290121
1.01,0.79,-0.09,0.32,0.8570880934886449
1.02,0.85,-0.08,0.33,0.9153141537199126
1.03,0.87,-0.07,0.34,0.9366963221877195
1.04,0.9199999999999999,-0.05,0.355,0.9873829044499403
1.05,0.97,-0.03,0.37,1.03860483341837
1.06,1.0,-0.05,0.38,1.0709341716464182
1.07,1.04,-0.05,0.41,1.11901742613777
1.08,1.0750000000000002,-0.05,0.435,1.1607540652524118
1.09,1.11,-0.05,0.46,1.2025805586321443
1.1,1.12,-0.05,0.48,1.2195490970026586
1.11,1.12,-0.06,0.48,1.22
1.12,1.125,-0.07,0.48,1.2251224428603045
1.13,1.13,-0.08,0.48,1.2303251602726817
1.14,1.13,-0.09,0.47,1.2271511724314978
1.15,1.14,-0.1,0.46,1.2333693688429268
1.16,1.15,-0.095,0.455,1.2403830053656812
1.17,1.16,-0.09,0.45,1.247477454706096
1.18,1.2,-0.11,0.45,1.2863125592172377
1.19,1.24,-0.11,0.45,1.323706916201619
1.2,1.2650000000000001,-0.11,0.45,1.3471544083734426
1.21,1.29,-0.11,0.45,1.370656776877421
1.22,1.32,-0.12,0.47,1.4063072210580447
1.23,1.35,-0.13,0.49,1.4420471559557269
1.24,1.355,-0.14500000000000002,0.5,1.4515681175886994
1.25,1.36,-0.16,0.51,1.4612665739008748
1.26,1.36,-0.19,0.54,1.4755676873664592
1.27,1.34,-0.21,0.56,1.4674126890551276
1.28,1.29,-0.21,0.59,1.433980474065111
1.29,1.255,-0.21,0.59,1.4025779835716798
1.3,1.22,-0.21,0.59,1.3713497001129944
1.31,1.15,-0.21,0.57,1.3005767951182274
1.32,1.09,-0.21,0.54,1.2344229421069588
1.33,1.045,-0.21,0.495,1.1752233830212875
1.34,1.0,-0.21,0.45,1.1165124271587845
1.35,0.94,-0.19,0.34,1.0174969287422935
1.36,0.93,-0.19,0.32,1.0016985574512924
1.37,0.93,-0.18,0.315,0.9982609879184903
1.38,0.93,-0.17,0.31,0.9949371839468059
1.39,0.94,-0.2,0.31,1.00980196078241
1.4,0.89,-0.22,0.31,0.9677809669548166
1.41,0.885,-0.225,0.305,0.9627434756984854
1.42,0.88,-0.23,0.3,0.9577577981932592
1.43,0.86,-0.23,0.29,0.9362691920596341
1.44,0.85,-0.23,0.27,0.9210320298447823
1.45,0.845,-0.225,0.265,0.9137149446079997
1.46,0.84,-0.22,0.26,0.9064215354899727
1.47,0.84,-0.21,0.26,0.9040464589831653
1.48,0.86,-0.19,0.17,0.8969949832635632
1.49,0.865,-0.185,0.165,0.8998194263295275
1.5,0.87,-0.18,0.16,0.9027181176868003
1.51,0.88,-0.18,0.16,0.9123595782365634
1.52,0.88,-0.18,0.16,0.9123595782365634
1.53,0.88,-0.17,0.16,0.910439454329611
1.54,0.875,-0.175,0.16,0.9065594299327541
1.55,0.87,-0.18,0.16,0.9027181176868003
1.56,0.86,-0.17,0.15,0.8893818077743664
1.57,0.86,-0.16,0.16,0.8892693630166283
1.58,0.855,-0.155,0.16,0.8835440000362177
1.59,0.85,-0.15,0.16,0.8778382538941897
1.6,0.85,-0.14,0.16,0.8761849119906139
1.61,0.85,-0.14,0.16,0.8761849119906139
1.62,0.85,-0.14,0.16,0.8761849119906139
1.63,0.85,-0.14,0.16,0.8761849119906139
1.64,0.86,-0.14,0.16,0.8858893836140039
1.65,0.87,-0.13,0.17,0.8959352655186646
1.66,0.875,-0.125,0.175,0.9010410645470049
1.67,0.88,-0.12,0.18,0.9062008607367353
1.68,0.9,-0.1,0.2,0.9273618495495705
1.69,0.92,-0.07,0.22,0.948525170989152
1.7,0.9299999999999999,-0.060000000000000005,0.225,0.9587100708764876
1.71,0.94,-0.05,0.23,0.9690201236300513
1.72,0.97,-0.03,0.23,0.9973464794142505
1.73,1.0,-0.01,0.23,1.0261578825892241
1.74,1.01,-0.005,0.23,1.0358692002371728
1.75,1.02,0.0,0.23,1.0456098698845568
1.76,1.03,0.01,0.24,1.057638879769461
1.77,1.04,0.01,0.24,1.067379969832674
1.78,1.04,0.03,0.25,1.0700467279516348
1.79,1.02,0.045,0.255,1.0523545030074228
1.8,1.0,0.06,0.26,1.034987922634849
1.81,0.99,0.08,0.27,1.0292715870944849
1.82,1.0,0.08,0.27,1.0388936422945325
1.83,1.005,0.08499999999999999,0.27,1.0441024853911611
1.84,1.01,0.09,0.27,1.0493331215586401
1.85,1.03,0.1,0.28,1.0720541031123383
1.86,1.06,0.11,0.29,1.104445562261898
1.87,1.095,0.095,0.315,1.1433612727392861
1.88,1.13,0.08,0.34,1.1827510304370905
1.89,1.02,0.0,0.39,1.0920164833920778
1.9,1.01,0.0,0.4,1.0863240768757727
1.91,1.005,-0.005,0.4,1.0816884949004495
1.92,1.0,-0.01,0.4,1.0770793842609745
1.93,1.0,-0.03,0.39,1.0737783756436894
1.94,1.06,-0.11,0.36,1.124855546281388
1.95,1.09,-0.13,0.33999999999999997,1.1491736161259534
1.96,1.12,-0.15,0.32,1.1744360348695029
1.97,1.12,-0.17,0.31,1.1744786077234444
1.98,1.08,-0.18,0.31,1.1379367293483413
1.99,1.085,-0.13,0.325,1.1400657875754363
2.0,1.09,-0.08,0.34,1.1445959985951375
2.01,1.1,-0.15,0.35,1.1640446726822817
2.02,1.07,-0.15,0.34,1.1326958991715297
2.03,1.01,-0.16,0.34,1.0776363022838458
2.04,0.86,-0.17,0.32,0.9332202312423366
2.05,0.77,-0.16,0.28,0.834805366537614
2.06,0.76,-0.18,0.27,0.8263776376451628
2.07,0.74,-0.17,0.27,0.8058535847162311
2.08,0.71,-0.17,0.27,0.7783957862167549
2.09,0.7,-0.15,0.27,0.7651143705355429
2.1,0.68,-0.14,0.28,0.7485986908885162
2.11,0.67,-0.13,0.28,0.7376991256603197
2.12,0.66,-0.13,0.28,0.7286288492778749
2.13,0.65,-0.14,0.26,0.7139327699440614
2.14,0.65,-0.13,0.26,0.712039324756716
2.15,0.66,-0.12,0.25,0.7158910531638177
2.16,0.66,-0.11499999999999999,0.25,0.7150699266505339
2.17,0.66,-0.11,0.25,0.7142828571371428
2.18,0.65,-0.11,0.26,0.708660708661063
2.19,0.66,-0.1,0.27,0.7200694410957877
2.2,0.67,-0.1,0.28,0.7330075033722371
2.21,0.68,-0.1,0.29,0.7459892760623306
2.22,0.68,-0.08,0.32,0.7557777451076475
2.23,0.7,-0.07,0.33,0.7770456872024964
2.24,0.72,-0.1,0.33,0.7983107164506812
2.25,0.7,-0.05,0.33,0.7754998388136518
2.26,0.72,-0.06,0.35,0.802807573457052
2.27,0.8,-0.08,0.35,0.8768694315575153
2.28,0.75,-0.05,0.37,0.8377947242612596
2.29,0.83,-0.06,0.38,0.9148223871331528
2.3,0.96,0.02,0.44,1.0562196741208714
2.31,0.96,0.05,0.46,1.0656922632730332
2.32,0.99,0.03,0.48,1.1006361796706485
2.33,1.01,0.02,0.485,1.1205913617371857
2.34,1.03,0.01,0.49,1.1406577050105784
2.35,1.04,-0.04,0.48,1.1461239025515524
2.36,1.05,-0.07,0.49,1.16081867662439
2.37,1.06,-0.1,0.48,1.1679041056525146
2.38,1.05,-0.09,0.47,1.1539064086831305
2.39,1.12,-0.01,0.49,1.2225383429569807
2.4,1.18,-0.01,0.48,1.2739309243440162
2.41,1.25,-0.01,0.47,1.3354774427147769
2.42,1.33,-0.02,0.46,1.4074444926887881
2.43,1.4,-0.05,0.46,1.4744829602270755
2.44,1.44,-0.08,0.49,1.5231874474272693
2.45,1.45,-0.12,0.52,1.5450889942006578
2.46,1.41,-0.14,0.58,1.5310453944935791
2.47,1.34,-0.15,0.64,1.4925481566770302
2.48,1.09,-0.14,0.46,1.1913437790998869
2.49,1.09,-0.13,0.4,1.1683321445547923
2.5,1.09,-0.12,0.34,1.1480853626799707
2.51,1.12,-0.12,0.3,1.1656757696718245
2.52,1.14,-0.12,0.29,1.1824127874815968
2.53,1.16,-0.13,0.3,1.205197079319395
2.54,1.16,-0.13,0.32,1.2103305333668155
2.55,1.17,-0.14,0.34,1.2264175471673584
2.56,1.14,-0.16,0.34,1.2003332870498926
2.57,1.1,-0.17,0.32,1.1581450686334593
2.58,1.06,-0.18,0.31,1.1189727431890377
2.59,1.02,-0.2,0.3,1.0818502669038816
2.6,0.98,-0.21,0.28,1.0406248123122954
2.61,0.93,-0.21,0.27,0.9909086738948247
2.62,0.89,-0.21,0.25,0.9479978902930112
2.63,0.85,-0.21,0.23,0.9052623929005335
2.64,0.82,-0.21,0.22,0.8745856161634491
2.65,0.78,-0.22,0.2,0.8347454701883683
2.66,0.775,-0.215,0.195,0.8275717491553225
2.67,0.77,-0.21,0.19,0.8204267182387468
2.68,0.75,-0.21,0.18,0.7993747556684537
2.69,0.75,-0.21,0.17,0.7971825386948713
2.7,0.75,-0.22,0.15,0.7958643100428615
2.71,0.75,-0.22,0.14,0.7940403012442127
2.72,0.76,-0.22,0.13,0.8018104514160439
2.73,0.77,-0.22,0.12,0.8097530487747483
2.74,0.78,-0.21,0.12,0.816639455328972
2.75,0.78,-0.21,0.12,0.816639455328972
2.76,0.79,-0.2,0.12,0.8237111144084436
2.77,0.79,-0.2,0.11,0.8223138087129512
2.78,0.79,-0.19,0.11,0.819939022122987
2.79,0.78,-0.18,0.1,0.8067217612039482
2.8,0.77,-0.17,0.09,0.7936623967405789
2.81,0.76,-0.17,0.09,0.7839642849007855
2.82,0.75,-0.16,0.09,0.7721398836998384
2.83,0.745,-0.165,0.09,0.76834237160266
2.84,0.74,-0.17,0.09,0.7645913941446111
2.85,0.74,-0.16,0.1,0.7636753236814713
2.86,0.75,-0.17,0.11,0.7768526243760782
2.87,0.75,-0.17,0.12,0.7783315488916018
2.88,0.82,-0.11,0.18,0.8466994744299774
2.89,0.85,-0.09,0.19,0.8756140702387096
2.9,0.9,-0.07,0.2,0.924608025057105
2.91,0.93,-0.06,0.22,0.9575489543621256
2.92,0.97,-0.04,0.23,0.9976973488989535
2.93,0.99,-0.02,0.25,1.0212737145349429
2.94,1.02,0.01,0.26,1.0526632889960588
2.95,1.04,0.03,0.27,1.0748953437428221
2.96,1.05,0.04,0.27,1.0848963084092416
2.97,1.06,0.05,0.27,1.094988584415381
2.98,1.06,0.06,0.28,1.0979981785048645
2.99,1.0525,0.065,0.29500000000000004,1.094991438322693
3.0,1.045,0.07,0.31,1.0922568379277833
3.01,1.09,0.1,0.39,1.161981066971403
3.02,1.1,0.1,0.38,1.1680753400359072
3.03,1.11,0.08,0.38,1.175967686630887
3.04,1.09,0.06,0.39,1.1592238782909885
3.05,1.07,0.05,0.4,1.1434159348198711
3.06,1.05,0.03,0.41,1.1276080879454526
3.07,1.03,0.0,0.41,1.1086027241532468
3.08,1.02,-0.035,0.4,1.0961865717112211
3.09,1.03,-0.13,0.37,1.1021342930877343
3.1,0.99,-0.07,0.39,1.0663489110042734
3.11,1.09,-0.11,0.41,1.1697435616407554
3.12,1.11,-0.17,0.42,1.1989161772200758
3.13,1.07,-0.13,0.43,1.1604740410711478
3.14,1.19,-0.23,0.43,1.2860404348231045
3.15,1.08,-0.18,0.45,1.1837651794169315
3.16,1.135,-0.215,0.46,1.2434025896707792
3.17,1.05,-0.2,0.45,1.1597413504743204
3.18,1.06,-0.16,0.44,1.158792474949678
3.19,1.08,-0.18,0.42,1.1726892171415237
3.2,0.97,-0.17,0.39,1.059197809665409
3.21,0.95,-0.13,0.37,1.0277645644796283
3.22,0.93,-0.14,0.35,1.0034938963441682
3.23,0.85,-0.13,0.32,0.9174965939991276
3.24,0.86,-0.14,0.3,0.9215204826806618
3.25,0.7949999999999999,-0.16,0.28,0.8579189938449899
3.26,0.76,-0.15,0.27,0.8203657720797474
3.27,0.72,-0.14,0.26,0.7782030583337487
3.28,0.7,-0.14,0.26,0.7597367965289031
3.29,0.69,-0.13,0.28,0.7559100475585703
3.3,0.69,-0.13,0.3,0.763544366752843
3.31,0.67,-0.13,0.3,0.7455199527846321
3.32,0.67,-0.12,0.3,0.7438413809408563
3.33,0.65,-0.12,0.28500000000000003,0.7198090024443985
3.34,0.66,-0.13,0.28,0.7286288492778749
3.35,0.67,-0.14,0.27,0.7357988855658862
3.36,0.67,-0.15,0.27,0.7377669008569036
3.37,0.67,-0.14,0.26,0.7321885003194192
3.38,0.66,-0.14,0.27,0.7267048919609665
3.39,0.67,-0.13,0.29,0.7415524256584966
3.4,0.68,-0.13,0.3,0.7545197147855052
3.41,0.7,-0.125,0.33,0.7839164496296783
3.42,0.73,-0.11,0.37,0.8257723657279892
3.43,0.74,-0.1,0.38,0.8378544026261364
3.44,0.75,-0.1,0.4,0.8558621384311845
3.45,0.76,-0.09,0.4,0.8635392289873113
3.46,0.8,-0.06,0.41,0.9009439494219382
3.47,0.83,-0.03,0.41,0.926228913390205
3.48,0.88,-0.03,0.41,0.9712878049270464
3.49,0.92,-0.01,0.42,1.0113851887386922
3.5,0.965,0.015,0.445,1.0627676133567487
3.51,1.01,0.02,0.47,1.1141813137905339
3.52,1.04,0.02,0.48,1.145600279329575
3.53,1.06,0.01,0.49,1.167818479045438
3.54,1.07,0.01,0.49,1.1769027147559818
3.55,1.09,0.0,0.49,1.1950732195141853
3.56,1.1,-0.01,0.49,1.2042425004956436
3.57,1.09,-0.02,0.49,1.1952405615607262
3.58,1.1,-0.015,0.485,1.2022686887713578
3.59,1.13,-0.02,0.48,1.2278843593759143
3.6,1.15,-0.01,0.48,1.2461942063739502
3.61,1.17,-0.01,0.49,1.2685030547854426
3.62,1.19,-0.03,0.51,1.2950289572052047
3.63,1.22,-0.07,0.53,1.3319909909605245
3.64,1.25,-0.1,0.55,1.3693063937629153
3.65,1.28,-0.13,0.57,1.4071957930579526
3.66,1.275,-0.16999999999999998,0.595,1.4172332200453106
3.67,1.24,-0.2,0.61,1.3963165830140385
3.68,1.19,-0.2,0.6,1.3476275449841473
3.69,1.15,-0.2,0.57,1.2989996150884726
3.7,1.12,-0.2,0.53,1.255109556971024
3.71,1.11,-0.2,0.48,1.2257650672131264
3.72,1.1,-0.18,0.42,1.1911339135462478
3.73,1.11,-0.17,0.37,1.1823282116231517
3.74,1.13,-0.15,0.32,1.183976351115173
3.75,1.165,-0.125,0.27,1.2023934464225927
3.76,1.21,-0.11,0.26,1.2424974849069113
3.77,1.22,-0.12,0.28,1.257457752769452
3.78,1.22,-0.14,0.29,1.2617844506887854
3.79,1.2,-0.14,0.29,1.2424572427250766
3.8,1.16,-0.14,0.3,1.2063167080000177
3.81,1.12,-0.16,0.3,1.1704699910719627
3.82,1.07,-0.17,0.29,1.1215614116043757
3.83,0.985,-0.17,0.265,1.034093806189748
3.84,0.92,-0.17,0.24,0.9658674857349739
3.85,0.88,-0.18,0.22,0.9247702417357513
3.86,0.86,-0.18,0.19,0.898943824718764
3.87,0.84,-0.18,0.17,0.875728268357257
3.88,0.83,-0.18,0.15,0.8624384035976134
3.89,0.82,-0.19,0.14,0.8532877591996735
3.9,0.82,-0.18,0.12,0.8480566018845676
3.91,0.81,-0.17,0.11,0.8349251463454674
3.92,0.81,-0.17,0.1,0.8336666000266535
3.93,0.81,-0.16,0.1,0.83168503653727
3.94,0.8,-0.16,0.1,0.8219489035213807
3.95,0.8,-0.15,0.1,0.8200609733428363
3.96,0.79,-0.17,0.1,0.8142481194328913
3.97,0.79,-0.18,0.11,0.8176796438703853
3.98,0.77,-0.18,0.13,0.8013738203859669
3.99,0.76,-0.18,0.14,0.7934733769950949
4.0,0.73,-0.16,0.15,0.7622335600063801
4.01,0.7,-0.13,0.15,0.7275987905432498
4.02,0.68,-0.11,0.15,0.7049822692805827
4.03,0.66,-0.09,0.15,0.6827884006044626
4.04,0.66,-0.07,0.15,0.6804410334481601
4.05,0.65,-0.06,0.15,0.6697760819856141
4.06,0.65,-0.05,0.16,0.6712674578735365
4.07,0.66,-0.03,0.17,0.6822023160324217
4.08,0.69,-0.01,0.19,0.7157513534740957
4.09,0.71,0.01,0.21,0.740472821918536
4.1,0.74,0.03,0.24,0.7785242449660769
4.11,0.76,0.04,0.25,0.8010617953691214
4.12,0.77,0.05,0.26,0.8142481194328912
4.13,0.79,0.05,0.27,0.8363611660042568
4.14,0.8,0.05,0.27,0.84581321815162
4.15,0.82,0.05,0.27,0.8647543003651382
4.16,0.83,0.05,0.28,0.8773824707617539
4.17,0.85,0.05,0.3,0.9027735042633893
4.18,0.87,0.06,0.31,0.925526876973327
4.19,0.88,0.07,0.33,0.942443632266673
4.2,0.9,0.07,0.34,0.9646242791885347
4.21,0.95,0.09,0.35,1.0164152694642086
4.22,1.0,0.08,0.35,1.0624970588194587
4.23,1.06,0.08,0.33,1.113058848399311
4.24,1.12,0.06,0.33,1.169144986731757
4.25,1.18,0.04,0.32,1.2232742946698423
4.26,1.22,0.01,0.31,1.2588089608832629
4.27,1.25,-0.02,0.31,1.288021738946979
4.28,1.28,-0.06,0.33,1.3232157798333575
4.29,1.3,-0.09,0.36,1.3519245541079576
4.3,1.3,-0.11,0.39,1.3616901262769001
4.31,1.3,-0.12,0.44,1.377679207943562
4.32,1.29,-0.11,0.52,1.3952060779684126
4.33,1.24,-0.18,0.435,1.3263577948653222
4.34,1.32,-0.25,0.4,1.401748907615055
4.35,1.25,-0.2,0.4,1.3275918047351754
4.36,1.15,-0.18,0.39,1.2275992831539124
4.37,1.11,-0.13,0.4,1.187013058057914
4.38,1.12,-0.12,0.4,1.195324223798715
4.39,1.08,-0.11,0.39,1.1535163631262453
4.4,0.99,-0.13,0.38,1.068363234110946
4.41,0.97,-0.14,0.37,1.0475686135046238
4.42,0.91,-0.17,0.36,0.9932774033471214
4.43,0.86,-0.18,0.34,0.9421252570651102
4.44,0.82,-0.2,0.33,0.9062560344626677
4.45,0.79,-0.2,0.32,0.8754998572244317
4.46,0.75,-0.2,0.31,0.8358229477586745
4.47,0.74,-0.2,0.31,0.8268615361715648
4.48,0.71,-0.18,0.32,0.7993122043357026
4.49,0.69,-0.15,0.34,0.7837091297158659
4.5,0.68,-0.13,0.35,0.7757576941287789
4.51,0.67,-0.12,0.35,0.7653757247260983
4.52,0.66,-0.11,0.35,0.7551158851461145
4.53,0.66,-0.1,0.33,0.7446475676452586
4.54,0.65,-0.11,0.32,0.7328028384224504
4.55,0.65,-0.11,0.31,0.7284915922644544
4.56,0.66,-0.12,0.31,0.7389857914736927
4.57,0.68,-0.13,0.31,0.7585512507405153
4.58,0.68,-0.14,0.32,0.7644605941446558
4.59,0.68,-0.13,0.34,0.7712976079309465
4.6,0.68,-0.12,0.36,0.7787168933572715
4.61,0.68,-0.11,0.37,0.7819207120929845
4.62,0.69,-0.11,0.37,0.7906326580656784
4.63,0.71,-0.1,0.36,0.8023091673413685
4.64,0.78,-0.08,0.39,0.875728268357257
4.65,0.85,-0.02,0.4,0.9396275858019495
4.66,0.9,0.07500000000000001,0.42,0.9960045180620417
4.67,0.95,0.18,0.41,1.0502380682492898
4.68,0.98,0.21,0.41,1.082866566110525
4.69,1.01,0.19,0.42,1.1102252023801298
4.7,1.03,0.16,0.43,1.127563745426395
4.71,1.05,0.11,0.44,1.1437657102746175
4.72,1.08,0.06,0.46,1.175414820393209
4.73,1.1,0.02,0.47,1.1963695081370138
4.74,1.12,-0.03,0.47,1.2149897118905986
4.75,1.15,-0.07,0.47,1.2443070360646522
4.76,1.18,-0.09,0.46,1.2696850003051938
4.77,1.21,-0.09,0.45,1.2941020052530636
4.78,1.26,-0.07,0.44,1.3364505228402583
4.79,1.31,-0.06,0.43,1.3800724618656806
