time (s),X (g),Y (g),Z (g),acceleration (g)
0.0,0.98,-0.22,0.09,1.0084145972763385
0.014197,0.98,-0.22,0.09,1.0084145972763385
0.014991,0.97,-0.22,0.09,0.9986991538997116
0.016807,0.97,-0.22,0.09,0.9986991538997116
0.044443,0.97,-0.22,0.09,0.9986991538997116
0.045104,0.97,-0.22,0.09,0.9986991538997116
0.046983,0.97,-0.22,0.1,0.9996499387285531
0.059264,0.96,-0.22,0.1,0.9899494936611666
0.060191,0.96,-0.21,0.1,0.9877752780870759
0.089231,0.96,-0.21,0.1,0.9877752780870759
0.090181,0.96,-0.2,0.1,0.9856977224281286
0.091356,0.96,-0.2,0.11,0.9867623827447011
0.09323,0.96,-0.19,0.11,0.9847842403288144
0.119146,0.96,-0.19,0.11,0.9847842403288144
0.148511,0.95,-0.19,0.12,0.9762171889492625
0.149439,0.95,-0.18,0.12,0.9743202758846805
0.150577,0.95,-0.18,0.12,0.9743202758846805
0.152501,0.95,-0.18,0.12,0.9743202758846805
0.194465,0.95,-0.18,0.13,0.975602378020882
0.195008,0.95,-0.17,0.13,0.9738069623903908
0.196176,0.95,-0.17,0.13,0.9738069623903908
0.197563,0.95,-0.17,0.13,0.9738069623903908
0.299082,0.95,-0.17,0.13,0.9738069623903908
0.299841,0.95,-0.17,0.13,0.9738069623903908
0.30099,0.95,-0.17,0.13,0.9738069623903908
0.302905,0.95,-0.16,0.13,0.972111104761179
0.344424,0.93,-0.17,0.12,0.9529952780575569
0.3451,0.91,-0.17,0.11,0.9322553298319083
0.346349,0.91,-0.17,0.11,0.9322553298319083
0.34758,0.91,-0.18,0.1,0.9330058949438638
0.349416,0.92,-0.18,0.1,0.942761899951414
0.389187,0.93,-0.18,0.1,0.9525229656024048
0.449295,0.94,-0.18,0.1,0.9622889378975527
0.450114,0.94,-0.18,0.1,0.9622889378975527
0.493712,0.94,-0.19,0.1,0.9642095207992918
0.509436,0.94,-0.19,0.11,0.9652978814852957
0.553514,0.96,-0.19,0.11,0.9847842403288144
0.554382,0.97,-0.18,0.12,0.9938309715439542
0.598779,0.97,-0.19,0.12,0.9956907150315303
0.643956,0.98,-0.19,0.13,1.006677704133751
0.644833,0.97,-0.19,0.13,0.9969453345093702
0.645894,0.96,-0.19,0.13,0.9872183142547549
0.647415,0.95,-0.2,0.13,0.9794896630388705
0.719024,0.94,-0.2,0.13,0.9697937925146768
0.749407,0.94,-0.2,0.13,0.9697937925146768
0.750126,0.94,-0.21,0.13,0.9719053451854249
0.751253,0.95,-0.21,0.13,0.981580358401695
0.753112,0.96,-0.21,0.13,0.9912618221237011
0.794032,0.97,-0.21,0.14,1.002297361066066
0.794753,0.97,-0.21,0.14,1.002297361066066
0.809183,0.98,-0.21,0.14,1.0119782606360672
0.854191,0.98,-0.21,0.14,1.0119782606360672
0.855084,0.98,-0.21,0.15,1.0134100848126586
0.856232,0.98,-0.21,0.15,1.0134100848126586
0.857404,0.98,-0.2,0.15,1.0113851887386922
0.859351,0.98,-0.2,0.15,1.0113851887386922
0.8841,0.98,-0.2,0.15,1.0113851887386922
0.885191,0.98,-0.2,0.15,1.0113851887386922
0.886391,0.98,-0.2,0.15,1.0113851887386922
0.899397,0.98,-0.2,0.15,1.0113851887386922
0.928992,0.98,-0.19,0.15,1.0094552986635912
0.958962,0.99,-0.18,0.15,1.0173494974687902
0.959848,1.0,-0.18,0.16,1.0285912696499033
0.988734,1.01,-0.18,0.16,1.038315944209661
0.989579,1.0,-0.18,0.15,1.0270832488167645
0.990897,0.92,-0.16,0.17,0.9491575211733825
0.992628,0.9,-0.14,0.2,0.9325234581499814
1.049192,0.91,-0.11,0.28,0.9584362263604189
1.049901,0.91,-0.1,0.27,0.9544631999192007
1.05068,0.91,-0.11,0.25,0.950105257326787
1.05293,0.91,-0.09,0.23,0.9429209935090002
1.093754,0.94,-0.05,0.24,0.9714422267947795
1.094517,0.92,-0.06,0.27,0.9606768447297979
1.095654,0.89,-0.09,0.3,0.9435041070392858
1.09715,0.86,-0.14,0.35,0.9389888178247917
1.124417,0.82,-0.2,0.48,0.9709788875150684
1.125157,0.8,-0.21,0.56,0.9988493379884678
1.126369,0.79,-0.25,0.65,1.0531381675734672
1.127738,0.8,-0.32,0.75,1.142322196230118
1.139684,0.82,-0.39,0.82,1.2234786471369248
1.154118,0.81,-0.46,0.81,1.2344229421069588
1.155172,0.76,-0.52,0.79,1.2133012816279394
1.199464,0.71,-0.56,0.73,1.1621531740695803
1.200415,0.64,-0.62,0.64,1.0970870521521983
1.201636,0.6,-0.66,0.58,1.063954886261631
1.203515,0.54,-0.7,0.52,1.0256705123966467
1.228294,0.52,-0.74,0.45,1.0101980003939823
1.229231,0.54,-0.64,0.45,0.9506313691436865
1.25901,0.58,-0.68,0.44,0.9961927524329818
1.260069,0.61,-0.7,0.41,1.0149876846543509
1.26114,0.62,-0.69,0.37,0.9986991538997116
1.263055,0.62,-0.69,0.31,0.9780593029055037
1.273993,0.69,-0.65,0.18,0.9648834126463155
1.303946,0.78,-0.67,0.13,1.0364362016062543
1.30493,0.89,-0.66,0.08,1.1109005356016353
1.306077,1.01,-0.66,0.04,1.2071868123865503
1.307935,1.15,-0.6,0.02,1.2972663566130125
1.364534,1.34,-0.67,-0.05,1.4989996664442593
1.379517,1.33,-0.63,-0.07,1.4733295625894431
1.409359,1.31,-0.61,-0.09,1.4478604905169559
1.41019,1.18,-0.67,-0.11,1.361396341995967
1.41151,1.15,-0.54,-0.09,1.2736561545409342
1.41308,1.0,-0.51,-0.07,1.1247221879201992
1.453356,0.86,-0.49,-0.04,0.9906058752097122
1.454582,0.77,-0.41,0.02,0.8725823743349391
1.455715,0.76,-0.36,0.05,0.842436941260294
1.456707,0.74,-0.35,0.07,0.8215838362577491
1.45875,0.69,-0.35,0.16,0.7900632886041471
1.499483,0.67,-0.34,0.23,0.7857480512225278
1.500464,0.67,-0.33,0.27,0.7941662294507366
1.501601,0.67,-0.32,0.29,0.7971198153351854
1.503493,0.66,-0.32,0.31,0.7963039620647382
1.514266,0.68,-0.31,0.31,0.8090735442467515
1.559253,0.69,-0.31,0.29,0.810123447383175
1.560105,0.69,-0.31,0.27,0.8031811750782011
1.56127,0.72,-0.3,0.26,0.8221921916437785
1.563018,0.75,-0.29,0.26,0.8451035439518639
1.574175,0.77,-0.25,0.28,0.8566212698736823
1.589061,0.79,-0.23,0.27,0.8659676668328905
1.604143,0.8,-0.22,0.25,0.8665448632355973
1.60525,0.83,-0.2,0.23,0.8841945487278239
1.619128,0.85,-0.2,0.21,0.8981091247727082
1.620134,0.9,-0.21,0.2,0.9455686120002081
1.664281,1.05,-0.25,0.21,1.0995908329919817
1.665282,1.15,-0.27,0.23,1.2034533642813086
1.666375,1.25,-0.28,0.26,1.3070960178961606
1.679468,1.36,-0.29,0.29,1.420492872210206
1.680383,1.46,-0.31,0.3,1.522399421965208
1.693487,1.54,-0.29,0.27,1.5901572249309186
1.709113,1.6,-0.32,0.25,1.6507271125173901
1.723818,1.62,-0.31,0.21,1.6627086335254293
1.724462,1.59,-0.27,0.16,1.6206788701035133
1.725615,1.55,-0.23,0.12,1.5715597347857957
1.727154,1.54,-0.24,0.07,1.5601602481796542
1.768489,1.5,-0.23,0.04,1.5180579699076053
1.784153,1.44,-0.22,0.03,1.4570175016107392
1.784996,1.44,-0.21,0.02,1.4553693689232297
1.786271,1.43,-0.22,0.02,1.4469623353771168
1.787668,1.37,-0.27,0.02,1.3964956140282003
1.799259,1.26,-0.3,0.02,1.2953763931769022
1.829195,1.17,-0.31,0.01,1.2104131526053408
1.843634,1.06,-0.31,0.01,1.104445562261898
1.858619,0.97,-0.31,0.01,1.0183810681665286
1.93407,0.91,-0.33,0.02,0.9681941953967707
1.964077,0.84,-0.3,0.02,0.8921883209278184
1.96509,0.84,-0.29,0.03,0.8891569040388765
2.008431,0.87,-0.23,0.11,0.9065870063044142
2.009333,0.84,-0.18,0.14,0.8704022058795576
2.010497,0.72,-0.1,0.16,0.7443117626371357
2.012023,0.65,-0.05,0.13,0.6647555941848102
2.024107,0.61,-0.02,0.11,0.6201612693485461
2.03961,0.63,-0.04,0.12,0.6425729530566938
2.068556,0.65,-0.05,0.12,0.662872536767062
2.069438,0.64,-0.06,0.14,0.657875368135941
2.070546,0.65,-0.06,0.14,0.6676076692189807
2.07174,0.65,-0.06,0.15,0.6697760819856141
2.073706,0.66,-0.06,0.16,0.6817624219623725
2.099066,0.68,-0.07,0.17,0.704414650614253
2.099939,0.71,-0.06,0.18,0.7349149610669251
2.101796,0.73,-0.07,0.18,0.7551158851461145
2.114232,0.75,-0.08,0.19,0.7778174593052023
2.115327,0.78,-0.08,0.19,0.8067837380611982
2.12928,0.8,-0.08,0.19,0.8261355820929154
2.144285,0.82,-0.09,0.18,0.8443340571124677
2.14528,0.82,-0.1,0.17,0.8433860326090301
2.159152,0.81,-0.1,0.17,0.8336666000266535
2.160238,0.8,-0.1,0.17,0.8239538822045808
2.206961,0.81,-0.11,0.18,0.8370185183136631
2.207214,0.83,-0.14,0.19,0.862902080192185
