X (g),Y (g),Z (g),Timestamp,time (s)
0.88,-0.23,0.18,2025-02-11 14:57:54.087735,102
0.88,-0.23,0.18,2025-02-11 14:57:54.089482,103
0.88,-0.25,0.18,2025-02-11 14:57:54.102553,104
0.88,-0.25,0.17,2025-02-11 14:57:54.103654,105
0.89,-0.25,0.17,2025-02-11 14:57:54.162019,106
0.89,-0.26,0.18,2025-02-11 14:57:54.162692,107
0.88,-0.25,0.18,2025-02-11 14:57:54.177778,108
0.86,-0.26,0.18,2025-02-11 14:57:54.178717,109
0.78,-0.28,0.2,2025-02-11 14:57:54.179602,110
0.75,-0.3,0.24,2025-02-11 14:57:54.180696,111
0.74,-0.32,0.28,2025-02-11 14:57:54.182258,112
0.74,-0.36,0.33,2025-02-11 14:57:54.192414,113
0.77,-0.4,0.38,2025-02-11 14:57:54.222741,114
0.8,-0.44,0.4,2025-02-11 14:57:54.251697,115
0.85,-0.48,0.4,2025-02-11 14:57:54.252658,116
0.92,-0.51,0.37,2025-02-11 14:57:54.253856,117
1.01,-0.54,0.35,2025-02-11 14:57:54.255052,118
1.21,-0.62,0.35,2025-02-11 14:57:54.256938,119
1.26,-0.66,0.36,2025-02-11 14:57:54.282349,120
1.25,-0.69,0.35,2025-02-11 14:57:54.297775,121
1.22,-0.7,0.33,2025-02-11 14:57:54.298469,122
1.17,-0.68,0.31,2025-02-11 14:57:54.299538,123
1.16,-0.68,0.28,2025-02-11 14:57:54.312513,124
1.15,-0.69,0.28,2025-02-11 14:57:54.313550,125
1.1,-0.71,0.28,2025-02-11 14:57:54.342414,126
1.09,-0.62,0.3,2025-02-11 14:57:54.356772,127
1.02,-0.59,0.31,2025-02-11 14:57:54.357628,128
0.97,-0.59,0.31,2025-02-11 14:57:54.358770,129
0.92,-0.55,0.31,2025-02-11 14:57:54.359937,130
0.87,-0.53,0.3,2025-02-11 14:57:54.361905,131
0.83,-0.51,0.29,2025-02-11 14:57:54.372656,132
0.82,-0.5,0.29,2025-02-11 14:57:54.387393,133
0.81,-0.48,0.3,2025-02-11 14:57:54.401692,134
0.81,-0.45,0.28,2025-02-11 14:57:54.402794,135
0.82,-0.44,0.24,2025-02-11 14:57:54.404698,136
0.81,-0.41,0.2,2025-02-11 14:57:54.432424,137
0.81,-0.49,0.16,2025-02-11 14:57:54.433373,138
0.8,-0.37,0.13,2025-02-11 14:57:54.435250,139
0.81,-0.37,0.11,2025-02-11 14:57:54.447385,140
0.82,-0.35,0.09,2025-02-11 14:57:54.448482,141
0.83,-0.36,0.08,2025-02-11 14:57:54.462448,142
0.89,-0.35,0.06,2025-02-11 14:57:54.463624,143
0.86,-0.36,0.07,2025-02-11 14:57:54.477630,144
0.86,-0.3,0.07,2025-02-11 14:57:54.507586,145
0.87,-0.28,0.06,2025-02-11 14:57:54.508389,146
0.87,-0.29,0.05,2025-02-11 14:57:54.522650,147
0.87,-0.26,0.05,2025-02-11 14:57:54.523173,148
0.88,-0.25,0.06,2025-02-11 14:57:54.537628,149
0.88,-0.24,0.05,2025-02-11 14:57:54.538453,150
0.9,-0.24,0.05,2025-02-11 14:57:54.540149,151
0.93,-0.24,0.05,2025-02-11 14:57:54.552545,152
0.97,-0.24,0.06,2025-02-11 14:57:54.567362,153
1.0,-0.25,0.07,2025-02-11 14:57:54.568491,154
1.03,-0.25,0.08,2025-02-11 14:57:54.582455,155
1.06,-0.24,0.08,2025-02-11 14:57:54.583458,156
1.08,-0.23,0.09,2025-02-11 14:57:54.597641,157
1.12,-0.22,0.08,2025-02-11 14:57:54.598557,158
1.16,-0.21,0.07,2025-02-11 14:57:54.612491,159
1.2,-0.21,0.05,2025-02-11 14:57:54.613503,160
1.24,-0.19,0.04,2025-02-11 14:57:54.641794,161
1.27,-0.18,0.04,2025-02-11 14:57:54.672335,162
1.29,-0.16,0.04,2025-02-11 14:57:54.673238,163
1.3,-0.16,0.05,2025-02-11 14:57:54.673919,164
1.3,-0.16,0.07,2025-02-11 14:57:54.675107,165
1.27,-0.15,0.1,2025-02-11 14:57:54.687670,166
1.25,-0.16,0.1,2025-02-11 14:57:54.688397,167
1.22,-0.16,0.11,2025-02-11 14:57:54.689705,168
1.18,-0.15,0.11,2025-02-11 14:57:54.717298,169
1.13,-0.15,0.11,2025-02-11 14:57:54.718320,170
1.08,-0.15,0.11,2025-02-11 14:57:54.720051,171
1.03,-0.16,0.11,2025-02-11 14:57:54.732468,172
0.97,-0.17,0.1,2025-02-11 14:57:54.747430,173
0.91,-0.17,0.09,2025-02-11 14:57:54.762481,174
0.87,-0.16,0.08,2025-02-11 14:57:54.763377,175
0.85,-0.17,0.07,2025-02-11 14:57:54.792611,176
0.85,-0.17,0.07,2025-02-11 14:57:54.792919,177
0.86,-0.17,0.07,2025-02-11 14:57:54.793827,178
0.87,-0.17,0.08,2025-02-11 14:57:54.795283,179
0.88,-0.18,0.09,2025-02-11 14:57:54.807732,180
0.89,-0.18,0.1,2025-02-11 14:57:54.808532,181
0.89,-0.19,0.1,2025-02-11 14:57:54.822834,182
0.89,-0.19,0.11,2025-02-11 14:57:54.823756,183
0.88,-0.18,0.12,2025-02-11 14:57:54.837832,184
0.86,-0.19,0.12,2025-02-11 14:57:54.852502,185
0.84,-0.19,0.12,2025-02-11 14:57:54.853593,186
0.81,-0.19,0.12,2025-02-11 14:57:54.882446,187
0.78,-0.19,0.12,2025-02-11 14:57:54.883396,188
0.75,-0.19,0.12,2025-02-11 14:57:54.884517,189
0.73,-0.19,0.11,2025-02-11 14:57:54.885936,190
0.72,-0.18,0.11,2025-02-11 14:57:54.912451,191
0.7,-0.18,0.1,2025-02-11 14:57:54.913521,192
0.69,-0.18,0.1,2025-02-11 14:57:54.915223,193
0.68,-0.18,0.1,2025-02-11 14:57:54.927532,194
0.68,-0.18,0.1,2025-02-11 14:57:54.928685,195
0.67,-0.18,0.1,2025-02-11 14:57:54.942576,196
0.67,-0.18,0.1,2025-02-11 14:57:54.943928,197
0.66,-0.18,0.11,2025-02-11 14:57:54.987746,198
0.66,-0.19,0.12,2025-02-11 14:57:55.002585,199
0.66,-0.19,0.12,2025-02-11 14:57:55.003393,200
0.67,-0.2,0.13,2025-02-11 14:57:55.004549,201
0.68,-0.21,0.13,2025-02-11 14:57:55.017344,202
0.69,-0.21,0.14,2025-02-11 14:57:55.018312,203
0.7,-0.21,0.14,2025-02-11 14:57:55.019487,204
0.7,-0.2,0.15,2025-02-11 14:57:55.031680,205
0.71,-0.2,0.15,2025-02-11 14:57:55.048784,206
0.73,-0.2,0.15,2025-02-11 14:57:55.049164,207
0.73,-0.2,0.16,2025-02-11 14:57:55.049751,208
0.74,-0.19,0.16,2025-02-11 14:57:55.062421,209
0.74,-0.19,0.16,2025-02-11 14:57:55.092456,210
0.74,-0.19,0.17,2025-02-11 14:57:55.107677,211
0.74,-0.18,0.18,2025-02-11 14:57:55.137177,212
0.78,-0.19,0.18,2025-02-11 14:57:55.137836,213
0.83,-0.19,0.19,2025-02-11 14:57:55.138975,214
0.87,-0.2,0.19,2025-02-11 14:57:55.152476,215
1.05,-0.23,0.21,2025-02-11 14:57:55.153389,216
1.12,-0.24,0.22,2025-02-11 14:57:55.154599,217
1.2,-0.26,0.23,2025-02-11 14:57:55.156516,218
1.28,-0.29,0.25,2025-02-11 14:57:55.167453,219
1.35,-0.32,0.27,2025-02-11 14:57:55.196833,220
1.41,-0.33,0.28,2025-02-11 14:57:55.197844,221
1.43,-0.34,0.29,2025-02-11 14:57:55.199488,222
1.41,-0.35,0.31,2025-02-11 14:57:55.212500,223
1.4,-0.36,0.31,2025-02-11 14:57:55.213604,224
1.37,-0.37,0.32,2025-02-11 14:57:55.227417,225
1.35,-0.4,0.32,2025-02-11 14:57:55.241797,226
1.33,-0.44,0.34,2025-02-11 14:57:55.242804,227
1.31,-0.47,0.35,2025-02-11 14:57:55.244603,228
1.3,-0.48,0.36,2025-02-11 14:57:55.257722,229
1.31,-0.5,0.38,2025-02-11 14:57:55.272962,230
1.36,-0.51,0.38,2025-02-11 14:57:55.287679,231
1.42,-0.51,0.37,2025-02-11 14:57:55.288396,232
1.47,-0.47,0.35,2025-02-11 14:57:55.289883,233
1.51,-0.44,0.33,2025-02-11 14:57:55.317509,234
1.52,-0.41,0.3,2025-02-11 14:57:55.318418,235
1.53,-0.35,0.29,2025-02-11 14:57:55.320230,236
1.52,-0.35,0.27,2025-02-11 14:57:55.332368,237
1.5,-0.32,0.26,2025-02-11 14:57:55.333583,238
1.48,-0.29,0.26,2025-02-11 14:57:55.347486,239
1.43,-0.26,0.26,2025-02-11 14:57:55.348708,240
1.39,-0.24,0.26,2025-02-11 14:57:55.362578,241
1.33,-0.21,0.25,2025-02-11 14:57:55.392481,242
1.26,-0.19,0.23,2025-02-11 14:57:55.393436,243
1.19,-0.18,0.2,2025-02-11 14:57:55.394828,244
1.05,-0.16,0.16,2025-02-11 14:57:55.407738,245
0.99,-0.15,0.15,2025-02-11 14:57:55.437797,246
0.93,-0.15,0.13,2025-02-11 14:57:55.438814,247
0.89,-0.17,0.12,2025-02-11 14:57:55.439949,248
0.85,-0.16,0.11,2025-02-11 14:57:55.441454,249
0.83,-0.18,0.1,2025-02-11 14:57:55.452367,250
0.83,-0.2,0.08,2025-02-11 14:57:55.453380,251
0.78,-0.14,0.09,2025-02-11 14:57:55.482961,252
0.81,-0.2,0.08,2025-02-11 14:57:55.483454,253
0.82,-0.23,0.06,2025-02-11 14:57:55.485110,254
0.82,-0.23,0.06,2025-02-11 14:57:55.497300,255
0.83,-0.21,0.04,2025-02-11 14:57:55.511911,256
0.83,-0.19,0.03,2025-02-11 14:57:55.512777,257
0.81,-0.2,0.03,2025-02-11 14:57:55.527490,258
0.81,-0.21,0.02,2025-02-11 14:57:55.542465,259
0.8,-0.2,0.01,2025-02-11 14:57:55.543493,260
0.78,-0.19,-0.01,2025-02-11 14:57:55.545246,261
0.77,-0.17,-0.02,2025-02-11 14:57:55.557568,262
0.76,-0.17,-0.03,2025-02-11 14:57:55.558521,263
0.75,-0.15,-0.04,2025-02-11 14:57:55.587399,264
0.76,-0.15,-0.05,2025-02-11 14:57:55.588369,265
0.75,-0.15,-0.06,2025-02-11 14:57:55.590358,266
0.77,-0.15,-0.07,2025-02-11 14:57:55.602729,267
0.77,-0.16,-0.06,2025-02-11 14:57:55.603515,268
0.79,-0.14,-0.07,2025-02-11 14:57:55.617475,269
0.83,-0.16,-0.08,2025-02-11 14:57:55.632593,270
0.88,-0.16,-0.08,2025-02-11 14:57:55.633466,271
0.92,-0.17,-0.08,2025-02-11 14:57:55.635159,272
0.95,-0.18,-0.09,2025-02-11 14:57:55.647812,273
0.99,-0.18,-0.09,2025-02-11 14:57:55.662565,274
1.02,-0.19,-0.09,2025-02-11 14:57:55.677553,275
1.06,-0.18,-0.09,2025-02-11 14:57:55.678494,276
1.1,-0.19,-0.09,2025-02-11 14:57:55.707757,277
1.15,-0.19,-0.09,2025-02-11 14:57:55.708506,278
1.2,-0.19,-0.09,2025-02-11 14:57:55.709898,279
1.26,-0.22,-0.1,2025-02-11 14:57:55.737331,280
1.28,-0.23,-0.11,2025-02-11 14:57:55.752694,281
1.26,-0.24,-0.14,2025-02-11 14:57:55.753568,282
1.22,-0.23,-0.16,2025-02-11 14:57:55.754576,283
1.15,-0.22,-0.16,2025-02-11 14:57:55.756520,284
1.09,-0.22,-0.15,2025-02-11 14:57:55.767493,285
1.04,-0.22,-0.12,2025-02-11 14:57:55.812041,286
0.99,-0.22,-0.1,2025-02-11 14:57:55.812869,287
0.96,-0.21,-0.06,2025-02-11 14:57:55.813943,288
0.93,-0.19,-0.01,2025-02-11 14:57:55.815825,289
0.95,-0.16,0.08,2025-02-11 14:57:55.827436,290
0.99,-0.15,0.08,2025-02-11 14:57:55.842519,291
1.01,-0.12,0.09,2025-02-11 14:57:55.843630,292
1.03,-0.08,0.09,2025-02-11 14:57:55.857558,293
1.03,-0.05,0.09,2025-02-11 14:57:55.858644,294
1.02,-0.02,0.09,2025-02-11 14:57:55.875432,295
1.01,0.01,0.1,2025-02-11 14:57:55.889914,296
1.0,0.03,0.09,2025-02-11 14:57:55.890094,297
0.97,0.04,0.1,2025-02-11 14:57:55.903238,298
0.94,0.06,0.11,2025-02-11 14:57:55.903479,299
0.9,0.06,0.12,2025-02-11 14:57:55.917534,300
0.87,0.05,0.12,2025-02-11 14:57:55.918520,301
0.81,0.06,0.13,2025-02-11 14:57:55.932617,302
0.77,0.04,0.14,2025-02-11 14:57:55.947711,303
0.73,0.03,0.15,2025-02-11 14:57:55.948679,304
0.7,-0.01,0.15,2025-02-11 14:57:55.977456,305
0.68,-0.01,0.14,2025-02-11 14:57:55.991951,306
0.66,-0.05,0.15,2025-02-11 14:57:55.992662,307
0.64,-0.05,0.15,2025-02-11 14:57:55.993777,308
0.64,-0.09,0.15,2025-02-11 14:57:55.994933,309
0.65,-0.1,0.15,2025-02-11 14:57:55.996575,310
0.66,-0.14,0.16,2025-02-11 14:57:56.022815,311
0.67,-0.16,0.17,2025-02-11 14:57:56.023450,312
0.69,-0.18,0.19,2025-02-11 14:57:56.024655,313
0.72,-0.2,0.2,2025-02-11 14:57:56.037549,314
0.74,-0.21,0.21,2025-02-11 14:57:56.067473,315
0.78,-0.2,0.23,2025-02-11 14:57:56.068429,316
0.78,-0.22,0.22,2025-02-11 14:57:56.070022,317
0.83,-0.21,0.24,2025-02-11 14:57:56.071583,318
0.85,-0.21,0.24,2025-02-11 14:57:56.082423,319
0.87,-0.19,0.25,2025-02-11 14:57:56.097375,320
0.92,-0.2,0.25,2025-02-11 14:57:56.098464,321
0.97,-0.22,0.26,2025-02-11 14:57:56.112482,322
1.04,-0.22,0.27,2025-02-11 14:57:56.113542,323
1.09,-0.23,0.28,2025-02-11 14:57:56.115213,324
1.17,-0.25,0.31,2025-02-11 14:57:56.142363,325
1.25,-0.26,0.33,2025-02-11 14:57:56.143488,326
1.31,-0.28,0.37,2025-02-11 14:57:56.172965,327
1.35,-0.3,0.39,2025-02-11 14:57:56.173569,328
1.38,-0.29,0.42,2025-02-11 14:57:56.174648,329
1.37,-0.3,0.45,2025-02-11 14:57:56.176511,330
1.4,-0.3,0.48,2025-02-11 14:57:56.187524,331
1.37,-0.32,0.49,2025-02-11 14:57:56.202309,332
1.37,-0.3,0.5,2025-02-11 14:57:56.217456,333
1.39,-0.29,0.51,2025-02-11 14:57:56.218350,334
1.41,-0.3,0.53,2025-02-11 14:57:56.220218,335
1.43,-0.28,0.52,2025-02-11 14:57:56.232387,336
1.46,-0.26,0.53,2025-02-11 14:57:56.247612,337
1.49,-0.23,0.53,2025-02-11 14:57:56.248652,338
1.52,-0.23,0.53,2025-02-11 14:57:56.262487,339
1.57,-0.22,0.53,2025-02-11 14:57:56.291842,340
1.61,-0.2,0.53,2025-02-11 14:57:56.307312,341
1.65,-0.21,0.51,2025-02-11 14:57:56.308313,342
1.69,-0.24,0.49,2025-02-11 14:57:56.309578,343
1.7,-0.25,0.46,2025-02-11 14:57:56.311953,344
1.67,-0.21,0.41,2025-02-11 14:57:56.322524,345
1.62,-0.18,0.39,2025-02-11 14:57:56.323420,346
1.58,-0.16,0.36,2025-02-11 14:57:56.367444,347
