time (s),X (g),Y (g),Z (g),acceleration (g)
0.0,0.94,-0.24,0.12,0.9775479527879949
0.015077,0.94,-0.24,0.12,0.9775479527879949
0.016095,0.94,-0.24,0.12,0.9775479527879949
0.045494,0.94,-0.24,0.12,0.9775479527879949
0.059928,0.95,-0.23,0.12,0.9847842403288144
0.060439,0.95,-0.23,0.12,0.9847842403288144
0.061555,0.96,-0.23,0.12,0.9944345126754199
0.062947,0.96,-0.22,0.12,0.9921693403849969
0.090542,0.96,-0.22,0.12,0.9921693403849969
0.091362,0.96,-0.22,0.11,0.9910095862301231
0.092693,0.96,-0.22,0.11,0.9910095862301231
0.09372,0.96,-0.22,0.11,0.9910095862301231
0.150032,0.96,-0.23,0.11,0.9932774033471213
0.150954,0.95,-0.23,0.11,0.9836157786453001
0.152038,0.95,-0.23,0.12,0.9847842403288144
0.165046,0.95,-0.23,0.12,0.9847842403288144
0.166219,0.97,-0.23,0.11,1.0029456615390486
0.210416,0.99,-0.23,0.11,1.02230132544177
0.211336,1.0,-0.23,0.11,1.0319883720275147
0.212175,1.0,-0.23,0.11,1.0319883720275147
0.224269,1.0,-0.23,0.11,1.0319883720275147
0.225302,1.0,-0.23,0.1,1.030970416646375
0.226423,0.99,-0.23,0.1,1.0212737145349429
0.22793,0.98,-0.23,0.1,1.0115829180052418
0.240396,0.98,-0.24,0.1,1.0139033484509261
0.284448,0.98,-0.24,0.1,1.0139033484509261
0.285392,0.98,-0.24,0.1,1.0139033484509261
0.286552,0.99,-0.24,0.1,1.0235721762533407
0.288592,0.99,-0.23,0.1,1.0212737145349429
0.359951,0.98,-0.23,0.1,1.0115829180052418
0.360713,0.98,-0.22,0.11,1.0103959619871805
0.361851,0.97,-0.22,0.12,1.0018482919085105
0.363401,0.97,-0.22,0.12,1.0018482919085105
0.404401,0.95,-0.21,0.13,0.981580358401695
0.435159,0.95,-0.21,0.13,0.981580358401695
0.435927,0.95,-0.21,0.13,0.981580358401695
0.437178,0.95,-0.21,0.13,0.981580358401695
0.438495,0.95,-0.21,0.11,0.9791322688993556
0.479745,0.96,-0.2,0.11,0.9867623827447011
0.480355,0.95,-0.2,0.1,0.9759610647971567
0.481625,0.95,-0.2,0.1,0.9759610647971567
0.483105,0.95,-0.2,0.1,0.9759610647971567
0.484955,0.95,-0.2,0.09,0.9749871794028884
0.494989,0.95,-0.2,0.09,0.9749871794028884
0.539479,0.95,-0.2,0.09,0.9749871794028884
0.540409,0.95,-0.2,0.09,0.9749871794028884
0.541567,0.95,-0.2,0.09,0.9749871794028884
0.543558,0.94,-0.2,0.09,0.9652460826131334
0.570232,0.95,-0.2,0.09,0.9749871794028884
0.571086,0.95,-0.2,0.09,0.9749871794028884
0.572817,0.95,-0.2,0.09,0.9749871794028884
0.585049,0.95,-0.2,0.1,0.9759610647971567
0.615013,0.95,-0.2,0.09,0.9749871794028884
0.629411,0.95,-0.2,0.1,0.9759610647971567
0.630376,0.95,-0.2,0.1,0.9759610647971567
0.645354,0.94,-0.2,0.1,0.966229786334493
0.646057,0.94,-0.2,0.1,0.966229786334493
0.647332,0.92,-0.19,0.11,0.9458329662260668
0.690197,0.92,-0.19,0.11,0.9458329662260668
0.69109,0.92,-0.19,0.11,0.9458329662260668
0.692257,0.92,-0.18,0.11,0.9438749917229505
0.693619,0.91,-0.18,0.11,0.9341306118525396
0.704987,0.9,-0.18,0.11,0.9243916918709298
0.706099,0.89,-0.18,0.1,0.9135097153287425
0.73549,0.88,-0.19,0.1,0.9058145505565695
0.736345,0.87,-0.19,0.09,0.8950418984606252
0.737227,0.87,-0.19,0.09,0.8950418984606252
0.739122,0.87,-0.19,0.08,0.8940917178902844
0.765307,0.87,-0.2,0.08,0.8962700485902673
0.766155,0.88,-0.2,0.08,0.90598013223249
0.767788,0.89,-0.21,0.07,0.9171150418568
0.780053,0.9,-0.21,0.06,0.926120942425988
0.781193,0.91,-0.21,0.05,0.9352539762011173
0.795009,0.92,-0.22,0.05,0.9472592042308167
0.840412,0.92,-0.22,0.05,0.9472592042308167
0.841165,0.93,-0.23,0.05,0.9593226777263217
0.842241,0.93,-0.24,0.05,0.9617692030835673
0.844142,0.93,-0.27,0.06,0.9702576977277738
0.854988,0.92,-0.25,0.12,0.9608850087289321
0.885392,0.94,-0.3,0.14,0.9965942002640793
0.914975,0.95,-0.38,0.17,1.0372077901751413
0.915943,0.95,-0.46,0.21,1.0761970079869205
0.94525,0.95,-0.55,0.24,1.123654751247019
0.946195,0.94,-0.61,0.26,1.1503477735015617
0.959902,0.89,-0.59,0.19,1.0845736489515132
0.960419,0.88,-0.56,0.17,1.0568348972285122
0.990076,0.86,-0.52,0.16,1.0176443386566842
0.9911,0.86,-0.48,0.16,0.9977975746613137
0.992248,0.86,-0.45,0.16,0.983717439105356
0.993702,0.88,-0.43,0.16,0.9924212815130478
1.035309,0.92,-0.4,0.19,1.021028892833107
1.036042,0.93,-0.4,0.19,1.0300485425454473
1.050215,0.94,-0.41,0.19,1.0429765098025938
1.051147,0.95,-0.4,0.19,1.0481412118603104
1.052762,0.96,-0.39,0.18,1.0517128885774862
1.095065,0.97,-0.39,0.18,1.060848716830067
1.095774,0.98,-0.38,0.17,1.0647534925981694
1.096835,0.99,-0.37,0.16,1.0689246933250256
1.098854,1.0,-0.37,0.15,1.0767543823918249
1.110388,1.03,-0.34,0.13,1.0924284873619874
1.140052,1.04,-0.33,0.12,1.097679370308106
1.174478,1.05,-0.31,0.12,1.1013627921806692
1.174657,1.05,-0.3,0.11,1.09754270987511
1.174806,1.05,-0.3,0.1,1.0965856099730655
1.176738,1.05,-0.28,0.1,1.091283647820309
1.202204,1.05,-0.25,0.08,1.0823123393919152
1.202434,1.05,-0.24,0.07,1.0793516572461452
1.202597,1.06,-0.22,0.07,1.084850220076486
1.204799,1.07,-0.21,0.07,1.0926573113286708
1.214946,1.07,-0.23,0.08,1.097360469490313
1.260109,1.1,-0.26,0.07,1.1324751652906127
1.260944,1.11,-0.16,0.09,1.1250777750893493
1.274503,1.15,-0.17,0.09,1.165975986030587
1.275346,1.17,-0.23,0.08,1.195073219514185
1.276482,1.18,-0.19,0.08,1.1978731151503483
1.278033,1.18,-0.17,0.1,1.1963695081370136
1.319944,1.17,-0.17,0.1,1.1865074799595658
1.334912,1.16,-0.17,0.11,1.1775398082442903
1.335968,1.15,-0.18,0.12,1.1701709276853531
1.337174,1.14,-0.15,0.13,1.1571516754514075
1.338974,1.12,-0.13,0.14,1.136177802986839
1.349979,1.11,-0.12,0.13,1.1240106761058812
1.365103,1.13,-0.11,0.12,1.1416654501210062
1.365957,1.16,-0.1,0.1,1.1685888926393233
1.395036,1.19,-0.09,0.08,1.196076920603353
1.424539,1.21,-0.07,0.06,1.2135073135337915
1.425401,1.23,-0.07,0.03,1.2323554681990094
1.426576,1.23,-0.07,0.02,1.232152587953294
1.427858,1.22,-0.09,0.01,1.2233560397529413
1.440315,1.1,-0.15,-0.01,1.1102252023801298
1.470263,1.05,-0.17,-0.01,1.0637198879404295
1.471153,1.01,-0.18,-0.01,1.0259629622944486
1.472325,0.97,-0.19,-0.0,0.9884331034521254
1.474091,0.93,-0.19,0.01,0.9492628719169417
1.500414,0.87,-0.17,-0.01,0.8865100112237876
1.530085,0.84,-0.14,-0.02,0.851821577561874
1.545419,0.82,-0.12,-0.03,0.8292767933567174
1.546219,0.8,-0.1,-0.04,0.8072174428244228
1.5473,0.8,-0.09,-0.05,0.8065977932030313
1.548657,0.83,-0.04,-0.05,0.8324662155306964
1.576777,0.9,-0.01,-0.02,0.9002777349240622
1.604435,0.91,-0.01,-0.01,0.9101098834756164
1.605331,0.91,-0.02,-0.0,0.9102197536858888
1.606504,0.9,-0.03,0.01,0.9005553841935542
1.60842,0.89,-0.05,0.02,0.8916277250063503
1.619948,0.86,-0.07,0.04,0.8637708029332781
1.621091,0.83,-0.09,0.05,0.8363611660042567
1.680599,0.81,-0.11,0.05,0.8189627586160436
1.681417,0.78,-0.13,0.06,0.7930321557162736
1.724851,0.75,-0.14,0.06,0.7653103945458992
1.725568,0.74,-0.15,0.06,0.7574298647399639
1.726616,0.7,-0.15,0.07,0.7193052203341778
1.740402,0.69,-0.16,0.07,0.7117583859709697
1.742578,0.69,-0.15,0.09,0.7118286310622802
1.755006,0.7,-0.15,0.11,0.7242927584892728
1.75608,0.71,-0.15,0.11,0.7339618518697003
1.770246,0.71,-0.15,0.12,0.7355270219373317
1.771166,0.71,-0.15,0.13,0.7372245248226621
1.785552,0.72,-0.15,0.13,0.7468600939935136
1.800078,0.71,-0.15,0.14,0.739053448676075
1.801166,0.71,-0.16,0.15,0.7431016081263718
1.815088,0.72,-0.16,0.16,0.7547184905645282
1.816267,0.73,-0.16,0.17,0.7664202502543888
1.889955,0.73,-0.17,0.17,0.7685701009016679
1.890828,0.74,-0.17,0.19,0.7826876771739798
1.891945,0.76,-0.18,0.19,0.8038034585643433
1.893635,0.79,-0.18,0.21,0.8370185183136631
1.90552,0.9,-0.18,0.24,0.9486832980505138
1.920528,0.99,-0.13,0.25,1.0293201639917484
1.921211,1.02,-0.22,0.25,1.0729864864013898
1.965052,1.07,-0.21,0.26,1.120981712607302
1.966148,1.12,-0.21,0.26,1.168802806293688
1.9672,1.18,-0.2,0.25,1.2226610323388898
1.995497,1.23,-0.2,0.25,1.2709838708654015
2.011149,1.35,-0.2,0.26,1.3892803892663281
2.024986,1.42,-0.21,0.28,1.4624978632463022
2.025998,1.47,-0.24,0.29,1.5174320413119
2.027174,1.49,-0.26,0.29,1.5400649336959789
2.028308,1.5,-0.28,0.29,1.5532224567009065
2.030337,1.45,-0.3,0.26,1.503362896974646
2.070352,1.43,-0.32,0.25,1.4865396059304978
2.071395,1.42,-0.34,0.24,1.479729705047513
2.099626,1.41,-0.35,0.25,1.474143819306651
2.115175,1.41,-0.35,0.26,1.4758726232300672
2.174611,1.42,-0.35,0.27,1.487212157024007
2.175351,1.43,-0.34,0.26,1.4926821496889415
2.176565,1.44,-0.33,0.22,1.4936197641970328
2.17809,1.43,-0.3,0.12,1.4660491124106312
2.190497,1.32,-0.23,0.06,1.3412307780542467
2.191524,1.14,-0.17,0.03,1.1529960971312954
2.205168,1.09,-0.17,0.03,1.1035850669522491
2.220102,1.06,-0.16,0.04,1.072753466552311
2.22113,1.03,-0.16,0.04,1.0431203190428227
2.250125,0.99,-0.18,0.03,1.006677704133751
2.25103,0.97,-0.16,0.03,0.9835649444749441
2.252248,0.94,-0.16,0.03,0.9539916142189091
2.254125,0.92,-0.18,0.02,0.9376566535784834
2.265105,0.91,-0.17,0.01,0.9257969539807311
2.295012,0.9,-0.17,0.0,0.9159148432032315
2.296016,0.89,-0.17,-0.01,0.9061456836513652
2.2972,0.87,-0.18,-0.03,0.8889319434017432
2.299044,0.86,-0.16,-0.05,0.8761849119906139
2.310053,0.84,-0.17,-0.06,0.859127464349732
2.325009,0.83,-0.13,-0.06,0.8422588675698226
2.327884,0.83,-0.15,-0.08,0.8472307831990052
2.369812,0.83,-0.14,-0.07,0.844630096551147
2.370401,0.82,-0.14,-0.08,0.835703296631047
2.371622,0.84,-0.11,-0.08,0.8509406559801922
2.373592,0.85,-0.12,-0.08,0.8621484790916236
2.385005,0.9,-0.11,-0.1,0.9121951545584969
2.386108,0.93,-0.12,-0.1,0.9430270409696638
2.399962,0.94,-0.11,-0.11,0.9527853903162034
2.414907,0.95,-0.13,-0.13,0.9676259607927021
2.41602,0.94,-0.11,-0.13,0.9553009996854395
2.430043,0.95,-0.09,-0.13,0.9630680142129111
2.444346,0.94,-0.11,-0.13,0.9553009996854395
2.445509,0.94,-0.12,-0.12,0.9551963149007642
2.474247,0.96,-0.11,-0.11,0.9725224933131367
2.489924,0.95,-0.13,-0.11,0.9651424765287248
2.491732,0.95,-0.15,-0.09,0.9659710140578753
2.492786,0.95,-0.17,-0.07,0.9676259607927021
2.493924,0.95,-0.17,-0.06,0.9669539802906858
2.495928,0.96,-0.17,-0.04,0.9757561170702441
2.520454,0.97,-0.16,-0.02,0.9833107342035883
2.521196,0.97,-0.14,-0.0,0.9800510190801293
2.522885,0.97,-0.14,0.02,0.9802550688468792
2.53495,0.97,-0.14,0.04,0.9808669634563089
2.536026,0.99,-0.15,0.06,1.0030952098380292
2.550056,1.01,-0.16,0.08,1.0257192598367255
2.565182,1.03,-0.17,0.1,1.0487134975769121
2.580019,1.03,-0.18,0.14,1.0549407566304376
2.58108,1.04,-0.19,0.18,1.0724271537032248
2.583133,1.04,-0.2,0.21,1.0796758772891057
2.594989,1.06,-0.2,0.23,1.1029505881951376
2.596108,1.09,-0.21,0.25,1.137848847606746
2.6101,1.13,-0.19,0.27,1.1772425408555365
2.639927,1.19,-0.19,0.29,1.2394756956068158
2.640959,1.22,-0.18,0.3,1.2691729590564085
2.64275,1.22,-0.15,0.33,1.2727136362905835
