X (g),Y (g),Z (g),Timestamp,acceleration (g),time (s)
0.71,-0.14,0.55,2025-02-11 11:14:49,0.908955444452587,0.0
0.76,-0.17,0.56,2025-02-11 11:14:49,0.9592184318495971,0.01098901098901099
0.69,-0.18,0.56,2025-02-11 11:14:49,0.906697303403953,0.02197802197802198
0.71,-0.21,0.56,2025-02-11 11:14:49,0.9283318372220141,0.03296703296703297
0.73,-0.19,0.56,2025-02-11 11:14:49,0.9394679345246436,0.04395604395604396
0.73,-0.18,0.6,2025-02-11 11:14:49,0.9619251530134764,0.05494505494505495
0.75,-0.21,0.62,2025-02-11 11:14:49,0.9954898291795854,0.06593406593406594
0.77,-0.21,0.62,2025-02-11 11:14:49,1.0106433594498112,0.07692307692307693
0.76,-0.17,0.61,2025-02-11 11:14:49,0.9892421341612982,0.08791208791208792
0.77,-0.23,0.62,2025-02-11 11:14:49,1.0149876846543509,0.09890109890109891
0.79,-0.29,0.61,2025-02-11 11:14:49,1.0393748120865736,0.1098901098901099
0.76,-0.26,0.56,2025-02-11 11:14:49,0.9791833331914919,0.1208791208791209
0.76,-0.25,0.56,2025-02-11 11:14:49,0.9765756499114648,0.13186813186813187
0.81,-0.23,0.55,2025-02-11 11:14:49,1.0057335631269348,0.14285714285714288
0.78,-0.2,0.59,2025-02-11 11:14:49,0.9982484660644363,0.15384615384615385
0.75,-0.17,0.62,2025-02-11 11:14:49,0.9878258955909184,0.16483516483516486
0.78,-0.17,0.63,2025-02-11 11:14:49,1.0169562429131356,0.17582417582417584
0.8,-0.2,0.6,2025-02-11 11:14:49,1.019803902718557,0.18681318681318682
0.78,-0.2,0.58,2025-02-11 11:14:49,0.9923708984044223,0.19780219780219782
0.76,-0.21,0.58,2025-02-11 11:14:49,0.9788258272031853,0.2087912087912088
0.76,-0.22,0.57,2025-02-11 11:14:49,0.9751410154434075,0.2197802197802198
0.78,-0.2,0.58,2025-02-11 11:14:49,0.9923708984044223,0.23076923076923078
0.8,-0.19,0.57,2025-02-11 11:14:49,1.000499875062461,0.2417582417582418
0.77,-0.21,0.57,2025-02-11 11:14:49,0.9807650075323854,0.2527472527472528
0.74,-0.2,0.59,2025-02-11 11:14:49,0.9673158739522473,0.26373626373626374
0.77,-0.18,0.58,2025-02-11 11:14:49,0.9806630410084801,0.27472527472527475
0.78,-0.15,0.61,2025-02-11 11:14:49,1.0014988766843427,0.28571428571428575
0.7,-0.1,0.6,2025-02-11 11:14:49,0.9273618495495703,0.2967032967032967
0.76,-0.14,0.61,2025-02-11 11:14:49,0.9845303448853163,0.3076923076923077
0.77,-0.17,0.62,2025-02-11 11:14:49,1.0030952098380292,0.3186813186813187
0.78,-0.17,0.63,2025-02-11 11:14:49,1.0169562429131356,0.3296703296703297
0.76,-0.18,0.63,2025-02-11 11:14:49,1.0034440691936946,0.34065934065934067
0.77,-0.17,0.62,2025-02-11 11:14:49,1.0030952098380292,0.3516483516483517
0.73,-0.17,0.62,2025-02-11 11:14:49,0.9727281223445737,0.3626373626373627
0.76,-0.19,0.63,2025-02-11 11:14:49,1.0052860289489753,0.37362637362637363
0.77,-0.24,0.63,2025-02-11 11:14:49,1.0234256201600584,0.38461538461538464
0.74,-0.27,0.62,2025-02-11 11:14:49,1.0024470060806208,0.39560439560439564
0.69,-0.29,0.58,2025-02-11 11:14:49,0.9468896451012652,0.40659340659340665
0.82,-0.37,0.6,2025-02-11 11:14:49,1.0813417591122614,0.4175824175824176
0.94,-0.21,0.6,2025-02-11 11:14:49,1.1347686988985906,0.4285714285714286
0.84,-0.23,0.62,2025-02-11 11:14:49,1.0690650120549265,0.4395604395604396
0.76,-0.25,0.63,2025-02-11 11:14:49,1.0183319694480772,0.45054945054945056
