time (s),X (g),Y (g),Z (g),acceleration (g)
0.0,0.97,0.05,0.17,0.9860527369263775
0.009345794392523364,0.97,0.05,0.18,0.9878258955909184
0.018691588785046728,0.97,0.05,0.18,0.9878258955909184
0.02803738317757009,0.97,0.05,0.19,0.9896969233053117
0.037383177570093455,0.96,0.04,0.19,0.979438614717635
0.04672897196261682,0.96,0.04,0.18,0.977547952787995
0.05607476635514018,0.95,0.04,0.18,0.9677293009927931
0.06542056074766354,0.95,0.04,0.18,0.9677293009927931
0.07476635514018691,0.96,0.03,0.18,0.9771898484941398
0.08411214953271028,0.97,0.03,0.18,0.9870157040290696
0.09345794392523364,0.97,0.03,0.18,0.9870157040290696
0.102803738317757,0.97,0.03,0.18,0.9870157040290696
0.11214953271028036,0.98,0.04,0.19,0.9990495483208027
0.12149532710280372,0.98,0.04,0.19,0.9990495483208027
0.1308411214953271,0.98,0.04,0.19,0.9990495483208027
0.14018691588785046,0.97,0.04,0.19,0.9892421341612982
0.14953271028037382,0.97,0.04,0.19,0.9892421341612982
0.1588785046728972,0.97,0.04,0.19,0.9892421341612982
0.16822429906542055,0.97,0.05,0.19,0.9896969233053117
0.17757009345794392,0.96,0.05,0.19,0.9798979538707079
0.18691588785046728,0.96,0.05,0.19,0.9798979538707079
0.19626168224299065,0.96,0.05,0.19,0.9798979538707079
0.205607476635514,0.96,0.05,0.19,0.9798979538707079
0.21495327102803738,0.96,0.05,0.19,0.9798979538707079
0.22429906542056072,0.96,0.05,0.2,0.9818859404228171
0.23364485981308408,0.96,0.05,0.2,0.9818859404228171
0.24299065420560745,0.96,0.05,0.2,0.9818859404228171
0.2523364485981308,0.96,0.05,0.2,0.9818859404228171
0.2616822429906542,0.96,0.05,0.2,0.9818859404228171
0.27102803738317754,0.96,0.05,0.2,0.9818859404228171
0.2803738317757009,0.95,0.05,0.2,0.972111104761179
0.2897196261682243,0.95,0.05,0.2,0.972111104761179
0.29906542056074764,0.94,0.04,0.19,0.9598437372822725
0.308411214953271,0.93,0.04,0.18,0.9481033698917013
0.3177570093457944,0.94,0.04,0.18,0.9579144011862437
0.32710280373831774,0.94,0.04,0.17,0.9560857702110204
0.3364485981308411,0.95,0.05,0.17,0.966385016440135
0.34579439252336447,0.97,0.05,0.17,0.9860527369263775
0.35514018691588783,0.97,0.05,0.17,0.9860527369263775
0.3644859813084112,0.97,0.05,0.17,0.9860527369263775
0.37383177570093457,0.97,0.04,0.17,0.9855962662266938
0.38317757009345793,0.96,0.04,0.17,0.9757561170702441
0.3925233644859813,0.96,0.04,0.18,0.977547952787995
0.40186915887850466,0.95,0.04,0.19,0.969639108122192
0.411214953271028,0.95,0.03,0.19,0.9692780818733084
0.4205607476635514,0.96,0.02,0.19,0.9788258272031853
0.42990654205607476,0.97,0.02,0.19,0.9886354231970448
0.4392523364485981,0.97,0.02,0.19,0.9886354231970448
0.44859813084112143,0.96,0.03,0.18,0.9771898484941398
0.4579439252336448,0.94,0.03,0.19,0.9594790253048786
0.46728971962616817,0.91,0.03,0.19,0.9301075206662938
0.47663551401869153,0.89,0.03,0.2,0.9126883367283709
0.4859813084112149,0.89,0.03,0.21,0.9149316914393119
0.49532710280373826,0.89,0.03,0.2,0.9126883367283709
0.5046728971962616,0.89,0.03,0.2,0.9126883367283709
0.514018691588785,0.89,0.04,0.2,0.9130717386930778
0.5233644859813084,0.9,0.04,0.2,0.9228217596047463
0.5327102803738317,0.91,0.05,0.2,0.9330594836343501
0.5420560747663551,0.93,0.04,0.21,0.9542536350467836
0.5514018691588785,0.93,0.04,0.21,0.9542536350467836
0.5607476635514018,0.93,0.04,0.21,0.9542536350467836
0.5700934579439252,0.93,0.03,0.21,0.9538867857350788
0.5794392523364486,0.92,0.03,0.21,0.9441398201537736
0.5887850467289719,0.92,0.02,0.21,0.9438749917229505
0.5981308411214953,0.92,0.02,0.2,0.9417005893594843
0.6074766355140186,0.92,0.0,0.2,0.9414881836751856
0.616822429906542,0.91,0.0,0.19,0.929623579735368
0.6261682242990654,0.91,0.01,0.2,0.9317725044236925
0.6355140186915887,0.81,0.02,0.22,0.8395832299420946
0.6448598130841121,0.78,0.03,0.23,0.8137567204023571
0.6542056074766355,0.76,-0.01,0.25,0.8001249902359006
0.6635514018691588,0.71,0.02,0.18,0.7327346040688948
0.6728971962616822,0.72,-0.03,0.17,0.7404052944165108
0.6822429906542056,0.76,-0.02,0.16,0.7769169839822012
0.6915887850467289,0.85,-0.03,0.15,0.8636550237218561
0.7009345794392523,0.92,-0.02,0.16,0.9340235543068494
0.7102803738317757,1.01,0.0,0.17,1.0242070103255494
0.719626168224299,1.1,0.04,0.18,1.115347479487895
0.7289719626168224,1.19,0.06,0.18,1.2050311199301036
0.7383177570093458,1.25,0.08,0.18,1.2654248298496438
0.7476635514018691,1.27,0.07,0.16,1.2819516371532897
0.7570093457943925,1.28,0.05,0.13,1.287555824032496
0.7663551401869159,1.27,0.02,0.12,1.2758134659894447
0.7757009345794392,1.25,-0.01,0.1,1.2540334923757022
0.7850467289719626,1.24,-0.04,0.09,1.2439051410778879
0.794392523364486,1.22,-0.06,0.09,1.2247856955402443
0.8037383177570093,1.2,-0.09,0.09,1.206731121667126
0.8130841121495327,1.17,-0.11,0.11,1.1802965729002182
0.822429906542056,1.15,-0.12,0.12,1.1624543001770005
0.8317757009345794,1.11,-0.13,0.14,1.1263214461245068
0.8411214953271028,1.06,-0.09,0.16,1.0757787876696585
0.8504672897196262,1.02,-0.08,0.19,1.0406248123122954
