X (g),Y (g),Z (g),Timestamp
0.93,0.23,0.04,2025-02-04 14:11:02
0.94,0.24,0.04,2025-02-04 14:11:02
0.94,0.24,0.03,2025-02-04 14:11:02
0.95,0.24,0.03,2025-02-04 14:11:02
0.95,0.24,0.03,2025-02-04 14:11:02
0.95,0.25,0.03,2025-02-04 14:11:02
0.95,0.25,0.03,2025-02-04 14:11:02
0.95,0.25,0.03,2025-02-04 14:11:02
0.95,0.25,0.03,2025-02-04 14:11:02
0.95,0.25,0.03,2025-02-04 14:11:02
0.95,0.25,0.04,2025-02-04 14:11:02
0.94,0.25,0.04,2025-02-04 14:11:02
0.94,0.25,0.04,2025-02-04 14:11:02
0.94,0.25,0.04,2025-02-04 14:11:02
0.94,0.25,0.04,2025-02-04 14:11:02
0.94,0.25,0.04,2025-02-04 14:11:02
0.94,0.25,0.04,2025-02-04 14:11:02
0.94,0.25,0.04,2025-02-04 14:11:02
0.94,0.25,0.05,2025-02-04 14:11:02
0.95,0.25,0.04,2025-02-04 14:11:02
0.95,0.25,0.05,2025-02-04 14:11:02
0.95,0.25,0.05,2025-02-04 14:11:02
0.95,0.25,0.05,2025-02-04 14:11:02
0.94,0.25,0.05,2025-02-04 14:11:02
0.94,0.25,0.05,2025-02-04 14:11:02
0.94,0.25,0.05,2025-02-04 14:11:02
0.94,0.25,0.05,2025-02-04 14:11:02
0.94,0.25,0.05,2025-02-04 14:11:02
0.94,0.25,0.05,2025-02-04 14:11:02
0.95,0.25,0.05,2025-02-04 14:11:02
0.95,0.24,0.05,2025-02-04 14:11:02
0.95,0.24,0.05,2025-02-04 14:11:02
0.95,0.25,0.05,2025-02-04 14:11:02
0.95,0.24,0.05,2025-02-04 14:11:02
0.94,0.24,0.05,2025-02-04 14:11:02
0.94,0.24,0.04,2025-02-04 14:11:02
0.94,0.24,0.04,2025-02-04 14:11:02
0.94,0.24,0.04,2025-02-04 14:11:02
0.93,0.24,0.04,2025-02-04 14:11:02
0.93,0.24,0.04,2025-02-04 14:11:02
0.93,0.24,0.04,2025-02-04 14:11:02
0.93,0.24,0.04,2025-02-04 14:11:02
0.93,0.24,0.03,2025-02-04 14:11:02
0.93,0.24,0.03,2025-02-04 14:11:02
0.94,0.24,0.03,2025-02-04 14:11:02
0.94,0.24,0.03,2025-02-04 14:11:02
0.95,0.25,0.04,2025-02-04 14:11:02
0.95,0.25,0.03,2025-02-04 14:11:02
0.96,0.25,0.03,2025-02-04 14:11:02
0.96,0.25,0.04,2025-02-04 14:11:02
0.96,0.25,0.04,2025-02-04 14:11:02
0.96,0.25,0.04,2025-02-04 14:11:02
0.96,0.25,0.04,2025-02-04 14:11:02
0.96,0.25,0.04,2025-02-04 14:11:02
0.96,0.25,0.04,2025-02-04 14:11:02
0.95,0.24,0.04,2025-02-04 14:11:02
0.95,0.24,0.04,2025-02-04 14:11:02
0.95,0.24,0.05,2025-02-04 14:11:02
0.95,0.24,0.05,2025-02-04 14:11:02
0.95,0.23,0.05,2025-02-04 14:11:02
0.95,0.23,0.05,2025-02-04 14:11:02
0.95,0.22,0.05,2025-02-04 14:11:02
0.95,0.22,0.05,2025-02-04 14:11:02
0.95,0.22,0.05,2025-02-04 14:11:02
0.94,0.22,0.05,2025-02-04 14:11:02
0.94,0.22,0.05,2025-02-04 14:11:02
0.94,0.22,0.05,2025-02-04 14:11:02
0.95,0.22,0.05,2025-02-04 14:11:02
0.95,0.22,0.05,2025-02-04 14:11:02
0.95,0.23,0.05,2025-02-04 14:11:02
0.95,0.23,0.04,2025-02-04 14:11:02
0.95,0.23,0.04,2025-02-04 14:11:02
0.95,0.23,0.04,2025-02-04 14:11:02
0.95,0.23,0.03,2025-02-04 14:11:02
0.96,0.24,0.03,2025-02-04 14:11:02
0.96,0.24,0.04,2025-02-04 14:11:02
0.95,0.24,0.04,2025-02-04 14:11:02
0.95,0.23,0.05,2025-02-04 14:11:02
0.95,0.23,0.05,2025-02-04 14:11:02
0.95,0.23,0.05,2025-02-04 14:11:02
0.95,0.23,0.05,2025-02-04 14:11:02
0.95,0.23,0.04,2025-02-04 14:11:02
0.95,0.23,0.05,2025-02-04 14:11:02
0.95,0.23,0.05,2025-02-04 14:11:02
0.94,0.23,0.05,2025-02-04 14:11:02
0.95,0.24,0.05,2025-02-04 14:11:02
0.95,0.24,0.05,2025-02-04 14:11:02
0.95,0.24,0.05,2025-02-04 14:11:02
0.95,0.24,0.04,2025-02-04 14:11:02
0.95,0.24,0.05,2025-02-04 14:11:02
0.95,0.24,0.05,2025-02-04 14:11:02
0.95,0.24,0.05,2025-02-04 14:11:02
0.94,0.24,0.05,2025-02-04 14:11:02
0.93,0.24,0.06,2025-02-04 14:11:02
0.92,0.24,0.07,2025-02-04 14:11:02
0.9,0.24,0.07,2025-02-04 14:11:02
0.89,0.24,0.08,2025-02-04 14:11:02
0.88,0.24,0.08,2025-02-04 14:11:02
0.88,0.25,0.08,2025-02-04 14:11:02
0.89,0.25,0.08,2025-02-04 14:11:02
0.89,0.24,0.08,2025-02-04 14:11:02
0.9,0.23,0.08,2025-02-04 14:11:02
0.91,0.23,0.08,2025-02-04 14:11:02
0.92,0.23,0.08,2025-02-04 14:11:02
0.92,0.22,0.08,2025-02-04 14:11:02
0.94,0.22,0.08,2025-02-04 14:11:02
0.94,0.24,0.06,2025-02-04 14:11:02
