X (g),Y (g),Z (g),Timestamp
0.95,0.21,0.02,2025-02-11 14:47:34.622731
0.95,0.21,0.02,2025-02-11 14:47:34.623762
0.95,0.21,0.02,2025-02-11 14:47:34.625817
0.95,0.22,0.02,2025-02-11 14:47:34.637240
0.94,0.21,0.02,2025-02-11 14:47:34.651544
0.94,0.22,0.02,2025-02-11 14:47:34.653468
0.94,0.22,0.02,2025-02-11 14:47:34.667369
0.94,0.21,0.03,2025-02-11 14:47:34.668535
0.95,0.22,0.03,2025-02-11 14:47:34.697542
0.95,0.22,0.03,2025-02-11 14:47:34.698211
0.95,0.22,0.03,2025-02-11 14:47:34.700037
0.95,0.22,0.03,2025-02-11 14:47:34.712459
0.95,0.22,0.03,2025-02-11 14:47:34.713419
0.96,0.22,0.03,2025-02-11 14:47:34.727761
0.96,0.22,0.03,2025-02-11 14:47:34.728795
0.96,0.23,0.03,2025-02-11 14:47:34.742308
0.96,0.22,0.03,2025-02-11 14:47:34.743408
0.96,0.23,0.03,2025-02-11 14:47:34.772245
0.96,0.22,0.02,2025-02-11 14:47:34.773268
0.96,0.23,0.02,2025-02-11 14:47:34.775102
0.95,0.23,0.02,2025-02-11 14:47:34.802395
0.95,0.23,0.03,2025-02-11 14:47:34.803238
0.95,0.23,0.03,2025-02-11 14:47:34.816669
0.95,0.23,0.03,2025-02-11 14:47:34.817610
0.95,0.22,0.04,2025-02-11 14:47:34.819019
0.96,0.22,0.03,2025-02-11 14:47:34.832405
0.96,0.22,0.03,2025-02-11 14:47:34.833642
0.96,0.21,0.02,2025-02-11 14:47:34.847296
0.96,0.21,0.02,2025-02-11 14:47:34.848561
0.97,0.22,0.03,2025-02-11 14:47:34.862811
0.96,0.22,0.03,2025-02-11 14:47:34.877303
0.96,0.22,0.03,2025-02-11 14:47:34.878371
0.96,0.22,0.03,2025-02-11 14:47:34.892492
0.96,0.23,0.03,2025-02-11 14:47:34.907289
0.95,0.23,0.03,2025-02-11 14:47:34.908269
0.95,0.23,0.04,2025-02-11 14:47:34.909555
0.95,0.23,0.04,2025-02-11 14:47:34.922469
0.95,0.22,0.04,2025-02-11 14:47:34.937357
0.94,0.22,0.04,2025-02-11 14:47:34.938458
0.94,0.22,0.03,2025-02-11 14:47:34.952277
0.94,0.21,0.04,2025-02-11 14:47:34.967319
0.95,0.21,0.04,2025-02-11 14:47:34.968470
0.95,0.21,0.04,2025-02-11 14:47:34.982683
0.95,0.21,0.03,2025-02-11 14:47:34.983439
0.95,0.21,0.03,2025-02-11 14:47:34.997779
0.95,0.21,0.03,2025-02-11 14:47:35.012251
0.95,0.21,0.02,2025-02-11 14:47:35.027413
0.95,0.21,0.02,2025-02-11 14:47:35.042407
0.96,0.22,0.02,2025-02-11 14:47:35.057443
0.96,0.22,0.02,2025-02-11 14:47:35.058302
0.96,0.22,0.02,2025-02-11 14:47:35.059511
0.96,0.22,0.02,2025-02-11 14:47:35.060644
0.95,0.23,0.03,2025-02-11 14:47:35.062637
0.95,0.23,0.03,2025-02-11 14:47:35.072389
0.95,0.23,0.03,2025-02-11 14:47:35.087424
0.95,0.22,0.03,2025-02-11 14:47:35.088457
0.95,0.22,0.03,2025-02-11 14:47:35.102543
0.94,0.22,0.03,2025-02-11 14:47:35.103380
0.95,0.22,0.02,2025-02-11 14:47:35.117691
0.94,0.21,0.02,2025-02-11 14:47:35.132353
0.95,0.22,0.02,2025-02-11 14:47:35.134003
0.95,0.22,0.03,2025-02-11 14:47:35.147790
0.95,0.21,0.03,2025-02-11 14:47:35.148762
0.95,0.21,0.02,2025-02-11 14:47:35.177684
0.95,0.22,0.03,2025-02-11 14:47:35.191656
0.95,0.22,0.03,2025-02-11 14:47:35.192686
0.95,0.22,0.03,2025-02-11 14:47:35.207487
0.95,0.22,0.03,2025-02-11 14:47:35.208317
0.95,0.22,0.02,2025-02-11 14:47:35.209486
0.95,0.22,0.02,2025-02-11 14:47:35.211379
0.95,0.22,0.02,2025-02-11 14:47:35.222342
0.95,0.22,0.02,2025-02-11 14:47:35.223385
0.95,0.23,0.02,2025-02-11 14:47:35.237442
0.95,0.23,0.02,2025-02-11 14:47:35.252281
0.95,0.23,0.02,2025-02-11 14:47:35.253402
0.95,0.23,0.02,2025-02-11 14:47:35.267743
0.95,0.24,0.02,2025-02-11 14:47:35.297450
0.94,0.24,0.03,2025-02-11 14:47:35.298449
0.94,0.23,0.03,2025-02-11 14:47:35.299433
0.94,0.23,0.03,2025-02-11 14:47:35.301385
0.94,0.23,0.04,2025-02-11 14:47:35.312694
0.95,0.22,0.04,2025-02-11 14:47:35.313780
0.95,0.23,0.03,2025-02-11 14:47:35.327804
0.95,0.23,0.03,2025-02-11 14:47:35.371546
0.95,0.22,0.03,2025-02-11 14:47:35.372633
0.95,0.22,0.02,2025-02-11 14:47:35.373774
0.95,0.23,0.02,2025-02-11 14:47:35.375824
0.97,0.23,0.02,2025-02-11 14:47:35.387330
0.97,0.23,0.02,2025-02-11 14:47:35.402570
0.97,0.23,0.03,2025-02-11 14:47:35.403537
0.97,0.23,0.04,2025-02-11 14:47:35.417576
0.97,0.22,0.04,2025-02-11 14:47:35.447048
0.97,0.22,0.04,2025-02-11 14:47:35.447818
0.96,0.21,0.04,2025-02-11 14:47:35.448780
0.96,0.21,0.04,2025-02-11 14:47:35.449982
0.96,0.2,0.03,2025-02-11 14:47:35.451501
0.96,0.2,0.02,2025-02-11 14:47:35.492676
0.97,0.2,0.02,2025-02-11 14:47:35.493402
0.97,0.21,0.02,2025-02-11 14:47:35.506815
0.98,0.21,0.02,2025-02-11 14:47:35.507650
0.97,0.21,0.04,2025-02-11 14:47:35.509603
0.97,0.21,0.04,2025-02-11 14:47:35.522395
0.96,0.2,0.04,2025-02-11 14:47:35.523503
0.94,0.19,0.05,2025-02-11 14:47:35.537430
0.93,0.2,0.05,2025-02-11 14:47:35.552460
0.92,0.19,0.05,2025-02-11 14:47:35.553297
0.91,0.19,0.05,2025-02-11 14:47:35.555191
0.9,0.19,0.05,2025-02-11 14:47:35.567457
0.9,0.18,0.05,2025-02-11 14:47:35.582734
0.9,0.18,0.04,2025-02-11 14:47:35.612178
0.91,0.18,0.04,2025-02-11 14:47:35.613019
0.91,0.18,0.04,2025-02-11 14:47:35.614144
0.92,0.17,0.03,2025-02-11 14:47:35.615356
0.93,0.18,0.03,2025-02-11 14:47:35.617003
0.94,0.17,0.03,2025-02-11 14:47:35.642396
0.94,0.18,0.03,2025-02-11 14:47:35.643389
0.95,0.18,0.03,2025-02-11 14:47:35.645384
0.95,0.18,0.03,2025-02-11 14:47:35.687392
0.95,0.19,0.03,2025-02-11 14:47:35.688258
0.95,0.18,0.04,2025-02-11 14:47:35.689429
0.96,0.2,0.04,2025-02-11 14:47:35.690597
0.96,0.2,0.04,2025-02-11 14:47:35.692551
0.95,0.2,0.04,2025-02-11 14:47:35.702348
0.96,0.21,0.04,2025-02-11 14:47:35.732786
0.96,0.21,0.03,2025-02-11 14:47:35.733538
0.95,0.2,0.03,2025-02-11 14:47:35.734553
0.96,0.2,0.03,2025-02-11 14:47:35.735880
0.97,0.2,0.02,2025-02-11 14:47:35.747935
0.97,0.19,0.02,2025-02-11 14:47:35.777707
0.98,0.19,0.03,2025-02-11 14:47:35.778767
0.98,0.19,0.03,2025-02-11 14:47:35.779915
0.98,0.19,0.03,2025-02-11 14:47:35.781359
0.98,0.2,0.03,2025-02-11 14:47:35.792495
0.98,0.2,0.03,2025-02-11 14:47:35.807734
0.97,0.19,0.03,2025-02-11 14:47:35.836725
0.98,0.2,0.02,2025-02-11 14:47:35.837718
0.96,0.2,0.01,2025-02-11 14:47:35.838934
0.95,0.2,0.01,2025-02-11 14:47:35.840880
0.94,0.2,0.0,2025-02-11 14:47:35.852406
0.94,0.2,0.0,2025-02-11 14:47:35.853642
0.94,0.2,0.0,2025-02-11 14:47:35.867294
0.94,0.2,0.0,2025-02-11 14:47:35.882730
0.94,0.2,0.0,2025-02-11 14:47:35.897765
0.95,0.2,0.0,2025-02-11 14:47:35.912083
0.95,0.2,-0.0,2025-02-11 14:47:35.913070
0.95,0.2,-0.0,2025-02-11 14:47:35.914805
0.95,0.2,-0.01,2025-02-11 14:47:35.927734
0.94,0.21,-0.01,2025-02-11 14:47:35.928880
0.94,0.2,-0.01,2025-02-11 14:47:35.942764
0.94,0.21,-0.02,2025-02-11 14:47:35.943521
0.94,0.21,-0.02,2025-02-11 14:47:35.957361
0.93,0.21,-0.02,2025-02-11 14:47:35.972378
0.94,0.21,-0.02,2025-02-11 14:47:35.973421
0.94,0.22,-0.02,2025-02-11 14:47:35.987367
0.94,0.23,-0.02,2025-02-11 14:47:35.988585
0.94,0.22,-0.01,2025-02-11 14:47:36.002541
0.94,0.23,-0.01,2025-02-11 14:47:36.017833
0.93,0.21,-0.01,2025-02-11 14:47:36.018656
0.92,0.21,-0.01,2025-02-11 14:47:36.032890
0.91,0.23,-0.02,2025-02-11 14:47:36.062330
0.9,0.21,-0.02,2025-02-11 14:47:36.062973
0.89,0.22,-0.02,2025-02-11 14:47:36.064224
0.9,0.22,-0.04,2025-02-11 14:47:36.065053
0.92,0.22,-0.05,2025-02-11 14:47:36.066543
0.93,0.23,-0.06,2025-02-11 14:47:36.077580
0.95,0.24,-0.07,2025-02-11 14:47:36.092609
0.97,0.24,-0.07,2025-02-11 14:47:36.093421
0.99,0.26,-0.07,2025-02-11 14:47:36.107622
1.01,0.27,-0.06,2025-02-11 14:47:36.108536
1.01,0.3,-0.06,2025-02-11 14:47:36.167829
1.01,0.32,-0.07,2025-02-11 14:47:36.182514
1.01,0.31,-0.07,2025-02-11 14:47:36.182889
0.98,0.34,-0.07,2025-02-11 14:47:36.183863
0.95,0.37,-0.07,2025-02-11 14:47:36.185855
0.91,0.32,-0.07,2025-02-11 14:47:36.242014
0.96,0.43,-0.06,2025-02-11 14:47:36.242829
0.88,0.31,-0.06,2025-02-11 14:47:36.243954
0.95,0.42,-0.05,2025-02-11 14:47:36.245906
0.93,0.34,-0.05,2025-02-11 14:47:36.257468
0.93,0.35,-0.05,2025-02-11 14:47:36.258562
0.93,0.33,-0.05,2025-02-11 14:47:36.287518
0.95,0.35,-0.05,2025-02-11 14:47:36.288361
0.95,0.34,-0.05,2025-02-11 14:47:36.289417
0.97,0.35,-0.05,2025-02-11 14:47:36.291379
0.97,0.34,-0.05,2025-02-11 14:47:36.302454
0.98,0.33,-0.04,2025-02-11 14:47:36.332725
0.97,0.33,-0.03,2025-02-11 14:47:36.333680
0.98,0.33,-0.02,2025-02-11 14:47:36.334579
0.97,0.33,-0.01,2025-02-11 14:47:36.336007
0.97,0.33,-0.01,2025-02-11 14:47:36.347851
0.96,0.32,0.0,2025-02-11 14:47:36.377471
0.96,0.32,0.0,2025-02-11 14:47:36.392834
0.96,0.32,-0.0,2025-02-11 14:47:36.393553
0.96,0.31,-0.0,2025-02-11 14:47:36.407381
0.96,0.28,-0.01,2025-02-11 14:47:36.409572
0.96,0.28,-0.01,2025-02-11 14:47:36.467217
0.95,0.28,-0.01,2025-02-11 14:47:36.468051
0.96,0.27,-0.0,2025-02-11 14:47:36.468877
0.95,0.26,-0.0,2025-02-11 14:47:36.470967
0.98,0.26,-0.01,2025-02-11 14:47:36.482725
0.99,0.26,-0.01,2025-02-11 14:47:36.483510
1.0,0.26,-0.01,2025-02-11 14:47:36.497800
1.0,0.26,-0.0,2025-02-11 14:47:36.512704
0.99,0.26,-0.0,2025-02-11 14:47:36.513459
0.99,0.26,0.0,2025-02-11 14:47:36.542419
0.98,0.25,0.0,2025-02-11 14:47:36.543422
0.98,0.25,0.01,2025-02-11 14:47:36.557523
0.97,0.25,0.01,2025-02-11 14:47:36.558358
0.97,0.25,0.01,2025-02-11 14:47:36.560281
0.96,0.24,0.01,2025-02-11 14:47:36.572328
0.96,0.24,0.01,2025-02-11 14:47:36.573353
0.95,0.23,0.0,2025-02-11 14:47:36.587497
0.95,0.22,-0.0,2025-02-11 14:47:36.602401
0.95,0.22,-0.01,2025-02-11 14:47:36.617279
0.96,0.21,-0.01,2025-02-11 14:47:36.617777
0.96,0.21,-0.02,2025-02-11 14:47:36.619027
0.96,0.2,-0.02,2025-02-11 14:47:36.632678
0.96,0.2,-0.03,2025-02-11 14:47:36.662524
0.96,0.2,-0.03,2025-02-11 14:47:36.676978
0.96,0.2,-0.03,2025-02-11 14:47:36.677700
0.97,0.21,-0.02,2025-02-11 14:47:36.678842
1.0,0.22,-0.02,2025-02-11 14:47:36.680665
1.03,0.23,-0.02,2025-02-11 14:47:36.692921
1.05,0.23,-0.02,2025-02-11 14:47:36.722464
1.08,0.24,-0.01,2025-02-11 14:47:36.723258
1.11,0.25,-0.0,2025-02-11 14:47:36.736796
1.15,0.24,-0.03,2025-02-11 14:47:36.738294
1.15,0.25,-0.07,2025-02-11 14:47:36.752494
1.14,0.25,-0.11,2025-02-11 14:47:36.753584
1.15,0.25,-0.14,2025-02-11 14:47:36.754713
1.17,0.23,-0.16,2025-02-11 14:47:36.767436
1.18,0.2,-0.16,2025-02-11 14:47:36.768555
1.16,0.17,-0.15,2025-02-11 14:47:36.782840
1.15,0.14,-0.14,2025-02-11 14:47:36.797841
1.14,0.1,-0.15,2025-02-11 14:47:36.812733
1.13,0.07,-0.16,2025-02-11 14:47:36.813515
1.11,0.05,-0.18,2025-02-11 14:47:36.842801
1.1,0.04,-0.2,2025-02-11 14:47:36.843493
1.08,0.04,-0.21,2025-02-11 14:47:36.844614
1.05,0.03,-0.21,2025-02-11 14:47:36.846779
1.02,0.02,-0.21,2025-02-11 14:47:36.887285
0.98,0.01,-0.2,2025-02-11 14:47:36.888377
0.93,0.01,-0.17,2025-02-11 14:47:36.889475
0.89,0.04,-0.14,2025-02-11 14:47:36.891336
0.82,0.06,-0.08,2025-02-11 14:47:36.902666
0.8,0.07,-0.07,2025-02-11 14:47:36.917876
0.78,0.04,-0.05,2025-02-11 14:47:36.932321
0.79,0.05,-0.04,2025-02-11 14:47:36.932734
0.78,-0.0,-0.05,2025-02-11 14:47:36.947802
0.78,0.01,-0.05,2025-02-11 14:47:36.948776
0.8,-0.03,-0.06,2025-02-11 14:47:36.992172
0.8,-0.06,-0.07,2025-02-11 14:47:36.993047
0.85,-0.04,-0.1,2025-02-11 14:47:36.994284
0.84,-0.09,-0.07,2025-02-11 14:47:37.007799
0.85,-0.17,-0.06,2025-02-11 14:47:37.021695
0.91,0.09,-0.04,2025-02-11 14:47:37.022698
0.84,-0.11,-0.03,2025-02-11 14:47:37.023852
0.88,0.01,-0.03,2025-02-11 14:47:37.025777
0.84,0.06,-0.04,2025-02-11 14:47:37.039741
0.84,0.06,-0.01,2025-02-11 14:47:37.056344
0.84,0.1,-0.0,2025-02-11 14:47:37.056471
0.85,0.14,-0.0,2025-02-11 14:47:37.112729
0.84,0.2,0.0,2025-02-11 14:47:37.113635
0.81,0.11,0.02,2025-02-11 14:47:37.114652
0.83,0.15,0.02,2025-02-11 14:47:37.116840
0.81,0.03,0.04,2025-02-11 14:47:37.127886
0.86,-0.02,0.09,2025-02-11 14:47:37.157514
0.88,0.09,0.11,2025-02-11 14:47:37.158373
0.87,0.1,0.11,2025-02-11 14:47:37.159601
0.88,0.11,0.11,2025-02-11 14:47:37.161457
0.85,0.13,0.1,2025-02-11 14:47:37.172413
0.85,0.14,0.09,2025-02-11 14:47:37.173417
0.86,0.15,0.08,2025-02-11 14:47:37.187486
0.87,0.16,0.07,2025-02-11 14:47:37.202454
0.86,0.17,0.07,2025-02-11 14:47:37.203577
0.85,0.16,0.05,2025-02-11 14:47:37.232762
0.83,0.15,0.04,2025-02-11 14:47:37.233738
0.83,0.13,0.02,2025-02-11 14:47:37.235086
0.85,0.14,0.01,2025-02-11 14:47:37.247740
0.83,0.16,0.02,2025-02-11 14:47:37.248780
0.9,0.14,-0.02,2025-02-11 14:47:37.262710
0.84,0.12,-0.02,2025-02-11 14:47:37.277835
0.98,-0.0,-0.01,2025-02-11 14:47:37.278725
0.92,0.12,0.01,2025-02-11 14:47:37.280015
1.08,0.15,0.03,2025-02-11 14:47:37.292868
0.97,0.19,0.02,2025-02-11 14:47:37.307506
1.12,0.17,0.01,2025-02-11 14:47:37.322502
1.05,0.13,0.0,2025-02-11 14:47:37.352501
1.21,0.16,0.01,2025-02-11 14:47:37.353417
1.16,0.21,0.01,2025-02-11 14:47:37.354485
1.24,0.25,0.02,2025-02-11 14:47:37.367829
1.15,0.19,-0.02,2025-02-11 14:47:37.368558
1.12,0.19,-0.03,2025-02-11 14:47:37.382812
1.16,0.22,-0.02,2025-02-11 14:47:37.383653
1.2,0.27,-0.0,2025-02-11 14:47:37.385240
1.21,0.26,0.03,2025-02-11 14:47:37.397835
1.2,0.27,0.05,2025-02-11 14:47:37.412750
1.21,0.26,0.07,2025-02-11 14:47:37.413791
1.23,0.28,0.07,2025-02-11 14:47:37.427855
1.25,0.3,0.07,2025-02-11 14:47:37.442804
1.25,0.31,0.05,2025-02-11 14:47:37.443814
