X (g),Y (g),Z (g),Timestamp
0.93,0.24,-0.02,2025-02-11 14:46:30.451283
0.93,0.24,-0.02,2025-02-11 14:46:30.452198
0.93,0.24,-0.02,2025-02-11 14:46:30.453631
0.93,0.23,-0.02,2025-02-11 14:46:30.466270
0.93,0.23,-0.02,2025-02-11 14:46:30.481164
0.93,0.23,-0.03,2025-02-11 14:46:30.482310
0.94,0.23,-0.03,2025-02-11 14:46:30.511169
0.94,0.23,-0.04,2025-02-11 14:46:30.512130
0.95,0.24,-0.04,2025-02-11 14:46:30.513303
0.95,0.24,-0.04,2025-02-11 14:46:30.515199
0.95,0.24,-0.04,2025-02-11 14:46:30.526316
0.96,0.24,-0.05,2025-02-11 14:46:30.571577
0.96,0.24,-0.05,2025-02-11 14:46:30.585668
0.96,0.25,-0.05,2025-02-11 14:46:30.600792
0.96,0.25,-0.02,2025-02-11 14:46:30.601582
0.95,0.24,-0.02,2025-02-11 14:46:30.615681
0.95,0.22,-0.02,2025-02-11 14:46:30.616569
0.95,0.21,-0.01,2025-02-11 14:46:30.617818
0.95,0.22,0.0,2025-02-11 14:46:30.619657
0.95,0.24,0.01,2025-02-11 14:46:30.631632
0.95,0.24,0.02,2025-02-11 14:46:30.646103
0.95,0.24,0.02,2025-02-11 14:46:30.647243
0.95,0.23,0.02,2025-02-11 14:46:30.661198
0.95,0.23,0.02,2025-02-11 14:46:30.676114
0.95,0.23,0.02,2025-02-11 14:46:30.677280
0.95,0.23,0.01,2025-02-11 14:46:30.691047
0.94,0.23,0.01,2025-02-11 14:46:30.692222
0.94,0.23,0.01,2025-02-11 14:46:30.706069
0.95,0.24,0.0,2025-02-11 14:46:30.707235
0.95,0.25,-0.0,2025-02-11 14:46:30.721397
0.95,0.25,-0.01,2025-02-11 14:46:30.751292
0.95,0.25,-0.01,2025-02-11 14:46:30.752257
0.94,0.25,-0.01,2025-02-11 14:46:30.753476
0.94,0.24,-0.01,2025-02-11 14:46:30.766407
0.95,0.24,-0.01,2025-02-11 14:46:30.781444
0.96,0.24,-0.02,2025-02-11 14:46:30.782398
0.96,0.24,-0.02,2025-02-11 14:46:30.796153
0.96,0.25,-0.02,2025-02-11 14:46:30.797250
0.97,0.24,-0.03,2025-02-11 14:46:30.811382
0.97,0.24,-0.03,2025-02-11 14:46:30.812383
0.96,0.23,-0.03,2025-02-11 14:46:30.826276
0.96,0.22,-0.03,2025-02-11 14:46:30.827297
0.95,0.22,-0.03,2025-02-11 14:46:30.841654
0.95,0.22,-0.04,2025-02-11 14:46:30.915794
0.95,0.22,-0.04,2025-02-11 14:46:30.931042
0.95,0.23,-0.03,2025-02-11 14:46:30.931690
0.95,0.24,-0.03,2025-02-11 14:46:30.933129
0.94,0.21,-0.03,2025-02-11 14:46:30.935096
0.95,0.19,-0.02,2025-02-11 14:46:30.946164
0.95,0.21,-0.02,2025-02-11 14:46:30.960633
0.96,0.2,-0.02,2025-02-11 14:46:30.961610
0.95,0.2,-0.02,2025-02-11 14:46:30.962748
0.95,0.2,-0.02,2025-02-11 14:46:30.964120
0.96,0.21,-0.02,2025-02-11 14:46:30.976357
0.96,0.22,-0.03,2025-02-11 14:46:30.991570
0.96,0.22,-0.03,2025-02-11 14:46:31.021629
0.96,0.23,-0.02,2025-02-11 14:46:31.036044
0.96,0.23,-0.02,2025-02-11 14:46:31.036660
0.95,0.24,-0.02,2025-02-11 14:46:31.066277
0.95,0.24,-0.02,2025-02-11 14:46:31.067234
0.95,0.24,-0.02,2025-02-11 14:46:31.068337
0.94,0.24,-0.02,2025-02-11 14:46:31.069673
0.94,0.25,-0.01,2025-02-11 14:46:31.111825
0.94,0.24,-0.0,2025-02-11 14:46:31.112545
0.94,0.24,-0.0,2025-02-11 14:46:31.113656
0.94,0.24,-0.0,2025-02-11 14:46:31.115672
0.95,0.25,0.0,2025-02-11 14:46:31.156486
0.95,0.25,0.0,2025-02-11 14:46:31.170960
0.95,0.26,0.0,2025-02-11 14:46:31.201520
0.95,0.26,0.01,2025-02-11 14:46:31.202222
