X (g),Y (g),Z (g),Timestamp
0.96,0.21,0.04,2025-02-11 14:46:02.516495
0.96,0.21,0.04,2025-02-11 14:46:02.530478
0.96,0.21,0.04,2025-02-11 14:46:02.531613
0.96,0.2,0.04,2025-02-11 14:46:02.545559
0.96,0.2,0.04,2025-02-11 14:46:02.560438
0.96,0.2,0.04,2025-02-11 14:46:02.561429
0.96,0.2,0.04,2025-02-11 14:46:02.574833
0.96,0.2,0.04,2025-02-11 14:46:02.590129
0.96,0.2,0.04,2025-02-11 14:46:02.590901
0.96,0.2,0.04,2025-02-11 14:46:02.592655
0.96,0.2,0.04,2025-02-11 14:46:02.605796
0.96,0.2,0.04,2025-02-11 14:46:02.620208
0.96,0.2,0.04,2025-02-11 14:46:02.621331
0.96,0.21,0.04,2025-02-11 14:46:02.635540
0.95,0.21,0.03,2025-02-11 14:46:02.636457
0.95,0.21,0.04,2025-02-11 14:46:02.637842
0.96,0.21,0.04,2025-02-11 14:46:02.650903
0.96,0.2,0.04,2025-02-11 14:46:02.665663
0.95,0.21,0.04,2025-02-11 14:46:02.680657
0.96,0.21,0.03,2025-02-11 14:46:02.710620
0.96,0.21,0.03,2025-02-11 14:46:02.711391
0.96,0.2,0.03,2025-02-11 14:46:02.712697
0.96,0.2,0.04,2025-02-11 14:46:02.714554
0.96,0.2,0.04,2025-02-11 14:46:02.725553
0.96,0.2,0.04,2025-02-11 14:46:02.741060
0.96,0.2,0.04,2025-02-11 14:46:02.741905
0.96,0.2,0.04,2025-02-11 14:46:02.743344
0.97,0.2,0.03,2025-02-11 14:46:02.756012
0.96,0.2,0.03,2025-02-11 14:46:02.800651
0.97,0.2,0.03,2025-02-11 14:46:02.801439
0.97,0.2,0.03,2025-02-11 14:46:02.802617
0.97,0.2,0.04,2025-02-11 14:46:02.803784
0.96,0.2,0.04,2025-02-11 14:46:02.805720
0.96,0.2,0.04,2025-02-11 14:46:02.830553
0.95,0.2,0.04,2025-02-11 14:46:02.831426
0.95,0.2,0.04,2025-02-11 14:46:02.845587
0.95,0.2,0.04,2025-02-11 14:46:02.860554
