time (s),X (g),Y (g),Z (g),acceleration (g)
0.0,0.95,0.28,0.03,0.9908582138732059
0.01,0.905,0.31,0.015,0.9568586284155478
0.02,0.86,0.35,0.01,0.9285472524325296
0.03,0.845,0.375,0.03,0.9256303211931557
0.04,0.83,0.4,0.05,0.9227133899537818
0.05,0.82,0.42,0.08,0.9247702417357513
0.06,0.81,0.44,0.1,0.927200086281273
0.07,0.81,0.45,0.12,0.9343446901438462
0.08,0.81,0.45,0.13,0.9356815697661252
0.09,0.82,0.44,0.15,0.9426027795418386
0.1,0.84,0.43,0.17,0.9588534820294495
0.11,0.861111111111111,0.4088888888888889,0.16555555555555557,0.9686982578706324
0.12,0.8822222222222222,0.3877777777777778,0.1611111111111111,0.9785430337118152
0.13,0.9033333333333333,0.3666666666666667,0.15666666666666665,0.988387809552998
0.14,0.96,0.29,0.09,1.0068763578513502
0.15,0.96,0.28,0.07,1.0024470060806208
0.16,0.9322222222222222,0.2988888888888889,0.09222222222222223,0.9853146554911977
0.17,0.9044444444444444,0.31777777777777777,0.11444444444444446,0.9681823049017746
0.18,0.8766666666666666,0.33666666666666667,0.1366666666666667,0.9510499543123515
0.19,0.86,0.44,0.22,0.9907572861200667
0.2,0.89,0.47,0.24,1.0346980235798269
0.21,0.92,0.49,0.24,1.0696261028976435
0.22,0.94,0.49,0.24,1.086876257906115
0.23,0.95,0.4775,0.235,1.0892921966670424
0.24,0.96,0.46499999999999997,0.22999999999999998,1.0917081354279694
0.25,0.97,0.4525,0.225,1.0941240741888967
0.26,0.98,0.44,0.22,1.096540012949824
0.27,1.0166666666666666,0.36000000000000004,0.16333333333333333,1.0916366680695255
0.28,1.02,0.28,0.12,1.064518670573701
0.29,1.01,0.26,0.12,1.0498095065296371
0.3,1.0074999999999998,0.26,0.135,1.049366073675591
0.31,1.005,0.26,0.15000000000000002,1.048922640821545
0.32,1.0,0.275,0.15250000000000002,1.0484586019948117
0.33,0.995,0.29000000000000004,0.155,1.0479945631680783
0.34,0.97,0.315,0.105,1.0253831043522579
0.35,0.964,0.319,0.098,1.0204095448363344
0.36,0.958,0.323,0.091,1.0154359853204107
0.37,0.952,0.32699999999999996,0.084,1.0104624258044872
0.38,0.946,0.33099999999999996,0.07700000000000001,1.0054888662885635
0.39,0.94,0.33499999999999996,0.07,1.00051530677264
0.4,0.915,0.355,0.07500000000000001,0.9843494963133643
0.41,0.9087500000000001,0.35875,0.08125000000000002,0.9805171531425361
0.42,0.9025000000000001,0.3625,0.08750000000000001,0.9766848099717078
0.43,0.89625,0.36624999999999996,0.09375,0.9728524668008797
0.44,0.89,0.37,0.1,0.9690201236300514
0.45,0.87,0.36999999999999994,0.12666666666666668,0.9539562197417389
0.46,0.85,0.34,0.16,0.9293546147730692
0.47,0.8477777777777777,0.33,0.16444444444444445,0.9246064800057198
0.48,0.8455555555555555,0.32,0.1688888888888889,0.9198583452383703
0.49,0.8433333333333333,0.31,0.17333333333333334,0.9151102104710208
0.5,0.85,0.3,0.19,0.9211948762341223
0.51,0.86,0.3,0.19,0.9304300081145276
0.52,0.865,0.295,0.19,0.9334830896663516
